,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
747,2018-09-01,"-23,640355","-46,805962",Clear,6
748,2018-08-31,"-23,550785","-46,198417",Clear,21
749,2018-08-30,"-23,8244","-46,552854",Clear,5
750,2018-08-30,"-23,649083","-46,286048",Clear,19
751,2018-08-29,"-23,505558336078906","-46,72281324496113",Clear,14
752,2018-08-29,"-23,666185","-46,519885",Clear,0
753,2018-08-28,"-23,531625665","-46,521261484",Clear,17
754,2018-08-28,"-23,661762711622586","-46,852396974026746",Clear,15
755,2018-08-27,"-23,6329075915941","-46,6807583282164",Overcast,9
756,2018-08-27,"-23,63375","-46,772347",Overcast,23
757,2018-08-27,"-23,528227","-46,585202",Overcast,18
758,2018-08-26,"-23,652082","-46,722279",Overcast,3
759,2018-08-25,"-23,584965997509546","-46,743661987324224",Overcast,20
760,2018-08-25,"-23,684583","-46,664035",Overcast,19
761,2018-08-23,"-23,604261","-46,651699",Clear,2
762,2018-08-23,"-23,607957","-46,946454",Partially cloudy,18
763,2018-08-22,"-23,541395","-46,580658",Partially cloudy,9
764,2018-08-22,"-23,520334","-46,701479",Clear,22
765,2018-08-21,"-23,696741","-46,664522",Partially cloudy,17
766,2018-08-21,"-23,499695168","-46,860988607",Partially cloudy,23
767,2018-08-19,"-23,508547","-46,754408",Partially cloudy,1
768,2018-08-19,"-23,639225954","-46,486870552",Overcast,4
769,2018-08-18,"-23,5361305515119","-46,8242972240323",Partially cloudy,19
770,2018-08-17,"-23,553016","-46,405418",Overcast,0
771,2018-08-16,"-23,620154001025","-46,6013659313407",Overcast,20
772,2018-08-16,"-23,5602415864848","-46,6576818984242",Partially cloudy,23
773,2018-08-14,"-23,440116510530835","-46,282928902273326",Overcast,5
774,2018-08-13,"-23,537338","-46,839547",Clear,1
775,2018-08-12,"-23,509091","-46,424791",Clear,3
776,2018-08-12,"-23,7254028268461","-46,545661443066",Clear,4
777,2018-08-12,"-23,462674","-45,982327",Partially cloudy,15
778,2018-08-11,"-23,600644","-46,742467",Clear,8
779,2018-08-11,"-23,435987309704952","-46,4279267163112",Clear,4
780,2018-08-10,"-23,641929","-46,613213",Clear,2
781,2018-08-10,"-23,600162","-46,789974",Clear,23
782,2018-08-09,"-23,680216","-46,583175",Partially cloudy,16
783,2018-08-09,"-23,333644745570613","-46,82402156077503",Partially cloudy,22
784,2018-08-08,"-23,478513719","-46,690910601",Clear,14
785,2018-08-07,"-23,698048","-46,700695",Overcast,21
786,2018-08-07,"-23,408585","-46,868939",Partially cloudy,20
787,2018-08-06,"-23,516739031011483","-46,790886793397235","Rain, Overcast",9
