,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2345,2015-10-24,"-23,64402","-46,518614","('Overcast', None)",13
2346,2015-10-24,"-23,663652","-46,598748","('Overcast', None)",0
2347,2015-10-24,"-23,436938","-46,463289","('Overcast', None)",18
2348,2015-10-24,"-23,405776","-47,007179","('Partially cloudy', None)",3
2349,2015-10-23,"-23,525351","-46,570008","('Partially cloudy', None)",13
2350,2015-10-23,"-23,508867","-46,717171","('Partially cloudy', None)",9
2351,2015-10-23,"-23,441758078","-46,304043867","('Overcast', None)",21
2352,2015-10-23,"-23,662169","-47,007785","('Partially cloudy', None)",8
2353,2015-10-22,"-23,705643687542292","-46,07329949700524","('Overcast', None)",15
2354,2015-10-21,"-23,667733","-46,713135","('Partially cloudy', None)",21
2355,2015-10-21,"-23,770641","-46,713513","('Partially cloudy', None)",17
2356,2015-10-21,"-23,573263","-46,413335","('Overcast', None)",20
2357,2015-10-20,"-23,4474006793","-46,4548902544","('Overcast', None)",8
2358,2015-10-19,"-23,583086","-46,573594","('Clear', None)",16
2359,2015-10-19,"-23,6569499","-46,72454","('Overcast', None)",5
2360,2015-10-19,"-23,531387","-46,483917","('Overcast', None)",2
2361,2015-10-19,"-23,446153424","-46,539939936","('Overcast', None)",2
2362,2015-10-18,"-23,663918","-46,69102","('Overcast', None)",4
2363,2015-10-18,"-23,542474","-46,183521","('Overcast', None)",18
2364,2015-10-18,"-23,537971373","-46,776030332","('Overcast', None)",6
2365,2015-10-17,"-23,498125","-46,431161","('Clear', None)",1
2366,2015-10-17,"-23,5067733875","-46,5714114785","('Partially cloudy', None)",2
2367,2015-10-17,"-23,319914255","-46,758001769","('Partially cloudy', None)",16
2368,2015-10-17,"-23,749774","-46,790596","('Overcast', None)",7
2369,2015-10-15,"-23,70842","-46,511402","('Partially cloudy', None)",6
2370,2015-10-13,"-23,690611","-46,516974","('Partially cloudy', None)",12
2371,2015-10-12,"-23,449961","-46,735294","('Partially cloudy', None)",13
2372,2015-10-12,"-23,518152778","-46,940780556","('Partially cloudy', None)",14
2373,2015-10-11,"-23,736463","-46,79479","('Clear', None)",2
2374,2015-10-11,"-23,511512182","-46,873265054","('Partially cloudy', None)",5
2375,2015-10-11,"-23,61967","-46,800682","('Clear', None)",1
2376,2015-10-10,"-23,597716","-46,782851","('Partially cloudy', None)",7
2377,2015-10-10,"-23,690513","-46,673059","('Partially cloudy', None)",3
2378,2015-10-10,"-23,6489974","-46,5044388","('Partially cloudy', None)",3
2379,2015-10-10,"-23,331473913","-46,726888876","('Overcast', None)",2
2380,2015-10-10,"-23,29344036873283","-46,804827063946746","('Clear', None)",22
2381,2015-10-10,"-23,66012","-46,797673","('Clear', None)",22
2382,2015-10-10,"-23,673812","-47,017813","('Partially cloudy', None)",3
2383,2015-10-09,"-23,725629","-46,556224","('Clear', None)",22
2384,2015-10-09,"-23,684831744","-46,372323746","('Clear', None)",0
2385,2015-10-06,"-23,668544","-46,784728","('Overcast', None)",22
