,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1197,2017-11-07,"-23,544757","-46,647928","('Partially cloudy', None)",0
1198,2017-11-07,"-23,668715","-46,287534","('Partially cloudy', None)",23
1199,2017-11-05,"-23,531014","-46,880301","('Partially cloudy', None)",9
1200,2017-11-04,"-23,476342","-46,595346","('Rain, Partially cloudy', 0.63)",22
1201,2017-11-03,"-23,533207","-46,312035","('Partially cloudy', None)",3
1202,2017-11-02,"-23,550559","-46,82891","('Partially cloudy', None)",18
1203,2017-11-01,"-23,753069","-46,688594","('Clear', None)",18
1204,2017-10-31,"-23,583494","-46,575033","('Partially cloudy', None)",19
1205,2017-10-30,"-23,652494","-46,437656","('Partially cloudy', None)",23
1206,2017-10-29,"-23,534667","-46,429083","('Clear', None)",1
1207,2017-10-29,"-23,552332","-46,413414","('Clear', None)",4
1208,2017-10-29,"-23,603868","-46,509518","('Clear', None)",2
1209,2017-10-29,"-23,526074","-46,686154","('Partially cloudy', None)",15
1210,2017-10-29,"-23,5237488648885","-45,8822042307135","('Partially cloudy', None)",10
1211,2017-10-27,"-23,546023","-46,2063","('Clear', None)",5
1212,2017-10-25,"-23,406437","-46,768298","('Partially cloudy', None)",5
1213,2017-10-24,"-23,596033","-46,597515","('Partially cloudy', None)",3
1214,2017-10-24,"-23,643273","-46,456305","('Partially cloudy', None)",21
1215,2017-10-22,"-23,5340478295586","-46,7466558211973","('Clear', None)",3
1216,2017-10-21,"-23,665092","-46,455981","('Clear', None)",14
1217,2017-10-21,"-23,520283","-46,184618","('Partially cloudy', None)",4
1218,2017-10-20,"-23,712421","-46,69871","('Partially cloudy', None)",12
1219,2017-10-19,"-23,666837","-46,675396","('Clear', None)",20
1220,2017-10-17,"-23,512118","-46,808734","('Clear', None)",17
1221,2017-10-15,"-23,567367","-46,604565","('Overcast', None)",6
1222,2017-10-15,"-23,668077","-46,76333","('Partially cloudy', None)",18
1223,2017-10-14,"-23,688788","-46,658205","('Partially cloudy', None)",5
1224,2017-10-14,"-23,509863917","-46,815188689","('Partially cloudy', None)",20
1225,2017-10-11,"-23,52672","-46,830768","('Partially cloudy', None)",23
1226,2017-10-09,"-23,697762","-46,608147","('Clear', None)",12
1227,2017-10-08,"-23,606505","-46,746039","('Clear', None)",23
1228,2017-10-08,"-23,460553","-46,470436","('Overcast', None)",6
1229,2017-10-07,"-23,699539","-46,780355","('Partially cloudy', None)",5
1230,2017-10-07,"-23,571602","-46,49063","('Overcast', None)",1
1231,2017-10-06,"-23,697542","-46,484332","('Partially cloudy', None)",17
1232,2017-10-05,"-23,594164","-46,583881","('Clear', None)",1
1233,2017-10-04,"-23,495573","-46,294467","('Clear', None)",9
1234,2017-10-03,"-23,558472","-46,514705","('Partially cloudy', None)",19
1235,2017-10-02,"-23,8957248112775","-46,5629052986298","('Clear', None)",23
1236,2017-10-02,"-23,3299488001468","-46,6351931629417","('Clear', None)",2
1237,2017-10-01,"-23,678748","-46,512609","('Clear', None)",19
