,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
3001,2018-09-07,"-23,43590711303418","-46,427739152481756","('Overcast', None)",5
3002,2018-09-06,"-23,708031","-46,401584","('Partially cloudy', None)",11
3003,2018-09-02,"-23,468327","-46,593096","('Overcast', None)",21
3004,2018-09-01,"-23,521804","-46,180211","('Partially cloudy', None)",21
3005,2018-08-26,"-23,552865","-46,800629","('Overcast', None)",19
3006,2018-08-24,"-23,435759068753388","-46,759430260592175","('Clear', None)",22
3007,2018-08-22,"-23,492816","-46,647708","('Partially cloudy', None)",17
3008,2018-08-22,"-23,4608059230584","-46,6532483905746","('Partially cloudy', None)",19
3009,2018-08-20,"-23,5248373438888","-46,5948838914629","('Clear', None)",10
3010,2018-08-19,"-23,640525","-46,447671","('Overcast', None)",3
3011,2018-08-18,"-23,6525991821658","-46,6486648179983","('Overcast', None)",19
3012,2018-08-18,"-23,477099","-46,646025","('Partially cloudy', None)",19
3013,2018-08-13,"-23,530658023","-46,903310654","('Clear', None)",16
3014,2018-08-12,"-23,524386","-46,586384","('Partially cloudy', None)",19
3015,2018-08-08,"-23,602816","-46,666909","('Clear', None)",16
3016,2018-08-06,"-23,665643","-46,737497","('Partially cloudy', None)",10
3017,2018-08-04,"-23,528321","-46,467405","('Clear', None)",20
3018,2018-07-27,"-23,673134","-46,773457","('Clear', None)",10
3019,2018-07-27,"-23,336875097558824","-46,66296249938928","('Clear', None)",14
3020,2018-07-21,"-23,691198","-46,506387","('Clear', None)",12
3021,2018-07-19,"-23,303289","-46,709042","('Clear', None)",19
3022,2018-07-16,"-23,674516","-46,628306","('Clear', None)",18
3023,2018-07-14,"-23,46616","-46,367981","('Clear', None)",18
3024,2018-07-11,"-23,736435","-46,699135","('Clear', None)",20
3025,2018-07-07,"-23,9388278","-46,9036774","('Clear', None)",23
3026,2018-07-05,"-23,582002","-46,536621","('Clear', None)",19
3027,2018-06-30,"-23,611577","-46,931245","('Clear', None)",23
3028,2018-06-27,"-23,559701","-46,775826","('Partially cloudy', None)",18
3029,2018-06-26,"-23,532596","-46,827235","('Partially cloudy', None)",15
3030,2018-06-18,"-23,52909","-46,406299","('Overcast', None)",0
3031,2018-06-04,"-23,655358","-46,773297","('Overcast', None)",8
3032,2018-06-01,"-23,591697","-46,548859","('Clear', None)",13
3033,2018-06-01,"-23,541349","-46,834832","('Partially cloudy', None)",6
3034,2018-05-30,"-23,557404","-46,31148","('Clear', None)",14
3035,2018-05-29,"-23,560257","-46,696033","('Clear', None)",17
3036,2018-05-22,"-23,627417","-46,766844","('Partially cloudy', None)",7
3037,2018-05-17,"-23,745859","-46,688779","('Partially cloudy', None)",14
3038,2018-05-12,"-23,727128","-46,69946","('Overcast', None)",18
3039,2018-05-12,"-23,541617","-46,546123","('Clear', None)",11
3040,2018-05-06,"-23,680242","-46,654856","('Partially cloudy', None)",6
3041,2018-05-04,"-23,534971","-46,218281","('Partially cloudy', None)",8
