,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
788,2018-08-05,"-23,557796","-46,660711",Clear,21
789,2018-08-05,"-23,279725","-46,73296",Clear,4
790,2018-08-04,"-23,577048687322122","-46,72259022233761",Clear,23
791,2018-08-03,"-23,50146989739791","-46,82111198742314","Rain, Partially cloudy",21
792,2018-08-01,"-23,619477979789792","-46,699985277372164","Rain, Overcast",21
793,2018-08-01,"-23,521009266558245","-46,83161660111529",Overcast,6
794,2018-07-30,"-23,465985","-46,722264",Clear,1
795,2018-07-30,"-23,596704","-46,536531",Partially cloudy,16
796,2018-07-29,"-23,546923","-46,735659",Clear,19
797,2018-07-29,"-23,490362","-46,694504",Clear,4
798,2018-07-29,"-23,675438","-46,491104",Clear,16
799,2018-07-29,"-23,668683","-46,598145",Clear,16
800,2018-07-28,"-23,44930079554035","-46,56956433614063",Clear,21
801,2018-07-28,"-23,619034","-46,508234",Clear,18
802,2018-07-28,"-23,717304","-46,704539",Clear,19
803,2018-07-28,"-23,606575","-46,579061",Clear,17
804,2018-07-26,"-23,608248","-46,532274",Partially cloudy,2
805,2018-07-23,"-23,5191134","-46,9287594",Partially cloudy,7
806,2018-07-22,"-23,604638","-46,76904",Overcast,9
807,2018-07-20,"-23,60291","-46,627288",Clear,22
808,2018-07-20,"-23,668549","-46,733854",Clear,2
809,2018-07-20,"-23,589818000000616","-46,81451899999922",Clear,22
810,2018-07-20,"-23,552662","-46,207379",Clear,9
811,2018-07-20,"-23,49690101625","-46,828654184",Clear,5
812,2018-07-17,"-23,583569","-46,778921",Clear,15
813,2018-07-16,"-23,703016","-46,783622",Clear,7
814,2018-07-15,"-23,47442","-46,670306",Clear,1
815,2018-07-15,"-23,748295","-46,663052",Clear,15
816,2018-07-15,"-23,574094","-46,785518",Clear,2
817,2018-07-14,"-23,545564","-46,408685",Clear,11
818,2018-07-14,"-23,588314","-46,727661",Clear,1
819,2018-07-14,"-23,486527","-46,307024",Partially cloudy,12
820,2018-07-14,"-23,518036","-46,638249",Clear,17
821,2018-07-12,"-23,495355","-46,555357",Partially cloudy,9
822,2018-07-12,"-23,759533","-46,81198",Clear,16
823,2018-07-09,"-23,423284","-46,789627",Partially cloudy,4
824,2018-07-09,"-23,682438","-46,642177",Overcast,8
825,2018-07-09,"-23,482251959203317","-46,525656215206126",Overcast,19
826,2018-07-09,"-23,513176","-46,875915",Clear,1
827,2018-07-08,"-23,6411255228888","-46,7801562036666",Clear,16
828,2018-07-08,"-23,544138","-46,55864",Clear,0
