,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2878,2015-01-07,"-23,50169","-46,843059","('Clear', None)",8
2879,2015-01-06,"-23,5790454833","-46,6613712646","('Partially cloudy', None)",18
2880,2015-01-05,"-23,460491","-46,412364","('Overcast', None)",8
2881,2015-01-03,"-23,448306","-46,799831","('Overcast', None)",8
2882,2015-01-03,"-23,61488","-46,50234","('Overcast', None)",20
2883,2015-01-03,"-23,4418001414","-46,2753165334","('Overcast', None)",21
2884,2015-01-02,"-23,6800458443","-46,7760320983","('Clear', None)",2
2885,2015-01-01,"-23,5058884789","-46,6226716266","('Clear', None)",3
2886,2015-01-01,"-23,678019","-46,432825","('Clear', None)",1
2887,2015-01-01,"-23,548791","-46,359364","('Clear', None)",0
2888,2015-01-01,"-23,506214","-46,279534","('Partially cloudy', None)",21
2889,2014-10-26,"-23,682889","-46,587939","('Partially cloudy', None)",1
2890,2014-10-07,"-23,607022","-46,944442","('Partially cloudy', None)",21
2891,2014-08-31,"-23,418928","-46,668303","('Partially cloudy', None)",18
2892,2014-08-11,"-23,60837447244091","-46,69746635642715","('Clear', None)",7
2893,2013-03-14,"-23,293544","-46,581407","('Overcast', None)",9
2894,2013-02-01,"-23,614245","-46,496249","('Overcast', None)",18
2895,2011-06-18,"-23,579689","-46,419461","('Clear', None)",23
2896,2020-11-28,"-23,61452451359636","-46,69150910552282","('Partially cloudy', None)",20
2897,2020-11-26,"-23,6090082834489","-46,9477814216794","('Partially cloudy', None)",18
2898,2020-11-26,"-23,537947418822625","-46,89013631311644","('Clear', None)",20
2899,2020-11-09,"-23,5498218029569","-46,493999098067","('Overcast', None)",7
2900,2020-10-18,"-23,510091","-46,497369","('Overcast', None)",22
2901,2020-10-18,"-23,45839","-46,50711","('Partially cloudy', None)",7
2902,2020-10-17,"-23,6351019984954","-46,7758082457625","('Partially cloudy', None)",7
2903,2020-10-14,"-23,552091286085","-46,8077421514594","('Clear', None)",3
2904,2020-10-02,"-23,533074","-46,536679","('Clear', None)",1
2905,2020-09-21,"-23,550807","-46,845065","('Overcast', None)",18
2906,2020-09-12,"-23,693061","-46,643312","('Clear', None)",20
2907,2020-09-07,"-23,5632993995853","-46,8496338984146","('Overcast', None)",20
2908,2020-08-22,"-23,532438","-46,987826","('Partially cloudy', None)",21
2909,2020-08-21,"-23,631421","-46,537696","('Overcast', None)",18
2910,2020-08-19,"-23,522194","-46,786306","('Overcast', None)",18
2911,2020-08-09,"-23,393126","-46,432855","('Clear', None)",15
2912,2020-07-31,"-23,636948796380107","-46,31629103968003","('Overcast', None)",19
2913,2020-07-27,"-23,563607","-46,752224","('Clear', None)",17
2914,2020-07-10,"-23,597852","-47,019389","('Clear', None)",18
2915,2020-07-10,"-23,61232","-46,881944","('Clear', None)",18
2916,2020-06-26,"-23,571737","-46,510652","('Clear', None)",4
2917,2020-06-12,"-23,826353078707537","-46,92587401441415","('Clear', None)",17
2918,2020-06-09,"-23,627858","-46,735811","('Clear', None)",6
