,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
870,2018-06-13,"-23,639717","-46,745982",Overcast,6
871,2018-06-11,"-23,590304","-46,828594",Clear,13
872,2018-06-09,"-23,555821","-46,622739",Overcast,2
873,2018-06-09,"-23,432155","-46,580959",Overcast,2
874,2018-06-09,"-23,462262096102457","-46,491433951490066",Overcast,8
875,2018-06-08,"-23,558092","-46,628643",Partially cloudy,19
876,2018-06-07,"-23,589658","-46,621299",Partially cloudy,18
877,2018-06-06,"-23,739419","-46,793101",Overcast,23
878,2018-06-06,"-23,779615","-46,714734",Overcast,20
879,2018-06-06,"-23,297932830095526","-46,78426639070666",Partially cloudy,6
880,2018-06-06,"-23,42075168293979","-46,38775900293386",Overcast,19
881,2018-06-06,"-23,48667570314497","-46,55949278381254",Overcast,18
882,2018-06-06,"-23,597472","-46,858674",Partially cloudy,5
883,2018-06-03,"-23,583666","-46,551375",Overcast,14
884,2018-06-03,"-23,706853","-46,39871",Overcast,23
885,2018-06-02,"-23,634014","-46,718172",Clear,22
886,2018-06-02,"-23,46052809845686","-46,781554445200435",Partially cloudy,6
887,2018-06-01,"-23,584418","-46,408938",Clear,5
888,2018-06-01,"-23,506571","-46,83296",Clear,18
889,2018-05-31,"-23,535202","-46,47267",Partially cloudy,18
890,2018-05-30,"-23,551576","-46,805975",Clear,14
891,2018-05-27,"-23,526652","-46,397528",Partially cloudy,16
892,2018-05-26,"-23,538117","-46,644644",Partially cloudy,23
893,2018-05-25,"-23,540884","-46,417994",Partially cloudy,23
894,2018-05-24,"-23,409805","-46,757997",Partially cloudy,0
895,2018-05-23,"-23,556606","-46,83735",Clear,0
896,2018-05-21,"-23,665598982086948","-46,63299384297949",Clear,7
897,2018-05-21,"-23,658294","-46,603142",Clear,12
898,2018-05-21,"-23,485834561049437","-46,36936347857761",Clear,2
899,2018-05-20,"-23,51692","-46,735499",Clear,20
900,2018-05-20,"-23,548013","-46,649034",Clear,4
901,2018-05-20,"-23,634202","-46,794358",Partially cloudy,2
902,2018-05-19,"-23,667854","-46,784301",Partially cloudy,23
903,2018-05-19,"-23,554904","-46,323034",Overcast,18
904,2018-05-18,"-23,564172","-46,416186",Partially cloudy,9
905,2018-05-18,"-23,5652","-46,507482",Partially cloudy,0
906,2018-05-18,"-23,429406724561783","-46,328727240137255",Partially cloudy,5
907,2018-05-17,"-23,510989455399244","-46,97076261157724",Partially cloudy,5
908,2018-05-16,"-23,605936","-46,469008",Clear,0
909,2018-05-16,"-23,306991825874448","-46,83616256423065",Partially cloudy,18
910,2018-05-14,"-23,496172","-46,55438",Overcast,2
