,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2960,2019-04-16,"-23,552497","-46,20722","('Partially cloudy', None)",20
2961,2019-04-09,"-23,672928","-46,677647","('Overcast', None)",23
2962,2019-04-07,"-23,575586","-46,451401","('Partially cloudy', None)",20
2963,2019-04-05,"-23,557363","-46,619662","('Partially cloudy', None)",22
2964,2019-02-25,"-23,277149","-46,723561","('Partially cloudy', None)",18
2965,2019-02-08,"-23,671941","-46,654517","('Clear', None)",11
2966,2019-01-26,"-23,711826","-46,526105","('Partially cloudy', None)",18
2967,2019-01-25,"-23,526984","-46,194731","('Partially cloudy', None)",11
2968,2019-01-17,"-23,602195","-46,732088","('Clear', None)",9
2969,2018-12-31,"-23,560118","-46,947261","('Partially cloudy', None)",18
2970,2018-12-29,"-23,526171","-46,464942","('Partially cloudy', None)",19
2971,2018-12-28,"-23,536423","-46,686634","('Partially cloudy', None)",12
2972,2018-12-23,"-23,505543","-46,488415","('Partially cloudy', None)",2
2973,2018-12-20,"-23,667495","-46,624705","('Partially cloudy', None)",22
2974,2018-12-19,"-23,665768","-46,713484","('Partially cloudy', None)",19
2975,2018-12-17,"-23,774012036171456","-46,53071028766798","('Partially cloudy', None)",13
2976,2018-12-16,"-23,495536","-46,692377","('Clear', None)",8
2977,2018-12-13,"-23,53565","-46,222563","('Partially cloudy', None)",18
2978,2018-12-10,"-23,552716","-46,615981","('Partially cloudy', None)",17
2979,2018-12-10,"-23,475442","-46,537715","('Clear', None)",20
2980,2018-12-07,"-23,445687","-46,547783","('Partially cloudy', None)",7
2981,2018-12-04,"-23,540779","-46,509182","('Partially cloudy', None)",18
2982,2018-11-30,"-23,589586","-46,520169","('Partially cloudy', None)",18
2983,2018-11-24,"-23,510237","-46,625123","('Clear', None)",0
2984,2018-11-18,"-23,676297","-46,659863","('Clear', None)",3
2985,2018-11-16,"-23,665117","-46,621391","('Overcast', None)",13
2986,2018-11-10,"-23,605134","-46,562976","('Partially cloudy', None)",14
2987,2018-11-01,"-23,610422","-46,440507","('Partially cloudy', None)",17
2988,2018-11-01,"-23,746857","-46,707617","('Clear', None)",20
2989,2018-10-31,"-23,657193","-46,664751","('Overcast', None)",6
2990,2018-10-31,"-23,521312","-46,854854","('Rain, Partially cloudy', 0.12)",21
2991,2018-10-24,"-23,688325","-46,522186","('Overcast', None)",14
2992,2018-10-18,"-23,469313","-46,53084","('Partially cloudy', None)",9
2993,2018-10-15,"-23,587275","-46,5463","('Overcast', None)",0
2994,2018-10-03,"-23,515851","-46,767433","('Partially cloudy', None)",20
2995,2018-09-29,"-23,52974","-46,478836","('Overcast', None)",1
2996,2018-09-23,"-23,550162","-46,654138","('Partially cloudy', None)",6
2997,2018-09-19,"-23,644563","-46,779593","('', None)",20
2998,2018-09-19,"-23,524454","-46,589908","('Clear', None)",18
2999,2018-09-17,"-23,54541","-46,59708","('Overcast', None)",19
3000,2018-09-09,"-23,488425","-46,683432","('Partially cloudy', None)",0
