,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
78,2020-10-05,"-23,755214","-46,712523",Clear,16
79,2020-10-05,"-23,68802880241155","-46,605568902170496",Clear,22
80,2020-10-04,"-23,405086","-46,407184",Overcast,19
81,2020-10-04,"-23,405081","-46,407181",Overcast,19
82,2020-10-04,"-23,461922","-46,38068",Partially cloudy,4
83,2020-10-03,"-23,624638","-46,487766",Clear,2
84,2020-10-02,"-23,4550504492336","-46,6008140527821",Clear,21
85,2020-10-02,"-23,724699","-46,493643",Clear,21
86,2020-10-02,"-23,526754","-46,21507",Clear,7
87,2020-09-30,"-23,407688","-46,871046",Partially cloudy,21
88,2020-09-30,"-23,408137","-46,852438",Clear,10
89,2020-09-28,"-23,525182","-46,60143",Partially cloudy,17
90,2020-09-28,"-23,335007","-46,829226",Clear,19
91,2020-09-27,"-23,498252","-46,452668",Clear,4
92,2020-09-27,"-23,781599629352133","-46,91522329497038",Clear,12
93,2020-09-26,"-23,5191134","-46,9287594",Clear,1
94,2020-09-25,"-23,523548","-46,835292",Clear,1
95,2020-09-24,"-23,630513","-46,712867",Clear,12
96,2020-09-24,"-23,315639519882804","-46,823629967975734",Partially cloudy,12
97,2020-09-23,"-23,6919244107523","-46,5262121893161",Overcast,4
98,2020-09-21,"-23,4699681072934","-46,6049624126422",Overcast,7
99,2020-09-21,"-23,660102","-47,006256",Partially cloudy,5
100,2020-09-21,"-23,493396908663595","-46,812389624674445",Partially cloudy,5
101,2020-09-20,"-23,6520304274786","-46,7909621081794",Overcast,15
102,2020-09-20,"-23,607355","-46,515163",Overcast,1
103,2020-09-20,"-23,636991","-46,779518",Overcast,1
104,2020-09-19,"-23,6300014024999","-46,5866764734999",Clear,1
105,2020-09-19,"-23,415073757867077","-46,804780433132684",Partially cloudy,9
106,2020-09-19,"-23,61529544137163","-46,967788930989535",Clear,4
107,2020-09-18,"-23,65294","-46,687951",Clear,20
108,2020-09-15,"-23,686151","-46,633485",Partially cloudy,11
109,2020-09-15,"-23,659678","-46,825149",Overcast,10
110,2020-09-12,"-23,660084","-46,552217",Clear,23
111,2020-09-11,"-23,5102803242307","-46,6620514783077",Partially cloudy,6
112,2020-09-11,"-23,7432453430959","-46,56622938919",Clear,22
113,2020-09-11,"-23,412746614857877","-46,35982924977595",Clear,21
114,2020-09-10,"-23,5356","-46,4931",Clear,18
115,2020-09-09,"-23,418102298841816","-46,37791152937248",Overcast,20
116,2020-09-08,"-23,708575022186242","-46,778068145",Overcast,3
117,2020-09-08,"-23,6831717732511","-46,7359597832464",Clear,11
118,2020-09-05,"-23,541208","-46,432482",Overcast,6
119,2020-09-01,"-23,545873","-46,63188",Partially cloudy,22
120,2020-09-01,"-23,584945","-46,586963",Partially cloudy,12
121,2020-09-01,"-23,654688","-46,764065",Partially cloudy,0
122,2020-09-01,"-23,339618","-46,660261",Partially cloudy,20
