,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2632,2015-05-23,"-23,5732490052","-46,71228591","('Clear', None)",0
2633,2015-05-23,"-23,759114","-46,7153","('Clear', None)",1
2634,2015-05-23,"-23,711221","-46,587699","('Clear', None)",19
2635,2015-05-21,"-23,414402","-46,765582","('Partially cloudy', None)",9
2636,2015-05-17,"-23,570028","-46,688592","('Partially cloudy', None)",1
2637,2015-05-17,"-23,627637","-46,462179","('Partially cloudy', None)",12
2638,2015-05-17,"-23,5947860764","-46,9191967651","('Overcast', None)",6
2639,2015-05-16,"-23,571552","-46,5319","('Clear', None)",1
2640,2015-05-16,"-23,541627867","-46,233624146","('Overcast', None)",20
2641,2015-05-15,"-23,618487","-46,671625","('Partially cloudy', None)",21
2642,2015-05-15,"-23,552884","-46,835529","('Partially cloudy', None)",4
2643,2015-05-14,"-23,479283","-46,748318","('Partially cloudy', None)",1
2644,2015-05-14,"-23,51151","-46,47299","('Partially cloudy', None)",1
2645,2015-05-13,"-23,63582335","-46,669711785","('Overcast', None)",3
2646,2015-05-13,"-23,611486","-46,728026","('Overcast', None)",1
2647,2015-05-13,"-23,4487020235","-46,4952568101","('Partially cloudy', None)",16
2648,2015-05-12,"-23,711907","-46,858653","('Partially cloudy', None)",12
2649,2015-05-11,"-23,5378637714","-45,9088809382","('Partially cloudy', None)",11
2650,2015-05-11,"-23,634822","-46,810088","('Overcast', None)",15
2651,2015-05-10,"-23,562799","-46,510062","('Partially cloudy', None)",6
2652,2015-05-10,"-23,52244","-46,56168","('Clear', None)",0
2653,2015-05-09,"-23,539398487","-46,483065949","('Partially cloudy', None)",2
2654,2015-05-09,"-23,529629931","-46,787645959","('Partially cloudy', None)",4
2655,2015-05-08,"-23,8695809","-46,9241944","('Partially cloudy', None)",10
2656,2015-05-08,"-23,524009","-46,88609","('Partially cloudy', None)",16
2657,2015-05-07,"-23,6641861414","-46,5487824663","('Partially cloudy', None)",10
2658,2015-05-07,"-23,664041396","-46,566137301","('Overcast', None)",15
2659,2015-05-07,"-23,534308315","-46,218404854","('Partially cloudy', None)",19
2660,2015-05-05,"-23,6722499","-46,74284","('Partially cloudy', None)",12
2661,2015-05-04,"-23,52749","-46,62794","('Overcast', None)",22
2662,2015-05-04,"-23,457801","-46,486571","('Overcast', None)",12
2663,2015-05-04,"-23,519437836","-46,195519509","('Clear', None)",4
2664,2015-05-04,"-23,638749734","-46,861843972","('Overcast', None)",17
2665,2015-05-03,"-23,660371","-46,703816","('', None)",14
2666,2015-05-03,"-23,490486","-46,731277","('Partially cloudy', None)",7
2667,2015-05-03,"-23,779597","-46,691606","('', None)",14
2668,2015-05-03,"-23,402364","-46,44036","('Partially cloudy', None)",1
2669,2015-05-03,"-23,7740211666","-46,9136060237","('Partially cloudy', None)",16
2670,2015-05-02,"-23,506549","-46,377498","('Overcast', None)",20
2671,2015-05-02,"-23,685703","-46,601512","('Partially cloudy', None)",23
2672,2015-05-01,"-23,599274179","-46,544493447","('Partially cloudy', None)",18
