,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1320,2017-07-31,"-23,482287","-46,613082","('Clear', None)",18
1321,2017-07-30,"-23,638594","-46,595542","('Partially cloudy', None)",23
1322,2017-07-30,"-23,4371304018","-46,786006466","('Clear', None)",23
1323,2017-07-29,"-23,53707","-46,593738","('Clear', None)",23
1324,2017-07-29,"-23,5265","-46,495744","('Clear', None)",23
1325,2017-07-28,"-23,4695225229","-46,7789877025","('Clear', None)",2
1326,2017-07-26,"-23,513564","-46,443776","('Clear', None)",5
1327,2017-07-26,"-23,4622548499107","-46,4913876537872","('Clear', None)",19
1328,2017-07-25,"-23,68271","-46,663733","('Clear', None)",22
1329,2017-07-25,"-23,40809","-46,408119","('Clear', None)",23
1330,2017-07-24,"-23,4351482596","-46,4259643473","('Clear', None)",7
1331,2017-07-23,"-23,703466","-46,772309","('Partially cloudy', None)",0
1332,2017-07-23,"-23,703364","-46,607342","('Partially cloudy', None)",1
1333,2017-07-23,"-23,709332676428","-46,0618152313888","('Clear', None)",12
1334,2017-07-20,"-23,642933","-46,673784","('Partially cloudy', None)",9
1335,2017-07-20,"-23,534321","-46,429379","('Overcast', None)",3
1336,2017-07-20,"-23,649529","-46,670024","('Overcast', None)",4
1337,2017-07-20,"-23,521193","-46,870715","('Clear', None)",16
1338,2017-07-19,"-23,605396","-46,548891","('Overcast', None)",14
1339,2017-07-17,"-23,607668","-46,592294","('Partially cloudy', None)",23
1340,2017-07-17,"-23,735174","-46,682391","('Clear', None)",7
1341,2017-07-16,"-23,435607","-46,789635","('Clear', None)",0
1342,2017-07-16,"-23,470892","-46,675939","('Clear', None)",1
1343,2017-07-16,"-23,728755","-46,569634","('Clear', None)",3
1344,2017-07-16,"-23,667078","-46,800966","('Clear', None)",5
1345,2017-07-15,"-23,456335","-46,520107","('Clear', None)",6
1346,2017-07-15,"-23,485647","-46,862542","('Clear', None)",17
1347,2017-07-15,"-23,561716","-46,949544","('Clear', None)",6
1348,2017-07-14,"-23,501181","-46,686684","('Clear', None)",15
1349,2017-07-13,"-23,417045","-46,032744","('Partially cloudy', None)",0
1350,2017-07-10,"-23,5150936327374","-46,9641174564803","('Clear', None)",7
1351,2017-07-09,"-23,518453","-46,626359","('Partially cloudy', None)",8
1352,2017-07-09,"-23,586225","-46,724452","('Clear', None)",4
1353,2017-07-09,"-23,662816","-46,661536","('Clear', None)",4
1354,2017-07-09,"-23,318865","-46,733221","('Clear', None)",12
1355,2017-07-09,"-23,4193546619504","-46,3822770605359","('Clear', None)",0
1356,2017-07-08,"-23,537811","-46,439153","('Partially cloudy', None)",4
1357,2017-07-08,"-23,666992","-46,428948","('Partially cloudy', None)",9
1358,2017-07-08,"-23,525428","-46,89395","('Partially cloudy', None)",4
1359,2017-07-08,"-23,5218499210109","-46,7668942846039","('Partially cloudy', None)",21
1360,2017-07-07,"-23,482576","-46,471783","('Clear', None)",1
