,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1935,2016-06-24,"-23,5999738316","-46,5979291117","('Clear', None)",12
1936,2016-06-24,"-23,567421","-46,786339","('Clear', None)",11
1937,2016-06-23,"-23,6379509947","-46,6272577166","('Partially cloudy', None)",9
1938,2016-06-23,"-23,623752","-46,78786","('Partially cloudy', None)",8
1939,2016-06-21,"-23,531374","-46,483943","('Overcast', None)",16
1940,2016-06-19,"-23,5329549834","-46,4403244126","('Overcast', None)",23
1941,2016-06-19,"-23,645364","-46,77933","('Overcast', None)",3
1942,2016-06-19,"-23,664217","-46,659463","('Clear', None)",14
1943,2016-06-19,"-23,328823092","-46,218771583","('Partially cloudy', None)",20
1944,2016-06-18,"-23,674452","-46,747101","('Clear', None)",5
1945,2016-06-18,"-23,681925","-46,652614","('Partially cloudy', None)",7
1946,2016-06-18,"-23,508344","-46,477722","('Clear', None)",14
1947,2016-06-18,"-23,548857","-46,809149","('Overcast', None)",23
1948,2016-06-18,"-23,3986512","-47,003325097","('Partially cloudy', None)",20
1949,2016-06-17,"-23,605169","-46,503374","('Clear', None)",23
1950,2016-06-17,"-23,500496","-46,531274","('Clear', None)",5
1951,2016-06-17,"-23,5777301941","-46,8096947257","('Clear', None)",20
1952,2016-06-17,"-23,513064","-46,834372","('Clear', None)",19
1953,2016-06-16,"-23,542668","-46,649016","('Clear', None)",3
1954,2016-06-14,"-23,2082940943","-46,1581144289","('Clear', None)",19
1955,2016-06-12,"-23,6723268697","-46,8560750636","('Overcast', None)",0
1956,2016-06-10,"-23,697701","-46,793937","('Clear', None)",14
1957,2016-06-10,"-23,645856","-46,752465","('Clear', None)",20
1958,2016-06-08,"-23,506588","-46,494521","('Overcast', None)",6
1959,2016-06-08,"-23,653501","-46,527198","('Overcast', None)",0
1960,2016-06-05,"-23,393445","-46,438892","('Partially cloudy', None)",19
1961,2016-06-05,"-23,5951367324","-46,8751458847","('Overcast', None)",1
1962,2016-06-03,"-23,453848","-46,374502","('Partially cloudy', None)",18
1963,2016-06-01,"-23,5167","-46,739619","('Partially cloudy', None)",0
1964,2016-06-01,"-23,601097","-46,469184","('Clear', None)",19
1965,2016-06-01,"-23,670357","-46,518683","('Partially cloudy', None)",5
1966,2016-05-31,"-23,558613522","-46,743859969","('Partially cloudy', None)",16
1967,2016-05-31,"-23,6815","-46,677514","('Partially cloudy', None)",3
1968,2016-05-30,"-23,53733","-46,223737","('Clear', None)",11
1969,2016-05-30,"-23,46894457","-46,778873205","('Clear', None)",7
1970,2016-05-29,"-23,729634","-46,690807","('Partially cloudy', None)",22
1971,2016-05-29,"-23,474696","-46,673334","('Partially cloudy', None)",23
1972,2016-05-29,"-23,7055906371","-46,5199563553","('Partially cloudy', None)",12
1973,2016-05-29,"-23,290608505","-46,72697648","('Partially cloudy', None)",4
1974,2016-05-29,"-23,46027","-46,511271","('Partially cloudy', None)",3
1975,2016-05-27,"-23,492833","-46,745966","('Partially cloudy', None)",3
