,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2714,2015-04-09,"-23,674149","-46,74655","('Partially cloudy', None)",18
2715,2015-04-08,"-23,689277","-46,656274","('Partially cloudy', None)",20
2716,2015-04-08,"-23,4622548499","-46,4913876538","('Partially cloudy', None)",0
2717,2015-04-08,"-23,4953197307","-46,5593922128","('Partially cloudy', None)",6
2718,2015-04-07,"-23,477204","-46,644529","('Partially cloudy', None)",21
2719,2015-04-07,"-23,664105","-46,768102","('Overcast', None)",13
2720,2015-04-07,"-23,713317","-46,778714","('Overcast', None)",14
2721,2015-04-06,"-23,55494","-46,7523","('Partially cloudy', None)",10
2722,2015-04-06,"-23,4969763","-46,5021722","('Partially cloudy', None)",13
2723,2015-04-06,"-23,369884805","-46,845223783","('Overcast', None)",5
2724,2015-04-05,"-23,613621317","-46,638076924","('Clear', None)",0
2725,2015-04-05,"-23,532729","-46,313163","('Clear', None)",5
2726,2015-04-03,"-23,747161","-46,66409","('Overcast', None)",18
2727,2015-04-02,"-23,626587","-46,687215","('Partially cloudy', None)",8
2728,2015-04-02,"-23,601437","-46,544462","('Partially cloudy', None)",14
2729,2015-04-02,"-23,41832","-46,464265","('Partially cloudy', None)",18
2730,2015-04-02,"-23,624743","-46,868396","('Partially cloudy', None)",15
2731,2015-04-01,"-23,557993","-46,445729","('Partially cloudy', None)",0
2732,2015-04-01,"-23,551336","-46,533636","('Partially cloudy', None)",21
2733,2015-04-01,"-23,599893","-46,400738","('Partially cloudy', None)",22
2734,2015-03-31,"-23,4854970324","-46,6288322553","('Clear', None)",5
2735,2015-03-30,"-23,494859","-46,640723","('Partially cloudy', None)",15
2736,2015-03-29,"-23,614663","-46,690357","('Rain, Overcast', 0.16)",21
2737,2015-03-29,"-23,580494","-46,382594","('Partially cloudy', None)",2
2738,2015-03-29,"-23,456405","-46,614212","('Overcast', None)",18
2739,2015-03-29,"-23,511759","-46,583688","('Overcast', None)",19
2740,2015-03-29,"-23,722873353","-46,549410189","('Overcast', None)",17
2741,2015-03-29,"-23,628588","-46,804688","('Clear', None)",4
2742,2015-03-28,"-23,667122","-46,654368","('Clear', None)",3
2743,2015-03-28,"-23,758716","-46,665148","('Clear', None)",4
2744,2015-03-28,"-23,662901","-46,451699","('Clear', None)",2
2745,2015-03-28,"-23,195756017","-46,240591126","('Partially cloudy', None)",11
2746,2015-03-28,"-23,5069887176","-46,8378643405","('Clear', None)",1
2747,2015-03-28,"-23,499442","-46,895906","('Partially cloudy', None)",18
2748,2015-03-28,"-23,697849","-46,861295","('Partially cloudy', None)",15
2749,2015-03-27,"-23,557574","-46,706967","('Clear', None)",8
2750,2015-03-27,"-23,662121","-46,474974","('Clear', None)",12
2751,2015-03-27,"-23,690835","-46,786351","('Clear', None)",20
2752,2015-03-26,"-23,569568605","-46,813725943","('Partially cloudy', None)",14
2753,2015-03-25,"-23,605185","-46,599715","('Partially cloudy', None)",0
2754,2015-03-22,"-23,521696","-46,699571","('Partially cloudy', None)",8
