,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2796,2015-02-26,"-23,460252","-46,715443","('Clear', None)",23
2797,2015-02-26,"-23,80816","-46,817814","('Clear', None)",20
2798,2015-02-25,"-23,5027521","-46,8784676","('Clear', None)",1
2799,2015-02-23,"-23,611272173","-46,475674706","('Partially cloudy', None)",1
2800,2015-02-22,"-23,63901","-46,779786","('Partially cloudy', None)",15
2801,2015-02-22,"-23,5338192","-46,5687149","('Partially cloudy', None)",23
2802,2015-02-22,"-23,48514","-46,378586","('Partially cloudy', None)",4
2803,2015-02-22,"-23,615784","-46,787314","('Clear', None)",5
2804,2015-02-21,"-23,8555022891","-46,9402283918","('Partially cloudy', None)",1
2805,2015-02-20,"-23,6811958","-46,6775746","('Partially cloudy', None)",15
2806,2015-02-19,"-23,59326","-46,563366","('Clear', None)",1
2807,2015-02-19,"-23,74145","-46,494017","('Partially cloudy', None)",20
2808,2015-02-18,"-23,622732935","-46,474032021","('Overcast', None)",7
2809,2015-02-17,"-23,491927165","-46,733600945","('Partially cloudy', None)",6
2810,2015-02-17,"-23,659645","-46,475511","('Partially cloudy', None)",18
2811,2015-02-16,"-23,6486403","-46,7492015","('Partially cloudy', None)",14
2812,2015-02-15,"-23,5549901807","-46,4624984264","('Clear', None)",11
2813,2015-02-15,"-23,68918","-46,65251","('Partially cloudy', None)",15
2814,2015-02-15,"-23,7024294273","-46,7834111938","('Partially cloudy', None)",14
2815,2015-02-14,"-23,530044706","-46,5279714918","('Partially cloudy', None)",5
2816,2015-02-14,"-23,446063","-46,249015","('Partially cloudy', 0.0)",22
2817,2015-02-12,"-23,597678398","-46,6439874612","('Clear', None)",8
2818,2015-02-09,"-23,639469","-46,573592","('Partially cloudy', None)",0
2819,2015-02-09,"-23,496712","-46,605168","('Partially cloudy', None)",1
2820,2015-02-09,"-23,755276","-46,660209","('Partially cloudy', None)",1
2821,2015-02-08,"-23,722177","-46,546073","('Clear', None)",1
2822,2015-02-07,"-23,469271629","-46,694333366","('Partially cloudy', None)",20
2823,2015-02-07,"-23,6052241811","-46,5764773323","('Partially cloudy', None)",10
2824,2015-02-07,"-23,4126066146","-46,0377132758","('Partially cloudy', None)",9
2825,2015-02-07,"-23,506226","-46,87122","('Partially cloudy', None)",5
2826,2015-02-06,"-23,646601","-46,703072","('Rain, Overcast', 0.12)",16
2827,2015-02-06,"-23,610624","-46,744858","('Partially cloudy', None)",10
2828,2015-02-05,"-23,514432","-46,75406","('Overcast', None)",6
2829,2015-02-05,"-23,495173","-46,451789","('Overcast', None)",7
2830,2015-02-04,"-23,5763350921","-46,0386298204","('Partially cloudy', None)",21
2831,2015-02-02,"-23,45945","-46,71059","('Overcast', None)",2
2832,2015-02-02,"-23,536438","-46,70294","('Clear', None)",23
2833,2015-02-02,"-23,8626695061","-46,8437121317","('Overcast', None)",6
2834,2015-02-02,"-23,4830596759","-46,8032008846","('Partially cloudy', None)",15
2835,2015-02-01,"-23,564225","-46,56053","('Overcast', None)",2
2836,2015-01-31,"-23,696678","-46,494017","('Overcast', None)",22
