,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1443,2017-05-17,"-23,5263241685416","-46,7718989538749","('Partially cloudy', None)",16
1444,2017-05-14,"-23,66362","-46,678708","('Partially cloudy', None)",16
1445,2017-05-14,"-23,472285","-46,398037","('Clear', None)",0
1446,2017-05-13,"-23,558551","-46,743872","('Clear', None)",19
1447,2017-05-13,"-23,7121784142471","-46,5615540965177","('Partially cloudy', None)",5
1448,2017-05-12,"-23,53631","-46,642099","('Partially cloudy', None)",8
1449,2017-05-12,"-23,623129","-46,708078","('Partially cloudy', None)",3
1450,2017-05-11,"-23,476234","-46,704222","('Partially cloudy', None)",4
1451,2017-05-11,"-23,538529","-46,843135","('Partially cloudy', None)",21
1452,2017-05-10,"-23,6343911179999","-46,5959359559999","('Partially cloudy', None)",23
1453,2017-05-08,"-23,57373","-46,730947","('Partially cloudy', None)",18
1454,2017-05-07,"-23,537152","-46,300706","('Partially cloudy', None)",3
1455,2017-05-07,"-23,480009","-46,352115","('Partially cloudy', None)",18
1456,2017-05-07,"-23,660707","-46,807158","('Partially cloudy', None)",0
1457,2017-05-06,"-23,535762","-46,607915","('Clear', None)",0
1458,2017-05-06,"-23,617908","-46,627855","('Partially cloudy', None)",7
1459,2017-05-06,"-23,3050326","-46,7608031","('Partially cloudy', None)",19
1460,2017-05-06,"-23,5182","-46,332286","('Partially cloudy', None)",11
1461,2017-05-05,"-23,50887","-46,611012","('Partially cloudy', None)",19
1462,2017-05-05,"-23,559918","-46,186115","('Partially cloudy', None)",19
1463,2017-05-05,"-23,5167223516","-46,7909282979","('Partially cloudy', None)",6
1464,2017-05-04,"-23,495298","-46,151076","('Partially cloudy', None)",4
1465,2017-05-03,"-23,654396","-46,667581","('Partially cloudy', None)",0
1466,2017-05-02,"-23,7850467292761","-46,5313110869425","('Partially cloudy', None)",14
1467,2017-05-01,"-23,6459370288263","-46,7737930879047","('Partially cloudy', None)",5
1468,2017-05-01,"-23,7287511535","-46,4248868556","('Partially cloudy', None)",5
1469,2017-04-30,"-23,705443","-46,687653","('Partially cloudy', None)",0
1470,2017-04-30,"-23,590427","-46,501355","('Partially cloudy', None)",21
1471,2017-04-30,"-23,707448","-46,626677","('Partially cloudy', None)",15
1472,2017-04-30,"-23,758558","-46,714914","('Partially cloudy', None)",19
1473,2017-04-30,"-23,689594299","-46,3884281059999","('Overcast', None)",1
1474,2017-04-30,"-23,550849","-46,783582","('Partially cloudy', None)",17
1475,2017-04-29,"-23,691443","-46,761474","('Partially cloudy', None)",23
1476,2017-04-29,"-23,459039","-46,687176","('Partially cloudy', None)",7
1477,2017-04-27,"-23,540847293179","-46,5806984175905","('Partially cloudy', None)",15
1478,2017-04-24,"-23,704505","-46,791168","('Partially cloudy', None)",5
1479,2017-04-23,"-23,508514","-46,687749","('Overcast', None)",6
1480,2017-04-22,"-23,676346","-46,758029","('Partially cloudy', None)",5
1481,2017-04-21,"-23,669289","-46,740499","('Clear', None)",5
1482,2017-04-21,"-23,675469","-46,756779","('Partially cloudy', None)",6
1483,2017-04-20,"-23,5523602499999","-46,618653496","('Clear', None)",23
