,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2837,2015-01-31,"-23,7659120212","-46,5910419736","('Overcast', None)",16
2838,2015-01-30,"-23,6447493086","-46,7274317512","('Rain, Overcast', 0.02)",22
2839,2015-01-29,"-23,456216667","-46,785288889","('Clear', None)",20
2840,2015-01-28,"-23,6523656747","-46,8473195692","('Partially cloudy', None)",12
2841,2015-01-27,"-23,7713402015","-46,6157570102","('Partially cloudy', None)",12
2842,2015-01-26,"-23,6801","-46,79543","('Partially cloudy', None)",20
2843,2015-01-26,"-23,487085","-46,577397","('Partially cloudy', None)",0
2844,2015-01-26,"-23,7491204335","-46,7894504039","('Partially cloudy', None)",6
2845,2015-01-25,"-23,52442","-46,36897","('Clear', None)",2
2846,2015-01-23,"-23,5743964724","-46,6996311304","('Partially cloudy', None)",17
2847,2015-01-23,"-23,514325","-46,476491","('Partially cloudy', None)",19
2848,2015-01-23,"-23,73755","-46,533246","('Partially cloudy', None)",0
2849,2015-01-23,"-23,3360812114","-46,643924025","('Partially cloudy', None)",6
2850,2015-01-23,"-23,4837134303","-46,3649032826","('Partially cloudy', None)",19
2851,2015-01-23,"-23,716627","-46,857642","('Partially cloudy', None)",20
2852,2015-01-23,"-23,5169343664","-46,8677273936","('Partially cloudy', None)",16
2853,2015-01-22,"-23,5253525584","-46,5953198137","('Partially cloudy', None)",18
2854,2015-01-19,"-23,6809398","-46,6388791","('Clear', None)",1
2855,2015-01-19,"-23,525579","-46,771629","('Partially cloudy', None)",6
2856,2015-01-18,"-23,8514436248","-46,9389203305","('Partially cloudy', None)",18
2857,2015-01-18,"-23,647636","-47,046341","('Partially cloudy', None)",18
2858,2015-01-18,"-23,484779","-46,783982","('Partially cloudy', None)",14
2859,2015-01-17,"-23,50645","-46,7471","('Partially cloudy', None)",12
2860,2015-01-17,"-23,5216976696","-46,3400369538","('Clear', None)",21
2861,2015-01-17,"-23,309447","-46,911183","('Clear', None)",12
2862,2015-01-16,"-23,489924","-46,650895","('Partially cloudy', None)",18
2863,2015-01-14,"-23,442098","-46,496051","('Clear', None)",3
2864,2015-01-14,"-23,4322099017","-46,4190588898","('Overcast', None)",7
2865,2015-01-13,"-23,693726","-46,657557","('Partially cloudy', None)",20
2866,2015-01-13,"-23,405411","-46,519373","('Clear', None)",4
2867,2015-01-12,"-23,664844","-46,621116","('Clear', None)",0
2868,2015-01-12,"-23,4708497699","-46,4329273212","('Partially cloudy', None)",17
2869,2015-01-11,"-23,692415038","-46,7148707873","('Clear', None)",4
2870,2015-01-11,"-23,534919","-46,472524","('Clear', None)",4
2871,2015-01-11,"-23,611433","-46,426016","('Partially cloudy', None)",23
2872,2015-01-11,"-23,645056","-46,488452","('Clear', None)",12
2873,2015-01-11,"-23,539066993","-46,2240130698","('Clear', None)",10
2874,2015-01-11,"-23,8440286432","-46,8234124515","('Partially cloudy', None)",21
2875,2015-01-10,"-23,48882","-46,684293","('Clear', None)",5
2876,2015-01-10,"-23,5622921804","-46,2955531281","('Partially cloudy', None)",13
2877,2015-01-08,"-23,6985473571","-46,6083832751","('Clear', None)",1
