,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
3083,2017-11-11,"-23,645249","-46,790365","('Partially cloudy', None)",18
3084,2017-10-31,"-23,879995","-46,741296","('Overcast', None)",18
3085,2017-10-29,"-23,493409","-46,611495","('Partially cloudy', None)",6
3086,2017-10-26,"-23,749774","-46,687809","('Partially cloudy', None)",14
3087,2017-10-22,"-23,717081","-46,551342","('Clear', None)",0
3088,2017-10-21,"-23,482905","-46,630733","('Partially cloudy', None)",22
3089,2017-10-19,"-23,569334","-46,458935","('Partially cloudy', None)",15
3090,2017-10-19,"-23,540908","-46,883731","('Partially cloudy', None)",21
3091,2017-10-18,"-23,592093","-46,649513","('Clear', None)",17
3092,2017-10-18,"-23,51035","-46,788296","('Clear', None)",6
3093,2017-10-17,"-23,731889","-46,78527","('Partially cloudy', None)",20
3094,2017-10-13,"-23,494933","-46,407939","('Clear', None)",6
3095,2017-10-12,"-23,491774","-46,695805","('Partially cloudy', None)",14
3096,2017-10-01,"-23,486082","-46,458369","('Clear', None)",18
3097,2017-09-18,"-23,664957","-46,799931","('Partially cloudy', None)",9
3098,2017-09-14,"-23,381306","-46,323941","('Clear', None)",20
3099,2017-09-08,"-23,501644","-46,626101","('Clear', None)",14
3100,2017-09-08,"-23,532145","-46,314619","('Clear', None)",23
3101,2017-09-06,"-23,660492","-46,640355","('Clear', None)",13
3102,2017-08-29,"-23,660311","-46,42926","('Clear', None)",12
3103,2017-08-29,"-23,425484","-46,510965","('Clear', None)",18
3104,2017-08-26,"-23,661235","-46,788563","('Clear', None)",8
3105,2017-08-18,"-23,5991368526657","-47,0405731810393","('Partially cloudy', None)",5
3106,2017-08-16,"-23,5864805574156","-46,7531932611297","('Overcast', None)",23
3107,2017-08-13,"-23,681088","-46,653762","('Partially cloudy', None)",9
3108,2017-08-11,"-23,670403","-46,794036","('Partially cloudy', None)",22
3109,2017-08-10,"-23,642586","-46,557022","('Partially cloudy', None)",19
3110,2017-08-09,"-23,660945","-46,85951","('Clear', None)",18
3111,2017-08-02,"-23,711148","-46,699214","('Clear', None)",18
3112,2017-08-01,"-23,537573","-46,777257","('Clear', None)",8
3113,2017-07-28,"-23,489972","-46,7104","('Clear', None)",18
3114,2017-07-22,"-23,546939","-46,645638","('Clear', None)",15
3115,2017-07-20,"-23,321936","-46,753806","('Partially cloudy', None)",6
3116,2017-07-17,"-23,552224","-46,395019","('Partially cloudy', None)",19
3117,2017-07-17,"-23,515433","-46,775354","('Partially cloudy', None)",20
3118,2017-07-13,"-23,720687","-46,888355","('Partially cloudy', None)",21
3119,2017-07-09,"-23,724465","-46,699585","('Clear', None)",22
3120,2017-07-08,"-23,507375","-46,589211","('Clear', None)",22
3121,2017-07-03,"-23,65147","-46,678473","('Partially cloudy', None)",20
3122,2017-06-25,"-23,647745","-46,660697","('Partially cloudy', None)",14
3123,2017-06-17,"-23,741855","-46,706006","('Clear', None)",7
