,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
665,2018-10-18,"-23,508083","-46,626214",Clear,18
666,2018-10-17,"-23,636465036604676","-46,71968770651605",Partially cloudy,10
667,2018-10-16,"-23,334691951923794","-46,736256055939606",Partially cloudy,20
668,2018-10-13,"-23,48772818484126","-46,5439412195833",Partially cloudy,18
669,2018-10-12,"-23,485801","-46,501833",Partially cloudy,16
670,2018-10-12,"-23,41615128242253","-46,198589928780486",Partially cloudy,21
671,2018-10-12,"-23,61871733742915","-46,808766194756146",Partially cloudy,17
672,2018-10-11,"-23,60644","-46,725353",Overcast,21
673,2018-10-11,"-23,532798","-46,307322",Partially cloudy,12
674,2018-10-10,"-23,649371","-46,67687",Overcast,18
675,2018-10-10,"-23,49528","-46,497102",Overcast,23
676,2018-10-07,"-23,749427","-46,78013",Overcast,1
677,2018-10-07,"-23,729189","-46,786069",Overcast,17
678,2018-10-07,"-23,640071","-46,779984",Overcast,5
679,2018-10-06,"-23,477128930919772","-46,52748343317096",Overcast,10
680,2018-10-04,"-23,510493","-46,654469",Partially cloudy,1
681,2018-10-03,"-23,509585289","-46,1939331369999",Overcast,18
682,2018-10-03,"-23,586453260979525","-46,80893834211204",Clear,8
683,2018-10-02,"-23,649149","-46,727364",Clear,0
684,2018-10-01,"-23,540895","-46,494094",Partially cloudy,23
685,2018-10-01,"-23,602002","-46,598965",Partially cloudy,12
686,2018-10-01,"-23,525955296753","-46,4392764663628",Partially cloudy,6
687,2018-10-01,"-23,547981","-46,972633",Partially cloudy,8
688,2018-09-30,"-23,524201","-46,444914",Overcast,6
689,2018-09-30,"-23,596586","-46,506957",Overcast,4
690,2018-09-30,"-23,524638","-46,816482",Partially cloudy,15
691,2018-09-30,"-23,52094571133419","-46,774186972502875",Partially cloudy,22
692,2018-09-29,"-23,63784","-46,740823",Partially cloudy,16
693,2018-09-29,"-23,701118108105117","-46,86954532634957",Partially cloudy,14
694,2018-09-28,"-23,577267","-46,503599",Overcast,1
695,2018-09-27,"-23,531616","-46,50147",Overcast,18
696,2018-09-27,"-23,665795","-46,430355",Clear,7
697,2018-09-27,"-23,521095883240662","-46,772958882964566",Partially cloudy,6
698,2018-09-26,"-23,686209","-46,714689",Overcast,0
699,2018-09-25,"-23,472777290923","-46,3443444169999",Clear,17
700,2018-09-24,"-23,5004517858176","-46,6680422898756",Clear,13
701,2018-09-24,"-23,665571","-46,440129",Clear,8
702,2018-09-23,"-23,5452312683601","-46,5141922815422",Clear,0
703,2018-09-22,"-23,446054","-46,408079",Clear,23
704,2018-09-21,"-23,529647","-46,553717",Partially cloudy,15
705,2018-09-21,"-23,515587","-46,656521",Partially cloudy,11
