,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
624,2018-11-15,"-23,510843","-46,590729",Overcast,19
625,2018-11-15,"-23,607329","-46,565764",Clear,2
626,2018-11-15,"-23,404217","-46,90106",Partially cloudy,18
627,2018-11-14,"-23,69550798218877","-46,563193228803335",Clear,18
628,2018-11-14,"-23,738663090263618","-46,60068514515829",Clear,18
629,2018-11-13,"-23,517428","-46,583632",Partially cloudy,19
630,2018-11-12,"-23,47628","-46,602472",Partially cloudy,20
631,2018-11-12,"-23,61241829060214","-46,98436711583712",Partially cloudy,14
632,2018-11-11,"-23,668747","-46,784808",Overcast,0
633,2018-11-11,"-23,505481","-46,45698",Partially cloudy,22
634,2018-11-10,"-23,463296","-46,654637",Overcast,12
635,2018-11-09,"-23,692871","-46,762332",Partially cloudy,5
636,2018-11-08,"-23,560639","-46,512508",Overcast,19
637,2018-11-08,"-23,598394","-46,533509",Overcast,1
638,2018-11-08,"-23,51941718024077","-46,815928269533025",Overcast,15
639,2018-11-07,"-23,530637","-46,592151",Overcast,9
640,2018-11-07,"-23,842876","-46,563781",Overcast,7
641,2018-11-06,"-23,618136","-46,806298",Overcast,4
642,2018-11-05,"-23,753497","-46,686102",Overcast,12
643,2018-11-05,"-23,509098668069292","-46,821170535193296",Overcast,7
644,2018-11-03,"-23,526185","-46,466029",Partially cloudy,19
645,2018-11-02,"-23,781761574671723","-46,48902400438642",Overcast,18
646,2018-11-01,"-23,531947","-46,695426",Clear,22
647,2018-11-01,"-23,608074","-46,5795",Clear,3
648,2018-10-31,"-23,575408713831585","-46,717506069579294",Overcast,18
649,2018-10-30,"-23,658355847015674","-46,57706811861762",Partially cloudy,13
650,2018-10-28,"-23,588284","-46,594951",Partially cloudy,18
651,2018-10-28,"-23,484381","-46,375922",Partially cloudy,19
652,2018-10-28,"-23,537208","-46,842659",Partially cloudy,18
653,2018-10-27,"-23,438984","-46,574122",Overcast,2
654,2018-10-27,"-23,383043","-46,861318",Partially cloudy,12
655,2018-10-26,"-23,579491","-46,580794",Partially cloudy,14
656,2018-10-26,"-23,528074","-46,446093",Overcast,1
657,2018-10-26,"-23,592868914715293","-46,80638852558022",Overcast,10
658,2018-10-26,"-23,599647237281346","-46,84734269584409",Overcast,12
659,2018-10-25,"-23,54226","-46,16624",Overcast,7
660,2018-10-24,"-23,45433821357053","-46,49032337563146",Overcast,16
661,2018-10-21,"-23,722326","-46,752555",Overcast,23
662,2018-10-21,"-23,4457235047142","-46,4711288913253",Partially cloudy,19
663,2018-10-20,"-23,713558","-46,500059",Partially cloudy,20
664,2018-10-19,"-23,652398","-46,758327",Partially cloudy,19
