,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2222,2016-01-01,"-23,667185","-46,813242","('Partially cloudy', None)",2
2223,2015-12-29,"-23,749476","-46,674666","('Overcast', None)",19
2224,2015-12-28,"-23,5373229","-46,443673","('Partially cloudy', None)",10
2225,2015-12-27,"-23,58145","-46,55456","('Partially cloudy', None)",14
2226,2015-12-27,"-23,51499","-46,6908","('Overcast', None)",19
2227,2015-12-27,"-23,69182","-46,67178","('Partially cloudy', None)",13
2228,2015-12-27,"-23,50399","-46,5039299","('Clear', None)",1
2229,2015-12-27,"-23,653496","-46,838059","('Clear', None)",5
2230,2015-12-26,"-23,4858699","-46,73464","('Rain, Partially cloudy', 0.28)",22
2231,2015-12-26,"-23,485451","-46,812184","('Partially cloudy', None)",18
2232,2015-12-25,"-23,683598","-46,775309","('Clear', None)",0
2233,2015-12-25,"-23,648542","-46,754639","('Clear', None)",1
2234,2015-12-25,"-23,45077","-46,574","('Overcast', None)",20
2235,2015-12-25,"-23,313761","-46,563443","('Partially cloudy', None)",1
2236,2015-12-25,"-23,328197285","-46,706728909","('Partially cloudy', None)",18
2237,2015-12-25,"-23,549265","-46,933196","('Clear', None)",0
2238,2015-12-25,"-23,5053719","-46,7689369","('Clear', None)",0
2239,2015-12-24,"-23,541714","-46,579727","('Partially cloudy', None)",23
2240,2015-12-24,"-23,57028681","-46,314632213","('Clear', None)",9
2241,2015-12-23,"-23,6432631","-46,742538","('Clear', None)",4
2242,2015-12-23,"-23,57406","-46,70228","('Partially cloudy', None)",12
2243,2015-12-23,"-23,658549","-46,742784","('Partially cloudy', None)",14
2244,2015-12-22,"-23,60852","-46,49244","('Partially cloudy', None)",23
2245,2015-12-22,"-23,5069158","-46,6978053","('Partially cloudy', None)",14
2246,2015-12-21,"-23,688536","-46,772539","('Rain, Partially cloudy', 0.08)",22
2247,2015-12-21,"-23,761241","-46,70306","('Partially cloudy', None)",17
2248,2015-12-20,"-23,5798561","-46,3849929","('Clear', None)",1
2249,2015-12-20,"-23,693575742","-46,553666647","('Clear', None)",0
2250,2015-12-19,"-23,45958","-46,6854","('Clear', None)",3
2251,2015-12-19,"-23,5694","-46,50481","('Clear', None)",2
2252,2015-12-19,"-23,5632596","-46,4902793","('Clear', None)",2
2253,2015-12-19,"-23,579075","-46,494954","('Clear', None)",13
2254,2015-12-19,"-23,715969","-46,699203","('Clear', None)",1
2255,2015-12-19,"-23,682267","-46,584802","('Partially cloudy', None)",14
2256,2015-12-19,"-23,6279331854","-46,9125767278","('Clear', None)",4
2257,2015-12-18,"-23,663506","-46,7559985","('Clear', None)",23
2258,2015-12-18,"-23,51199","-46,73819","('Partially cloudy', None)",0
2259,2015-12-17,"-23,57929","-46,70716","('Partially cloudy', None)",11
2260,2015-12-16,"-23,590759","-46,682129","('Overcast', None)",20
2261,2015-12-16,"-23,509285016","-46,202671707","('Partially cloudy', None)",5
2262,2015-12-15,"-23,550519","-46,633309","('Partially cloudy', None)",7
