,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1648,2016-12-24,"-23,506913","-46,715937","('Partially cloudy', None)",15
1649,2016-12-24,"-23,592966","-46,692368","('Partially cloudy', None)",19
1650,2016-12-24,"-23,831156","-46,722301","('Partially cloudy', None)",18
1651,2016-12-23,"-23,636258","-46,618885","('Partially cloudy', None)",16
1652,2016-12-23,"-23,7770374729","-46,6014202777","('Clear', None)",4
1653,2016-12-23,"-23,712916","-46,600033","('Clear', None)",1
1654,2016-12-23,"-23,7603216233","-46,9040541043","('Partially cloudy', None)",20
1655,2016-12-22,"-23,726053","-46,78909","('Partially cloudy', None)",17
1656,2016-12-22,"-23,496914","-46,686372","('Partially cloudy', None)",18
1657,2016-12-21,"-23,826884","-46,729567","('Partially cloudy', None)",19
1658,2016-12-21,"-23,5269836915","-46,7507861432","('Partially cloudy', None)",18
1659,2016-12-20,"-23,539411","-46,801023","('Clear', None)",2
1660,2016-12-19,"-23,716837","-46,851914","('Partially cloudy', None)",13
1661,2016-12-18,"-23,5076946996","-46,7438705222","('Partially cloudy', None)",9
1662,2016-12-18,"-23,7287511535","-46,4248868556","('Partially cloudy', None)",17
1663,2016-12-17,"-23,405311","-46,738085","('Partially cloudy', None)",15
1664,2016-12-17,"-23,488305","-46,434576","('Clear', None)",5
1665,2016-12-17,"-23,624628","-46,485407","('Overcast', None)",22
1666,2016-12-16,"-23,512914","-46,468745","('Partially cloudy', None)",20
1667,2016-12-16,"-23,49714","-46,467997","('Partially cloudy', None)",20
1668,2016-12-16,"-23,685344","-46,620642","('Partially cloudy', None)",6
1669,2016-12-16,"-23,40912","-46,408801","('Partially cloudy', None)",16
1670,2016-12-16,"-23,533018","-46,209522","('Partially cloudy', None)",18
1671,2016-12-15,"-23,5080710247","-46,8288384232","('Overcast', None)",13
1672,2016-12-14,"-23,448863","-46,70202","('Partially cloudy', None)",8
1673,2016-12-14,"-23,447332","-46,581644","('Partially cloudy', None)",20
1674,2016-12-11,"-23,675204","-46,661258","('Overcast', None)",6
1675,2016-12-11,"-23,661934","-46,459326","('Overcast', None)",18
1676,2016-12-11,"-23,69833","-46,852357","('Rain, Partially cloudy', 0.24)",22
1677,2016-12-10,"-23,622247","-46,760553","('Partially cloudy', None)",4
1678,2016-12-09,"-23,523694","-46,63164","('Partially cloudy', None)",13
1679,2016-12-09,"-23,675279","-46,755939","('Partially cloudy', None)",5
1680,2016-12-08,"-23,589856","-46,588464","('Clear', None)",7
1681,2016-12-08,"-23,440753","-46,587868","('Clear', None)",6
1682,2016-12-08,"-23,430786285","-46,2723142663","('Partially cloudy', None)",18
1683,2016-12-07,"-23,431989","-46,43955","('Clear', None)",4
1684,2016-12-06,"-23,538019","-46,486573","('Clear', None)",10
1685,2016-12-06,"-23,542904","-46,48162","('Clear', None)",6
1686,2016-12-05,"-23,7185444914","-46,8822947262","('Overcast', None)",2
1687,2016-12-04,"-23,630937","-46,621861","('Overcast', None)",4
1688,2016-12-04,"-23,666649","-46,576017","('Partially cloudy', None)",12
