,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2386,2015-10-06,"-23,742637","-46,81028","('Overcast', None)",20
2387,2015-10-05,"-23,672663577","-46,620814067","('Overcast', None)",18
2388,2015-10-05,"-23,4283854107","-46,4101153027","('Partially cloudy', None)",7
2389,2015-10-04,"-23,640227","-46,780023","('Overcast', None)",2
2390,2015-10-04,"-23,729545","-46,6907083","('Overcast', None)",23
2391,2015-10-04,"-23,54661877","-46,472644919","('Overcast', None)",7
2392,2015-10-04,"-23,514634","-46,487291","('Overcast', None)",21
2393,2015-10-04,"-23,713729","-46,420119","('Overcast', None)",4
2394,2015-10-04,"-23,574559434","-46,009798086","('Overcast', None)",1
2395,2015-10-03,"-23,583379135","-46,6530516","('Partially cloudy', None)",6
2396,2015-10-03,"-23,375302","-46,699386","('Overcast', None)",20
2397,2015-10-03,"-23,4768296401","-46,3534953588","('Partially cloudy', None)",18
2398,2015-10-01,"-23,409862","-46,837051","('Partially cloudy', None)",17
2399,2015-09-30,"-23,59272","-46,50717","('Partially cloudy', None)",12
2400,2015-09-27,"-23,466253","-46,630032","('Partially cloudy', None)",3
2401,2015-09-27,"-23,5796384056","-46,6510305918","('Partially cloudy', None)",7
2402,2015-09-27,"-23,565674","-46,39942","('Partially cloudy', None)",17
2403,2015-09-27,"-23,5906646308","-46,8229448829","('Partially cloudy', None)",3
2404,2015-09-27,"-23,529067448","-46,842613272","('Partially cloudy', None)",19
2405,2015-09-26,"-23,59485","-46,62804","('Overcast', None)",8
2406,2015-09-25,"-23,610517","-46,493161","('Partially cloudy', None)",12
2407,2015-09-24,"-23,70035","-46,752857","('Clear', None)",18
2408,2015-09-23,"-23,65052","-46,5492","('Clear', None)",21
2409,2015-09-22,"-23,586181","-46,690678","('Clear', None)",0
2410,2015-09-20,"-23,755755","-46,667313","('Clear', None)",8
2411,2015-09-19,"-23,568982","-46,429487","('Clear', None)",4
2412,2015-09-19,"-23,690222666","-46,512540687","('Partially cloudy', None)",21
2413,2015-09-19,"-23,312261369","-46,8173709546","('Clear', None)",12
2414,2015-09-19,"-23,473142","-46,531251","('Clear', None)",5
2415,2015-09-19,"-23,54654","-46,833897","('Clear', None)",2
2416,2015-09-18,"-23,500556","-46,572819","('Clear', None)",22
2417,2015-09-17,"-23,607313","-46,697431","('Partially cloudy', None)",9
2418,2015-09-17,"-23,555951","-46,640112","('Clear', None)",0
2419,2015-09-17,"-23,513404","-46,568074","('Partially cloudy', None)",12
2420,2015-09-16,"-23,8633472423","-46,4976251081","('Clear', None)",19
2421,2015-09-16,"-23,511064127","-46,833585549","('Clear', None)",10
2422,2015-09-14,"-23,523764","-46,598984","('Overcast', None)",9
2423,2015-09-14,"-23,757065","-46,839592","('Overcast', None)",4
2424,2015-09-14,"-23,6024617804","-46,9316395403","('Overcast', None)",17
2425,2015-09-13,"-23,533542","-46,54044","('Overcast', None)",5
2426,2015-09-12,"-23,3309901731","-46,6942060169","('Overcast', 0.0)",15
