,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2017,2016-04-30,"-23,416716","-46,357387","('Partially cloudy', None)",16
2018,2016-04-29,"-23,507958","-46,492005","('Overcast', None)",3
2019,2016-04-29,"-23,512415","-46,393675","('Overcast', None)",16
2020,2016-04-26,"-23,6815884062","-46,6102336432","('Partially cloudy', None)",20
2021,2016-04-25,"-23,510140854","-46,689000599","('Clear', None)",7
2022,2016-04-25,"-23,632948","-46,442395","('Clear', None)",1
2023,2016-04-25,"-23,349681614","-46,263388041","('Clear', None)",18
2024,2016-04-25,"-23,539771","-46,216355","('Clear', None)",22
2025,2016-04-24,"-23,71154","-46,616263","('Clear', None)",1
2026,2016-04-24,"-23,6648101391","-46,6209782975","('Clear', None)",23
2027,2016-04-24,"-23,467906374","-46,4152273041","('Clear', None)",3
2028,2016-04-24,"-23,53087","-46,825132","('Partially cloudy', None)",15
2029,2016-04-23,"-23,649890724","-46,489013385","('Clear', None)",6
2030,2016-04-22,"-23,592946","-46,590684","('Partially cloudy', None)",21
2031,2016-04-22,"-23,634176","-46,616017","('Clear', None)",0
2032,2016-04-22,"-23,453020379","-46,786490679","('Clear', None)",8
2033,2016-04-22,"-23,745602","-46,496142","('Partially cloudy', None)",18
2034,2016-04-22,"-23,4037164","-46,4164685","('Clear', None)",18
2035,2016-04-21,"-23,602369","-46,542823","('Clear', None)",3
2036,2016-04-21,"-23,53613","-46,403914","('Clear', None)",7
2037,2016-04-21,"-23,7334870787","-46,5451402181","('Clear', None)",22
2038,2016-04-21,"-23,511218815","-46,833354054","('Clear', None)",0
2039,2016-04-21,"-23,545663","-46,894606","('Clear', None)",4
2040,2016-04-21,"-23,475873342","-46,858770365","('Clear', None)",3
2041,2016-04-19,"-23,722468","-46,785273","('Clear', None)",20
2042,2016-04-18,"-23,648549","-46,749164","('Clear', None)",9
2043,2016-04-17,"-23,643644418","-46,701184093","('Clear', None)",5
2044,2016-04-17,"-23,778321","-46,646762","('Clear', None)",12
2045,2016-04-17,"-23,627991","-46,445675","('Clear', None)",0
2046,2016-04-17,"-23,464293869","-46,332365906","('Clear', None)",18
2047,2016-04-16,"-23,667485","-46,752755","('Clear', None)",22
2048,2016-04-16,"-23,3299488001","-46,6351931629","('Clear', None)",6
2049,2016-04-15,"-23,519150193","-46,187741862","('Clear', None)",18
2050,2016-04-14,"-23,6293549492","-46,6316034526","('Clear', None)",20
2051,2016-04-14,"-23,548797","-46,738138","('Partially cloudy', None)",16
2052,2016-04-13,"-23,607037","-46,543894","('Partially cloudy', None)",5
2053,2016-04-13,"-23,672658","-46,554305","('Partially cloudy', None)",8
2054,2016-04-12,"-23,497453","-46,435579","('Partially cloudy', None)",21
2055,2016-04-12,"-23,592971","-46,472188","('Partially cloudy', None)",16
2056,2016-04-12,"-23,722336","-46,785245","('Clear', None)",7
2057,2016-04-12,"-23,409792374","-46,403658474","('Partially cloudy', None)",21
