,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1484,2017-04-20,"-23,41395","-46,77816","('Partially cloudy', None)",8
1485,2017-04-20,"-23,489200985","-46,335991887","('Partially cloudy', None)",5
1486,2017-04-20,"-23,6549","-46,815439","('Clear', None)",14
1487,2017-04-18,"-23,2980625217","-46,7797487065","('Partially cloudy', None)",17
1488,2017-04-17,"-23,528038","-46,417789","('Clear', None)",4
1489,2017-04-17,"-23,7415934539999","-46,8472584949999","('Overcast', None)",8
1490,2017-04-16,"-23,595103","-46,429342","('Clear', None)",2
1491,2017-04-16,"-23,69216","-46,606267","('Clear', None)",20
1492,2017-04-16,"-23,535892","-46,782276","('Partially cloudy', None)",2
1493,2017-04-16,"-23,359887","-46,873738","('Partially cloudy', None)",18
1494,2017-04-15,"-23,658926","-46,679622","('Clear', None)",23
1495,2017-04-15,"-23,6774191625694","-46,5158775314444","('Clear', None)",22
1496,2017-04-15,"-23,6674159322433","-46,460771899786","('Partially cloudy', None)",16
1497,2017-04-14,"-23,444961","-46,709673","('Partially cloudy', None)",0
1498,2017-04-14,"-23,675861","-46,679026","('Overcast', None)",9
1499,2017-04-14,"-23,40554013589258","-46,44817457539427","('Partially cloudy', None)",18
1500,2017-04-13,"-23,583379135","-46,6530516","('Partially cloudy', None)",10
1501,2017-04-11,"-23,61475","-46,601197","('Partially cloudy', None)",17
1502,2017-04-11,"-23,545197","-46,580146","('Partially cloudy', None)",16
1503,2017-04-11,"-23,399446","-46,341694","('Partially cloudy', None)",1
1504,2017-04-08,"-23,4878093149","-46,5440702049","('Partially cloudy', None)",22
1505,2017-04-08,"-23,640918935811612","-46,72371177374899","('Overcast', None)",1
1506,2017-04-06,"-23,512063","-46,682246","('Rain, Partially cloudy', 0.39)",9
1507,2017-04-06,"-23,5169507904779","-46,5802828185876","('Clear', None)",3
1508,2017-04-05,"-23,561159","-46,801207","('Partially cloudy', None)",18
1509,2017-04-03,"-23,563469","-46,827539","('Partially cloudy', None)",22
1510,2017-04-02,"-23,589818","-46,814519","('Partially cloudy', None)",5
1511,2017-04-02,"-23,415253","-46,881554","('Partially cloudy', None)",21
1512,2017-04-01,"-23,816865504","-46,705877635","('Partially cloudy', None)",18
1513,2017-04-01,"-23,585024","-46,810337","('Partially cloudy', None)",4
1514,2017-03-31,"-23,5835432193763","-46,3553261091451","('Partially cloudy', None)",21
1515,2017-03-30,"-23,677472","-46,794218","('Partially cloudy', None)",0
1516,2017-03-30,"-23,5080605379999","-46,70604897","('Partially cloudy', None)",10
1517,2017-03-29,"-23,654817","-46,716598","('Partially cloudy', None)",10
1518,2017-03-26,"-23,651372","-46,669589","('Clear', None)",2
1519,2017-03-26,"-23,7547801919056","-46,674860790415","('Clear', None)",5
1520,2017-03-26,"-23,776566239","-46,481445954","('Partially cloudy', None)",11
1521,2017-03-26,"-23,497909032","-46,3550180408","('Clear', None)",4
1522,2017-03-25,"-23,598821866984792","-46,69366086597955","('Clear', None)",0
1523,2017-03-21,"-23,611907","-46,723931","('Partially cloudy', None)",6
1524,2017-03-21,"-23,48772818484087","-46,54394121958268","('Partially cloudy', None)",18
