,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1238,2017-10-01,"-23,684613586","-46,566631702","('Clear', None)",22
1239,2017-10-01,"-23,686207464202482","-46,38958956251479","('Partially cloudy', None)",13
1240,2017-09-30,"-23,738576","-46,691897","('Overcast', None)",2
1241,2017-09-30,"-23,5095012505267","-46,8181609414955","('Partially cloudy', None)",6
1242,2017-09-28,"-23,530146","-46,447792","('Overcast', None)",17
1243,2017-09-28,"-23,481852102572","-46,4587471013987","('Overcast', None)",18
1244,2017-09-26,"-23,460541","-46,374147","('Partially cloudy', None)",20
1245,2017-09-25,"-23,552806","-46,413663","('Partially cloudy', None)",13
1246,2017-09-24,"-23,302973","-46,23051","('Partially cloudy', None)",18
1247,2017-09-23,"-23,681835","-46,767058","('Overcast', None)",21
1248,2017-09-23,"-23,446071","-46,735871","('Clear', None)",6
1249,2017-09-21,"-23,612477","-46,672134","('Clear', None)",7
1250,2017-09-21,"-23,455813","-46,58503","('Clear', None)",18
1251,2017-09-21,"-23,442612137955326","-46,469410741262266","('Clear', None)",23
1252,2017-09-19,"-23,52753","-46,617122","('Clear', None)",20
1253,2017-09-19,"-23,64597","-46,753853","('Clear', None)",21
1254,2017-09-18,"-23,512372","-46,88911","('Clear', None)",15
1255,2017-09-17,"-23,709249","-46,428536","('Partially cloudy', None)",20
1256,2017-09-17,"-23,5129","-46,196926","('Clear', None)",8
1257,2017-09-16,"-23,642147560280893","-46,7244745642866","('Clear', None)",10
1258,2017-09-14,"-23,519308","-46,440656","('Clear', None)",17
1259,2017-09-12,"-23,71899","-46,698922","('Clear', None)",5
1260,2017-09-11,"-23,660103","-46,474714","('Clear', None)",14
1261,2017-09-11,"-23,7324074745814","-46,6044713395255","('Clear', None)",7
1262,2017-09-10,"-23,525448","-46,859521","('Clear', None)",18
1263,2017-09-09,"-23,460902","-46,640375","('Clear', None)",1
1264,2017-09-08,"-23,774024","-46,705272","('Clear', None)",15
1265,2017-09-08,"-23,695053","-46,614217","('Clear', None)",1
1266,2017-09-07,"-23,672522","-46,581524","('Clear', None)",17
1267,2017-09-07,"-23,5850222912904","-46,7422669699421","('Clear', None)",18
1268,2017-09-07,"-23,640876","-46,803819","('Clear', None)",21
1269,2017-09-06,"-23,51419019334991","-46,67918076182716","('Clear', None)",12
1270,2017-09-03,"-23,677472","-46,556525","('Clear', None)",13
1271,2017-09-03,"-23,6027677690342","-46,9410401541735","('Clear', None)",3
1272,2017-09-02,"-23,295621","-46,732463","('Partially cloudy', None)",3
1273,2017-09-02,"-23,5691657945104","-46,0670218337727","('Clear', None)",15
1274,2017-09-02,"-23,499732","-46,864509","('Clear', None)",23
1275,2017-09-01,"-23,65071","-46,64742","('Overcast', None)",22
1276,2017-09-01,"-23,581326","-46,566048","('Partially cloudy', None)",19
1277,2017-09-01,"-23,589801","-46,408244","('Overcast', None)",23
1278,2017-08-31,"-23,328415","-46,725318","('Partially cloudy', None)",0
