,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1525,2017-03-20,"-23,7190105868336","-46,6280489841033","('Partially cloudy', None)",15
1526,2017-03-19,"-23,59415","-46,742965","('Overcast', None)",6
1527,2017-03-19,"-23,58181","-46,518686","('Overcast', None)",23
1528,2017-03-19,"-23,572168","-46,403112","('Partially cloudy', None)",13
1529,2017-03-19,"-23,529472","-46,805763","('Overcast', None)",21
1530,2017-03-18,"-23,497988","-46,46235","('Partially cloudy', None)",11
1531,2017-03-17,"-23,3456804244","-46,8430959532","('Rain, Partially cloudy', 0.28)",21
1532,2017-03-16,"-23,801514","-46,627923","('Partially cloudy', None)",20
1533,2017-03-16,"-23,6072443697","-46,9496134007","('Partially cloudy', None)",19
1534,2017-03-15,"-23,6247459770745","-46,7874811007279","('Partially cloudy', None)",9
1535,2017-03-14,"-23,3136416643","-46,7570499856","('Overcast', None)",17
1536,2017-03-13,"-23,523919","-46,457235","('Overcast', None)",22
1537,2017-03-12,"-23,6455401198571","-46,6590423208571","('Partially cloudy', None)",4
1538,2017-03-12,"-23,691194","-46,787717","('Clear', None)",9
1539,2017-03-12,"-23,557615","-46,843041","('Clear', None)",1
1540,2017-03-11,"-23,578831","-46,646933","('Overcast', None)",6
1541,2017-03-11,"-23,7447185013082","-46,5610160690054","('Partially cloudy', None)",10
1542,2017-03-11,"-23,49793","-46,33072","('Partially cloudy', None)",18
1543,2017-03-10,"-23,523712052","-46,606388286","('Partially cloudy', None)",20
1544,2017-03-10,"-23,629573","-46,618442","('Rain, Partially cloudy', 0.08)",21
1545,2017-03-10,"-23,520088","-46,856209","('Clear', None)",6
1546,2017-03-09,"-23,578004","-46,514996","('Partially cloudy', None)",11
1547,2017-03-08,"-23,600766","-46,859746","('Partially cloudy', None)",23
1548,2017-03-08,"-23,524116","-46,83028","('Partially cloudy', None)",15
1549,2017-03-06,"-23,6060082779999","-47,032117931","('Partially cloudy', None)",17
1550,2017-03-04,"-23,5506107539999","-46,725099777","('Clear', None)",23
1551,2017-03-03,"-23,467731","-46,694984","('Rain, Partially cloudy', 0.08)",21
1552,2017-03-03,"-23,4287992599999","-46,276782676","('Partially cloudy', None)",19
1553,2017-03-02,"-23,583818","-46,716203","('Partially cloudy', None)",6
1554,2017-03-02,"-23,739373","-46,666922","('Partially cloudy', None)",22
1555,2017-03-02,"-23,3298928060553","-46,7046418336474","('Partially cloudy', None)",10
1556,2017-03-01,"-23,685791","-46,71464","('Partially cloudy', None)",19
1557,2017-03-01,"-23,556762","-46,376559","('Partially cloudy', None)",14
1558,2017-02-28,"-23,660732","-46,544734","('Partially cloudy', None)",17
1559,2017-02-28,"-23,866269","-47,093081","('Partially cloudy', None)",18
1560,2017-02-27,"-23,281349643","-46,8480448301","('Partially cloudy', None)",12
1561,2017-02-27,"-23,6192042036113","-46,7328443460537","('Clear', None)",23
1562,2017-02-27,"-23,803128914","-46,5895086859999","('Partially cloudy', None)",4
1563,2017-02-27,"-23,5176335","-46,8156486","('Clear', None)",6
1564,2017-02-26,"-23,626269","-46,619149","('Clear', None)",3
1565,2017-02-26,"-23,667451","-46,761914","('Partially cloudy', None)",20
