,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
39,2020-11-08,"-23,551139016382372","-45,963768606516076",Clear,13
40,2020-11-07,"-23,460528098456592","-46,78155444520064",Partially cloudy,4
41,2020-11-07,"-23,5316790279999","-46,522731426",Partially cloudy,10
42,2020-11-07,"-23,580413","-46,410842",Partially cloudy,4
43,2020-11-07,"-23,594144","-46,406052",Clear,20
44,2020-11-07,"-23,7055050701374","-46,5885778644806",Partially cloudy,22
45,2020-11-06,"-23,691531294111083","-46,81810740401574",Partially cloudy,21
46,2020-11-05,"-23,408938439795886","-46,675254686509284",Partially cloudy,10
47,2020-11-05,"-23,612613072459055","-46,77887607028904",Partially cloudy,17
48,2020-11-03,"-23,582905","-46,702741",Partially cloudy,15
49,2020-11-03,"-23,656679","-46,506779",Clear,6
50,2020-11-02,"-23,599841893287387","-46,88231357497849",Clear,23
51,2020-11-01,"-23,486675703145725","-46,55949278381248",Partially cloudy,17
52,2020-10-28,"-23,691581","-46,587131",Clear,18
53,2020-10-28,"-23,44309116907146","-46,44463413584089",Clear,12
54,2020-10-27,"-23,608811","-46,637951",Clear,19
55,2020-10-27,"-23,477128930919772","-46,52748343317096",Partially cloudy,11
56,2020-10-26,"-23,4538","-46,675284",Overcast,3
57,2020-10-26,"-23,458365","-46,488871",Clear,17
58,2020-10-25,"-23,7325450477795","-46,697253565706",Clear,5
59,2020-10-25,"-23,703733731978453","-46,38271946224993",Clear,5
60,2020-10-25,"-23,566461","-46,850953",Clear,2
61,2020-10-24,"-23,388257","-46,712859",Partially cloudy,22
62,2020-10-24,"-23,640588","-46,804807",Clear,23
63,2020-10-18,"-23,852192972","-46,841419357",Partially cloudy,20
64,2020-10-17,"-23,34010700586835","-46,73849467636673",Overcast,5
65,2020-10-16,"-23,3999416099999","-46,399276922",Overcast,15
66,2020-10-15,"-23,569461","-46,547896",Partially cloudy,6
67,2020-10-15,"-23,47034964531011","-46,894068301821065",Partially cloudy,7
68,2020-10-14,"-23,5072935078528","-46,482846122852",Clear,3
69,2020-10-14,"-23,338905174851604","-46,7437990134228",Partially cloudy,6
70,2020-10-13,"-23,499118","-46,351258",Clear,13
71,2020-10-12,"-23,52278458","-46,659077064",Partially cloudy,2
72,2020-10-12,"-23,71969379026731","-46,557009256564214",Overcast,3
73,2020-10-12,"-23,506997606950733","-46,837929804587105",Clear,23
74,2020-10-11,"-23,595097","-46,486777",Clear,6
75,2020-10-10,"-23,62620998133874","-46,371328411605724",Partially cloudy,10
76,2020-10-10,"-23,4228809839578","-46,8771364962445",Clear,16
77,2020-10-07,"-23,629285","-46,647897",Overcast,5
