,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2509,2015-07-19,"-23,643545613","-46,539859989","('Clear', None)",20
2510,2015-07-19,"-23,464965","-46,55188","('Clear', None)",4
2511,2015-07-18,"-23,5043652696","-46,2212431706","('Partially cloudy', None)",15
2512,2015-07-16,"-23,538522","-46,544894","('Partially cloudy', None)",18
2513,2015-07-15,"-23,586224","-46,697495","('Clear', None)",4
2514,2015-07-15,"-23,6528223","-46,7254205","('Clear', None)",8
2515,2015-07-14,"-23,442069","-46,734196","('Clear', None)",21
2516,2015-07-14,"-23,466445","-46,340665","('Partially cloudy', None)",15
2517,2015-07-13,"-23,7239628077","-46,6065988784","('Clear', None)",5
2518,2015-07-11,"-23,463416","-46,595321","('Overcast', None)",12
2519,2015-07-11,"-23,511685579","-46,874949601","('Clear', None)",0
2520,2015-07-11,"-23,5274265726","-46,9364540838","('Clear', None)",1
2521,2015-07-10,"-23,542798","-46,424679","('Clear', None)",5
2522,2015-07-09,"-23,702938","-46,56291","('Partially cloudy', None)",18
2523,2015-07-09,"-23,54455365","-46,933845322","('Partially cloudy', None)",14
2524,2015-07-09,"-23,5183101387","-46,9566712974","('Clear', None)",20
2525,2015-07-08,"-23,573948","-46,608081","('Partially cloudy', None)",13
2526,2015-07-08,"-23,9809079437","-46,4011880838","('Partially cloudy', None)",2
2527,2015-07-08,"-23,551688","-46,695461","('Partially cloudy', None)",19
2528,2015-07-08,"-23,504026","-46,723974","('Overcast', None)",13
2529,2015-07-07,"-23,3323067193","-46,7272604882","('Overcast', None)",18
2530,2015-07-07,"-23,541627867","-46,233624146","('Partially cloudy', None)",12
2531,2015-07-07,"-23,527724316","-45,8493672841","('Overcast', None)",17
2532,2015-07-06,"-23,646422","-46,727692","('Partially cloudy', None)",23
2533,2015-07-05,"-23,63962199","-46,737384443","('Overcast', None)",5
2534,2015-07-05,"-23,5952182","-46,4862475","('Overcast', None)",4
2535,2015-07-04,"-23,5549901807","-46,4624984264","('Overcast', None)",18
2536,2015-07-04,"-23,378113241","-46,663270401","('Overcast', None)",20
2537,2015-07-03,"-23,667349","-46,728274","('Overcast', None)",7
2538,2015-07-03,"-23,481297772","-46,353165477","('Partially cloudy', None)",19
2539,2015-07-03,"-23,6443491379","-46,8394811128","('Overcast', None)",12
2540,2015-07-02,"-23,485543","-46,726016","('Partially cloudy', None)",16
2541,2015-07-02,"-23,705444","-46,520211","('Partially cloudy', None)",20
2542,2015-06-29,"-23,4849984067","-46,4353953103","('Clear', None)",1
2543,2015-06-29,"-23,530893","-46,4449352","('Partially cloudy', None)",7
2544,2015-06-29,"-23,4721667375","-46,5193525962","('Clear', None)",19
2545,2015-06-28,"-23,556484","-46,450175","('Clear', None)",13
2546,2015-06-28,"-23,5368299","-46,50066","('Clear', None)",17
2547,2015-06-28,"-23,718184793","-46,7044511651","('Partially cloudy', None)",9
2548,2015-06-28,"-23,515334","-46,476751","('Partially cloudy', None)",2
2549,2015-06-28,"-23,705668","-46,43128","('Partially cloudy', None)",7
