,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2099,2016-03-19,"-23,5324911","-46,5509367","('Partially cloudy', None)",20
2100,2016-03-19,"-23,6169532","-46,7315724","('Clear', None)",1
2101,2016-03-19,"-23,6513738","-46,4411493","('Clear', None)",11
2102,2016-03-18,"-23,675852","-46,7343511","('Partially cloudy', None)",17
2103,2016-03-18,"-23,687583","-46,641125","('Partially cloudy', None)",11
2104,2016-03-18,"-23,4550944","-46,3461161","('Partially cloudy', None)",2
2105,2016-03-17,"-23,4825687273","-46,5358128978","('Clear', None)",20
2106,2016-03-16,"-23,5134481","-46,4562582","('Clear', None)",7
2107,2016-03-14,"-23,6193056","-46,723281","('Partially cloudy', None)",13
2108,2016-03-14,"-23,702438","-46,6451111","('Partially cloudy', None)",11
2109,2016-03-14,"-23,4342072","-46,5049844","('Overcast', None)",18
2110,2016-03-14,"-23,577886","-46,779515","('Overcast', None)",19
2111,2016-03-13,"-23,7509948851","-46,8035402606","('Overcast', None)",22
2112,2016-03-11,"-23,7550376021","-46,7947803377","('Overcast', None)",0
2113,2016-03-10,"-23,4807168547","-46,468295612","('Overcast', None)",22
2114,2016-03-09,"-23,6984372","-46,7793817","('Overcast', None)",18
2115,2016-03-09,"-23,4161119","-46,9826348","('Clear', None)",22
2116,2016-03-08,"-23,6077186","-46,6975709","('Partially cloudy', None)",18
2117,2016-03-08,"-23,7532419","-46,6812852","('Partially cloudy', None)",19
2118,2016-03-06,"-23,5148952","-46,4881445","('Rain, Partially cloudy', 0.08)",21
2119,2016-03-06,"-23,5202427707","-46,7793461132","('Partially cloudy', None)",12
2120,2016-03-05,"-23,644471","-46,725374","('Partially cloudy', None)",18
2121,2016-03-05,"-23,6984372","-46,7793817","('Partially cloudy', None)",7
2122,2016-03-05,"-23,567855","-46,406359","('Partially cloudy', None)",20
2123,2016-03-05,"-23,2912170445","-46,8035681426","('Partially cloudy', None)",14
2124,2016-03-05,"-23,5263026","-46,7719212","('Partially cloudy', None)",22
2125,2016-03-05,"-23,406725","-46,875085","('Partially cloudy', None)",15
2126,2016-03-04,"-23,849951","-46,707672","('Partially cloudy', None)",20
2127,2016-03-04,"-23,6187881","-46,522911","('Partially cloudy', None)",5
2128,2016-03-04,"-23,6210129199","-47,0453771103","('Partially cloudy', None)",20
2129,2016-03-02,"-23,6582258","-46,7025021","('Overcast', None)",5
2130,2016-03-02,"-23,5677919","-46,7295179","('Overcast', None)",12
2131,2016-03-02,"-23,5395009","-46,2942762","('Overcast', None)",18
2132,2016-03-02,"-23,6237307641","-46,8150767648","('Overcast', None)",23
2133,2016-02-29,"-23,512325844580964","-46,802440385851526","('Overcast', None)",18
2134,2016-02-28,"-23,443315","-46,705591","('Partially cloudy', None)",17
2135,2016-02-27,"-23,556732","-46,670131","('Clear', None)",4
2136,2016-02-27,"-23,447198","-46,715632","('Partially cloudy', None)",21
2137,2016-02-27,"-23,731652604","-46,697690478","('Clear', None)",23
2138,2016-02-27,"-23,557911","-46,22283","('Clear', None)",1
2139,2016-02-27,"-23,492249","-46,778529","('Clear', None)",5
