,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1566,2017-02-26,"-23,441821","-46,707397","('Partially cloudy', None)",15
1567,2017-02-26,"-23,638993","-46,779796","('Clear', None)",23
1568,2017-02-26,"-23,547129","-46,936067","('Partially cloudy', None)",14
1569,2017-02-25,"-23,4587047668061","-46,4474876403948","('Clear', None)",4
1570,2017-02-24,"-23,612292","-46,607306","('Partially cloudy', None)",20
1571,2017-02-24,"-23,875483","-46,792429","('Partially cloudy', None)",3
1572,2017-02-22,"-23,7413319165157","-46,7058965488893","('Clear', None)",9
1573,2017-02-20,"-23,652028","-46,725004","('Partially cloudy', None)",12
1574,2017-02-19,"-23,6325955473211","-46,7393032164978","('Clear', None)",3
1575,2017-02-19,"-23,646954540002646","-46,384798247201964","('Clear', None)",18
1576,2017-02-18,"-23,513219","-46,443761","('Clear', None)",6
1577,2017-02-18,"-23,708089","-46,627093","('Clear', None)",12
1578,2017-02-18,"-23,4881551791022","-46,5078813890159","('Clear', None)",23
1579,2017-02-18,"-23,4646313733716","-46,5293153186726","('Clear', None)",23
1580,2017-02-18,"-23,535311","-46,787844","('Clear', None)",0
1581,2017-02-17,"-23,7104037733428","-46,6599865835428","('Partially cloudy', None)",16
1582,2017-02-17,"-23,6077265699","-46,7666509444","('Clear', None)",6
1583,2017-02-15,"-23,6815884061754","-46,6102336432407","('Partially cloudy', None)",13
1584,2017-02-14,"-23,5204277679999","-46,7460903849999","('Clear', None)",5
1585,2017-02-14,"-23,592978","-46,406695","('Clear', None)",22
1586,2017-02-14,"-23,4193546619504","-46,3822770605359","('Clear', None)",23
1587,2017-02-12,"-23,703505","-46,503507","('Rain, Partially cloudy', 0.08)",16
1588,2017-02-12,"-23,508153","-46,14784","('Clear', None)",8
1589,2017-02-12,"-23,7116757589999","-46,8491438299999","('Partially cloudy', None)",18
1590,2017-02-12,"-23,608518","-46,754167","('Clear', None)",15
1591,2017-02-11,"-23,4942522822301","-46,4645321085698","('Clear', None)",21
1592,2017-02-11,"-23,490814","-46,574442","('Partially cloudy', None)",2
1593,2017-02-11,"-23,3510996099999","-46,799691982","('Partially cloudy', None)",6
1594,2017-02-11,"-23,52344","-46,873991","('Partially cloudy', None)",16
1595,2017-02-09,"-23,499822162859","-46,527971056927","('Partially cloudy', None)",13
1596,2017-02-09,"-23,4499657067915","-46,4754151107248","('Partially cloudy', None)",22
1597,2017-02-08,"-23,502428","-46,163698","('Partially cloudy', None)",18
1598,2017-02-06,"-23,5951415946956","-46,4394618118695","('Clear', None)",4
1599,2017-02-05,"-23,688180547166","-46,6445874681613","('Clear', None)",7
1600,2017-02-04,"-23,6278435401111","-46,5196529845555","('Clear', None)",20
1601,2017-02-01,"-23,603348","-46,919637","('Partially cloudy', None)",17
1602,2017-02-01,"-23,4962641034","-46,83613134","('Partially cloudy', None)",13
1603,2017-01-31,"-23,5095316562","-46,8180608631","('Partially cloudy', None)",15
1604,2017-01-29,"-23,4510968516067","-46,5045363280875","('Partially cloudy', None)",3
1605,2017-01-29,"-23,475965","-46,438435","('Partially cloudy', None)",18
1606,2017-01-25,"-23,8306356886","-46,852248861","('Partially cloudy', None)",14
