,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1607,2017-01-19,"-23,541013946966","-46,6027299359152","('Partially cloudy', None)",17
1608,2017-01-19,"-23,6947265737","-46,6030414823","('Partially cloudy', None)",21
1609,2017-01-19,"-23,69978377392914","-46,56174133144619","('Partially cloudy', None)",18
1610,2017-01-17,"-23,5008056356","-46,7546010657","('Rain, Partially cloudy', 0.01)",22
1611,2017-01-15,"-23,5856089421","-46,76214799","('Clear', None)",4
1612,2017-01-14,"-23,482217","-46,665609","('Partially cloudy', None)",21
1613,2017-01-13,"-23,51984","-46,63673","('Partially cloudy', None)",20
1614,2017-01-13,"-23,6467276521","-46,7471654038","('Partially cloudy', None)",14
1615,2017-01-08,"-23,684116","-46,714521","('Partially cloudy', None)",5
1616,2017-01-08,"-23,686706","-46,790011","('Partially cloudy', None)",5
1617,2017-01-08,"-23,4449898926","-46,7785101644","('Partially cloudy', None)",14
1618,2017-01-08,"-23,297391","-46,568853","('Partially cloudy', None)",14
1619,2017-01-08,"-23,292644","-46,707622","('Partially cloudy', None)",19
1620,2017-01-08,"-23,580701","-46,917552","('Partially cloudy', None)",17
1621,2017-01-07,"-23,740218","-46,664499","('Partially cloudy', None)",23
1622,2017-01-06,"-23,678253","-46,639493","('Partially cloudy', None)",19
1623,2017-01-06,"-23,587635","-46,59119","('Partially cloudy', None)",23
1624,2017-01-06,"-23,4725830584","-47,0072308747","('Partially cloudy', None)",19
1625,2017-01-05,"-23,671531","-46,779853","('Partially cloudy', None)",23
1626,2017-01-04,"-23,758642","-46,585029","('Clear', None)",8
1627,2017-01-02,"-23,48922","-46,413201","('Clear', None)",8
1628,2017-01-02,"-23,434132","-46,537173","('Partially cloudy', None)",18
1629,2017-01-01,"-23,9057507776","-46,559523689","('Clear', None)",21
1630,2017-01-01,"-23,472777290923","-46,3443444169999","('Clear', None)",18
1631,2016-12-30,"-23,4312191717","-46,5677719611","('Partially cloudy', None)",21
1632,2016-12-30,"-23,8967295099","-46,5062925049","('Partially cloudy', None)",18
1633,2016-12-29,"-23,331473913","-46,726888876","('Partially cloudy', None)",0
1634,2016-12-29,"-23,553367","-46,200454","('Partially cloudy', None)",14
1635,2016-12-28,"-23,645981","-46,752814","('Partially cloudy', None)",15
1636,2016-12-28,"-23,690397","-46,759219","('Partially cloudy', None)",19
1637,2016-12-28,"-23,5652485132","-46,819807218","('Partially cloudy', 0.0)",16
1638,2016-12-27,"-23,779125","-46,684297","('Partially cloudy', None)",16
1639,2016-12-27,"-23,70247","-46,645085","('Clear', None)",3
1640,2016-12-26,"-23,724168","-46,55018","('Clear', None)",21
1641,2016-12-25,"-23,540385","-46,440281","('Clear', None)",8
1642,2016-12-25,"-23,481529","-46,593495","('Clear', None)",2
1643,2016-12-25,"-23,642287","-46,448496","('Partially cloudy', None)",16
1644,2016-12-25,"-23,573234","-46,402395","('Partially cloudy', None)",17
1645,2016-12-25,"-23,671947","-46,4403","('Clear', None)",3
1646,2016-12-25,"-23,467102","-46,535479","('Clear', None)",6
1647,2016-12-25,"-23,511635","-46,853703","('Clear', None)",2
