,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
706,2018-09-20,"-23,656065","-46,666085",,0
707,2018-09-20,"-23,537169178395825","-46,817937213977785",Partially cloudy,9
708,2018-09-18,"-23,516183","-46,797055",Partially cloudy,19
709,2018-09-17,"-23,5637207419663","-46,5088548138351",Partially cloudy,16
710,2018-09-17,"-23,708575022186242","-46,60334851277157",Clear,3
711,2018-09-16,"-23,446429","-46,71021",Overcast,6
712,2018-09-16,"-23,4734344879908","-46,6549022817229",Partially cloudy,15
713,2018-09-16,"-23,443015","-46,592168",Overcast,8
714,2018-09-16,"-23,48772818484126","-46,5439412195833",Overcast,1
715,2018-09-16,"-23,616710947576333","-46,791416895656894",Overcast,5
716,2018-09-16,"-23,502572","-46,80406",Partially cloudy,15
717,2018-09-15,"-23,56088256185075","-46,70588276648635",Partially cloudy,12
718,2018-09-15,"-23,37516660968787","-46,74373725696355",Overcast,23
719,2018-09-15,"-23,522628467653014","-46,76446712166753",Partially cloudy,15
720,2018-09-14,"-23,442878861333327","-46,775366532595996",Overcast,20
721,2018-09-14,"-23,510257","-46,720196",Overcast,13
722,2018-09-13,"-23,573178","-46,532888",Partially cloudy,18
723,2018-09-13,"-23,440375791726456","-46,068708371549555",Clear,17
724,2018-09-13,"-23,554868","-46,359962",Overcast,22
725,2018-09-12,"-23,678344","-46,53794",Partially cloudy,0
726,2018-09-11,"-23,582786","-46,567617",Partially cloudy,14
727,2018-09-11,"-23,610407","-46,546399",Partially cloudy,12
728,2018-09-10,"-23,564467","-46,57581",Clear,13
729,2018-09-10,"-23,557883","-46,514529",Partially cloudy,3
730,2018-09-09,"-23,666099","-46,733324",Clear,16
731,2018-09-09,"-23,7212475925297","-46,7555297427943",Partially cloudy,21
732,2018-09-09,"-23,464632","-46,512881",Partially cloudy,5
733,2018-09-08,"-23,425347","-46,439122",Clear,0
734,2018-09-07,"-23,683877","-46,790782",Clear,18
735,2018-09-07,"-23,560322","-46,138109",Clear,19
736,2018-09-06,"-23,803809","-46,735047",Overcast,20
737,2018-09-06,"-23,39972353065712","-46,301767336977456",Clear,7
738,2018-09-06,"-23,502899","-46,897211",Partially cloudy,19
739,2018-09-06,"-23,614131641425246","-46,78300616094242",Clear,16
740,2018-09-05,"-23,504874969526757","-46,86824996609218",Clear,23
741,2018-09-04,"-23,535617","-46,548109",Overcast,17
742,2018-09-03,"-23,622069","-46,487484",Partially cloudy,5
743,2018-09-03,"-23,834417","-46,81637",Partially cloudy,19
744,2018-09-03,"-23,43986","-46,90817",Partially cloudy,17
745,2018-09-02,"-23,451392325","-46,3352789259999",Clear,2
746,2018-09-02,"-23,531162158","-46,8963074449999",Clear,3
