,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
1894,2016-07-27,"-23,373529","-46,866562","('Clear', None)",12
1895,2016-07-25,"-23,698265","-46,762138","('Clear', None)",0
1896,2016-07-24,"-23,610809","-46,531337","('Clear', None)",23
1897,2016-07-24,"-23,393407","-46,304012","('Partially cloudy', None)",9
1898,2016-07-24,"-23,742286","-46,808815","('Clear', None)",21
1899,2016-07-24,"-23,524780999","-45,8726716892","('Clear', None)",10
1900,2016-07-23,"-23,532784","-46,454128","('Partially cloudy', None)",21
1901,2016-07-23,"-23,588469444","-46,809833333","('Clear', None)",12
1902,2016-07-22,"-23,439279693","-46,7693630968","('Overcast', None)",0
1903,2016-07-20,"-23,663333333","-46,633169444","('Partially cloudy', None)",17
1904,2016-07-19,"-23,52201","-46,741751","('Overcast', None)",4
1905,2016-07-18,"-23,648549","-46,749164","('Overcast', None)",20
1906,2016-07-18,"-23,516592","-46,220053","('Partially cloudy', None)",3
1907,2016-07-15,"-23,463987","-46,680498","('Clear', None)",5
1908,2016-07-15,"-23,504575","-46,568356","('Clear', None)",11
1909,2016-07-15,"-23,48349","-46,552845","('Clear', None)",22
1910,2016-07-15,"-23,521849921","-46,7668942846","('Clear', None)",9
1911,2016-07-13,"-23,670423","-46,525928","('Clear', None)",14
1912,2016-07-13,"-23,431492316","-46,496892331","('Clear', None)",7
1913,2016-07-12,"-23,54659","-46,60044","('Clear', None)",14
1914,2016-07-10,"-23,5769937705","-46,7224429913","('Clear', None)",6
1915,2016-07-10,"-23,509585289","-46,193933137","('Clear', None)",14
1916,2016-07-06,"-23,730577377","-46,568358564","('Clear', None)",3
1917,2016-07-06,"-23,442445","-46,314131","('Clear', None)",14
1918,2016-07-06,"-23,6723268697","-46,8560750636","('Partially cloudy', None)",15
1919,2016-07-05,"-21,406115844","-50,212767939","('Clear', None)",18
1920,2016-07-03,"-23,595218","-46,486183","('Clear', None)",0
1921,2016-07-03,"-23,673627","-46,495971","('Clear', None)",21
1922,2016-07-02,"-23,613765","-46,59692","('Partially cloudy', None)",7
1923,2016-07-02,"-23,649354","-46,569831","('Clear', None)",4
1924,2016-07-02,"-23,2955326407","-46,7717442954","('Partially cloudy', None)",15
1925,2016-06-30,"-23,476505","-46,610837","('Partially cloudy', None)",18
1926,2016-06-29,"-23,628657","-46,955639","('Partially cloudy', None)",17
1927,2016-06-28,"-23,466892","-46,692177","('Partially cloudy', None)",2
1928,2016-06-28,"-23,487415","-46,626328","('Clear', None)",23
1929,2016-06-27,"-23,686306","-46,655587","('Partially cloudy', None)",1
1930,2016-06-27,"-23,760209","-46,841083","('Clear', None)",14
1931,2016-06-26,"-23,59966","-46,58831","('Overcast', None)",0
1932,2016-06-25,"-23,5551872584376","-46,5754138522199","('Overcast', None)",3
1933,2016-06-25,"-23,518095","-46,175861","('Overcast', None)",20
1934,2016-06-24,"-23,547475","-46,629215","('Overcast', None)",1
