,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2673,2015-05-01,"-23,525553046","-46,682449657","('Partially cloudy', None)",5
2674,2015-05-01,"-23,652659","-46,518481","('Partially cloudy', None)",3
2675,2015-05-01,"-23,427008","-46,373394","('Partially cloudy', None)",22
2676,2015-04-29,"-23,741479","-46,700488","('Overcast', None)",22
2677,2015-04-29,"-23,557140199","-46,219710748","('Partially cloudy', None)",5
2678,2015-04-28,"-23,548329","-46,760132","('Clear', None)",11
2679,2015-04-26,"-23,3573775041","-46,4217998","('Partially cloudy', None)",18
2680,2015-04-26,"-23,830981066","-46,811808741","('Overcast', None)",21
2681,2015-04-26,"-23,5995913748","-46,8473698367","('Partially cloudy', None)",18
2682,2015-04-25,"-23,638718","-46,613224","('Overcast', None)",6
2683,2015-04-24,"-23,685545","-46,714582","('Partially cloudy', None)",20
2684,2015-04-24,"-23,5627021","-46,4900174","('Partially cloudy', None)",22
2685,2015-04-24,"-23,4772688801","-46,5276601513","('Partially cloudy', None)",13
2686,2015-04-23,"-23,441454","-46,738004","('Overcast', None)",18
2687,2015-04-23,"-23,6748167","-46,7496344","('Overcast', None)",0
2688,2015-04-22,"-23,4655597984","-46,500710416","('Overcast', None)",20
2689,2015-04-21,"-23,588384","-46,42918","('Clear', None)",1
2690,2015-04-21,"-23,703392","-46,644081","('Clear', None)",1
2691,2015-04-21,"-23,554736182","-46,256919333","('Clear', None)",6
2692,2015-04-20,"-23,516696","-46,476297","('Partially cloudy', None)",5
2693,2015-04-19,"-23,569801","-46,757451","('Clear', None)",4
2694,2015-04-19,"-23,60388","-46,43811","('Partially cloudy', None)",4
2695,2015-04-19,"-23,548114","-46,747663","('Partially cloudy', None)",16
2696,2015-04-19,"-23,675563","-46,420079","('Partially cloudy', None)",22
2697,2015-04-18,"-23,576931","-46,758388","('Clear', None)",19
2698,2015-04-18,"-23,665815","-46,441524","('Partially cloudy', None)",2
2699,2015-04-18,"-23,463664291","-46,832357933","('Clear', None)",17
2700,2015-04-17,"-23,652589","-46,789604","('Partially cloudy', None)",5
2701,2015-04-17,"-23,56828","-46,594848","('Partially cloudy', None)",20
2702,2015-04-17,"-23,541474","-46,751463","('Overcast', None)",21
2703,2015-04-17,"-23,547663","-46,526683","('Partially cloudy', None)",10
2704,2015-04-16,"-23,45258","-46,73691","('Partially cloudy', None)",23
2705,2015-04-15,"-23,5121808231","-46,802830769","('Partially cloudy', None)",17
2706,2015-04-14,"-23,478882","-46,727356","('Partially cloudy', None)",22
2707,2015-04-13,"-23,5853372166","-46,7643269193","('Partially cloudy', None)",8
2708,2015-04-13,"-23,691572","-46,58594","('Partially cloudy', None)",1
2709,2015-04-12,"-23,4410479096","-46,7168792117","('Clear', None)",3
2710,2015-04-12,"-23,591187","-46,494937","('Partially cloudy', None)",20
2711,2015-04-12,"-23,683789067","-46,628985553","('Partially cloudy', None)",21
2712,2015-04-11,"-23,4622548499","-46,4913876538","('Overcast', None)",6
2713,2015-04-10,"-23,49083","-46,4375","('Partially cloudy', None)",11
