,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
837,104102,AVENIDA SALIM FARAH MALUF,4288,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 4288, SAO PAULO","[-23.5681428802915, -46.5761384802915]"
838,104173,ESTRADA GUARULHOSNAZARE,842,GUARULHOS,,,"ESTRADA GUARULHOSNAZARE, 842, GUARULHOS","[-23.4424946802915, -46.47004638029149]"
839,104180,RUA VEREADOR JOAO BATISTA FITIPALDI,500,SUZANO,,,"RUA VEREADOR JOAO BATISTA FITIPALDI, 500, SUZANO","[-23.5253960802915, -46.30486448029149]"
840,104248,AVENIDA DOS BANDEIRANTES,4563,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 4563, SAO PAULO","[-23.6201444302915, -46.6595486302915]"
841,104456,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,4281,SAO BERNARDO DO CAMPO,,,"AVENIDA HUMBERTO ALENCAR CASTELO BRANCO, 4281, SAO BERNARDO DO CAMPO","[-23.7253315802915, -46.5781694802915]"
842,104694,VIADUTO ANTONIO ADIBE CHAMAS,1,SANTO ANDRE,,,"VIADUTO ANTONIO ADIBE CHAMAS, 1, SANTO ANDRE","[-23.6551211802915, -46.5309536802915]"
843,104805,AVENIDA MORUMBI,8502,SAO PAULO,,,"AVENIDA MORUMBI, 8502, SAO PAULO","[-23.6231170802915, -46.69014438029151]"
844,105074,AVENIDA CONCEICAO,100,DIADEMA,,,"AVENIDA CONCEICAO, 100, DIADEMA","[-23.6853626802915, -46.62807608029149]"
845,105085,AVENIDA ENGENHEIRO CAETANO ALVARES,0,SAO PAULO,,,"AVENIDA ENGENHEIRO CAETANO ALVARES, 0, SAO PAULO","[-23.5114882802915, -46.67182768029149]"
846,105186,AVENIDA MARGINAL,1455,CARAPICUIBA,,,"AVENIDA MARGINAL, 1455, CARAPICUIBA","[-23.5323972802915, -46.8491972802915]"
847,105188,PRESIDENTE DUTRA BR 116,10,GUARULHOS,,,"PRESIDENTE DUTRA BR 116, 10, GUARULHOS","[-23.4281030802915, -46.4082081802915]"
848,105204,AVENIDA CONDE DE FRONTIN,1569,SAO PAULO,,,"AVENIDA CONDE DE FRONTIN, 1569, SAO PAULO","[-23.5350570802915, -46.5433490802915]"
849,105368,VIADUTO JULIO MESQUITA FILHO,111,SAO PAULO,,,"VIADUTO JULIO MESQUITA FILHO, 111, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
850,105382,ACESSO DOUTOR EDUARDO COTCHING,804,SAO PAULO,,,"ACESSO DOUTOR EDUARDO COTCHING, 804, SAO PAULO","[-23.5650554802915, -46.55437973029149]"
851,105388,VIADUTO JULIO MESQUITA FILHO,10,SAO PAULO,,,"VIADUTO JULIO MESQUITA FILHO, 10, SAO PAULO","[-23.5568054802915, -46.6428700802915]"
852,105611,AVENIDA ARRAIAS DO ARAGUAIA,100,SAO PAULO,,,"AVENIDA ARRAIAS DO ARAGUAIA, 100, SAO PAULO","[-23.5806156802915, -46.5034088802915]"
853,105620,AVENIDA DOS ESTADOS,4555,SANTO ANDRE,,,"AVENIDA DOS ESTADOS, 4555, SANTO ANDRE","[-23.6451166302915, -46.5322982302915]"
854,105724,AVENIDA IBIRAMA,517,TABOAO DA SERRA,,,"AVENIDA IBIRAMA, 517, TABOAO DA SERRA","[-23.6373009302915, -46.8114294302915]"
855,105994,ESTRADA DA BARONESA,991,SAO PAULO,,,"ESTRADA DA BARONESA, 991, SAO PAULO","[-23.68998008029151, -46.7594636802915]"
856,106086,RUA MONSENHOR ANDRADE,0,SAO PAULO,,,"RUA MONSENHOR ANDRADE, 0, SAO PAULO","[-23.5442676802915, -46.6228367802915]"
857,106092,AVENIDA MORUMBI,100,SAO PAULO,,,"AVENIDA MORUMBI, 100, SAO PAULO","[-23.6200196802915, -46.70000168029151]"
858,106121,RUA PAULO DO VALE,213,EMBU DAS ARTES,,,"RUA PAULO DO VALE, 213, EMBU DAS ARTES","[-23.6484300802915, -46.8513257802915]"
859,106204,AVENIDA NOVA ARCADIA,1200,SAO PAULO,,,"AVENIDA NOVA ARCADIA, 1200, SAO PAULO","[-23.6963337802915, -46.76471168029149]"
860,106232,AVENIDA SAO JOAO,1050,SAO PAULO,,,"AVENIDA SAO JOAO, 1050, SAO PAULO","[-23.5417736802915, -46.6448724802915]"
861,106276,AVENIDA ANTONIO SILVIO CUNHA BUENO,1693,DIADEMA,,,"AVENIDA ANTONIO SILVIO CUNHA BUENO, 1693, DIADEMA","[-23.7232815802915, -46.6157577802915]"
862,106427,Avenida Barão de Mauá,10,MAUA,,,"Avenida Barão de Mauá, 10, MAUA","[-23.6680004802915, -46.4634250802915]"
863,106568,AVENIDA INTERLAGOS,6330,SAO PAULO,,,"AVENIDA INTERLAGOS, 6330, SAO PAULO","[-23.7028409802915, -46.7031269302915]"
864,106654,AVENIDA ELISEU DE ALMEIDA,0,SAO PAULO,,,"AVENIDA ELISEU DE ALMEIDA, 0, SAO PAULO","[-23.5933149802915, -46.7395037802915]"
865,106684,AVENIDA MARGINAL CSU,1000,CARAPICUIBA,,,"AVENIDA MARGINAL CSU, 1000, CARAPICUIBA","[-23.5327786802915, -46.84970928029149]"
866,106840,AVENIDA PARADA PINTO,2446,SAO PAULO,,,"AVENIDA PARADA PINTO, 2446, SAO PAULO","[-23.4711700302915, -46.64893678029149]"
867,106889,AVENIDA DOS ESTADOS,5989,SANTO ANDRE,,,"AVENIDA DOS ESTADOS, 5989, SANTO ANDRE","[-23.6527523802915, -46.5226215802915]"
868,106928,AVENIDA ALCANTARA MACHADO,0,SAO PAULO,,,"AVENIDA ALCANTARA MACHADO, 0, SAO PAULO","[-23.5455286802915, -46.5919857802915]"
869,107039,ESTRADA DA ROSEIRA,10048,MAIRIPORA,,,"ESTRADA DA ROSEIRA, 10048, MAIRIPORA","[-23.3907545802915, -46.6219661802915]"
870,107174,AVENIDA SAPOPEMBA,30000,SAO PAULO,,,"AVENIDA SAPOPEMBA, 30000, SAO PAULO","[-23.6232845802915, -46.4275937802915]"
871,107336,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
872,107501,RUA SCHWARTZMANN,0,MOGI DAS CRUZES,,,"RUA SCHWARTZMANN, 0, MOGI DAS CRUZES","[-23.5401373802915, -46.22529728029151]"
873,107502,ESTRADA DOS ALVARENGAS,3141,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 3141, SAO BERNARDO DO CAMPO","[-23.7299269802915, -46.5787509802915]"
874,107521,AVENIDA DOS BANDEIRANTES,1440,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 1440, SAO PAULO","[-23.6047489802915, -46.6822445802915]"
875,107845,AVENIDA DOUTOR HUGO BEOLCHI,10,SAO PAULO,,,"AVENIDA DOUTOR HUGO BEOLCHI, 10, SAO PAULO","[-23.6356003802915, -46.6426252802915]"
876,107983,RUA TOMAS RIBEIRO COLACO,623,SAO PAULO,,,"RUA TOMAS RIBEIRO COLACO, 623, SAO PAULO","[-23.4550673802915, -46.73382348029149]"
877,107992,RUA DO PLANALTO,476,SUZANO,,,"RUA DO PLANALTO, 476, SUZANO","[-23.5145394802915, -46.29884198029151]"
878,108002,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,4169,SAO BERNARDO DO CAMPO,,,"AVENIDA HUMBERTO ALENCAR CASTELO BRANCO, 4169, SAO BERNARDO DO CAMPO","[-23.7254797802915, -46.5790995802915]"
879,108016,AVENIDA GETULIO VARGAS,893,SAO BERNARDO DO CAMPO,,,"AVENIDA GETULIO VARGAS, 893, SAO BERNARDO DO CAMPO","[-23.6936569802915, -46.5463643802915]"
880,108021,AVENIDA DOUTOR SYLVIO DE CAMPOS,100,SAO PAULO,,,"AVENIDA DOUTOR SYLVIO DE CAMPOS, 100, SAO PAULO","[-23.40763398029151, -46.7561274802915]"
881,108066,Avenida Otaviano Alves de Lima,635,SAO PAULO,,,"Avenida Otaviano Alves de Lima, 635, SAO PAULO","[-23.5122229802915, -46.6820731802915]"
882,108299,RUA SAO CAETANO,213,EMBU DAS ARTES,,,"RUA SAO CAETANO, 213, EMBU DAS ARTES","[-23.6556319802915, -46.8146249802915]"
883,108316,AVENIDA DIOGENES RIBEIRO DE LIMA,2991,SAO PAULO,,,"AVENIDA DIOGENES RIBEIRO DE LIMA, 2991, SAO PAULO","[-23.5360082802915, -46.72009578029149]"
884,108333,AVENIDA DOS BANDEIRANTES,100,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 100, SAO PAULO","[-23.5980828802915, -46.6917949802915]"
885,108454,AVENIDA PACAEMBU,1553,SAO PAULO,,,"AVENIDA PACAEMBU, 1553, SAO PAULO","[-23.5413303802915, -46.66523258029151]"
886,108533,LARGO CONSELHEIRO MOREIRA DE BARROS,2390,SAO PAULO,,,"LARGO CONSELHEIRO MOREIRA DE BARROS, 2390, SAO PAULO","[-23.4852491802915, -46.6433605802915]"
887,108559,RUA BEIJAFLOR,938,COTIA,,,"RUA BEIJAFLOR, 938, COTIA","[-23.6002086802915, -46.91139038029149]"
888,108958,ESTRADA DE SANTA INES,10,CAIEIRAS,,,"ESTRADA DE SANTA INES, 10, CAIEIRAS","[-23.4024608802915, -46.6726545802915]"
889,108974,RUA CONDE MOREIRA LIMA,446,SAO PAULO,,,"RUA CONDE MOREIRA LIMA, 446, SAO PAULO","[-23.6624704802915, -46.6616200802915]"
890,108984,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,,,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
891,109015,ACESSO AVENIDA DOUTOR GUILHERME DUMONT VILLARES,1930,SAO PAULO,,,"ACESSO AVENIDA DOUTOR GUILHERME DUMONT VILLARES, 1930, SAO PAULO","[-23.6232598802915, -46.7408259302915]"
892,109182,Avenida Marginal Direita do Tietê,514,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 514, SAO PAULO","[-23.5170783802915, -46.73264578029149]"
893,109200,AVENIDA JACU PESSEGO,1400,SAO PAULO,,,"AVENIDA JACU PESSEGO, 1400, SAO PAULO","[-23.5220101802915, -46.45719808029149]"
894,109210,RUA CERRO CORA,586,SAO PAULO,,,"RUA CERRO CORA, 586, SAO PAULO","[-23.5416093802915, -46.7041310802915]"
895,109251,AVENIDA CONCEICAO,1253,SAO PAULO,,,"AVENIDA CONCEICAO, 1253, SAO PAULO","[-23.5022348802915, -46.6026887802915]"
896,109298,RUA ARTUR FERREIRA DE ABREU,100,SAO PAULO,,,"RUA ARTUR FERREIRA DE ABREU, 100, SAO PAULO","[-23.5989041802915, -46.7688514802915]"
897,109410,AVENIDA MARECHAL TITO,2614,SAO PAULO,,,"AVENIDA MARECHAL TITO, 2614, SAO PAULO","[-23.4956728802915, -46.4222998302915]"
898,109556,ACESSO VIADUTO ENGENHEIRO ALBERTO BADRA,100,SAO PAULO,,,"ACESSO VIADUTO ENGENHEIRO ALBERTO BADRA, 100, SAO PAULO","[-23.5376797802915, -46.5492448802915]"
899,109562,ESTRADA DE ITAPECERICA,1000,EMBU DAS ARTES,,,"ESTRADA DE ITAPECERICA, 1000, EMBU DAS ARTES","[-23.6796913802915, -46.8588352802915]"
