,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1798,246284,AVENIDA GIOVANNI GRONCHI,3107,SAO PAULO,,,"AVENIDA GIOVANNI GRONCHI, 3107, SAO PAULO","[-23.6103605802915, -46.7272787802915]"
1799,246305,AVENIDA SANTOS DUMONT,10,SAO PAULO,,,"AVENIDA SANTOS DUMONT, 10, SAO PAULO","[-23.52792448029151, -46.6323414802915]"
1800,246400,ACESSO PARA O VIADUTO ANTONIO ADIBE CHAMAS,1,SANTO ANDRE,,,"ACESSO PARA O VIADUTO ANTONIO ADIBE CHAMAS, 1, SANTO ANDRE","[-23.6551211802915, -46.5309536802915]"
1801,246661,Rodovia dos Bandeirantes,13.4,SAO PAULO,,,"Rodovia dos Bandeirantes, 13.4, SAO PAULO","[-22.9617401802915, -47.1260754802915]"
1802,246680,ESTRADA PINHEIRINHO VELHO,3200,ITAQUAQUECETUBA,,,"ESTRADA PINHEIRINHO VELHO, 3200, ITAQUAQUECETUBA","[-23.4841445802915, -46.29599828029149]"
1803,246702,RUA REINALDO CESCHINI,215,OSASCO,,,"RUA REINALDO CESCHINI, 215, OSASCO","[-23.4999161802915, -46.80951768029149]"
1804,246883,Rodovia João Afonso de Souza Castellano,10,ITAQUAQUECETUBA,,,"Rodovia João Afonso de Souza Castellano, 10, ITAQUAQUECETUBA","[-23.5102699802915, -46.3433827802915]"
1805,246990,RUA BENEDITO SOARES CAPELO,0,FRANCO DA ROCHA,,,"RUA BENEDITO SOARES CAPELO, 0, FRANCO DA ROCHA","[-23.3317246802915, -46.72143708029149]"
1806,247104,AVENIDA OTTO UNGER,100,MOGI DAS CRUZES,,,"AVENIDA OTTO UNGER, 100, MOGI DAS CRUZES","[-23.52417688029151, -46.1892710802915]"
1807,247134,ACESSO CUPECE,1110,SAO PAULO,,,"ACESSO CUPECE, 1110, SAO PAULO","[-23.6557973802915, -46.67138318029149]"
1808,247138,AVENIDA DO ESTADO,1,SAO PAULO,,,"AVENIDA DO ESTADO, 1, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1809,247231,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,,,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
1810,247326,ACESSO AVENIDA DOM PEDRO II,2111,SANTO ANDRE,,,"ACESSO AVENIDA DOM PEDRO II, 2111, SANTO ANDRE","[-23.6397752302915, -46.54395193029149]"
1811,247638,ESTRADA DE ITAPECERICA,100,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
1812,247654,AVENIDA GENERAL EDGAR FACO,1293,SAO PAULO,,,"AVENIDA GENERAL EDGAR FACO, 1293, SAO PAULO","[-23.4965822802915, -46.7100678802915]"
1813,247668,RUA MARILIA,1,ITAQUAQUECETUBA,,,"RUA MARILIA, 1, ITAQUAQUECETUBA","[-23.4854061802915, -46.37826208029149]"
1814,247709,ESTACAO METRO CARRAO,100,SAO PAULO,,,"ESTACAO METRO CARRAO, 100, SAO PAULO","[-23.5391749802915, -46.5654709802915]"
1815,247802,PRACA ANGELO CONTI,2917,SAO PAULO,,,"PRACA ANGELO CONTI, 2917, SAO PAULO","[-23.4936619802915, -46.5757834302915]"
1816,248099,VIADUTO JULIO MESQUITA FILHO,100,SAO PAULO,,,"VIADUTO JULIO MESQUITA FILHO, 100, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
1817,248357,PONTE DO LIMAO,1,SAO PAULO,,,"PONTE DO LIMAO, 1, SAO PAULO","[-23.5171707802915, -46.66814308029149]"
1818,248706,AVENIDA INTERLAGOS,3665,SAO PAULO,,,"AVENIDA INTERLAGOS, 3665, SAO PAULO","[-23.6829135802915, -46.6893339802915]"
1819,248734,AVENIDA PRESIDENTE COSTA E SILVA,1178,SANTO ANDRE,,,"AVENIDA PRESIDENTE COSTA E SILVA, 1178, SANTO ANDRE","[-23.6499296, -46.4888748]"
1820,248908,AVENIDA PIRAJUSSARA,3871,SAO PAULO,,,"AVENIDA PIRAJUSSARA, 3871, SAO PAULO","[-23.5939916802915, -46.7417943302915]"
1821,248954,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
1822,249101,RUA SADAMU INOUE,5252,SAO PAULO,,,"RUA SADAMU INOUE, 5252, SAO PAULO","[-23.8173224802915, -46.7366500302915]"
1823,249153,AVENIDA NORDESTINA,5516,SAO PAULO,,,"AVENIDA NORDESTINA, 5516, SAO PAULO","[-23.52738278029151, -46.41965318029149]"
1824,249310,ESTRADA MORRO GRANDE,100,COTIA,,,"ESTRADA MORRO GRANDE, 100, COTIA","[-23.6197291802915, -46.9502884802915]"
1825,249824,RUA DOM LUIS,10,SAO BERNARDO DO CAMPO,,,"RUA DOM LUIS, 10, SAO BERNARDO DO CAMPO","[-23.7026649802915, -46.5497477802915]"
1826,249888,MARGINAL TIETE PISTA INTERMEDIARIA  KM8 5,0,SAO PAULO,,,"MARGINAL TIETE PISTA INTERMEDIARIA  KM8 5, 0, SAO PAULO","[-23.5225224, -46.71400920000001]"
1827,249945,ESTRADA DO PEQUIA,100,CARAPICUIBA,,,"ESTRADA DO PEQUIA, 100, CARAPICUIBA","[-23.5426113802915, -46.8373026802915]"
1828,249992,Avenida das Nações Unidas,100,SAO PAULO,,,"Avenida das Nações Unidas, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
1829,250248,Avenida Presidente Castelo Branco,574,SAO PAULO,,,"Avenida Presidente Castelo Branco, 574, SAO PAULO","[-23.5207855802915, -46.63575478029149]"
1830,250389,Avenida Marginal Direita do Tietê,115.4,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 115.4, SAO PAULO","[-23.5181099802915, -46.7342349802915]"
1831,250405,AVENIDA REBOUCAS,100,SAO PAULO,,,"AVENIDA REBOUCAS, 100, SAO PAULO","[-23.5750257, -46.6983054]"
1832,250486,AVENIDA DOS REMEDIOS,1822,OSASCO,,,"AVENIDA DOS REMEDIOS, 1822, OSASCO","[-23.5141434802915, -46.7601232802915]"
1833,250487,ALAMEDA ALDA,102,SAO PAULO,,,"ALAMEDA ALDA, 102, SAO PAULO","[-23.5598184802915, -46.52947938029149]"
1834,250499,AVENIDA DO ESTADO,10,SAO PAULO,,,"AVENIDA DO ESTADO, 10, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1835,250563,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
1836,250793,AVENIDA DOS ESTADOS,0,SANTO ANDRE,,,"AVENIDA DOS ESTADOS, 0, SANTO ANDRE","[-23.6529298802915, -46.5138956802915]"
1837,251378,PRACA DA REPUBLICA,100,SAO PAULO,,,"PRACA DA REPUBLICA, 100, SAO PAULO","[-23.5456143802915, -46.64408938029151]"
1838,251412,AVENIDA LUIS RINK,1169,OSASCO,,,"AVENIDA LUIS RINK, 1169, OSASCO","[-23.5085633802915, -46.7763551802915]"
1839,251555,RUA ALVARES CABRAL,645,DIADEMA,,,"RUA ALVARES CABRAL, 645, DIADEMA","[-23.6990059802915, -46.61126288029149]"
1840,251873,ESTRADA CAUCAIA DO ALTO,6,VARGEM GRANDE PAULISTA,,,"ESTRADA CAUCAIA DO ALTO, 6, VARGEM GRANDE PAULISTA","[-23.6612740802915, -47.0066528802915]"
1841,251913,AVENIDA MARGINAL DO RIBEIRAO,10,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 10, CARAPICUIBA","[-23.5491326802915, -46.82317758029149]"
1842,251941,ESTRADA DE SANTA ISABEL,1370,ARUJA,,,"ESTRADA DE SANTA ISABEL, 1370, ARUJA","[-23.4129610802915, -46.3212981802915]"
1843,251982,RUA DAS JUNTAS PROVISORIAS,10,SAO PAULO,,,"RUA DAS JUNTAS PROVISORIAS, 10, SAO PAULO","[-23.58792848029151, -46.5999115802915]"
1844,252346,AVENIDA CRUZEIRO DO SUL,1360,OSASCO,,,"AVENIDA CRUZEIRO DO SUL, 1360, OSASCO","[-23.5104662302915, -46.7787904302915]"
1845,252388,Avenida Marginal Direita do Tietê,400,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 400, SAO PAULO","[-23.5172139802915, -46.7315086802915]"
1846,252497,ACESSO  DE ITAPECERICA,11540,SAO PAULO,,,"ACESSO  DE ITAPECERICA, 11540, SAO PAULO","[-23.6757205802915, -46.7893421302915]"
1847,252525,AVENIDA PRESIDENTE TANCREDO DE ALMEIDA NEVES,100,GUARULHOS,,,"AVENIDA PRESIDENTE TANCREDO DE ALMEIDA NEVES, 100, GUARULHOS","[-23.4723171802915, -46.51931718029151]"
1848,252587,AVENIDA SARAIVA,100,MOGI DAS CRUZES,,,"AVENIDA SARAIVA, 100, MOGI DAS CRUZES","[-23.5409671802915, -46.2334632802915]"
1849,252659,PONTE ARICANDUVA,1,SAO PAULO,,,"PONTE ARICANDUVA, 1, SAO PAULO","[-23.5393943802915, -46.54734778029151]"
