,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
31,7362,ACESSO ALBERTO BYINGTON,1000,SAO PAULO,,,"ACESSO ALBERTO BYINGTON, 1000, SAO PAULO","[-23.5074069802915, -46.59197038029149]"
32,7396,VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE,10,OSASCO,,,"VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE, 10, OSASCO","[-23.5269728802915, -46.7926149802915]"
33,7822,Rua Hungria,150,SAO PAULO,,,"Rua Hungria, 150, SAO PAULO","[-23.5861218802915, -46.6921567802915]"
34,8013,RUA ACASSIO ANTONIO BATISTA,100,GUARULHOS,,,"RUA ACASSIO ANTONIO BATISTA, 100, GUARULHOS","[-23.3677628802915, -46.39770498029149]"
35,8317,AVENIDA NOVE DE JULHO,399,SAO PAULO,,,"AVENIDA NOVE DE JULHO, 399, SAO PAULO","[-23.5511986802915, -46.6436846802915]"
36,8421,Rodovia Índio-Tibiriçá,200,RIBEIRAO PIRES,,,"Rodovia Índio-Tibiriçá, 200, RIBEIRAO PIRES","[-23.6593889802915, -46.3339937802915]"
37,8862,RUA ATLANTICA,4300,SAO PAULO,,,"RUA ATLANTICA, 4300, SAO PAULO","[-23.7052215802915, -46.7162365802915]"
38,8934,AVENIDA DOS BANDEIRANTES,4119,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 4119, SAO PAULO","[-23.6194296802915, -46.66106698029149]"
39,8996,AVENIDA BRIGADEIRO LUIS ANTONIO,4521,SAO PAULO,,,"AVENIDA BRIGADEIRO LUIS ANTONIO, 4521, SAO PAULO","[-23.5827686302915, -46.66634983029149]"
40,9073,PONTE ARICANDUVA,1,SAO PAULO,,,"PONTE ARICANDUVA, 1, SAO PAULO","[-23.5393943802915, -46.54734778029151]"
41,9339,AVENIDA CANGAIBA,1063,SAO PAULO,,,"AVENIDA CANGAIBA, 1063, SAO PAULO","[-23.5059354802915, -46.5159487802915]"
42,9379,AVENIDA ARICANDUVA,0,SAO PAULO,,,"AVENIDA ARICANDUVA, 0, SAO PAULO","[-23.5672306802915, -46.5082644802915]"
43,9533,RUA SADAMU INOUE,1400,SAO PAULO,,,"RUA SADAMU INOUE, 1400, SAO PAULO","[-23.7874340802915, -46.72747998029149]"
44,9757,RUA JEQUIRITUBA,2556,SAO PAULO,,,"RUA JEQUIRITUBA, 2556, SAO PAULO","[-23.7430132802915, -46.6849381802915]"
45,9859,Rodovia dos Imigrantes,16,DIADEMA,,,"Rodovia dos Imigrantes, 16, DIADEMA","[-23.6525137802915, -46.6352914802915]"
46,9994,ACESSO AVENIDA JACUPESSEGO,5550,SAO PAULO,,,"ACESSO AVENIDA JACUPESSEGO, 5550, SAO PAULO","[-23.5403652302915, -46.45230078029149]"
47,10211,RUA GALATEA,1200,SAO PAULO,,,"RUA GALATEA, 1200, SAO PAULO","[-23.5095978802915, -46.61392358029149]"
48,10906,RETORNO  HENRIQUE EROLES,1,ITAQUAQUECETUBA,,,"RETORNO  HENRIQUE EROLES, 1, ITAQUAQUECETUBA","[-23.5121716, -46.397296]"
49,11085,RUA ACASSIO ANTONIO BATISTA,763,GUARULHOS,,,"RUA ACASSIO ANTONIO BATISTA, 763, GUARULHOS","[-23.4012337802915, -46.4014405802915]"
