,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1974,268165,ACESSO CUPECE,2730,SAO PAULO,,,"ACESSO CUPECE, 2730, SAO PAULO","[-23.6666216802915, -46.6600961802915]"
1975,268300,AVENIDA PEDRO ALVARES CABRAL,100,SAO PAULO,,,"AVENIDA PEDRO ALVARES CABRAL, 100, SAO PAULO","[-23.5823526802915, -46.66051188029149]"
1976,268310,AVENIDA MARGINAL CSU,1598,CARAPICUIBA,,,"AVENIDA MARGINAL CSU, 1598, CARAPICUIBA","[-23.5344715802915, -46.84944418029149]"
1977,268617,ESTRADA CAUCAIA DO ALTO,7,VARGEM GRANDE PAULISTA,,,"ESTRADA CAUCAIA DO ALTO, 7, VARGEM GRANDE PAULISTA","[-23.6615559802915, -47.0066429802915]"
1978,268900,RUA OTAVIO MARQUES,117,SANTO ANDRE,,,"RUA OTAVIO MARQUES, 117, SANTO ANDRE","[-23.6805271802915, -46.5270986802915]"
1979,269034,AVENIDA PRESIDENTE COSTA E SILVA,1178,SANTO ANDRE,,,"AVENIDA PRESIDENTE COSTA E SILVA, 1178, SANTO ANDRE","[-23.6499296, -46.4888748]"
1980,269108,ESTRADA MORRO GRANDE,100,COTIA,,,"ESTRADA MORRO GRANDE, 100, COTIA","[-23.6197291802915, -46.9502884802915]"
1981,269122,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1982,269252,ESTRADA CAUCAIA DO ALTO,3201,COTIA,,,"ESTRADA CAUCAIA DO ALTO, 3201, COTIA","[-23.6392190802915, -46.9903817302915]"
1983,269358,ACESSO MIGUEL INACIO CURI,100,SAO PAULO,,,"ACESSO MIGUEL INACIO CURI, 100, SAO PAULO","[-23.5498906802915, -46.4652061802915]"
1984,269362,ESTRADA BENEDITO CESARIO DE OLIVEIRA,1671,TABOAO DA SERRA,,,"ESTRADA BENEDITO CESARIO DE OLIVEIRA, 1671, TABOAO DA SERRA","[-23.6314431802915, -46.7852955802915]"
1985,269373,Rodovia Índio-Tibiriçá,433,SUZANO,,,"Rodovia Índio-Tibiriçá, 433, SUZANO","[-23.7853740802915, -46.4938165802915]"
1986,269384,Rodovia Castelo Branco,1,SAO PAULO,,,"Rodovia Castelo Branco, 1, SAO PAULO","[-23.2950205302915, -47.7364058302915]"
1987,269405,RUA FRANCISCO BORGES,126,SAO PAULO,,,"RUA FRANCISCO BORGES, 126, SAO PAULO","[-23.5264033802915, -46.6335752802915]"
1988,269509,RUA NICOLAS LANCRET,2456,SAO PAULO,,,"RUA NICOLAS LANCRET, 2456, SAO PAULO","[-23.6376670802915, -46.77024653029149]"
1989,269518,Avenida Magalhães de Castro,326,SAO PAULO,,,"Avenida Magalhães de Castro, 326, SAO PAULO","[-23.5625445802915, -46.70947788029149]"
1990,269534,Avenida Marginal Direita do Tietê,0,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 0, SAO PAULO","[-23.5181099802915, -46.7342349802915]"
1991,269602,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1992,269610,RUA DOUTOR LUIZ AYRES,0,SAO PAULO,,,"RUA DOUTOR LUIZ AYRES, 0, SAO PAULO","[-23.5476213, -46.5018235]"
1993,269833,ESTRADA AGUA CHATA,2200,GUARULHOS,,,"ESTRADA AGUA CHATA, 2200, GUARULHOS","[-23.44348548029151, -46.3947311802915]"
1994,269837,AVENIDA JACUPESSEGO,100,SAO PAULO,,,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
1995,269864,AVENIDA AFFONSO DESCRAGNOLLE TAUNAY,3800,SAO PAULO,,,"AVENIDA AFFONSO DESCRAGNOLLE TAUNAY, 3800, SAO PAULO","[-23.6311740802915, -46.63530808029149]"
1996,269868,AVENIDA GUIDO CALOI,100,SAO PAULO,,,"AVENIDA GUIDO CALOI, 100, SAO PAULO","[-23.6469657802915, -46.7291045802915]"
1997,270015,AVENIDA NOSSA SENHORA DA ASSUNCAO,0,SAO PAULO,,,"AVENIDA NOSSA SENHORA DA ASSUNCAO, 0, SAO PAULO","[-23.5749669802915, -46.7439249802915]"
1998,270115,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,,,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
1999,270263,ACESSO ANHANGUERA,11700,SAO PAULO,,,"ACESSO ANHANGUERA, 11700, SAO PAULO","[-23.7142519, -46.9302994]"
2000,270325,AVENIDA ODAIR PACHECO PEDROSO,100,COTIA,,,"AVENIDA ODAIR PACHECO PEDROSO, 100, COTIA","[-23.6305078802915, -46.9105399802915]"
2001,270443,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
2002,270486,RUA NELSOM FERREIRA DA COSTA,10,ITAPEVI,,,"RUA NELSOM FERREIRA DA COSTA, 10, ITAPEVI","[-23.5374100802915, -46.9262913802915]"
2003,270579,RUA BAUMANN,0,SAO PAULO,,,"RUA BAUMANN, 0, SAO PAULO","[-23.5378755802915, -46.73100708029149]"
2004,270918,ESTRADA DO LAGEADO VELHO,495,SAO PAULO,,,"ESTRADA DO LAGEADO VELHO, 495, SAO PAULO","[-23.5379042802915, -46.4058665802915]"
2005,271081,RUA CAPITANIAS HEREDITARIAS,980,SAO PAULO,,,"RUA CAPITANIAS HEREDITARIAS, 980, SAO PAULO","[-23.6683984802915, -46.7450813802915]"
2006,271516,VIADUTO CARLOS FERRACI,1,SAO PAULO,,,"VIADUTO CARLOS FERRACI, 1, SAO PAULO","[-23.5400878802915, -46.5728194802915]"
2007,271598,ESTACAO METRO ARTUR ALVIM,10,SAO PAULO,,,"ESTACAO METRO ARTUR ALVIM, 10, SAO PAULO","[-23.5423236802915, -46.4860054802915]"
2008,271766,AVENIDA RENOVA DOS SANTOS,100,ARUJA,,,"AVENIDA RENOVA DOS SANTOS, 100, ARUJA","[-23.3993458802915, -46.3351424802915]"
2009,271771,ESTRADA ALBINO MARTELO,100,GUARULHOS,,,"ESTRADA ALBINO MARTELO, 100, GUARULHOS","[-23.3896960802915, -46.4139072802915]"
2010,271788,AVENIDA CALIM EID,0,SAO PAULO,,,"AVENIDA CALIM EID, 0, SAO PAULO","[-23.5232936802915, -46.49658788029149]"
2011,272012,AVENIDA JACUPESSEGO,100,SAO PAULO,,,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
2012,272174,RUA ANTONIO DIAS ADORNO,65,DIADEMA,,,"RUA ANTONIO DIAS ADORNO, 65, DIADEMA","[-23.6904462802915, -46.59214748029149]"
2013,272229,RETORNO COMPLEXO VIARIO MARIA MALUF,10,SAO PAULO,,,"RETORNO COMPLEXO VIARIO MARIA MALUF, 10, SAO PAULO","[-23.6298541802915, -46.6270365802915]"
2014,272362,AVENIDA MARECHAL TITO,0,SAO PAULO,,,"AVENIDA MARECHAL TITO, 0, SAO PAULO","[-23.4957695802915, -46.4404102802915]"
2015,272369,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
2016,272376,ACESSO A  RAPOSO TAVARES,29,COTIA,,,"ACESSO A  RAPOSO TAVARES, 29, COTIA","[-23.6138839802915, -46.98909148029149]"
2017,272377,RUA BELGRADO,0,SAO PAULO,,,"RUA BELGRADO, 0, SAO PAULO","[-23.6126810802915, -46.6079609802915]"
2018,272379,AVENIDA DOS NACIONALISTAS,355,SAO PAULO,,,"AVENIDA DOS NACIONALISTAS, 355, SAO PAULO","[-23.5779234802915, -46.51829268029149]"
2019,272385,RUA SILVA BUENO,2727,SAO PAULO,,,"RUA SILVA BUENO, 2727, SAO PAULO","[-23.6040162802915, -46.60297618029149]"
2020,272391,PRESIDENTE DUTRA,100,GUARULHOS,,,"PRESIDENTE DUTRA, 100, GUARULHOS","[-23.4603629802915, -46.4836019802915]"
2021,272392,Rodovia Castelo Branco,1,SAO PAULO,,,"Rodovia Castelo Branco, 1, SAO PAULO","[-23.2950205302915, -47.7364058302915]"
2022,272396,RUA DOS CALANGOS,100,SAO PAULO,,,"RUA DOS CALANGOS, 100, SAO PAULO","[-23.70215428029151, -46.64425918029149]"
2023,272401,AVENIDA THOMAS MORGAN,74,SAO PAULO,,,"AVENIDA THOMAS MORGAN, 74, SAO PAULO","[-23.76074958029151, -46.6784368802915]"
2024,272402,MARGINAL  RAPOSO TAVARES,14,SAO PAULO,,,"MARGINAL  RAPOSO TAVARES, 14, SAO PAULO","[-23.5846706802915, -46.7725635802915]"
2025,272422,RUA SANTO ANTONIO,874,SAO PAULO,,,"RUA SANTO ANTONIO, 874, SAO PAULO","[-23.5539482802915, -46.6479422802915]"
2026,272535,Avenida Alcides Sangirardi,574,SAO PAULO,,,"Avenida Alcides Sangirardi, 574, SAO PAULO","[-23.5969764802915, -46.6973509802915]"
2027,272784,AVENIDA BRIGADEIRO LUIS ANTONIO,4315,SAO PAULO,,,"AVENIDA BRIGADEIRO LUIS ANTONIO, 4315, SAO PAULO","[-23.5818331302915, -46.6647492302915]"
2028,272787,AVENIDA DEPUTADO CANTIDIO SAMPAIO,4278,SAO PAULO,,,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 4278, SAO PAULO","[-23.4539769802915, -46.7008314802915]"
2029,272794,RUA HELOISA,182,GUARULHOS,,,"RUA HELOISA, 182, GUARULHOS","[-23.4621493802915, -46.5438971802915]"
2030,272806,RUA SILVA JARDIM,438,SAO PAULO,,,"RUA SILVA JARDIM, 438, SAO PAULO","[-23.5463712802915, -46.59372408029149]"
2031,272829,AVENIDA MARIANA DE SOUZA GUERRA,59,SAO PAULO,,,"AVENIDA MARIANA DE SOUZA GUERRA, 59, SAO PAULO","[-23.6158802802915, -46.4586940802915]"
2032,273211,AVENIDA VINTE E TRES DE MAIO,0,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 0, SAO PAULO","[-23.5937874, -46.65605069999999]"
2033,273222,RUA MELO PEIXOTO,660,SAO PAULO,,,"RUA MELO PEIXOTO, 660, SAO PAULO","[-23.540374, -46.574058]"
2034,273242,PRACA CAMPO DE BAGATELLE,1,SAO PAULO,,,"PRACA CAMPO DE BAGATELLE, 1, SAO PAULO","[-23.5157630802915, -46.63085788029149]"
2035,273398,AVENIDA JACUPESSEGO,100,SAO PAULO,,,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
2036,273519,AVENIDA AFRANIO PEIXOTO,338,DIADEMA,,,"AVENIDA AFRANIO PEIXOTO, 338, DIADEMA","[-23.7315715802915, -46.6205749802915]"
2037,273581,RUA PARATININ,998,SAO PAULO,,,"RUA PARATININ, 998, SAO PAULO","[-23.5285418802915, -46.4714339302915]"
2038,273975,Rodovia Presidente Dutra,0,SANTA ISABEL,,,"Rodovia Presidente Dutra, 0, SANTA ISABEL","[-23.3661468802915, -46.2257291802915]"
2039,274166,AVENIDA SOROCABA,0,SANTO ANDRE,,,"AVENIDA SOROCABA, 0, SANTO ANDRE","[-23.6499204802915, -46.5032565802915]"
2040,274206,RUA VIOLETA SILVESTRE,59,SAO PAULO,,,"RUA VIOLETA SILVESTRE, 59, SAO PAULO","[-23.4114991802915, -46.7506509802915]"
2041,274219,AVENIDA SOROCABA,0,SANTO ANDRE,,,"AVENIDA SOROCABA, 0, SANTO ANDRE","[-23.6499204802915, -46.5032565802915]"
2042,274230,RUA CEARA,525,BARUERI,,,"RUA CEARA, 525, BARUERI","[-23.5093553802915, -46.8542116802915]"
2043,274395,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
2044,274462,RUA BRASILEIRA,196,GUARULHOS,,,"RUA BRASILEIRA, 196, GUARULHOS","[-23.4875252802915, -46.55457378029149]"
2045,274565,RUA GUARUJA,80,JANDIRA,,,"RUA GUARUJA, 80, JANDIRA","[-23.5433412802915, -46.89473813029149]"
2046,274675,Rodovia Prefeito Luiz Salomão Chamma,37,CAIEIRAS,,,"Rodovia Prefeito Luiz Salomão Chamma, 37, CAIEIRAS","[-23.3351579802915, -46.7278336802915]"
2047,274699,ACESSO AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,,,"ACESSO AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
2048,274729,RUA ATLANTICA,2980,SAO PAULO,,,"RUA ATLANTICA, 2980, SAO PAULO","[-23.6939389802915, -46.7164469802915]"
2049,274747,RUA TRIMONTE,143,SAO PAULO,,,"RUA TRIMONTE, 143, SAO PAULO","[-23.5772294802915, -46.5577303802915]"
