,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
361,53591,Rodovia Ayrton Senna da Silva,1000,GUARULHOS,,,"Rodovia Ayrton Senna da Silva, 1000, GUARULHOS","[-23.4823211802915, -46.4690903802915]"
362,53600,RUA GARCIA DE ORTA,20,SAO PAULO,,,"RUA GARCIA DE ORTA, 20, SAO PAULO","[-23.6850317802915, -46.79068108029151]"
363,53615,AVENIDA DOS BANDEIRANTES,5378,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 5378, SAO PAULO","[-23.6259798802915, -46.65151228029149]"
364,53640,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,1321,SAO PAULO,,,"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 1321, SAO PAULO","[-23.5921134802915, -46.6834152802915]"
365,53657,AVENIDA INGLATERRA,0,SAO PAULO,,,"AVENIDA INGLATERRA, 0, SAO PAULO","[-23.6818299802915, -46.7464025302915]"
366,54100,PARQUE DOM PEDRO II,100,SAO PAULO,,,"PARQUE DOM PEDRO II, 100, SAO PAULO","[-23.5447828802915, -46.63109538029151]"
367,54476,RUA BENEDITO BARBOSA,2718,SAO PAULO,,,"RUA BENEDITO BARBOSA, 2718, SAO PAULO","[-23.4614183802915, -46.70018288029149]"
368,54510,VIADUTO COMEN ELIAS NAGIB BREIM,13,SAO PAULO,,,"VIADUTO COMEN ELIAS NAGIB BREIM, 13, SAO PAULO","[-23.5204654802915, -46.7014234802915]"
369,54537,AVENIDA IMPERATRIZ LEOPOLDINA,14520,SAO PAULO,,,"AVENIDA IMPERATRIZ LEOPOLDINA, 14520, SAO PAULO","[-23.538111, -46.7381783]"
370,54793,AVENIDA ALDA,2806,DIADEMA,,,"AVENIDA ALDA, 2806, DIADEMA","[-23.7094303802915, -46.6286182802915]"
371,54891,AVENIDA ELISIO CORDEIRO DE SIQUEIRA,474,SAO PAULO,,,"AVENIDA ELISIO CORDEIRO DE SIQUEIRA, 474, SAO PAULO","[-23.5044469802915, -46.7492284802915]"
372,55079,RUA CRISTOVAO PEREIRA,1772,SAO PAULO,,,"RUA CRISTOVAO PEREIRA, 1772, SAO PAULO","[-23.6256214302915, -46.6691855302915]"
373,55121,RUA JOSE MARQUES RIBEIRO,1,CAJAMAR,,,"RUA JOSE MARQUES RIBEIRO, 1, CAJAMAR","[-23.3844021802915, -46.86271148029149]"
374,55152,PARQUE RAPOSO TAVARES,17,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 17, SAO PAULO","[-23.5897570802915, -46.7574711802915]"
375,55158,MOGIDUTRA,98,MOGI DAS CRUZES,,,"MOGIDUTRA, 98, MOGI DAS CRUZES","[-23.4280946802915, -46.2814144802915]"
376,55332,AVENIDA OTAVIO BRAGA DE MESQUITA,1687,GUARULHOS,,,"AVENIDA OTAVIO BRAGA DE MESQUITA, 1687, GUARULHOS","[-23.4516853802915, -46.5099604802915]"
377,55494,ESTRADA DE SAPOPEMBA,8,RIBEIRAO PIRES,,,"ESTRADA DE SAPOPEMBA, 8, RIBEIRAO PIRES","[-23.6395233802915, -46.3949401802915]"
378,55708,VIADUTO CONDESSA DE SAO JOAQUIM,100,SAO PAULO,,,"VIADUTO CONDESSA DE SAO JOAQUIM, 100, SAO PAULO","[-23.5603027802915, -46.63950948029149]"
379,56234,RUA DOUTOR PEDRO DE TOLEDO,342,GUARAREMA,,,"RUA DOUTOR PEDRO DE TOLEDO, 342, GUARAREMA","[-23.4185691802915, -46.0350943802915]"
