,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2564,337169,AVENIDA MARECHAL TITO,100,SAO PAULO,,,"AVENIDA MARECHAL TITO, 100, SAO PAULO","[-23.4942018802915, -46.4457865802915]"
2565,337556,Avenida Marginal Direita do Tietê,0,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 0, SAO PAULO","[-23.5181099802915, -46.7342349802915]"
2566,337569,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,1300,DIADEMA,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 1300, DIADEMA","[-23.6866092802915, -46.61391168029149]"
2567,337619,Rodovia Anhanguera,10,SAO PAULO,,,"Rodovia Anhanguera, 10, SAO PAULO","[-23.2208611802915, -46.8822732802915]"
2568,337649,VIADUTO  MARIO COVAS,0,SAO PAULO,,,"VIADUTO  MARIO COVAS, 0, SAO PAULO","[-24.0082209, -46.825514]"
2569,337656,ACESSO AVENIDA PADRE ANCHIETA,10,SAO BERNARDO DO CAMPO,,,"ACESSO AVENIDA PADRE ANCHIETA, 10, SAO BERNARDO DO CAMPO","[-23.6842724802915, -46.56913818029151]"
2570,337775,AVENIDA JOSE PINHEIRO BORGES,4993,SAO PAULO,,,"AVENIDA JOSE PINHEIRO BORGES, 4993, SAO PAULO","[-23.5269532802915, -46.4340466802915]"
2571,337777,ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA,1,OSASCO,,,"ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA, 1, OSASCO","[-23.5554682, -46.7938116]"
2572,337809,AVENIDA JOSE PINHEIRO BORGES,4993,SAO PAULO,,,"AVENIDA JOSE PINHEIRO BORGES, 4993, SAO PAULO","[-23.5269532802915, -46.4340466802915]"
2573,338027,RUA IBIS DOURADO,39,FRANCO DA ROCHA,,,"RUA IBIS DOURADO, 39, FRANCO DA ROCHA","[-23.3303448302915, -46.7007838302915]"
2574,338067,COMPLEXO VIARIO MARIA MALUF  COMPLEXO VIARIO MARI,0,SAO PAULO,,,"COMPLEXO VIARIO MARIA MALUF  COMPLEXO VIARIO MARI, 0, SAO PAULO","[-23.6302202, -46.6295089]"
2575,338100,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
2576,338271,AVENIDA IPIRANGA,210,SAO PAULO,,,"AVENIDA IPIRANGA, 210, SAO PAULO","[-23.5474815802915, -46.6458715802915]"
2577,338352,Rodovia dos Imigrantes,110,SAO PAULO,,,"Rodovia dos Imigrantes, 110, SAO PAULO","[-23.6585992802915, -46.63531088029149]"
2578,338495,"ROLDAO ATACADISTA  ESTR MUN DOS ABREUS, 45",1,FRANCO DA ROCHA,,,"ROLDAO ATACADISTA  ESTR MUN DOS ABREUS, 45, 1, FRANCO DA ROCHA","[-23.3200040802915, -46.7556969802915]"
2579,338637,AVENIDA IMIRIM,0,SAO PAULO,,,"AVENIDA IMIRIM, 0, SAO PAULO","[-23.4820399802915, -46.65782598029151]"
2580,338992,PARQUE RAPOSO TAVARES,1,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 1, SAO PAULO","[-23.5894974802915, -46.7576205802915]"
2581,338996,RUA DAS TRES MARIAS,6880,ITAPECERICA DA SERRA,,,"RUA DAS TRES MARIAS, 6880, ITAPECERICA DA SERRA","[-23.7036935, -46.7919965]"
2582,339342,Rodovia Ayrton Senna da Silva,1,GUARULHOS,,,"Rodovia Ayrton Senna da Silva, 1, GUARULHOS","[-23.3802884802915, -46.1469814802915]"
2583,339607,PONTE VILA MARIA,1,SAO PAULO,,,"PONTE VILA MARIA, 1, SAO PAULO","[-23.5277852802915, -46.5974653802915]"
2584,339633,AVENIDA DO TABOAO,100,SAO BERNARDO DO CAMPO,,,"AVENIDA DO TABOAO, 100, SAO BERNARDO DO CAMPO","[-23.6493639802915, -46.58183948029149]"
2585,340424,ESTRADA KEISHI MATSUMOTO,1725,EMBU DAS ARTES,,,"ESTRADA KEISHI MATSUMOTO, 1725, EMBU DAS ARTES","[-23.6253847802915, -46.8517598802915]"
2586,340431,RUA PROFESSOR ARNALDO JOAO SEMERARO,436,SAO PAULO,,,"RUA PROFESSOR ARNALDO JOAO SEMERARO, 436, SAO PAULO","[-23.6494443802915, -46.60025828029149]"
2587,340567,ACESSO AVENIDA ALCANTARA MACHADO,100,SAO PAULO,,,"ACESSO AVENIDA ALCANTARA MACHADO, 100, SAO PAULO","[-23.5535400302915, -46.6251702302915]"
2588,340601,AVENIDA PROFESSOR FRANCISCO MORATO,120,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 120, SAO PAULO","[-23.5743561802915, -46.70712758029149]"
2589,340801,AVENIDA DOUTOR ANTONIO MARIA LAET,1,SAO PAULO,,,"AVENIDA DOUTOR ANTONIO MARIA LAET, 1, SAO PAULO","[-23.4823946802915, -46.60618178029151]"
2590,340867,AVENIDA DOUTOR RICARDO JAFET,810,SAO PAULO,,,"AVENIDA DOUTOR RICARDO JAFET, 810, SAO PAULO","[-23.5846056802915, -46.61821698029149]"
2591,341080,RUA JOAO CORDEIRO,593,SAO PAULO,,,"RUA JOAO CORDEIRO, 593, SAO PAULO","[-23.4944604802915, -46.7037953802915]"
2592,341168,RUA JOSE CHURRIGUERA,70,SAO PAULO,,,"RUA JOSE CHURRIGUERA, 70, SAO PAULO","[-23.5877697, -46.58490219999999]"
2593,341321,AVENIDA DAS JUNTAS PROVISORIAS,100,SAO PAULO,,,"AVENIDA DAS JUNTAS PROVISORIAS, 100, SAO PAULO","[-23.5889064802915, -46.5993180802915]"
2594,341600,RUA ANDRE BEAUNEVEU,100,SAO PAULO,,,"RUA ANDRE BEAUNEVEU, 100, SAO PAULO","[-23.5360968, -46.7520809]"
2595,341648,Rodovia Coronel PM Nelson Tranchesi,32,JANDIRA,,,"Rodovia Coronel PM Nelson Tranchesi, 32, JANDIRA","[-23.5456849802915, -46.9339228802915]"
2596,341732,VIADUTO MINISTRO ALIOMAR BALEEIRO,1,SAO PAULO,,,"VIADUTO MINISTRO ALIOMAR BALEEIRO, 1, SAO PAULO","[-23.6306304802915, -46.6324127802915]"
2597,341824,AVENIDA ROBERT KENNEDY,3686,SAO PAULO,,,"AVENIDA ROBERT KENNEDY, 3686, SAO PAULO","[-23.7245845802915, -46.5758904802915]"
2598,341828,ACESSO AVENIDA DOUTOR ABRAAO RIBEIRO,247,SAO PAULO,,,"ACESSO AVENIDA DOUTOR ABRAAO RIBEIRO, 247, SAO PAULO","[-23.5231194802915, -46.6606207802915]"
2599,342034,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2600,342139,AVENIDA SEN TEOTONIO VILELA  AV SEN TEOTONIO VILEL,2212,SAO PAULO,,,"AVENIDA SEN TEOTONIO VILELA  AV SEN TEOTONIO VILEL, 2212, SAO PAULO","[-23.7220478802915, -46.6996009802915]"
2601,342634,Rodovia Raposo Tavares,0,SAO PAULO,,,"Rodovia Raposo Tavares, 0, SAO PAULO","[-23.5892479802915, -46.7523629802915]"
2602,343114,RUA DOUTOR SENG,85,SAO PAULO,,,"RUA DOUTOR SENG, 85, SAO PAULO","[-23.56406013029151, -46.6512904302915]"
2603,343130,AVENIDA TENENTE MARQUES,2805,CAJAMAR,,,"AVENIDA TENENTE MARQUES, 2805, CAJAMAR","[-23.4109940802915, -46.8500899302915]"
2604,343139,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
2605,343184,AVENIDA DOM PEDRO II,100,SANTO ANDRE,,,"AVENIDA DOM PEDRO II, 100, SANTO ANDRE","[-23.6555501802915, -46.5343129802915]"
2606,343279,Rodovia Engenheiro Renê Benedito Silva,1,BARUERI,,,"Rodovia Engenheiro Renê Benedito Silva, 1, BARUERI","[-23.5522144802915, -46.94018448029149]"
2607,343304,PRACA NOVO MUNDO,100,SAO PAULO,,,"PRACA NOVO MUNDO, 100, SAO PAULO","[-23.5178600802915, -46.56966508029149]"
2608,343382,AVENIDA CONDE DE FRONTIN,2900,SAO PAULO,,,"AVENIDA CONDE DE FRONTIN, 2900, SAO PAULO","[-23.5336333802915, -46.5298925802915]"
2609,343490,ACESSO AVENIDA PADRE ANCHIETA,1,SAO BERNARDO DO CAMPO,,,"ACESSO AVENIDA PADRE ANCHIETA, 1, SAO BERNARDO DO CAMPO","[-23.6850229802915, -46.5686949802915]"
2610,343492,AVENIDA RIO BRANCO,0,SAO PAULO,,,"AVENIDA RIO BRANCO, 0, SAO PAULO","[-23.5419764802915, -46.6403997802915]"
2611,343723,AVENIDA MARGINAL,0,SAO PAULO,,,"AVENIDA MARGINAL, 0, SAO PAULO","[-23.5197062802915, -46.61696518029149]"
2612,344236,ALAMEDA ARAGUAIA,2049,BARUERI,,,"ALAMEDA ARAGUAIA, 2049, BARUERI","[-23.5015612802915, -46.8416394802915]"
2613,344265,ACESSO  MARIO COVAS,17,SAO PAULO,,,"ACESSO  MARIO COVAS, 17, SAO PAULO","[-23.5066750802915, -46.36860048029149]"
2614,344497,ACESSO  MARIO COVAS,1,SAO PAULO,,,"ACESSO  MARIO COVAS, 1, SAO PAULO","[-23.5064044802915, -46.36850278029149]"
2615,344756,"AVENIDA ALCANTARA MACHADO  AV ALCANTARA MACHADO, SAO",0,SAO PAULO,,,"AVENIDA ALCANTARA MACHADO  AV ALCANTARA MACHADO, SAO, 0, SAO PAULO","[-23.5485892802915, -46.6017081802915]"
2616,344829,PONTE DA VILA GUILHERME,100,SAO PAULO,,,"PONTE DA VILA GUILHERME, 100, SAO PAULO","[-23.5236000802915, -46.6122878802915]"
2617,345064,Avenida Engenheiro Billings,101,SAO PAULO,,,"Avenida Engenheiro Billings, 101, SAO PAULO","[-23.5604483802915, -46.71355088029149]"
2618,345316,Rodovia Coronel PM Nelson Tranchesi,30,JANDIRA,,,"Rodovia Coronel PM Nelson Tranchesi, 30, JANDIRA","[-23.5435896802915, -46.93633698029149]"
2619,345577,AVENIDA GUARAPIRANGA,100,SAO PAULO,,,"AVENIDA GUARAPIRANGA, 100, SAO PAULO","[-23.6707923802915, -46.73545898029151]"
2620,345724,AVENIDA MARGINAL DO RIBEIRAO,4430,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 4430, CARAPICUIBA","[-23.56052618029151, -46.82608078029149]"
2621,345869,RUA JOAQUINA DE JESUS,10,GUARULHOS,,,"RUA JOAQUINA DE JESUS, 10, GUARULHOS","[-23.4330016802915, -46.5014978802915]"
2622,346003,AVENIDA YOJIRO TAKAOKA,1000,BARUERI,,,"AVENIDA YOJIRO TAKAOKA, 1000, BARUERI","[-23.4808632802915, -46.85930468029151]"
2623,346171,AEROPORTO DE SAO PAULO/CONGONHAS  AVENIDA WASHINGTON,21,SAO PAULO,,,"AEROPORTO DE SAO PAULO/CONGONHAS  AVENIDA WASHINGTON, 21, SAO PAULO","[-23.6286735802915, -46.6579331802915]"
2624,346733,RUA MARECHAL DEODORO,500,SAO BERNARDO DO CAMPO,,,"RUA MARECHAL DEODORO, 500, SAO BERNARDO DO CAMPO","[-23.7038255802915, -46.55298528029149]"
2625,346955,ESTRADA DO M'BOI MIRIM,5203,SAO PAULO,,,"ESTRADA DO M'BOI MIRIM, 5203, SAO PAULO","[-23.6925445802915, -46.7761475802915]"
2626,346970,"VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,",10,SAO PAULO,,,"VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,, 10, SAO PAULO","[-23.645837, -46.67429728029149]"
2627,347037,AVENIDA SENADOR TEOTONIO VILELA,100,SAO PAULO,,,"AVENIDA SENADOR TEOTONIO VILELA, 100, SAO PAULO","[-23.7037140802915, -46.7027279802915]"
2628,347264,VIADUTO MINISTRO ALIOMAR BALEEIRO,100,SAO PAULO,,,"VIADUTO MINISTRO ALIOMAR BALEEIRO, 100, SAO PAULO","[-23.6306304802915, -46.6324127802915]"
2629,347304,ESTRADA DE ITAPECERICA,23480,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 23480, SAO PAULO","[-23.6714815802915, -46.78794088029149]"
2630,347392,ACESSO DOUTOR EDUARDO COTCHING,1637,SAO PAULO,,,"ACESSO DOUTOR EDUARDO COTCHING, 1637, SAO PAULO","[-23.5659565802915, -46.5474899802915]"
2631,347506,AVENIDA GUARAPIRANGA,100,SAO PAULO,,,"AVENIDA GUARAPIRANGA, 100, SAO PAULO","[-23.6707923802915, -46.73545898029151]"
2632,348064,AVENIDA NATALIA ZARIF,100,GUARULHOS,,,"AVENIDA NATALIA ZARIF, 100, GUARULHOS","[-23.4376525802915, -46.4971180802915]"
2633,348245,AVENIDA MARGINAL DO RIBEIRAO,2650,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 2650, CARAPICUIBA","[-23.5648757802915, -46.8290350802915]"
2634,348646,RUA CAIO GRACCO,0,SAO PAULO,,,"RUA CAIO GRACCO, 0, SAO PAULO","[-23.5278001802915, -46.6955755802915]"
2635,348786,AVENIDA CRUZEIRO DO SUL,1677,OSASCO,,,"AVENIDA CRUZEIRO DO SUL, 1677, OSASCO","[-23.5074528802915, -46.77865698029151]"
2636,349256,AVENIDA ELISEU DE ALMEIDA,0,SAO PAULO,,,"AVENIDA ELISEU DE ALMEIDA, 0, SAO PAULO","[-23.5933149802915, -46.7395037802915]"
2637,349562,RUA FRANCISCO RABELO,977,SAO PAULO,,,"RUA FRANCISCO RABELO, 977, SAO PAULO","[-23.60770608029151, -46.5663781802915]"
2638,349735,AVENIDA ISALTINO VICTOR DE MORAES,100,EMBU DAS ARTES,,,"AVENIDA ISALTINO VICTOR DE MORAES, 100, EMBU DAS ARTES","[-23.6416696802915, -46.8403575802915]"
2639,349870,TERMINAL URBANO PIMENTAS  ESTR JUSCELINO KUBTISC,10,GUARULHOS,,,"TERMINAL URBANO PIMENTAS  ESTR JUSCELINO KUBTISC, 10, GUARULHOS","[-23.4407761802915, -46.4081631802915]"
2640,349940,CENTRAL PLAZA SHOPPING  AVENIDA DR FRANCISCO MESQUIT,10,SAO PAULO,,,"CENTRAL PLAZA SHOPPING  AVENIDA DR FRANCISCO MESQUIT, 10, SAO PAULO","[-23.59505608029151, -46.5865038802915]"
2641,350490,AVENIDA PROFESSOR FRANCISCO MORATO,3228,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 3228, SAO PAULO","[-23.5902027802915, -46.7299440802915]"
2642,350639,AVENIDA ELISEU DE ALMEIDA,1,SAO PAULO,,,"AVENIDA ELISEU DE ALMEIDA, 1, SAO PAULO","[-23.5824407802915, -46.7234383802915]"
2643,351090,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2644,351106,RUA GEOVANE DA CONEGLIANO,305,SAO PAULO,,,"RUA GEOVANE DA CONEGLIANO, 305, SAO PAULO","[-23.6529217802915, -46.6000111802915]"
2645,351117,ACESSO AVENIDA NOSSA SENHORA DO SABARA,250,SAO PAULO,,,"ACESSO AVENIDA NOSSA SENHORA DO SABARA, 250, SAO PAULO","[-23.6614471802915, -46.6983869802915]"
2646,351229,Rodovia Régis Bittencourt,1,EMBU DAS ARTES,,,"Rodovia Régis Bittencourt, 1, EMBU DAS ARTES","[-23.6571631802915, -46.85145008029149]"
2647,351253,AVENIDA PORTUGAL,300,SAO PAULO,,,"AVENIDA PORTUGAL, 300, SAO PAULO","[-23.6133287802915, -46.6804939302915]"
2648,351318,ESTRADA ITAPECERICA A CAMPO LIMPO,2421,EMBU DAS ARTES,,,"ESTRADA ITAPECERICA A CAMPO LIMPO, 2421, EMBU DAS ARTES","[-23.6700586302915, -46.8036096802915]"
2649,351643,AVENIDA PROFESSOR VICENTE RAO,100,SAO PAULO,,,"AVENIDA PROFESSOR VICENTE RAO, 100, SAO PAULO","[-23.6288373802915, -46.68732258029149]"
