,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2171,287219,ESTRADA GALVAO BUENO,4970,SAO BERNARDO DO CAMPO,,,"ESTRADA GALVAO BUENO, 4970, SAO BERNARDO DO CAMPO","[-23.7564538802915, -46.57809758029149]"
2172,287226,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,100,SAO PAULO,,,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
2173,287227,RUA DOUTOR ODILON,0,SAO PAULO,,,"RUA DOUTOR ODILON, 0, SAO PAULO","[-23.63207598029151, -46.6148464802915]"
2174,287235,AVENIDA GIOVANNI GRONCHI,4381,SAO PAULO,,,"AVENIDA GIOVANNI GRONCHI, 4381, SAO PAULO","[-23.6185684802915, -46.73267148029149]"
2175,287238,AVENIDA PACAEMBU,378,SAO PAULO,,,"AVENIDA PACAEMBU, 378, SAO PAULO","[-23.5284164802915, -46.66234008029149]"
2176,287242,DEBORA OLIVEIRA DE ALMEIDA,521,GUARULHOS,,,"DEBORA OLIVEIRA DE ALMEIDA, 521, GUARULHOS","[-23.4491931802915, -46.4002610802915]"
2177,287244,RUA JARACATIA,355,SAO PAULO,,,"RUA JARACATIA, 355, SAO PAULO","[-23.6207278802915, -46.7553142802915]"
2178,287245,RUA COLEGIO PIO XII,12,SAO PAULO,,,"RUA COLEGIO PIO XII, 12, SAO PAULO","[-23.6182310802915, -46.7142022802915]"
2179,287251,AVENIDA FUAD LUTFALLA,1005,SAO PAULO,,,"AVENIDA FUAD LUTFALLA, 1005, SAO PAULO","[-23.4828906802915, -46.70974888029151]"
2180,287295,AVENIDA DOS REMEDIOS,761,OSASCO,,,"AVENIDA DOS REMEDIOS, 761, OSASCO","[-23.5191939802915, -46.75459238029149]"
2181,287309,AVENIDA IMPERATRIZ LEOPOLDINA,800,SAO PAULO,,,"AVENIDA IMPERATRIZ LEOPOLDINA, 800, SAO PAULO","[-23.5308937802915, -46.7339631802915]"
2182,287546,Avenida Presidente Castelo Branco,514,SAO PAULO,,,"Avenida Presidente Castelo Branco, 514, SAO PAULO","[-23.5207781802915, -46.63585198029149]"
2183,287761,AVENIDA TIRADENTES,199,GUARULHOS,,,"AVENIDA TIRADENTES, 199, GUARULHOS","[-23.4728873302915, -46.5355914802915]"
2184,288004,Rodovia Ayrton Senna da Silva,13,SAO PAULO,,,"Rodovia Ayrton Senna da Silva, 13, SAO PAULO","[-23.4675243802915, -46.3702918802915]"
2185,288058,RUA SANTO BERTOLDO,0,RIBEIRAO PIRES,,,"RUA SANTO BERTOLDO, 0, RIBEIRAO PIRES","[-23.7022039802915, -46.4085899802915]"
2186,288110,RUA DOS VIANAS,3153,SAO BERNARDO DO CAMPO,,,"RUA DOS VIANAS, 3153, SAO BERNARDO DO CAMPO","[-23.7089805802915, -46.5256482802915]"
2187,288130,RUA GENDIROBA,0,SAO PAULO,,,"RUA GENDIROBA, 0, SAO PAULO","[-23.4977577802915, -46.42132188029149]"
2188,288199,RUA DA MOOCA,0,SAO PAULO,,,"RUA DA MOOCA, 0, SAO PAULO","[-23.5564514802915, -46.6065256802915]"
2189,288301,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,13601,SAO PAULO,,,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 13601, SAO PAULO","[-23.4223485802915, -46.73076118029149]"
2190,288309,AVENIDA JACUPESSEGO,2156,SAO PAULO,,,"AVENIDA JACUPESSEGO, 2156, SAO PAULO","[-23.5764606802915, -46.44662708029149]"
2191,288331,Avenida Marginal Tietê Central,100,SAO PAULO,,,"Avenida Marginal Tietê Central, 100, SAO PAULO","[-23.5227137802915, -46.6139964802915]"
2192,288629,AVENIDA CELSO GARCIA,499,SAO PAULO,,,"AVENIDA CELSO GARCIA, 499, SAO PAULO","[-23.5401579802915, -46.6091051802915]"
2193,288685,Rodovia Hélio Smidt,100,GUARULHOS,,,"Rodovia Hélio Smidt, 100, GUARULHOS","[-23.4232592802915, -46.4807721802915]"
2194,288793,AVENIDA ARICANDUVA,0,SAO PAULO,,,"AVENIDA ARICANDUVA, 0, SAO PAULO","[-23.5672306802915, -46.5082644802915]"
2195,288796,Avenida Marginal Direita do Tietê,557,SAO PAULO,,,"Avenida Marginal Direita do Tietê, 557, SAO PAULO","[-23.5183434802915, -46.7362578802915]"
2196,288882,AVENIDA ARTUR DE QUEIROS,276,SANTO ANDRE,,,"AVENIDA ARTUR DE QUEIROS, 276, SANTO ANDRE","[-23.6603408802915, -46.5222930802915]"
2197,289330,MARGINAL PINHEIROS EXPRESSA,8.5,SAO PAULO,,,"MARGINAL PINHEIROS EXPRESSA, 8.5, SAO PAULO","[-23.6112375802915, -46.6985761802915]"
2198,289711,ESTRADA DE ITAPECERICA,1000,EMBU DAS ARTES,,,"ESTRADA DE ITAPECERICA, 1000, EMBU DAS ARTES","[-23.6796913802915, -46.8588352802915]"
2199,289787,RUA MARTINS FONTES,100,SAO PAULO,,,"RUA MARTINS FONTES, 100, SAO PAULO","[-23.5498053802915, -46.64508438029149]"
2200,289847,RUA PROFESSOR AZEVEDO ANTUNES,0,SAO PAULO,,,"RUA PROFESSOR AZEVEDO ANTUNES, 0, SAO PAULO","[-23.6619079802915, -46.6640269802915]"
2201,289851,AVENIDA PROFESSOR FRANCISCO MORATO,4141,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 4141, SAO PAULO","[-23.5954838802915, -46.7373613802915]"
2202,289935,PRACA ANTONIO ASSIS PEREIRA,100,SAO PAULO,,,"PRACA ANTONIO ASSIS PEREIRA, 100, SAO PAULO","[-23.5052034802915, -46.4347961802915]"
2203,290203,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2204,290265,AVENIDA REBOUCAS,100,SAO PAULO,,,"AVENIDA REBOUCAS, 100, SAO PAULO","[-23.5750257, -46.6983054]"
2205,290267,ESTRADA VELHA DE ITAPEVI,1,BARUERI,,,"ESTRADA VELHA DE ITAPEVI, 1, BARUERI","[-23.5184857802915, -46.8689523802915]"
2206,290382,AVENIDA JOAO DIAS,5168,SAO PAULO,,,"AVENIDA JOAO DIAS, 5168, SAO PAULO","[-23.64476908029151, -46.7354723802915]"
2207,290490,AVENIDA MARECHAL TITO,2814,SAO PAULO,,,"AVENIDA MARECHAL TITO, 2814, SAO PAULO","[-23.49561978029151, -46.42040913029151]"
2208,290747,AVENIDA DAS NACOES UNIDAS,21600,SAO PAULO,,,"AVENIDA DAS NACOES UNIDAS, 21600, SAO PAULO","[-23.67325528029151, -46.7047294802915]"
2209,290950,VIADUTO DO CHA,10,SAO PAULO,,,"VIADUTO DO CHA, 10, SAO PAULO","[-23.54852638029151, -46.6384333802915]"
2210,291061,AVENIDA ELIAS YAZBEK,383,EMBU DAS ARTES,,,"AVENIDA ELIAS YAZBEK, 383, EMBU DAS ARTES","[-23.6608019302915, -46.8541920802915]"
2211,291125,ACESSO PARA A  ANHANGUERA,21700,SAO PAULO,,,"ACESSO PARA A  ANHANGUERA, 21700, SAO PAULO","[-23.7142519, -46.9302994]"
2212,291213,RUA MIGUEL ANGELO REINA,362,TABOAO DA SERRA,,,"RUA MIGUEL ANGELO REINA, 362, TABOAO DA SERRA","[-23.6417147802915, -46.7913898802915]"
2213,291276,AVENIDA BRASIL,1169,COTIA,,,"AVENIDA BRASIL, 1169, COTIA","[-23.6147757802915, -46.9221249802915]"
2214,291731,RUA MANUEL BICUDO DE AGUIRRE,36,SAO PAULO,,,"RUA MANUEL BICUDO DE AGUIRRE, 36, SAO PAULO","[-23.4781681802915, -46.75761128029149]"
2215,292076,Avenida Alcides Sangirardi,100,SAO PAULO,,,"Avenida Alcides Sangirardi, 100, SAO PAULO","[-23.5938591802915, -46.69644968029151]"
2216,292445,RUA PEDRO ESCOBAR,1100,SAO PAULO,,,"RUA PEDRO ESCOBAR, 1100, SAO PAULO","[-23.7571601, -46.6675163]"
2217,292898,Avenida Morvan Dias de Figueiredo,235,SAO PAULO,,,"Avenida Morvan Dias de Figueiredo, 235, SAO PAULO","[-23.5195972802915, -46.61978748029149]"
2218,292928,PONTE BERNARDO GOLDFARB,100,SAO PAULO,,,"PONTE BERNARDO GOLDFARB, 100, SAO PAULO","[-23.5736718802915, -46.7054567802915]"
2219,292944,Rodovia Ayrton Senna da Silva,15,GUARULHOS,,,"Rodovia Ayrton Senna da Silva, 15, GUARULHOS","[-23.4711761802915, -46.4083679802915]"
2220,293205,AVENIDA OTAVIO BRAGA DE MESQUITA,2649,GUARULHOS,,,"AVENIDA OTAVIO BRAGA DE MESQUITA, 2649, GUARULHOS","[-23.4430206302915, -46.5092444302915]"
2221,293212,AVENIDA PIRAPORINHA,993,DIADEMA,,,"AVENIDA PIRAPORINHA, 993, DIADEMA","[-23.6891094302915, -46.5922295302915]"
2222,293265,RUA MARECHAL DEODORO,0,SAO PAULO,,,"RUA MARECHAL DEODORO, 0, SAO PAULO","[-23.6424583802915, -46.6985851802915]"
2223,293267,AVENIDA SANTOS DUMONT,100,SAO PAULO,,,"AVENIDA SANTOS DUMONT, 100, SAO PAULO","[-23.5272551802915, -46.63207098029149]"
2224,293303,RUA SANTA FILOMENA,677,SAO BERNARDO DO CAMPO,,,"RUA SANTA FILOMENA, 677, SAO BERNARDO DO CAMPO","[-23.7065900302915, -46.5514542802915]"
2225,293336,AVENIDA DOS OURIVES,10,SAO PAULO,,,"AVENIDA DOS OURIVES, 10, SAO PAULO","[-23.6546125802915, -46.61538768029149]"
2226,293651,AVENIDA VEREADOR JOSE DINIZ,1,SAO PAULO,,,"AVENIDA VEREADOR JOSE DINIZ, 1, SAO PAULO","[-23.6218978802915, -46.6794386802915]"
2227,293766,VIADUTO DEPUTADO ULYSSES GUIMARAES,10,SAO PAULO,,,"VIADUTO DEPUTADO ULYSSES GUIMARAES, 10, SAO PAULO","[-23.4073843802915, -46.7565697802915]"
2228,293798,Avenida Doutora Ruth Cardoso,0,SAO PAULO,,,"Avenida Doutora Ruth Cardoso, 0, SAO PAULO","[-23.5667626802915, -46.7033619802915]"
2229,293800,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,100,SANTO ANDRE,,,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 100, SANTO ANDRE","[-23.6800646802915, -46.5068682802915]"
2230,294172,AVENIDA JUSCELINO KUBITSCHECK,1490,SAO BERNARDO DO CAMPO,,,"AVENIDA JUSCELINO KUBITSCHECK, 1490, SAO BERNARDO DO CAMPO","[-23.7182488802915, -46.59331418029151]"
2231,294217,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,4272,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 4272, SAO PAULO","[-23.58471248029151, -46.55403933029149]"
2232,294233,ACESSO  M BOI MIRIM,3.6,SAO PAULO,,,"ACESSO  M BOI MIRIM, 3.6, SAO PAULO","[-23.7082288802915, -46.78119418029149]"
2233,294249,ESTRADA GUAVIRUTUBA,1300,SAO PAULO,,,"ESTRADA GUAVIRUTUBA, 1300, SAO PAULO","[-23.68529848029151, -46.7595135802915]"
2234,294282,AVENIDA RAGUEB CHOHFI,100,SAO PAULO,,,"AVENIDA RAGUEB CHOHFI, 100, SAO PAULO","[-23.6126079802915, -46.47541818029149]"
2235,294366,ESTRADA DO PEDROSO,100,SANTO ANDRE,,,"ESTRADA DO PEDROSO, 100, SANTO ANDRE","[-23.7004763802915, -46.50599538029149]"
2236,294716,ROSELANDIA,0,ITAPEVI,,,"ROSELANDIA, 0, ITAPEVI","[-23.5763469802915, -46.93483958029151]"
2237,294835,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,2118,SAO PAULO,,,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 2118, SAO PAULO","[-23.5045390802915, -46.72106258029149]"
2238,294842,VIADUTO VINTE E CINCO DE MARCO,1,SAO PAULO,,,"VIADUTO VINTE E CINCO DE MARCO, 1, SAO PAULO","[-23.54984, -46.6292074]"
2239,294857,ESTRADA PIRAJUSSARA VALO VELHO,100,SAO PAULO,,,"ESTRADA PIRAJUSSARA VALO VELHO, 100, SAO PAULO","[-23.6409750802915, -46.78179958029149]"
2240,294868,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
2241,294917,AVENIDA MARGINAL DO RIBEIRAO,3852,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 3852, CARAPICUIBA","[-23.5567687802915, -46.8244753302915]"
2242,294927,AVENIDA PRESTES MAIA,13445,SANTO ANDRE,,,"AVENIDA PRESTES MAIA, 13445, SANTO ANDRE","[-23.661894, -46.5596027]"
2243,295001,VIADUTO CONSELHEIRO CARRAO,100,SAO PAULO,,,"VIADUTO CONSELHEIRO CARRAO, 100, SAO PAULO","[-23.5386295802915, -46.5581944802915]"
2244,295025,AVENIDA NOVE DE JULHO,10,SAO PAULO,,,"AVENIDA NOVE DE JULHO, 10, SAO PAULO","[-23.5498509802915, -46.6404545802915]"
2245,295376,AVENIDA ATLANTICA,1150,SAO PAULO,,,"AVENIDA ATLANTICA, 1150, SAO PAULO","[-23.6778365802915, -46.7140777802915]"
2246,295476,AVENIDA SALIM FARAH MALUF,3760,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 3760, SAO PAULO","[-23.5638452802915, -46.5777726802915]"
2247,295512,RETORNO COMPLEXO VIARIO MARIA MALUF,100,SAO PAULO,,,"RETORNO COMPLEXO VIARIO MARIA MALUF, 100, SAO PAULO","[-23.6292446802915, -46.6232571802915]"
2248,295552,AVENIDA DO ESTADO,2100,SAO PAULO,,,"AVENIDA DO ESTADO, 2100, SAO PAULO","[-23.5361416802915, -46.62690748029149]"
2249,295960,AVENIDA BRIGADEIRO FARIA LIMA,10,GUARULHOS,,,"AVENIDA BRIGADEIRO FARIA LIMA, 10, GUARULHOS","[-23.4565219802915, -46.5213127802915]"
