,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
391,57585,RUA ALBERTO DE OLIVEIRA,3540,ITAQUAQUECETUBA,,,"RUA ALBERTO DE OLIVEIRA, 3540, ITAQUAQUECETUBA","[-23.4466189302915, -46.37962158029149]"
392,57586,Rodovia Ayrton Senna da Silva,13,SAO PAULO,,,"Rodovia Ayrton Senna da Silva, 13, SAO PAULO","[-23.4675243802915, -46.3702918802915]"
393,57850,Avenida Assis Chateaubriand,480,SAO PAULO,,,"Avenida Assis Chateaubriand, 480, SAO PAULO","[-23.5192440802915, -46.6379881802915]"
394,57907,AVENIDA PRESIDENTE TANCREDO NEVES,0,SAO PAULO,,,"AVENIDA PRESIDENTE TANCREDO NEVES, 0, SAO PAULO","[-23.6083698802915, -46.60738058029149]"
395,58064,AVENIDA BRASIL,2035,FERRAZ DE VASCONCELOS,,,"AVENIDA BRASIL, 2035, FERRAZ DE VASCONCELOS","[-23.5454499802915, -46.3740736802915]"
396,58121,VIADUTO AIRTON SENNA,25,FERRAZ DE VASCONCELOS,,,"VIADUTO AIRTON SENNA, 25, FERRAZ DE VASCONCELOS","[-23.5387975802915, -46.3668880802915]"
397,58255,RUA CONSOLACAO,10,CARAPICUIBA,,,"RUA CONSOLACAO, 10, CARAPICUIBA","[-23.5173922802915, -46.8375490802915]"
398,58377,AVENIDA BRIGADEIRO FARIA LIMA,10,SAO BERNARDO DO CAMPO,,,"AVENIDA BRIGADEIRO FARIA LIMA, 10, SAO BERNARDO DO CAMPO","[-23.7000068802915, -46.55360828029149]"
399,58534,Rodovia Régis Bittencourt,23,EMBU DAS ARTES,,,"Rodovia Régis Bittencourt, 23, EMBU DAS ARTES","[-23.6303339302915, -46.82267778029149]"
400,58766,ESTRADA DOS ALVARENGAS,53026,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 53026, SAO BERNARDO DO CAMPO","[-23.7569838, -46.6319212]"
401,58873,ESTRADA DE SANTA ISABEL,1001,ARUJA,,,"ESTRADA DE SANTA ISABEL, 1001, ARUJA","[-23.4108447802915, -46.3189294802915]"
402,58941,AVENIDA TRINTA E UM DE MARCO,3027,SAO BERNARDO DO CAMPO,,,"AVENIDA TRINTA E UM DE MARCO, 3027, SAO BERNARDO DO CAMPO","[-23.65800568029151, -46.5970932802915]"
403,58960,PRACA DOUTOR JOAO MENDES,62,SAO PAULO,,,"PRACA DOUTOR JOAO MENDES, 62, SAO PAULO","[-23.5530713802915, -46.6370156802915]"
404,58994,VIADUTO SANTA GENEROSA,10,SAO PAULO,,,"VIADUTO SANTA GENEROSA, 10, SAO PAULO","[-23.5772321802915, -46.64282358029149]"
405,59318,AVENIDA JOAO PAULO I,3134,EMBU DAS ARTES,,,"AVENIDA JOAO PAULO I, 3134, EMBU DAS ARTES","[-23.6428409802915, -46.8130631302915]"
406,59367,AVENIDA ELIAS YAZBEK,784,EMBU DAS ARTES,,,"AVENIDA ELIAS YAZBEK, 784, EMBU DAS ARTES","[-23.6448076802915, -46.8445598302915]"
407,59390,AVENIDA JOAO RAMALHO,1000,SANTO ANDRE,,,"AVENIDA JOAO RAMALHO, 1000, SANTO ANDRE","[-23.6686097802915, -46.5260378802915]"
408,59787,PRACA EROTIDES DE CAMPOS,975,SAO PAULO,,,"PRACA EROTIDES DE CAMPOS, 975, SAO PAULO","[-23.4825770802915, -46.5731811802915]"
409,59876,AVENIDA PROFESSOR VICENTE RAO,2327,SAO PAULO,,,"AVENIDA PROFESSOR VICENTE RAO, 2327, SAO PAULO","[-23.6440526302915, -46.6747401302915]"
410,59887,RUA DOS VIANAS,3148,SAO BERNARDO DO CAMPO,,,"RUA DOS VIANAS, 3148, SAO BERNARDO DO CAMPO","[-23.7091902302915, -46.5254314302915]"
411,59957,RUA ANTONIO BEZERRA,702,SAO PAULO,,,"RUA ANTONIO BEZERRA, 702, SAO PAULO","[-23.6232879802915, -46.60767208029149]"
412,60061,AVENIDA PADRE VICENTE MELILO,1544,OSASCO,,,"AVENIDA PADRE VICENTE MELILO, 1544, OSASCO","[-23.5608243802915, -46.7833741802915]"
413,60070,AVENIDA MARIA CAMPOS,1,OSASCO,,,"AVENIDA MARIA CAMPOS, 1, OSASCO","[-23.5331578802915, -46.7747629802915]"
414,60276,AVENIDA POMPEIA,10,SAO PAULO,,,"AVENIDA POMPEIA, 10, SAO PAULO","[-23.5269137802915, -46.68308768029149]"
415,60277,ACESSO RUA MONTE PASCAL,100,SAO PAULO,,,"ACESSO RUA MONTE PASCAL, 100, SAO PAULO","[-23.5221424302915, -46.7212476802915]"
416,60422,ESTRADA CANAL DE COCAIA,1311,SAO PAULO,,,"ESTRADA CANAL DE COCAIA, 1311, SAO PAULO","[-23.7470503802915, -46.6728044302915]"
417,60472,RUA GUAICURUS,100,SAO PAULO,,,"RUA GUAICURUS, 100, SAO PAULO","[-23.52463208029151, -46.6878802802915]"
418,60513,VIADUTO DO GLICERIO,100,SAO PAULO,,,"VIADUTO DO GLICERIO, 100, SAO PAULO","[-23.5574862802915, -46.6303012802915]"
419,60586,ACESSO DAS LAGRIMAS,100,SAO CAETANO DO SUL,,,"ACESSO DAS LAGRIMAS, 100, SAO CAETANO DO SUL","[-23.6415930802915, -46.57545098029149]"
420,60790,AVENIDA WASHINGTON LUIS,7023,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 7023, SAO PAULO","[-23.6236325802915, -46.6634663302915]"
421,60884,AVENIDA GIOVANNI GRONCHI,3993,SAO PAULO,,,"AVENIDA GIOVANNI GRONCHI, 3993, SAO PAULO","[-23.6163395802915, -46.73255618029151]"
422,60911,AVENIDA ARICANDUVA,10,SAO PAULO,,,"AVENIDA ARICANDUVA, 10, SAO PAULO","[-23.5993108802915, -46.4697313802915]"
423,60969,ESTRADA CAUCAIA DO ALTO,100,COTIA,,,"ESTRADA CAUCAIA DO ALTO, 100, COTIA","[-23.6178612802915, -46.97348458029149]"
424,60997,AVENIDA PRESTES MAIA,0,SAO PAULO,,,"AVENIDA PRESTES MAIA, 0, SAO PAULO","[-23.53817058029151, -46.6352968802915]"
425,61121,VIADUTO TERESA DELTA,10,SAO BERNARDO DO CAMPO,,,"VIADUTO TERESA DELTA, 10, SAO BERNARDO DO CAMPO","[-23.7068295802915, -46.5592920802915]"
426,61316,ACESSO PARA MARGINAL TIETE CENTRAL,17,SAO PAULO,,,"ACESSO PARA MARGINAL TIETE CENTRAL, 17, SAO PAULO","[-23.5295123802915, -46.5989732802915]"
427,61411,AVENIDA ENGENHEIRO EUSEBIO STEVAUX,800,SAO PAULO,,,"AVENIDA ENGENHEIRO EUSEBIO STEVAUX, 800, SAO PAULO","[-23.6706132302915, -46.70406893029149]"
428,61613,AVENIDA DO CURSINO,3600,SAO PAULO,,,"AVENIDA DO CURSINO, 3600, SAO PAULO","[-23.6341354802915, -46.61812718029149]"
429,61627,AVENIDA CORONEL SEZEFREDO FAGUNDES,2699,SAO PAULO,,,"AVENIDA CORONEL SEZEFREDO FAGUNDES, 2699, SAO PAULO","[-23.4568197802915, -46.6039598802915]"
430,61666,RUA MELO FREIRE,1,SAO PAULO,,,"RUA MELO FREIRE, 1, SAO PAULO","[-23.5431216802915, -46.5815397802915]"
431,61851,AVENIDA DO IMPERADOR,4870,SAO PAULO,,,"AVENIDA DO IMPERADOR, 4870, SAO PAULO","[-23.5168776802915, -46.4586941802915]"
432,61889,VIADUTO GUERINO SPITALETI,100,OSASCO,,,"VIADUTO GUERINO SPITALETI, 100, OSASCO","[-23.52853178029151, -46.7751925802915]"
433,61920,AVENIDA QUEIROZ FILHO,100,SAO PAULO,,,"AVENIDA QUEIROZ FILHO, 100, SAO PAULO","[-23.5385986802915, -46.7219369802915]"
434,61943,AVENIDA ANCHIETA,720,SAO PAULO,,,"AVENIDA ANCHIETA, 720, SAO PAULO","[-23.8506059802915, -46.1389959802915]"
435,62036,RUA MELO FREIRE,4800,SAO PAULO,,,"RUA MELO FREIRE, 4800, SAO PAULO","[-23.5387228802915, -46.5607774802915]"
436,62092,AVENIDA BRASIL,1456,SAO PAULO,,,"AVENIDA BRASIL, 1456, SAO PAULO","[-23.5708780802915, -46.6728183802915]"
437,62326,AVENIDA YERVANT KISSAJIKIAN,1949,SAO PAULO,,,"AVENIDA YERVANT KISSAJIKIAN, 1949, SAO PAULO","[-23.67615798029151, -46.6629401802915]"
438,62331,AVENIDA ROQUE PETRONI JUNIOR,1089,SAO PAULO,,,"AVENIDA ROQUE PETRONI JUNIOR, 1089, SAO PAULO","[-23.6275801802915, -46.68953718029151]"
439,62345,AVENIDA PIRES DO RIO,4022,SAO PAULO,,,"AVENIDA PIRES DO RIO, 4022, SAO PAULO","[-23.5303251302915, -46.4524112302915]"
440,62400,ACESSO AVENIDA PRESIDENTE TANCREDO NEVES,100,SAO PAULO,,,"ACESSO AVENIDA PRESIDENTE TANCREDO NEVES, 100, SAO PAULO","[-23.6071324302915, -46.6068056302915]"
441,62411,AVENIDA WASHINGTON LUIS,2500,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 2500, SAO PAULO","[-23.6531584802915, -46.6839762802915]"
442,62455,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,4950,SAO PAULO,,,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 4950, SAO PAULO","[-23.6690605802915, -46.6378902802915]"
443,62512,AVENIDA WASHINGTON LUIS,6800,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 6800, SAO PAULO","[-23.6256239802915, -46.66245958029151]"
444,62941,AVENIDA REBOUCAS,3025,SAO PAULO,,,"AVENIDA REBOUCAS, 3025, SAO PAULO","[-23.5714417802915, -46.68971948029149]"
445,62964,AVENIDA JOSE PINHEIRO BORGES,10,SAO PAULO,,,"AVENIDA JOSE PINHEIRO BORGES, 10, SAO PAULO","[-23.5281067802915, -46.43331918029149]"
446,63275,AVENIDA MARGINAL,100,CARAPICUIBA,,,"AVENIDA MARGINAL, 100, CARAPICUIBA","[-23.5235416802915, -46.8559523802915]"
447,63407,AVENIDA CELSO DOS SANTOS,378,SAO PAULO,,,"AVENIDA CELSO DOS SANTOS, 378, SAO PAULO","[-23.6684625802915, -46.6711054802915]"
448,63799,RUA VERGUEIRO,0,SAO PAULO,,,"RUA VERGUEIRO, 0, SAO PAULO","[-23.5724443802915, -46.64159628029149]"
