,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2800,373794,RUA JOSE GALLUCCI,1471,MOGI DAS CRUZES,,,"RUA JOSE GALLUCCI, 1471, MOGI DAS CRUZES","[-23.5547500802915, -46.25556968029149]"
2801,373906,RUA JOAO DOMINGUES DE OLIVEIRA,10,RIBEIRAO PIRES,,,"RUA JOAO DOMINGUES DE OLIVEIRA, 10, RIBEIRAO PIRES","[-23.7124343802915, -46.41243578029151]"
2802,373924,AVENIDA WASHINGTON LUIS,5670,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 5670, SAO PAULO","[-23.6317444802915, -46.66965748029149]"
2803,373981,ESTRADA PEDREIRA ALVARENGA,2443,DIADEMA,,,"ESTRADA PEDREIRA ALVARENGA, 2443, DIADEMA","[-23.7195789802915, -46.6288676802915]"
2804,373986,Rodovia João Afonso de Souza Castellano,10,ITAQUAQUECETUBA,,,"Rodovia João Afonso de Souza Castellano, 10, ITAQUAQUECETUBA","[-23.5102699802915, -46.3433827802915]"
2805,374387,AVENIDA ARICANDUVA,11000,SAO PAULO,,,"AVENIDA ARICANDUVA, 11000, SAO PAULO","[-23.59278168029151, -46.4783645802915]"
2806,374428,AVENIDA EUSEBIO MATOSO,0,SAO PAULO,,,"AVENIDA EUSEBIO MATOSO, 0, SAO PAULO","[-23.5723902802915, -46.6939046802915]"
2807,374757,VIADUTO RUA PAULO AIRES,50,TABOAO DA SERRA,,,"VIADUTO RUA PAULO AIRES, 50, TABOAO DA SERRA","[-23.6175072802915, -46.7885392802915]"
2808,375179,Rodovia Índio-Tibiriçá,3860,SUZANO,,,"Rodovia Índio-Tibiriçá, 3860, SUZANO","[-23.5824405802915, -46.3076688802915]"
2809,375332,"ESTACAO CALMON VIANA  AVENIDA BRASIL, 198",1218,POA,,,"ESTACAO CALMON VIANA  AVENIDA BRASIL, 198, 1218, POA","[-23.5267206802915, -46.33460488029151]"
2810,375565,Rodovia Índio-Tibiriçá,2278,RIBEIRAO PIRES,,,"Rodovia Índio-Tibiriçá, 2278, RIBEIRAO PIRES","[-23.6835003802915, -46.3661286802915]"
2811,375616,ALAMEDA SANTOS,0,SAO PAULO,,,"ALAMEDA SANTOS, 0, SAO PAULO","[-23.5732382802915, -46.6477253802915]"
2812,375696,"SHOPPING LESTE ARICANDUVA  AVENIDA ARICANDUVA, 55",1,SAO PAULO,,,"SHOPPING LESTE ARICANDUVA  AVENIDA ARICANDUVA, 55, 1, SAO PAULO","[-23.5672306802915, -46.5082644802915]"
2813,375795,RUA SANTA CRUZ,100,SAO PAULO,,,"RUA SANTA CRUZ, 100, SAO PAULO","[-23.5984816802915, -46.6369260802915]"
2814,375935,VIADUTO ENGENHEIRO ALBERTO BADRA,1,SAO PAULO,,,"VIADUTO ENGENHEIRO ALBERTO BADRA, 1, SAO PAULO","[-23.5369684802915, -46.54943988029149]"
2815,375998,AVENIDA PROFESSOR FRANCISCO MORATO,100,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 100, SAO PAULO","[-23.5741980802915, -46.7070122302915]"
2816,376078,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2817,376166,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
2818,376228,AVENIDA ITAMARATI,0,SANTO ANDRE,,,"AVENIDA ITAMARATI, 0, SANTO ANDRE","[-23.6487872802915, -46.5234965802915]"
2819,376657,RUA DO GASOMETRO,27,SAO PAULO,,,"RUA DO GASOMETRO, 27, SAO PAULO","[-23.5459251302915, -46.6271673302915]"
2820,376913,AVENIDA MARGINAL DO RIBEIRAO,4836,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 4836, CARAPICUIBA","[-23.5629099802915, -46.8284367802915]"
2821,377160,ALAMEDA AMAZONAS,282,BARUERI,,,"ALAMEDA AMAZONAS, 282, BARUERI","[-23.4989963802915, -46.8447974302915]"
2822,377161,VIADUTO ALCANTARA MACHADO  MOOCA  VIADUTO ALCANT,479,SAO PAULO,,,"VIADUTO ALCANTARA MACHADO  MOOCA  VIADUTO ALCANT, 479, SAO PAULO","[-23.5538839302915, -46.6120910302915]"
2823,377590,Rodovia dos Imigrantes,10,SAO PAULO,,,"Rodovia dos Imigrantes, 10, SAO PAULO","[-23.6057421802915, -46.62761818029149]"
2824,71,RUA CONCEICAO BORREIRO PERES,0,CAIEIRAS,,,"RUA CONCEICAO BORREIRO PERES, 0, CAIEIRAS","[-23.3423100802915, -46.7458478802915]"
