,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2882,11391,AVENIDA CARLOS LACERDA,0,SAO PAULO,,,"AVENIDA CARLOS LACERDA, 0, SAO PAULO","[-23.6491139802915, -46.7800556802915]"
2883,11586,VIADUTO ELEVADO PRESIDENTE JOAO GOULART,0,SAO PAULO,,,"VIADUTO ELEVADO PRESIDENTE JOAO GOULART, 0, SAO PAULO","[-23.5373767802915, -46.65297078029151]"
2884,12344,Rodovia Fernão Dias,0,SAO PAULO,,,"Rodovia Fernão Dias, 0, SAO PAULO","[-22.8808167802915, -46.3743553802915]"
2885,12586,AVENIDA DOS REMEDIOS,0,OSASCO,,,"AVENIDA DOS REMEDIOS, 0, OSASCO","[-23.5204369802915, -46.7547069802915]"
2886,12786,AVENIDA GOVERNADOR MARIO COVAS,0,ARUJA,,,"AVENIDA GOVERNADOR MARIO COVAS, 0, ARUJA","[-23.4015383802915, -46.3460092802915]"
2887,12898,Estrada dos Romeiros,0,BARUERI,,,"Estrada dos Romeiros, 0, BARUERI","[-23.4817350802915, -46.88993818029149]"
2888,13405,AVENIDA DONA BELMIRA MARIN,0,SAO PAULO,,,"AVENIDA DONA BELMIRA MARIN, 0, SAO PAULO","[-23.7391302802915, -46.6937782802915]"
2889,13488,ESTRADA FRANCISCO MISSE,0,CAJAMAR,,,"ESTRADA FRANCISCO MISSE, 0, CAJAMAR","[-23.3100399802915, -46.9105762802915]"
2890,13624,RUA LUIS NOVI,0,MAUA,,,"RUA LUIS NOVI, 0, MAUA","[-23.6572973802915, -46.4920832802915]"
2891,13663,ESTRADA DA OLARIA,0,GUARULHOS,,,"ESTRADA DA OLARIA, 0, GUARULHOS","[-23.4725990802915, -46.4332439802915]"
2892,14019,ESTRADA VELHA GUARULHOS / SAO MIGUEL,0,GUARULHOS,,,"ESTRADA VELHA GUARULHOS / SAO MIGUEL, 0, GUARULHOS","[-23.4611481802915, -46.4451836802915]"
2893,14045,RUA FRANCISCO DA CRUZ MELLAO,0,SAO PAULO,,,"RUA FRANCISCO DA CRUZ MELLAO, 0, SAO PAULO","[-23.6566715802915, -46.76784648029151]"
2894,14334,RUA DOM ARMANDO LOMBARDI,0,SAO PAULO,,,"RUA DOM ARMANDO LOMBARDI, 0, SAO PAULO","[-23.5941159802915, -46.71971918029149]"
2895,14442,RUA CORONEL SALVADOR DE MOYA,0,SAO PAULO,,,"RUA CORONEL SALVADOR DE MOYA, 0, SAO PAULO","[-23.5771670802915, -46.75406788029149]"
2896,14492,AVENIDA FERNANDO ROSSI,0,POA,,,"AVENIDA FERNANDO ROSSI, 0, POA","[-23.520212, -46.33788209999999]"
2897,14505,Rodovia Presidente Dutra,0,GUARULHOS,,,"Rodovia Presidente Dutra, 0, GUARULHOS","[-23.49109978029151, -46.5494592802915]"
2898,15250,Rodoanel Mário Covas,0,OSASCO,,,"Rodoanel Mário Covas, 0, OSASCO","[-23.5656880802915, -46.8203238802915]"
2899,17047,AVENIDA LUIZ GUSHIKEN,1651,SAO PAULO,,,"AVENIDA LUIZ GUSHIKEN, 1651, SAO PAULO","[-23.6694175802915, -46.73888828029149]"
2900,17118,AVENIDA DO ESTADO,0,SAO PAULO,,,"AVENIDA DO ESTADO, 0, SAO PAULO","[-23.5518022802915, -46.6352601802915]"
2901,17273,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,,,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
2902,19560,RUA GASPAR LEME,0,SAO PAULO,,,"RUA GASPAR LEME, 0, SAO PAULO","[-23.7722703802915, -46.72506218029149]"
2903,23934,Avenida Embaixador Macedo Soares,16,SAO PAULO,,,"Avenida Embaixador Macedo Soares, 16, SAO PAULO","[-23.5110467802915, -46.69233148029149]"
2904,24422,AVENIDA DOS AUTONOMISTAS,17,SAO PAULO,,,"AVENIDA DOS AUTONOMISTAS, 17, SAO PAULO","[-23.5406649802915, -46.77345078029149]"
2905,26308,RUA LEANDRO,308,SAO PAULO,,,"RUA LEANDRO, 308, SAO PAULO","[-23.5983477802915, -46.64808628029149]"
2906,26941,AVENIDA ROBERT KENNEDY,5900,SAO PAULO,,,"AVENIDA ROBERT KENNEDY, 5900, SAO PAULO","[-23.7250247802915, -46.57605178029149]"
2907,27533,AVENIDA JORNALISTA ROBERTO MARINHO,0,SAO PAULO,,,"AVENIDA JORNALISTA ROBERTO MARINHO, 0, SAO PAULO","[-23.6143678802915, -46.6993575802915]"
2908,81,ESTRADA JOSE MARQUES RIBEIRO,0,CAJAMAR,,,"ESTRADA JOSE MARQUES RIBEIRO, 0, CAJAMAR","[-23.3947827802915, -46.8665227802915]"
2909,2614,RUA QUINTILIANO DE MESQUITA,0,SAO PAULO,,,"RUA QUINTILIANO DE MESQUITA, 0, SAO PAULO","[-23.4896450302915, -46.65838023029149]"
2910,2773,AVENIDA CORREDOR OESTE,0,ITAPEVI,,,"AVENIDA CORREDOR OESTE, 0, ITAPEVI","[-23.5431001802915, -46.9341426802915]"
2911,3551,RUA ABILIO CESAR,0,SAO PAULO,,,"RUA ABILIO CESAR, 0, SAO PAULO","[-23.6813609802915, -46.7780629802915]"
2912,4373,RUA LION,0,SAO PAULO,,,"RUA LION, 0, SAO PAULO","[-23.5274496802915, -46.6961104802915]"
2913,6405,ACESSO VIADUTO ARICANDUVA,10,SAO PAULO,,,"ACESSO VIADUTO ARICANDUVA, 10, SAO PAULO","[-23.5993108802915, -46.4697313802915]"
2914,7009,RUA JURUBATUBA,0,SAO BERNARDO DO CAMPO,,,"RUA JURUBATUBA, 0, SAO BERNARDO DO CAMPO","[-23.7039689802915, -46.5548379802915]"
2915,7029,AVENIDA ITAQUERA,0,SAO PAULO,,,"AVENIDA ITAQUERA, 0, SAO PAULO","[-23.5556249802915, -46.5156869802915]"
2916,7620,RUA CINCO IRMAOS,0,SAO PAULO,,,"RUA CINCO IRMAOS, 0, SAO PAULO","[-23.6286401302915, -46.7522963802915]"
2917,7757,AVENIDA EDUCADOR PAULO FREIRE,0,GUARULHOS,,,"AVENIDA EDUCADOR PAULO FREIRE, 0, GUARULHOS","[-23.5081859802915, -46.5598829802915]"
2918,9566,VIADUTO PEDRO DEL ANTONIA,0,SANTO ANDRE,,,"VIADUTO PEDRO DEL ANTONIA, 0, SANTO ANDRE","[-23.6716335802915, -46.5121250802915]"
2919,9637,ESTRADA DA GABIROBA,0,CARAPICUIBA,,,"ESTRADA DA GABIROBA, 0, CARAPICUIBA","[-23.5459751802915, -46.83243548029149]"
2920,9982,RUA MACIEIRA,0,EMBU DAS ARTES,,,"RUA MACIEIRA, 0, EMBU DAS ARTES","[-23.6907975, -46.9181169]"
2921,11588,VICINAL ENGENHEIRO RENE BENEDITO SILVA,1,ITAPEVI,,,"VICINAL ENGENHEIRO RENE BENEDITO SILVA, 1, ITAPEVI","[-23.5509001802915, -46.9424737802915]"
2922,13307,Rodovia João Afonso de Souza Castellano,0,ITAQUAQUECETUBA,,,"Rodovia João Afonso de Souza Castellano, 0, ITAQUAQUECETUBA","[-23.5035828802915, -46.3502028802915]"
2923,13690,RUA PADRE VIEIRA,0,SAO PAULO,,,"RUA PADRE VIEIRA, 0, SAO PAULO","[-23.5283132802915, -46.61963798029149]"
2924,13993,AVENIDA ALMIRANTE DELAMARE,0,SAO PAULO,,,"AVENIDA ALMIRANTE DELAMARE, 0, SAO PAULO","[-23.6113486802915, -46.59111488029149]"
2925,14355,AVENIDA PROFESSOR MARIO MAZAGAO,0,SAO PAULO,,,"AVENIDA PROFESSOR MARIO MAZAGAO, 0, SAO PAULO","[-23.7007885802915, -46.7687816802915]"
2926,15374,Rodoanel Mário Covas,0,ITAQUAQUECETUBA,,,"Rodoanel Mário Covas, 0, ITAQUAQUECETUBA","[-23.4774056802915, -46.35269768029149]"
2927,17048,AVENIDA LUIZ GUSHIKEN,1651,SAO PAULO,,,"AVENIDA LUIZ GUSHIKEN, 1651, SAO PAULO","[-23.6694175802915, -46.73888828029149]"
2928,33844,RUA DA PATRIA,0,MAUA,,,"RUA DA PATRIA, 0, MAUA","[-23.6603582802915, -46.4592759802915]"
