,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2062,276187,AVENIDA MARGINAL,100,CARAPICUIBA,,,"AVENIDA MARGINAL, 100, CARAPICUIBA","[-23.5235416802915, -46.8559523802915]"
2063,276281,RUA JOAQUIM NABUCO,1283,SAO PAULO,,,"RUA JOAQUIM NABUCO, 1283, SAO PAULO","[-23.6321728802915, -46.6764442802915]"
2064,276289,ACESSO AO SHOPPING INTERLAGOS,100,SAO PAULO,,,"ACESSO AO SHOPPING INTERLAGOS, 100, SAO PAULO","[-23.6770869302915, -46.67478773029149]"
2065,276297,AVENIDA BARAO DE ALAGOAS,0,SAO PAULO,,,"AVENIDA BARAO DE ALAGOAS, 0, SAO PAULO","[-23.4997730802915, -46.39686118029149]"
2066,276331,AVENIDA CARMEM,1000,CARAPICUIBA,,,"AVENIDA CARMEM, 1000, CARAPICUIBA","[-23.5306543802915, -46.83557700000001]"
2067,276393,RUA CONSELHEIRO BROTERO,1559,SAO PAULO,,,"RUA CONSELHEIRO BROTERO, 1559, SAO PAULO","[-23.5412744302915, -46.6624448302915]"
2068,276410,Rodovia Castelo Branco,0,ITAPEVI,,,"Rodovia Castelo Branco, 0, ITAPEVI","[-23.5204723802915, -46.9515019802915]"
2069,276438,AVENIDA SALIM FARAH MALUF,2,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 2, SAO PAULO","[-23.5671633802915, -46.57628218029149]"
2070,276448,RUA CHICO MENDES,1430,BARUERI,,,"RUA CHICO MENDES, 1430, BARUERI","[-23.49267023029151, -46.8074794802915]"
2071,276498,Rodovia Professor Simão Faiguenboim,500,SAO PAULO,,,"Rodovia Professor Simão Faiguenboim, 500, SAO PAULO","[-23.5739243802915, -46.7012526802915]"
2072,276528,ESTRADA DE ITAPECERICA,23502,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 23502, SAO PAULO","[-23.6725732802915, -46.7884494802915]"
2073,276578,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
2074,276847,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,,,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
2075,276955,RUA TABORDA,4027,SAO PAULO,,,"RUA TABORDA, 4027, SAO PAULO","[-23.5955812802915, -46.7362788802915]"
2076,277094,RUA SABIA,240,MAUA,,,"RUA SABIA, 240, MAUA","[-23.6827956802915, -46.41467798029149]"
2077,277480,VIADUTO CURUCA,10,SAO PAULO,,,"VIADUTO CURUCA, 10, SAO PAULO","[-23.5185432802915, -46.58450638029149]"
2078,277725,RUA ANTONIO BENTO,711,SAO PAULO,,,"RUA ANTONIO BENTO, 711, SAO PAULO","[-23.6459993802915, -46.7032402802915]"
2079,277749,AVENIDA ITABERABA,3203,SAO PAULO,,,"AVENIDA ITABERABA, 3203, SAO PAULO","[-23.4823847802915, -46.6838206802915]"
2080,277753,RUA AUGUSTO JOSE AVANCINI,241,SAO PAULO,,,"RUA AUGUSTO JOSE AVANCINI, 241, SAO PAULO","[-23.5929274802915, -46.7872054802915]"
2081,278128,AVENIDA ELISEU DE ALMEIDA,0,SAO PAULO,,,"AVENIDA ELISEU DE ALMEIDA, 0, SAO PAULO","[-23.5933149802915, -46.7395037802915]"
2082,278152,RUA MOGEIRO,10,SAO PAULO,,,"RUA MOGEIRO, 10, SAO PAULO","[-23.4034273802915, -46.7681523802915]"
2083,278180,AVENIDA ARESTOTELES COSTA PINTO,3200,SAO PAULO,,,"AVENIDA ARESTOTELES COSTA PINTO, 3200, SAO PAULO","[-23.7371117, -46.6848423302915]"
2084,278243,ESTRADA TURISTICA DO JARAGUA,980,SAO PAULO,,,"ESTRADA TURISTICA DO JARAGUA, 980, SAO PAULO","[-23.4876634802915, -46.75775308029151]"
2085,278246,ACESSO ACESSO A   BANDEIRANTES,348,SAO PAULO,,,"ACESSO ACESSO A   BANDEIRANTES, 348, SAO PAULO","[-22.5389485802915, -47.4528335802915]"
2086,278251,AVENIDA DEPUTADO DT JOSE ARISTODERMO PINOTTY,1,SAO PAULO,,,"AVENIDA DEPUTADO DT JOSE ARISTODERMO PINOTTY, 1, SAO PAULO","[-23.5148500802915, -46.44512308029151]"
2087,278386,AVENIDA JOAO VENTURA DOS SANTOS,1884,OSASCO,,,"AVENIDA JOAO VENTURA DOS SANTOS, 1884, OSASCO","[-23.4959216802915, -46.79828868029149]"
2088,278545,RUA DOUTOR AUGUSTO DE MIRANDA,86,SAO PAULO,,,"RUA DOUTOR AUGUSTO DE MIRANDA, 86, SAO PAULO","[-23.5259954802915, -46.6876258802915]"
2089,278699,AVENIDA FAGUNDES DE OLIVEIRA,1712,DIADEMA,,,"AVENIDA FAGUNDES DE OLIVEIRA, 1712, DIADEMA","[-23.67757908029151, -46.58445818029149]"
2090,278709,RUA INACIO MONTEIRO,0,SAO PAULO,,,"RUA INACIO MONTEIRO, 0, SAO PAULO","[-23.5657002802915, -46.4136792802915]"
2091,278723,AVENIDA DOUTORA RUTH CARDOSO,1501,SAO PAULO,,,"AVENIDA DOUTORA RUTH CARDOSO, 1501, SAO PAULO","[-23.5353578802915, -46.74776748029149]"
2092,278889,RUA DOUTOR ABELARDO VERGUEIRO CESAR,0,SAO PAULO,,,"RUA DOUTOR ABELARDO VERGUEIRO CESAR, 0, SAO PAULO","[-23.6377889802915, -46.6702099802915]"
2093,278920,AVENIDA SANTOS DUMONT,1,SAO PAULO,,,"AVENIDA SANTOS DUMONT, 1, SAO PAULO","[-23.5075575802915, -46.6292556802915]"
2094,279483,AVENIDA JACANA,0,SAO PAULO,,,"AVENIDA JACANA, 0, SAO PAULO","[-23.4671831802915, -46.5867762802915]"
2095,279579,AVENIDA MIGUEL DE CASTRO,416,SAO PAULO,,,"AVENIDA MIGUEL DE CASTRO, 416, SAO PAULO","[-23.4836510302915, -46.7198006802915]"
2096,279598,AVENIDA INTERCONTINENTAL,266,TABOAO DA SERRA,,,"AVENIDA INTERCONTINENTAL, 266, TABOAO DA SERRA","[-23.6043035802915, -46.7520325802915]"
2097,279608,RUA REGINA CABALAU MENDONCA,825,SUZANO,,,"RUA REGINA CABALAU MENDONCA, 825, SUZANO","[-23.5538656802915, -46.3230870802915]"
2098,279806,AVENIDA REBOUCAS,1111,SAO PAULO,,,"AVENIDA REBOUCAS, 1111, SAO PAULO","[-23.5623595802915, -46.67367858029149]"
2099,279933,ESTRADA DE ITAPECERICA,12553,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 12553, SAO PAULO","[-23.6863834802915, -46.80118608029149]"
2100,280073,AVENIDA SANTOS DUMONT,0,SAO PAULO,,,"AVENIDA SANTOS DUMONT, 0, SAO PAULO","[-23.5131363802915, -46.6312728802915]"
2101,280076,RUA SALVADOR GIANETTI,100,SAO PAULO,,,"RUA SALVADOR GIANETTI, 100, SAO PAULO","[-23.5443891802915, -46.4218356802915]"
2102,280114,RUA GEOVANE BATISTA PIRELI,200,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 200, SANTO ANDRE","[-23.6661000802915, -46.5084995802915]"
2103,280125,RUA ITAMBE,100,SAO PAULO,,,"RUA ITAMBE, 100, SAO PAULO","[-23.5474216802915, -46.6543392802915]"
2104,280268,AVENIDA PROFESSOR FRANCISCO MORATO,0,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 0, SAO PAULO","[-23.5920346802915, -46.7313499802915]"
2105,280421,SANTA RITA,50,SAO LOURENCO DA SERRA,,,"SANTA RITA, 50, SAO LOURENCO DA SERRA","[-23.9384605, -47.0283405]"
2106,280450,AVENIDA JOAO VENTURA DOS SANTOS,2845,OSASCO,,,"AVENIDA JOAO VENTURA DOS SANTOS, 2845, OSASCO","[-23.4947493802915, -46.8088203802915]"
2107,280491,ACESSO AVENIDA LUIS PEQUINI,1058,SAO BERNARDO DO CAMPO,,,"ACESSO AVENIDA LUIS PEQUINI, 1058, SAO BERNARDO DO CAMPO","[-23.7155304802915, -46.5329470802915]"
2108,280561,AVENIDA SPORT CLUB CORINTIANS PAULISTA,100,OSASCO,,,"AVENIDA SPORT CLUB CORINTIANS PAULISTA, 100, OSASCO","[-23.5286264802915, -46.79318368029149]"
2109,280577,ESTRADA DO M'BOI MIRIM,0,SAO PAULO,,,"ESTRADA DO M'BOI MIRIM, 0, SAO PAULO","[-23.6919312802915, -46.7753416802915]"
2110,280578,ACESSO  M BOI MIRIM,0.8,SAO PAULO,,,"ACESSO  M BOI MIRIM, 0.8, SAO PAULO","[-23.7416518, -46.7938116]"
2111,280580,RUA CORTEGACA,37,SAO PAULO,,,"RUA CORTEGACA, 37, SAO PAULO","[-23.6915257802915, -46.79512018029151]"
2112,280592,RUA ALVARENGA,0,SAO PAULO,,,"RUA ALVARENGA, 0, SAO PAULO","[-23.5719987802915, -46.71312268029149]"
2113,280736,ESTRADA DE ITAPECERICA,100,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
2114,280747,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
2115,280772,ESTRADA PARA ITAQUAQUECETUBA,1525,ITAQUAQUECETUBA,,,"ESTRADA PARA ITAQUAQUECETUBA, 1525, ITAQUAQUECETUBA","[-23.4639138302915, -46.3926540302915]"
2116,280888,RUA VERGUEIRO,9264,SAO PAULO,,,"RUA VERGUEIRO, 9264, SAO PAULO","[-23.6206043802915, -46.60374098029149]"
2117,280927,AVENIDA CORONEL SEZEFREDO FAGUNDES,273,SAO PAULO,,,"AVENIDA CORONEL SEZEFREDO FAGUNDES, 273, SAO PAULO","[-23.47669498029151, -46.6103044802915]"
2118,280991,ESTRADA DOS ALVARENGAS,89446,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 89446, SAO BERNARDO DO CAMPO","[-23.7569838, -46.6319212]"
2119,281137,RUA MIGUEL YUNES,950,SAO PAULO,,,"RUA MIGUEL YUNES, 950, SAO PAULO","[-23.6952465802915, -46.6853004802915]"
2120,281291,Rodovia Edgard Máximo Zambotto,50.3,FRANCO DA ROCHA,,,"Rodovia Edgard Máximo Zambotto, 50.3, FRANCO DA ROCHA","[-23.2957594802915, -46.8068227802915]"
2121,281333,Rodovia dos Bandeirantes,1,SAO PAULO,,,"Rodovia dos Bandeirantes, 1, SAO PAULO","[-22.8839669802915, -47.2375359802915]"
2122,281345,PRACA SAO MARCOS,903,SAO PAULO,,,"PRACA SAO MARCOS, 903, SAO PAULO","[-23.5437618802915, -46.7124112802915]"
2123,281361,AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI,1807,SAO PAULO,,,"AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI, 1807, SAO PAULO","[-23.6139140302915, -46.69653098029151]"
2124,281631,AVENIDA SALIM FARAH MALUF,10,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 10, SAO PAULO","[-23.5336140802915, -46.5853747802915]"
2125,281692,ESTRADA CATA PRETA,131,SANTO ANDRE,,,"ESTRADA CATA PRETA, 131, SANTO ANDRE","[-23.7094816802915, -46.5052426802915]"
2126,281698,AVENIDA JURUBATUBA,1301,SAO PAULO,,,"AVENIDA JURUBATUBA, 1301, SAO PAULO","[-23.6160554802915, -46.69447698029149]"
2127,281897,AVENIDA PRESIDENTE ALTINO,1,SAO PAULO,,,"AVENIDA PRESIDENTE ALTINO, 1, SAO PAULO","[-23.5561993802915, -46.7528003802915]"
2128,282066,ESTRADA DO M'BOI MIRIM,6399,SAO PAULO,,,"ESTRADA DO M'BOI MIRIM, 6399, SAO PAULO","[-23.7007300802915, -46.7814369802915]"
2129,282156,RUA AVELINO TOLEDO DE LIMA,193,CAJAMAR,,,"RUA AVELINO TOLEDO DE LIMA, 193, CAJAMAR","[-23.3352802802915, -46.84054568029151]"
2130,282306,Rodovia Ayrton Senna da Silva,100,GUARULHOS,,,"Rodovia Ayrton Senna da Silva, 100, GUARULHOS","[-23.4822782802915, -46.50404288029149]"
2131,282317,VIADUTO TERESA DELTA,100,SAO BERNARDO DO CAMPO,,,"VIADUTO TERESA DELTA, 100, SAO BERNARDO DO CAMPO","[-23.7068633802915, -46.55934098029149]"
2132,282434,AVENIDA VEREADOR JOSE DINIZ,0,SAO PAULO,,,"AVENIDA VEREADOR JOSE DINIZ, 0, SAO PAULO","[-23.6213060802915, -46.6786293802915]"
2133,282449,AVENIDA ALDA,2163,DIADEMA,,,"AVENIDA ALDA, 2163, DIADEMA","[-23.7086050802915, -46.62791938029149]"
2134,282464,AVENIDA DO RIO BONITO,1171,SAO PAULO,,,"AVENIDA DO RIO BONITO, 1171, SAO PAULO","[-23.6838411802915, -46.7050597802915]"
2135,282468,RUA AURORA SOARES BARBOSA,100,OSASCO,,,"RUA AURORA SOARES BARBOSA, 100, OSASCO","[-23.5406587802915, -46.77375358029149]"
2136,282521,AVENIDA MARGINAL DO RIBEIRAO,5600,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 5600, CARAPICUIBA","[-23.5681549802915, -46.8314420302915]"
2137,282640,ALAMEDA BARROS,935,SAO PAULO,,,"ALAMEDA BARROS, 935, SAO PAULO","[-23.5363453802915, -46.66131108029151]"
2138,283056,RUA ARVORE DA JUDEIA,45,SAO PAULO,,,"RUA ARVORE DA JUDEIA, 45, SAO PAULO","[-23.5075790802915, -46.4314049802915]"
2139,283058,AVENIDA JORNALISTA PAULO ZINGG,1225,SAO PAULO,,,"AVENIDA JORNALISTA PAULO ZINGG, 1225, SAO PAULO","[-23.4886994802915, -46.7603501802915]"
2140,283247,AVENIDA CONSELHEIRO CARRAO,2000,SAO PAULO,,,"AVENIDA CONSELHEIRO CARRAO, 2000, SAO PAULO","[-23.5481304802915, -46.54325308029149]"
2141,283431,ESTRADA DE ITAPECERICA,2355,EMBU DAS ARTES,,,"ESTRADA DE ITAPECERICA, 2355, EMBU DAS ARTES","[-23.6696118802915, -46.80319728029149]"
2142,284381,ACESSO SAO MIGUEL,12567,SAO PAULO,,,"ACESSO SAO MIGUEL, 12567, SAO PAULO","[-23.4928157802915, -46.4477888802915]"
2143,284425,Avenida Doutora Ruth Cardoso,0,SAO PAULO,,,"Avenida Doutora Ruth Cardoso, 0, SAO PAULO","[-23.5667626802915, -46.7033619802915]"
2144,284507,AVENIDA CONSELHEIRO CARRAO,0,SAO PAULO,,,"AVENIDA CONSELHEIRO CARRAO, 0, SAO PAULO","[-23.5499939802915, -46.5386949802915]"
2145,284581,AVENIDA CONDESSA ELISABETH DE ROBIANO,6100,SAO PAULO,,,"AVENIDA CONDESSA ELISABETH DE ROBIANO, 6100, SAO PAULO","[-23.5112052802915, -46.55463648029149]"
2146,284584,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,0,SANTO ANDRE,,,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 0, SANTO ANDRE","[-23.69286038029151, -46.5090829802915]"
2147,284787,AVENIDA IMIRIM,0,SAO PAULO,,,"AVENIDA IMIRIM, 0, SAO PAULO","[-23.4953772802915, -46.6475777802915]"
2148,284831,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2149,284895,Avenida Condessa Elisabeth de Robiano,0,SAO PAULO,,,"Avenida Condessa Elisabeth de Robiano, 0, SAO PAULO","[-23.5232936802915, -46.5569138802915]"
