,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
546,74635,ESTRADA GUARULHOSNAZARE,6100,GUARULHOS,,,"ESTRADA GUARULHOSNAZARE, 6100, GUARULHOS","[-23.4184471802915, -46.45671038029151]"
547,74697,AVENIDA PRESTES MAIA,100,SAO PAULO,,,"AVENIDA PRESTES MAIA, 100, SAO PAULO","[-23.5450319802915, -46.63629908029149]"
548,74724,ESTRADA CATA PRETA,0,SANTO ANDRE,,,"ESTRADA CATA PRETA, 0, SANTO ANDRE","[-23.7160660802915, -46.51176638029149]"
549,74792,RUA ANTONIO IERVOLINO,1,GUARULHOS,,,"RUA ANTONIO IERVOLINO, 1, GUARULHOS","[-23.4758639802915, -46.53519528029151]"
550,74881,RUA TIRADENTES,1000,SAO BERNARDO DO CAMPO,,,"RUA TIRADENTES, 1000, SAO BERNARDO DO CAMPO","[-23.7219625802915, -46.5422020802915]"
551,74887,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
552,75097,AVENIDA VALTER BOVERI,500,OSASCO,,,"AVENIDA VALTER BOVERI, 500, OSASCO","[-23.5674324802915, -46.7951391802915]"
553,75302,AVENIDA ARICANDUVA,11920,SAO PAULO,,,"AVENIDA ARICANDUVA, 11920, SAO PAULO","[-23.5948555802915, -46.4716901802915]"
554,75322,RUA SAO CAETANO,943,EMBU DAS ARTES,,,"RUA SAO CAETANO, 943, EMBU DAS ARTES","[-23.6569586802915, -46.8086637802915]"
555,75352,AVENIDA DOS SIGNOS,478,DIADEMA,,,"AVENIDA DOS SIGNOS, 478, DIADEMA","[-23.7052050802915, -46.62410758029149]"
556,75614,RUA ANTONIO DE FRANCA E SILVA,100,SAO PAULO,,,"RUA ANTONIO DE FRANCA E SILVA, 100, SAO PAULO","[-23.6170920802915, -46.5029206802915]"
557,75663,RUA ANTONIO PASINATO,200,BARUERI,,,"RUA ANTONIO PASINATO, 200, BARUERI","[-23.5149556802915, -46.8617348802915]"
558,75794,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,,,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
559,75859,AVENIDA TUCURUVI,2338,SAO PAULO,,,"AVENIDA TUCURUVI, 2338, SAO PAULO","[-23.4782081802915, -46.6118522802915]"
560,75892,AVENIDA DOS BANDEIRANTES,2829,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 2829, SAO PAULO","[-23.6136073802915, -46.67297578029149]"
561,76009,AVENIDA ENGENHEIRO CAETANO ALVARES,2350,SAO PAULO,,,"AVENIDA ENGENHEIRO CAETANO ALVARES, 2350, SAO PAULO","[-23.4971611802915, -46.66281048029149]"
562,76063,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
563,76138,ESTRADA IGUATEMI,6114,SAO PAULO,,,"ESTRADA IGUATEMI, 6114, SAO PAULO","[-23.5655253802915, -46.4175430802915]"
564,76469,AVENIDA MARECHAL TITO,3311,SAO PAULO,,,"AVENIDA MARECHAL TITO, 3311, SAO PAULO","[-23.4957742302915, -46.41550093029149]"
565,76553,RUA PROFESSOR COSME DEODATO TADEU,477,SAO PAULO,,,"RUA PROFESSOR COSME DEODATO TADEU, 477, SAO PAULO","[-23.5456854802915, -46.40706098029151]"
566,76571,RUA CONSELHEIRO MOREIRA DE BARROS,2400,SAO PAULO,,,"RUA CONSELHEIRO MOREIRA DE BARROS, 2400, SAO PAULO","[-23.4852747802915, -46.6435822802915]"
567,76577,RUA DOUTOR ANTONIO BASTOS,100,COTIA,,,"RUA DOUTOR ANTONIO BASTOS, 100, COTIA","[-23.6040429802915, -46.9367574802915]"
568,76607,RUA PATAPIO SILVA,307,SAO PAULO,,,"RUA PATAPIO SILVA, 307, SAO PAULO","[-23.5549638802915, -46.6867331802915]"
569,76634,PRACA DELEGADO AMOROSO NETO,100,SAO PAULO,,,"PRACA DELEGADO AMOROSO NETO, 100, SAO PAULO","[-23.51029198029151, -46.6668239802915]"
570,76737,AVENIDA ALDA,1876,DIADEMA,,,"AVENIDA ALDA, 1876, DIADEMA","[-23.7030506302915, -46.62842318029151]"
571,76965,AVENIDA DOUTOR ALBERTO JACKSON BYINGTON,100,OSASCO,,,"AVENIDA DOUTOR ALBERTO JACKSON BYINGTON, 100, OSASCO","[-23.4953342802915, -46.7706059302915]"
572,76967,ROD JOAO AFONSO DE SOUZA CASTELLANO,455,ITAQUAQUECETUBA,,,"ROD JOAO AFONSO DE SOUZA CASTELLANO, 455, ITAQUAQUECETUBA","[-23.5059225802915, -46.34796238029149]"
573,77019,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,2999,SAO BERNARDO DO CAMPO,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 2999, SAO BERNARDO DO CAMPO","[-23.6816072802915, -46.59980298029149]"
574,77165,RUA MELO FREIRE,2754,SAO PAULO,,,"RUA MELO FREIRE, 2754, SAO PAULO","[-23.5418512802915, -46.5760317802915]"
575,77254,AVENIDA ROUXINOL,8,GUARULHOS,,,"AVENIDA ROUXINOL, 8, GUARULHOS","[-23.4273362802915, -46.5353550802915]"
576,77268,ACESSO AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,100,SAO PAULO,,,"ACESSO AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 100, SAO PAULO","[-23.5866479802915, -46.6726386802915]"
577,77699,Rodovia Dom Paulo Rolim Loureiro,0,BIRITIBA MIRIM,,,"Rodovia Dom Paulo Rolim Loureiro, 0, BIRITIBA MIRIM","[-23.7410235, -46.2523808]"
578,77706,RUA VITORIA,385,SAO BERNARDO DO CAMPO,,,"RUA VITORIA, 385, SAO BERNARDO DO CAMPO","[-23.7857274802915, -46.5410604802915]"
579,77728,AVENIDA ITAPARK,5007,MAUA,,,"AVENIDA ITAPARK, 5007, MAUA","[-23.66742798029151, -46.4417523802915]"
580,77755,RUA ESTRADA DE ITAPECERICA A SANTO AMARO,100,ITAPECERICA DA SERRA,,,"RUA ESTRADA DE ITAPECERICA A SANTO AMARO, 100, ITAPECERICA DA SERRA","[-23.7085555802915, -46.83116418029151]"
581,77918,RUA SARA KUBITSCHECK,520,SAO PAULO,,,"RUA SARA KUBITSCHECK, 520, SAO PAULO","[-23.5819857302915, -46.4052511302915]"
582,78215,Rodovia Ayrton Senna da Silva,13,SAO PAULO,,,"Rodovia Ayrton Senna da Silva, 13, SAO PAULO","[-23.4675243802915, -46.3702918802915]"
583,78222,AVENIDA SAPOPEMBA,1999,SAO PAULO,,,"AVENIDA SAPOPEMBA, 1999, SAO PAULO","[-23.5737384802915, -46.57009258029151]"
584,78405,AVENIDA DOUTOR ARNALDO,100,SAO PAULO,,,"AVENIDA DOUTOR ARNALDO, 100, SAO PAULO","[-23.5570544802915, -46.6661133802915]"
585,78464,AVENIDA CAPITAO CASA,10,SAO BERNARDO DO CAMPO,,,"AVENIDA CAPITAO CASA, 10, SAO BERNARDO DO CAMPO","[-23.7246978802915, -46.55508838029149]"
586,78815,AVENIDA PEREIRA BARRETO,100,SANTO ANDRE,,,"AVENIDA PEREIRA BARRETO, 100, SANTO ANDRE","[-23.6699570802915, -46.5366615802915]"
587,78889,PRACA DA BANDEIRA,215,SAO PAULO,,,"PRACA DA BANDEIRA, 215, SAO PAULO","[-23.5501833802915, -46.6401073802915]"
588,78910,RUA DA CONSOLACAO,584,SAO PAULO,,,"RUA DA CONSOLACAO, 584, SAO PAULO","[-23.5483423802915, -46.6484648802915]"
589,78935,RUA DA INDEPENDENCIA,716,SAO PAULO,,,"RUA DA INDEPENDENCIA, 716, SAO PAULO","[-23.5688866802915, -46.6164534802915]"
590,79139,AVENIDA REBOUCAS,3007,SAO PAULO,,,"AVENIDA REBOUCAS, 3007, SAO PAULO","[-23.5714444302915, -46.68960683029151]"
591,79143,RUA JOAQUINA DE JESUS,472,GUARULHOS,,,"RUA JOAQUINA DE JESUS, 472, GUARULHOS","[-23.43417593029151, -46.4997527802915]"
592,79157,AVENIDA CIDADE JUDAIDET MARJAYOUN,940,SAO PAULO,,,"AVENIDA CIDADE JUDAIDET MARJAYOUN, 940, SAO PAULO","[-23.7160052802915, -46.63226708029149]"
593,79233,DOM PAULO ROLIM LOUREIRO,0,MOGI DAS CRUZES,,,"DOM PAULO ROLIM LOUREIRO, 0, MOGI DAS CRUZES","[-23.5345133802915, -46.1712825802915]"
594,79272,AVENIDA DO ESTADO,8877,SAO PAULO,,,"AVENIDA DO ESTADO, 8877, SAO PAULO","[-23.5855051802915, -46.6004045802915]"
595,79346,ESTRADA SAMUEL AIZEMBERG,100,SAO BERNARDO DO CAMPO,,,"ESTRADA SAMUEL AIZEMBERG, 100, SAO BERNARDO DO CAMPO","[-23.7108413802915, -46.5906227802915]"
596,79514,AVENIDA WASHINGTON LUIS,3408,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 3408, SAO PAULO","[-23.6498241802915, -46.67715528029149]"
597,79538,ACESSO GIOVANNI GRONCHI,0,SAO PAULO,,,"ACESSO GIOVANNI GRONCHI, 0, SAO PAULO","[-23.6327984802915, -46.7386904802915]"
598,79563,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,,,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
599,79601,AVENIDA DOS BANDEIRANTES,5826,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 5826, SAO PAULO","[-23.6295990302915, -46.6497560302915]"
