,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
293,44833,ACESSO AVENIDA ARICANDUVA,4500,SAO PAULO,,,"ACESSO AVENIDA ARICANDUVA, 4500, SAO PAULO","[-23.5609337802915, -46.51492958029149]"
294,44879,ACESSO AVENIDA JOAO DIAS,66,SAO PAULO,,,"ACESSO AVENIDA JOAO DIAS, 66, SAO PAULO","[-23.6449320802915, -46.70340948029149]"
295,44884,RUA JORGE BERETA,2120,SANTO ANDRE,,,"RUA JORGE BERETA, 2120, SANTO ANDRE","[-23.6411325, -46.507839]"
296,44936,Rodovia Castelo Branco,0,BARUERI,,,"Rodovia Castelo Branco, 0, BARUERI","[-23.5108128802915, -46.8185928802915]"
297,45034,AVENIDA BRIGADEIRO FARIA LIMA,3515,GUARULHOS,,,"AVENIDA BRIGADEIRO FARIA LIMA, 3515, GUARULHOS","[-23.4266129802915, -46.5249060302915]"
298,45157,AVENIDA JOSE MARIA WHITAKER,100,SAO PAULO,,,"AVENIDA JOSE MARIA WHITAKER, 100, SAO PAULO","[-23.6042761802915, -46.6516134802915]"
299,45403,ACESSO A  RAPOSO TAVARES,32,COTIA,,,"ACESSO A  RAPOSO TAVARES, 32, COTIA","[-23.6033103802915, -46.9268880802915]"
300,45467,RUA EPIACABA,0,SAO PAULO,,,"RUA EPIACABA, 0, SAO PAULO","[-23.6344528802915, -46.5882841802915]"
301,45480,AVENIDA JOAO PAULO I,1717,EMBU DAS ARTES,,,"AVENIDA JOAO PAULO I, 1717, EMBU DAS ARTES","[-23.6383826802915, -46.8238253802915]"
302,45566,ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,1501,SAO PAULO,,,"ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 1501, SAO PAULO","[-23.58567558029151, -46.58047938029149]"
303,45670,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,600,SAO PAULO,,,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 600, SAO PAULO","[-23.6351582802915, -46.6448700802915]"
304,45950,RUA MARECHAL DEODORO,420,SAO BERNARDO DO CAMPO,,,"RUA MARECHAL DEODORO, 420, SAO BERNARDO DO CAMPO","[-23.7030239802915, -46.5530568802915]"
305,46008,AVENIDA MARCO ANTONIO CALEGARI,100,BARUERI,,,"AVENIDA MARCO ANTONIO CALEGARI, 100, BARUERI","[-23.5274237, -46.8640458]"
306,46138,RUA MAJOR LUCIO DIAS RAMOS,2755,SAO PAULO,,,"RUA MAJOR LUCIO DIAS RAMOS, 2755, SAO PAULO","[-23.7644153802915, -46.6968994802915]"
307,46143,AVENIDA MAZZEI,203,SAO PAULO,,,"AVENIDA MAZZEI, 203, SAO PAULO","[-23.4794560802915, -46.60802408029151]"
308,46513,AVENIDA EMILIO RIBAS,176,GUARULHOS,,,"AVENIDA EMILIO RIBAS, 176, GUARULHOS","[-23.4712572802915, -46.53772018029149]"
309,46517,ESTRADA DO M'BOI MIRIM,8650,SAO PAULO,,,"ESTRADA DO M'BOI MIRIM, 8650, SAO PAULO","[-23.7187198802915, -46.78529088029149]"
310,46640,AVENIDA DO CURSINO,901,SAO PAULO,,,"AVENIDA DO CURSINO, 901, SAO PAULO","[-23.6118291802915, -46.61880328029149]"
311,46682,AVENIDA PAES DE BARROS,187,SAO PAULO,,,"AVENIDA PAES DE BARROS, 187, SAO PAULO","[-23.5586064802915, -46.6014355802915]"
312,46709,AVENIDA MARECHAL TITO,7300,SAO PAULO,,,"AVENIDA MARECHAL TITO, 7300, SAO PAULO","[-23.4948349802915, -46.4418649802915]"
313,46964,ACESSO CANAL DE COCAIA,1257,SAO PAULO,,,"ACESSO CANAL DE COCAIA, 1257, SAO PAULO","[-23.7471846802915, -46.67287048029149]"
314,46994,ACESSO SAO MIGUEL,1900,SAO PAULO,,,"ACESSO SAO MIGUEL, 1900, SAO PAULO","[-23.5135943802915, -46.51349638029149]"
315,47510,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,2000,SAO PAULO,,,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 2000, SAO PAULO","[-23.6466272802915, -46.64257518029151]"
316,47621,RUA CLOVIS BEVILAQUA,620,FERRAZ DE VASCONCELOS,,,"RUA CLOVIS BEVILAQUA, 620, FERRAZ DE VASCONCELOS","[-23.5386586802915, -46.37438898029149]"
317,47623,AVENIDA JOSE PINHEIRO BORGES,10,SAO PAULO,,,"AVENIDA JOSE PINHEIRO BORGES, 10, SAO PAULO","[-23.5281067802915, -46.43331918029149]"
318,47638,PONTE ORESTES QUERCIA,0,SAO PAULO,,,"PONTE ORESTES QUERCIA, 0, SAO PAULO","[-23.5198468802915, -46.63916648029149]"
319,47641,AVENIDA BRIGADEIRO FARIA LIMA,1682,SAO BERNARDO DO CAMPO,,,"AVENIDA BRIGADEIRO FARIA LIMA, 1682, SAO BERNARDO DO CAMPO","[-23.71465228029151, -46.5534809802915]"
