,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1677,229126,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
1678,229369,PONTE PRESIDENTE DUTRA,100,SAO PAULO,,,"PONTE PRESIDENTE DUTRA, 100, SAO PAULO","[-23.5307393, -46.59107163029149]"
1679,229378,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,100,SANTO ANDRE,,,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 100, SANTO ANDRE","[-23.6800646802915, -46.5068682802915]"
1680,229562,ESTRADA BOI MIRIM,10113,ITAPECERICA DA SERRA,,,"ESTRADA BOI MIRIM, 10113, ITAPECERICA DA SERRA","[-23.7324496802915, -46.7870912802915]"
1681,229623,AVENIDA CRUZEIRO DO SUL,100,SAO PAULO,,,"AVENIDA CRUZEIRO DO SUL, 100, SAO PAULO","[-23.5323298802915, -46.62665638029149]"
1682,229650,RUA DAS JUNTAS PROVISORIAS,10,SAO PAULO,,,"RUA DAS JUNTAS PROVISORIAS, 10, SAO PAULO","[-23.58792848029151, -46.5999115802915]"
1683,229760,PRACA NOVO MUNDO,100,SAO PAULO,,,"PRACA NOVO MUNDO, 100, SAO PAULO","[-23.5178600802915, -46.56966508029149]"
1684,229766,VIADUTO DO CHA,100,SAO PAULO,,,"VIADUTO DO CHA, 100, SAO PAULO","[-23.5483504802915, -46.6386716802915]"
1685,229769,ALAMEDA ALDA,2404,SAO PAULO,,,"ALAMEDA ALDA, 2404, SAO PAULO","[-23.7054809802915, -46.6275559802915]"
1686,229805,Avenida Engenheiro Billings,514,SAO PAULO,,,"Avenida Engenheiro Billings, 514, SAO PAULO","[-23.5357474802915, -46.7497367802915]"
1687,229985,Avenida Marginal Tietê Central,100,SAO PAULO,,,"Avenida Marginal Tietê Central, 100, SAO PAULO","[-23.5227137802915, -46.6139964802915]"
1688,230322,RUA FRANCISCO MARENGO,100,SAO PAULO,,,"RUA FRANCISCO MARENGO, 100, SAO PAULO","[-23.5394157802915, -46.5616029802915]"
1689,230924,ESTRADA DAS OLARIAS,100,TABOAO DA SERRA,,,"ESTRADA DAS OLARIAS, 100, TABOAO DA SERRA","[-23.6351545802915, -46.78632848029149]"
1690,230966,Rodovia Índio-Tibiriçá,12309,SUZANO,,,"Rodovia Índio-Tibiriçá, 12309, SUZANO","[-23.6448488802915, -46.3227259802915]"
1691,231162,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,,,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
1692,231211,RUA PAULO CASTALDELI,472,GUARULHOS,,,"RUA PAULO CASTALDELI, 472, GUARULHOS","[-23.4350485302915, -46.5541241302915]"
1693,231317,RUA FREI GASPAR,10,SAO BERNARDO DO CAMPO,,,"RUA FREI GASPAR, 10, SAO BERNARDO DO CAMPO","[-23.7187780802915, -46.54909088029149]"
1694,231675,Rodovia Régis Bittencourt,288,EMBU DAS ARTES,,,"Rodovia Régis Bittencourt, 288, EMBU DAS ARTES","[-23.6864524802915, -46.8610753802915]"
1695,231698,AVENIDA SAPOPEMBA,15613,SAO PAULO,,,"AVENIDA SAPOPEMBA, 15613, SAO PAULO","[-23.6258989802915, -46.4652754802915]"
1696,231807,RUA BABILONIA,499,EMBU DAS ARTES,,,"RUA BABILONIA, 499, EMBU DAS ARTES","[-23.6456058802915, -46.8045055802915]"
1697,231828,AVENIDA MARGINAL DO RIBEIRAO,544,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 544, CARAPICUIBA","[-23.5505233802915, -46.8233991802915]"
1698,231923,RUA SIMAO CAETANO NUNES,10,SAO PAULO,,,"RUA SIMAO CAETANO NUNES, 10, SAO PAULO","[-23.6933818802915, -46.7810814802915]"
1699,232278,RUA ALEGRE,1316,SAO CAETANO DO SUL,,,"RUA ALEGRE, 1316, SAO CAETANO DO SUL","[-23.6298840802915, -46.54977538029151]"
1700,232437,AVENIDA JOAO DIAS,799,SAO PAULO,,,"AVENIDA JOAO DIAS, 799, SAO PAULO","[-23.6478733802915, -46.70955928029149]"
1701,232505,AVENIDA DEPUTADO EMILIO CARLOS,665,SAO PAULO,,,"AVENIDA DEPUTADO EMILIO CARLOS, 665, SAO PAULO","[-23.4998929302915, -46.67720293029149]"
1702,232693,PONTE DA VILA GUILHERME,1500,SAO PAULO,,,"PONTE DA VILA GUILHERME, 1500, SAO PAULO","[-23.5250745802915, -46.6126392802915]"
1703,232772,Rodovia Ayrton Senna da Silva,13,SAO PAULO,,,"Rodovia Ayrton Senna da Silva, 13, SAO PAULO","[-23.4675243802915, -46.3702918802915]"
1704,232854,RUA MIGUEL RACHID,0,SAO PAULO,,,"RUA MIGUEL RACHID, 0, SAO PAULO","[-23.4939677802915, -46.47818838029149]"
1705,232922,ACESSO AVENIDA GIOVANNI GRONCHI,100,SAO PAULO,,,"ACESSO AVENIDA GIOVANNI GRONCHI, 100, SAO PAULO","[-23.5995150802915, -46.72175678029149]"
1706,232948,AVENIDA YERVANT KISSAJIKIAN,3620,SAO PAULO,,,"AVENIDA YERVANT KISSAJIKIAN, 3620, SAO PAULO","[-23.6862734802915, -46.65038648029149]"
1707,233006,VIADUTO ANTONIO ADIBE CHAMAS,100,SANTO ANDRE,,,"VIADUTO ANTONIO ADIBE CHAMAS, 100, SANTO ANDRE","[-23.6548118802915, -46.5304636802915]"
1708,233151,AVENIDA INTERNACIONAL,180,OSASCO,,,"AVENIDA INTERNACIONAL, 180, OSASCO","[-23.5556763302915, -46.7972635302915]"
1709,233154,ACESSO ESQUERDO   IMIGRANTES,1,SAO PAULO,,,"ACESSO ESQUERDO   IMIGRANTES, 1, SAO PAULO","[-24.0082209, -46.825514]"
1710,233239,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
1711,233303,AVENIDA DO ESTADO,10,SAO PAULO,,,"AVENIDA DO ESTADO, 10, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1712,233416,VIADUTO JULIO MESQUITA FILHO,100,SAO PAULO,,,"VIADUTO JULIO MESQUITA FILHO, 100, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
1713,234169,RUA ABILIO PEDRO RAMOS,0,SAO PAULO,,,"RUA ABILIO PEDRO RAMOS, 0, SAO PAULO","[-23.4642858802915, -46.5814752802915]"
1714,234252,AVENIDA ANIELO PRATICI,500,GUARULHOS,,,"AVENIDA ANIELO PRATICI, 500, GUARULHOS","[-23.4776243802915, -46.5310950802915]"
1715,234390,ACESSO AVENIDA RAGUEB CHOHFI,7483,SAO PAULO,,,"ACESSO AVENIDA RAGUEB CHOHFI, 7483, SAO PAULO","[-23.5955104802915, -46.4244729802915]"
1716,234420,RUA SOARES DE AVELLAR,0,SAO PAULO,,,"RUA SOARES DE AVELLAR, 0, SAO PAULO","[-23.6315394, -46.642778]"
1717,234750,AVENIDA VEREADOR JOSE DINIZ,0,SAO PAULO,,,"AVENIDA VEREADOR JOSE DINIZ, 0, SAO PAULO","[-23.6213060802915, -46.6786293802915]"
1718,234799,RUA DOUTOR MARIANO JATATI MARCONDES FERRAZ,190,OSASCO,,,"RUA DOUTOR MARIANO JATATI MARCONDES FERRAZ, 190, OSASCO","[-23.5287115802915, -46.78136398029149]"
1719,234846,AVENIDA PAULO FACINI,100,GUARULHOS,,,"AVENIDA PAULO FACINI, 100, GUARULHOS","[-23.4700032802915, -46.5220539802915]"
1720,234856,ACESSO ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAI,1400,SAO PAULO,,,"ACESSO ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAI, 1400, SAO PAULO","[-23.5863173302915, -46.5809978302915]"
1721,234891,AVENIDA DOUTOR JOSE FORNARI,10,SAO BERNARDO DO CAMPO,,,"AVENIDA DOUTOR JOSE FORNARI, 10, SAO BERNARDO DO CAMPO","[-23.7259263802915, -46.5507319802915]"
1722,234892,Rodovia dos Imigrantes,0,SAO BERNARDO DO CAMPO,,,"Rodovia dos Imigrantes, 0, SAO BERNARDO DO CAMPO","[-23.8443499802915, -46.5790287802915]"
1723,235351,RUA CHERIPA,0,SAO PAULO,,,"RUA CHERIPA, 0, SAO PAULO","[-23.5533354302915, -46.4482019302915]"
1724,235483,AVENIDA JOAO VENTURA DOS SANTOS,1860,BARUERI,,,"AVENIDA JOAO VENTURA DOS SANTOS, 1860, BARUERI","[-23.4950725802915, -46.80883368029151]"
1725,236119,AVENIDA DOUTOR JOSE FORNARI,100,SAO BERNARDO DO CAMPO,,,"AVENIDA DOUTOR JOSE FORNARI, 100, SAO BERNARDO DO CAMPO","[-23.7259443802915, -46.55085098029149]"
1726,236533,AVENIDA PROFESSOR FRANCISCO MORATO,0,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 0, SAO PAULO","[-23.5920346802915, -46.7313499802915]"
1727,236593,AVENIDA TRINTA E UM DE MARCO,10,SAO BERNARDO DO CAMPO,,,"AVENIDA TRINTA E UM DE MARCO, 10, SAO BERNARDO DO CAMPO","[-23.6689719802915, -46.5826648802915]"
1728,236659,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,,,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
1729,236695,RUA MANUEL RODRIGUES SANTIAGO,70,FERRAZ DE VASCONCELOS,,,"RUA MANUEL RODRIGUES SANTIAGO, 70, FERRAZ DE VASCONCELOS","[-23.5149169802915, -46.3812760802915]"
1730,236749,Rodovia Hélio Smidt,2,GUARULHOS,,,"Rodovia Hélio Smidt, 2, GUARULHOS","[-23.4627889802915, -46.4920701802915]"
1731,237452,PONTE TATUAPE,1,SAO PAULO,,,"PONTE TATUAPE, 1, SAO PAULO","[-23.5236460802915, -46.5871472802915]"
1732,237464,AVENIDA ENGENHEIRO CAETANO ALVARES,100,SAO PAULO,,,"AVENIDA ENGENHEIRO CAETANO ALVARES, 100, SAO PAULO","[-23.5140031302915, -46.67183768029151]"
1733,237701,RUA BANDEIRA PAULISTA,0,SAO PAULO,,,"RUA BANDEIRA PAULISTA, 0, SAO PAULO","[-23.5852917802915, -46.6769225802915]"
1734,237921,ACESSO ESQUERDO   IMIGRANTES,13,SAO PAULO,,,"ACESSO ESQUERDO   IMIGRANTES, 13, SAO PAULO","[-23.6060145802915, -46.6271334802915]"
1735,238013,AVENIDA RAGUEB CHOHFI,100,SAO PAULO,,,"AVENIDA RAGUEB CHOHFI, 100, SAO PAULO","[-23.6126079802915, -46.47541818029149]"
1736,238311,AVENIDA DOS ESTADOS,10300,SANTO ANDRE,,,"AVENIDA DOS ESTADOS, 10300, SANTO ANDRE","[-23.6536014802915, -46.4941475802915]"
1737,238593,RUA PROFESSOR ALVARO PAVAN,2149,MOGI DAS CRUZES,,,"RUA PROFESSOR ALVARO PAVAN, 2149, MOGI DAS CRUZES","[-23.5174703, -46.1882311]"
1738,238619,AVENIDA ALDA,2452,DIADEMA,,,"AVENIDA ALDA, 2452, DIADEMA","[-23.7060457802915, -46.6279772802915]"
1739,238625,VIADUTO PROFESSOR JOSSEI TODA,10,GUARULHOS,,,"VIADUTO PROFESSOR JOSSEI TODA, 10, GUARULHOS","[-23.4596809802915, -46.4925009]"
1740,238707,RUA JOSE FELIX,228,SAO PAULO,,,"RUA JOSE FELIX, 228, SAO PAULO","[-23.6112806802915, -46.75357078029151]"
1741,239122,ESTRADA DA ROSEIRA,8800,MAIRIPORA,,,"ESTRADA DA ROSEIRA, 8800, MAIRIPORA","[-23.3773270802915, -46.6145736802915]"
1742,239156,AVENIDA ARMANDO SALES DE OLIVEIRA,814,SUZANO,,,"AVENIDA ARMANDO SALES DE OLIVEIRA, 814, SUZANO","[-23.5413519302915, -46.3163839802915]"
1743,239169,RUA PEDRO MEDEIROS,22,SAO PAULO,,,"RUA PEDRO MEDEIROS, 22, SAO PAULO","[-23.6130417802915, -46.4539776802915]"
1744,239306,RUA DOMINGOS DE MORAIS,100,SAO PAULO,,,"RUA DOMINGOS DE MORAIS, 100, SAO PAULO","[-23.5795104802915, -46.6425306802915]"
1745,239384,RUA AFONSO LOPES VIEIRA,0,SAO PAULO,,,"RUA AFONSO LOPES VIEIRA, 0, SAO PAULO","[-23.4686538, -46.6681199]"
1746,239442,ACESSO AVENIDA REBOUCAS,100,SAO PAULO,,,"ACESSO AVENIDA REBOUCAS, 100, SAO PAULO","[-23.5750257, -46.6983054]"
1747,239874,Rodovia Régis Bittencourt,281,EMBU DAS ARTES,,,"Rodovia Régis Bittencourt, 281, EMBU DAS ARTES","[-23.6687522802915, -46.8567699802915]"
1748,240153,AVENIDA MARGINAL DO RIBEIRAO,5600,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 5600, CARAPICUIBA","[-23.5681549802915, -46.8314420302915]"
1749,240335,Avenida Marginal Tietê Central,100,SAO PAULO,,,"Avenida Marginal Tietê Central, 100, SAO PAULO","[-23.5227137802915, -46.6139964802915]"
