,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
5,1266,AVENIDA DO IMPERADOR,5317,SAO PAULO,,,"AVENIDA DO IMPERADOR, 5317, SAO PAULO","[-23.5153310802915, -46.4534628802915]"
6,1578,Rodovia Presidente Dutra,220,GUARULHOS,,,"Rodovia Presidente Dutra, 220, GUARULHOS","[-23.4772628802915, -46.5273437802915]"
7,1748,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,,,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
8,1835,Avenida das Nações Unidas,150,SAO PAULO,,,"Avenida das Nações Unidas, 150, SAO PAULO","[-23.5861218802915, -46.6921567802915]"
