,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
2450,322609,RUA SOLDADO CRISTOVAO MORAIS GARCIA,100,SAO PAULO,,,"RUA SOLDADO CRISTOVAO MORAIS GARCIA, 100, SAO PAULO","[-23.5208690802915, -46.5661984802915]"
2451,322640,MOGI  DUTRA,10,MOGI DAS CRUZES,,,"MOGI  DUTRA, 10, MOGI DAS CRUZES","[-23.5118581802915, -46.2075889802915]"
2452,322695,Avenida Presidente Castelo Branco,190,SAO PAULO,,,"Avenida Presidente Castelo Branco, 190, SAO PAULO","[-23.5221493802915, -46.6384647802915]"
2453,322759,Avenida Otaviano Alves de Lima,444,SAO PAULO,,,"Avenida Otaviano Alves de Lima, 444, SAO PAULO","[-23.5087452802915, -46.7158957802915]"
2454,322797,ESTRADA DE ITAPECERICA,23480,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 23480, SAO PAULO","[-23.6714815802915, -46.78794088029149]"
2455,322884,Rua Hungria,284,SAO PAULO,,,"Rua Hungria, 284, SAO PAULO","[-23.5855735802915, -46.6922315802915]"
2456,323138,AVENIDA DOUTOR HUGO BEOLCHI,1,SAO PAULO,,,"AVENIDA DOUTOR HUGO BEOLCHI, 1, SAO PAULO","[-23.6346455, -46.6429205802915]"
2457,323497,ACESSO  M BOI MIRIM,5.6,SAO PAULO,,,"ACESSO  M BOI MIRIM, 5.6, SAO PAULO","[-23.7082288802915, -46.78119418029149]"
2458,323506,RUA CHAPADA DE MINAS,210,SAO PAULO,,,"RUA CHAPADA DE MINAS, 210, SAO PAULO","[-23.6287239302915, -46.7467694802915]"
2459,323521,PONTE DO PIQUERI  PRACA COMENDADOR HIADA TORLAY,10,SAO PAULO,,,"PONTE DO PIQUERI  PRACA COMENDADOR HIADA TORLAY, 10, SAO PAULO","[-23.5101385802915, -46.7069705802915]"
2460,323534,RUA TAUBATE,91,ITAQUAQUECETUBA,,,"RUA TAUBATE, 91, ITAQUAQUECETUBA","[-23.4907191802915, -46.3619722802915]"
2461,323703,AVENIDA SANTOS DUMONT,1,SAO PAULO,,,"AVENIDA SANTOS DUMONT, 1, SAO PAULO","[-23.5075575802915, -46.6292556802915]"
2462,323708,"PTE ENG ARI TORRES  PTE ENG ARI TORRES, SAO P",1,SAO PAULO,,,"PTE ENG ARI TORRES  PTE ENG ARI TORRES, SAO P, 1, SAO PAULO","[-23.59518528029151, -46.69540568029149]"
2463,323797,RUA NICOLAU GENTILE,0,TABOAO DA SERRA,,,"RUA NICOLAU GENTILE, 0, TABOAO DA SERRA","[-23.6383769802915, -46.7840619802915]"
2464,324017,AVENIDA MARGINAL TIETE,100,SAO PAULO,,,"AVENIDA MARGINAL TIETE, 100, SAO PAULO","[-23.5319476802915, -46.75172628029149]"
2465,324080,AVENIDA DIAMANTINA,186,FRANCISCO MORATO,,,"AVENIDA DIAMANTINA, 186, FRANCISCO MORATO","[-23.2888243802915, -46.7099693802915]"
2466,324415,RUA JOAO CACHOEIRA,1562,SAO PAULO,,,"RUA JOAO CACHOEIRA, 1562, SAO PAULO","[-23.5953214802915, -46.6763910802915]"
2467,324590,RUA IOLANDA MAHALI,1010,SANTANA DE PARNAIBA,,,"RUA IOLANDA MAHALI, 1010, SANTANA DE PARNAIBA","[-23.4328625802915, -46.8252041802915]"
2468,324646,AVENIDA SENADOR TEOTONIO VILELA,100,SAO PAULO,,,"AVENIDA SENADOR TEOTONIO VILELA, 100, SAO PAULO","[-23.7037140802915, -46.7027279802915]"
2469,324722,ESTR DO VARADOURO  ESTR DO VARADOURO  SANTA ISA,0,SANTA ISABEL,,,"ESTR DO VARADOURO  ESTR DO VARADOURO  SANTA ISA, 0, SANTA ISABEL","[-23.3025939802915, -46.2111409802915]"
2470,324782,PRACA MIGUEL ABRAHAO  VILA ARICANDUVA  PRACA MIG,1,SAO PAULO,,,"PRACA MIGUEL ABRAHAO  VILA ARICANDUVA  PRACA MIG, 1, SAO PAULO","[-23.53812, -46.54830668029149]"
2471,325275,AVENIDA INTERLAGOS,0,SAO PAULO,,,"AVENIDA INTERLAGOS, 0, SAO PAULO","[-23.6777851802915, -46.67961478029149]"
2472,325333,Rodovia dos Imigrantes,7,SAO PAULO,,,"Rodovia dos Imigrantes, 7, SAO PAULO","[-23.6060102802915, -46.62713168029151]"
2473,325398,AVENIDA FRANCISCO FERREIRA LOPES,100,MOGI DAS CRUZES,,,"AVENIDA FRANCISCO FERREIRA LOPES, 100, MOGI DAS CRUZES","[-23.5342135802915, -46.2113279802915]"
2474,325736,RUA MARIA TERESA,99,SAO PAULO,,,"RUA MARIA TERESA, 99, SAO PAULO","[-23.5186136802915, -46.5465445802915]"
2475,325754,VIADUTO DOS BANDEIRANTES,100,SAO PAULO,,,"VIADUTO DOS BANDEIRANTES, 100, SAO PAULO","[-23.6153315, -46.6732501]"
2476,325782,ESTRADA DOS ALVARENGAS,601,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 601, SAO BERNARDO DO CAMPO","[-23.7379678802915, -46.63318908029149]"
2477,325796,RUA BRASILIO RODRIGUES,187,SANTO ANDRE,,,"RUA BRASILIO RODRIGUES, 187, SANTO ANDRE","[-23.6938283802915, -46.5117833802915]"
2478,325826,PONTE ARICANDUVA,100,SAO PAULO,,,"PONTE ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
2479,325999,AVENIDA ESCOLA POLITECNICA,100,SAO PAULO,,,"AVENIDA ESCOLA POLITECNICA, 100, SAO PAULO","[-23.5595688802915, -46.7466419802915]"
2480,326327,MARGINAL PINHEIROS,100,SAO PAULO,,,"MARGINAL PINHEIROS, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
2481,326373,AVENIDA PRINCIPE DE GALES,3190,SANTO ANDRE,,,"AVENIDA PRINCIPE DE GALES, 3190, SANTO ANDRE","[-23.6625296, -46.55358080000001]"
2482,326578,"PARQUE SHOPPING MAIA  AVENIDA BARTOLOMEU DE CARLOS, 2",0,GUARULHOS,,,"PARQUE SHOPPING MAIA  AVENIDA BARTOLOMEU DE CARLOS, 2, 0, GUARULHOS","[-23.4448957802915, -46.54161138029149]"
2483,326827,AVENIDA PEDRO ALVARES CABRAL,100,SAO PAULO,,,"AVENIDA PEDRO ALVARES CABRAL, 100, SAO PAULO","[-23.5823526802915, -46.66051188029149]"
2484,326918,AVENIDA OTAVIO BRAGA DE MESQUITA,0,GUARULHOS,,,"AVENIDA OTAVIO BRAGA DE MESQUITA, 0, GUARULHOS","[-23.4659561, -46.5138553]"
2485,327041,RUA MIGUEL YUNES,115,SAO PAULO,,,"RUA MIGUEL YUNES, 115, SAO PAULO","[-23.6864243802915, -46.6924167802915]"
2486,327336,RUA POVOADO DO RIO NOVO,1778,SAO PAULO,,,"RUA POVOADO DO RIO NOVO, 1778, SAO PAULO","[-23.4717783802915, -46.7229802802915]"
2487,327395,AVENIDA GOIAS,100,SAO CAETANO DO SUL,,,"AVENIDA GOIAS, 100, SAO CAETANO DO SUL","[-23.6167692802915, -46.58055728029151]"
2488,327492,AVENIDA DOS AUTONOMISTAS,100,OSASCO,,,"AVENIDA DOS AUTONOMISTAS, 100, OSASCO","[-23.5326954802915, -46.7870888802915]"
2489,327529,RUA CARLOS VICARI,271,SAO PAULO,,,"RUA CARLOS VICARI, 271, SAO PAULO","[-23.5255852802915, -46.6856319802915]"
