,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1592,214492,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
1593,214521,RUA PALESTRA ITALIA,100,SAO PAULO,,,"RUA PALESTRA ITALIA, 100, SAO PAULO","[-23.7506457802915, -46.75361278029149]"
1594,214697,AVENIDA LUIZ DUMONT VILLARES,100,SAO PAULO,,,"AVENIDA LUIZ DUMONT VILLARES, 100, SAO PAULO","[-23.5021343802915, -46.61614338029151]"
1595,214887,RUA NETUNO,670,EMBU DAS ARTES,,,"RUA NETUNO, 670, EMBU DAS ARTES","[-23.65193513029151, -46.8616553802915]"
1596,215282,ACESSO DOUTOR ASSIS RIBEIRO,4687,SAO PAULO,,,"ACESSO DOUTOR ASSIS RIBEIRO, 4687, SAO PAULO","[-23.4963487802915, -46.5101521802915]"
1597,215358,ACESSO ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAI,784,SAO PAULO,,,"ACESSO ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAI, 784, SAO PAULO","[-23.58580508029151, -46.5871939802915]"
1598,215705,ACESSO CANAL DE COCAIA,46,SAO PAULO,,,"ACESSO CANAL DE COCAIA, 46, SAO PAULO","[-23.7552945802915, -46.67437398029149]"
1599,215839,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1600,216017,PONTE ARICANDUVA,21,SAO PAULO,,,"PONTE ARICANDUVA, 21, SAO PAULO","[-23.52486948029151, -46.5595302802915]"
1601,216163,ACESSO PARA AVENIDA WASHINGTON LUIS,100,SAO PAULO,,,"ACESSO PARA AVENIDA WASHINGTON LUIS, 100, SAO PAULO","[-23.6533646802915, -46.6839042802915]"
1602,216253,AVENIDA DOUTOR BERNARDINO BRITO FONSECA DE CARVALH,0,SAO PAULO,,,"AVENIDA DOUTOR BERNARDINO BRITO FONSECA DE CARVALH, 0, SAO PAULO","[-23.54720458029151, -46.50636568029149]"
1603,216660,AVENIDA VINTE E TRES DE MAIO,5,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 5, SAO PAULO","[-23.5850472802915, -46.65530598029149]"
1604,216686,ALAMEDA RIO NEGRO,877,BARUERI,,,"ALAMEDA RIO NEGRO, 877, BARUERI","[-23.4994979802915, -46.85033978029149]"
1605,216767,TERMINAL PARELHEIROS,471,SAO PAULO,,,"TERMINAL PARELHEIROS, 471, SAO PAULO","[-23.8295008802915, -46.7283704802915]"
1606,216782,PRACA SAMUEL SABATINE,100,SAO BERNARDO DO CAMPO,,,"PRACA SAMUEL SABATINE, 100, SAO BERNARDO DO CAMPO","[-23.6934361802915, -46.55312508029149]"
1607,216784,AVENIDA DO ESTADO,1498,SAO PAULO,,,"AVENIDA DO ESTADO, 1498, SAO PAULO","[-23.5296238802915, -46.6294840802915]"
1608,216812,ESTRADA PIRAJUSSARA VALO VELHO,1309,SAO PAULO,,,"ESTRADA PIRAJUSSARA VALO VELHO, 1309, SAO PAULO","[-23.6495688802915, -46.7889445802915]"
1609,216837,RUA VEREADOR GENTIL SANTO DE PAULA,675,DIADEMA,,,"RUA VEREADOR GENTIL SANTO DE PAULA, 675, DIADEMA","[-23.7059424802915, -46.6224632802915]"
1610,217039,ACESSO RUA CAPITAO MOR JERONIMO LEITAO,100,SAO PAULO,,,"ACESSO RUA CAPITAO MOR JERONIMO LEITAO, 100, SAO PAULO","[-23.54226528029151, -46.6368167802915]"
1611,217118,RUA GEOVANE BATISTA PIRELI,100,SANTO ANDRE,,,"RUA GEOVANE BATISTA PIRELI, 100, SANTO ANDRE","[-23.6657309802915, -46.4912789802915]"
1612,217342,RUA ITAJUIBE,2646,FERRAZ DE VASCONCELOS,,,"RUA ITAJUIBE, 2646, FERRAZ DE VASCONCELOS","[-23.5168793802915, -46.3814698802915]"
1613,217545,ACESSO PARA A  ANHANGUERA,22,SAO PAULO,,,"ACESSO PARA A  ANHANGUERA, 22, SAO PAULO","[-23.3359270802915, -46.83852858029151]"
1614,217616,AVENIDA LUIZ DUMONT VILLARES,513,SAO PAULO,,,"AVENIDA LUIZ DUMONT VILLARES, 513, SAO PAULO","[-23.4989570802915, -46.6140220802915]"
1615,217665,AVENIDA GOVERNADOR CARVALHO PINTO,3168,SAO PAULO,,,"AVENIDA GOVERNADOR CARVALHO PINTO, 3168, SAO PAULO","[-23.5156764802915, -46.5230895802915]"
1616,217792,ACESSO CUPECE,5175,SAO PAULO,,,"ACESSO CUPECE, 5175, SAO PAULO","[-23.6800883302915, -46.64145123029149]"
1617,217816,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,0,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 0, SAO PAULO","[-23.5898561802915, -46.5459691802915]"
1618,217829,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,,,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
1619,217849,RUA VOLUNTARIOS DA PATRIA,1,SAO PAULO,,,"RUA VOLUNTARIOS DA PATRIA, 1, SAO PAULO","[-23.5196726802915, -46.6297619802915]"
1620,218064,ACESSO AVENIDA DO ESTADO,805,SAO CAETANO DO SUL,,,"ACESSO AVENIDA DO ESTADO, 805, SAO CAETANO DO SUL","[-23.6103540802915, -46.5629901302915]"
1621,218248,RUA ANTONIO GIL,0,SAO PAULO,,,"RUA ANTONIO GIL, 0, SAO PAULO","[-23.6647359802915, -46.6721759802915]"
1622,218307,AVENIDA LEONIL CRE BORTOLOSSO,1,OSASCO,,,"AVENIDA LEONIL CRE BORTOLOSSO, 1, OSASCO","[-23.5261439802915, -46.8176609802915]"
1623,218317,AVENIDA DO ESTADO,1,SAO PAULO,,,"AVENIDA DO ESTADO, 1, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1624,218400,ACESSO AVENIDA DOUTOR FREDERICO MARTINS DA COSTA C,558,SAO PAULO,,,"ACESSO AVENIDA DOUTOR FREDERICO MARTINS DA COSTA C, 558, SAO PAULO","[-23.6136188, -46.5222792]"
1625,218623,ESTRADA DE ITAPECERICA,100,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
1626,219134,ESTRADA DE ITAPECERICA,3017,EMBU DAS ARTES,,,"ESTRADA DE ITAPECERICA, 3017, EMBU DAS ARTES","[-23.6750286802915, -46.80455098029149]"
1627,219185,RUA PAULO AIRES,240,TABOAO DA SERRA,,,"RUA PAULO AIRES, 240, TABOAO DA SERRA","[-23.61903263029151, -46.78812173029149]"
1628,219258,AVENIDA BRIGADEIRO LUIS ANTONIO,2759,SAO PAULO,,,"AVENIDA BRIGADEIRO LUIS ANTONIO, 2759, SAO PAULO","[-23.5724294802915, -46.65340988029149]"
1629,219892,RUA MARSELHA,458,SAO PAULO,,,"RUA MARSELHA, 458, SAO PAULO","[-23.5442563802915, -46.7467531802915]"
1630,220075,ACESSO AVENIDA JACUPESSEGO,1440,SAO PAULO,,,"ACESSO AVENIDA JACUPESSEGO, 1440, SAO PAULO","[-23.5216781802915, -46.45719528029149]"
1631,220115,AVENIDA PARAGUASSU,192,BARUERI,,,"AVENIDA PARAGUASSU, 192, BARUERI","[-23.5217776802915, -46.89268458029151]"
1632,220149,VIADUTO ANTONIO ADIBE CHAMAS,10,SANTO ANDRE,,,"VIADUTO ANTONIO ADIBE CHAMAS, 10, SANTO ANDRE","[-23.6542865802915, -46.5294659802915]"
1633,220395,AVENIDA PRESIDENTE CASTELO BRANCO,1328,MAUA,,,"AVENIDA PRESIDENTE CASTELO BRANCO, 1328, MAUA","[-23.6553244802915, -46.4472393802915]"
1634,220704,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,100,SAO PAULO,,,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
1635,220902,RUA DOM MACARIO,199,SAO PAULO,,,"RUA DOM MACARIO, 199, SAO PAULO","[-23.6170823802915, -46.61164018029151]"
1636,221334,AVENIDA DOUTOR JOSE ARTUR NOVA,1520,SAO PAULO,,,"AVENIDA DOUTOR JOSE ARTUR NOVA, 1520, SAO PAULO","[-23.4845346302915, -46.43353968029149]"
1637,221536,AVENIDA VEREADOR JOSE DINIZ,0,SAO PAULO,,,"AVENIDA VEREADOR JOSE DINIZ, 0, SAO PAULO","[-23.6213060802915, -46.6786293802915]"
1638,221982,AVENIDA SILVIO RIBEIRO ARAGAO,200,SAO PAULO,,,"AVENIDA SILVIO RIBEIRO ARAGAO, 200, SAO PAULO","[-23.6413370802915, -46.7500866802915]"
1639,222119,Rodovia Professor Alfredo Rolim de Moura,0,ARUJA,,,"Rodovia Professor Alfredo Rolim de Moura, 0, ARUJA","[-23.5438650802915, -46.1548396802915]"
1640,222266,AVENIDA DAS NACOES UNIDAS,12000,SAO PAULO,,,"AVENIDA DAS NACOES UNIDAS, 12000, SAO PAULO","[-23.6096822802915, -46.6984160802915]"
1641,222316,AVENIDA RUBEM BERTA,10,SAO PAULO,,,"AVENIDA RUBEM BERTA, 10, SAO PAULO","[-23.6032985802915, -46.6523109802915]"
1642,222564,PRACA GEOVANE BREDA,100,SAO BERNARDO DO CAMPO,,,"PRACA GEOVANE BREDA, 100, SAO BERNARDO DO CAMPO","[-23.7263236802915, -46.5748633802915]"
1643,222836,ACESSO AVENIDA DO ESTADO,1079,SAO CAETANO DO SUL,,,"ACESSO AVENIDA DO ESTADO, 1079, SAO CAETANO DO SUL","[-23.6087449802915, -46.56695148029151]"
1644,222904,AVENIDA VINTE E TRES DE MAIO,0,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 0, SAO PAULO","[-23.5937874, -46.65605069999999]"
1645,223684,ACESSO VIADUTO AVENIDA SANTOS DUMONT,10,SAO PAULO,,,"ACESSO VIADUTO AVENIDA SANTOS DUMONT, 10, SAO PAULO","[-23.52792448029151, -46.6323414802915]"
1646,223716,RUA TUPA,100,ARUJA,,,"RUA TUPA, 100, ARUJA","[-23.4321149802915, -46.2788301802915]"
1647,224116,VIADUTO ACISA,10,SANTO ANDRE,,,"VIADUTO ACISA, 10, SANTO ANDRE","[-23.6562411802915, -46.5337188802915]"
1648,224152,Rodovia Hélio Smidt,13,GUARULHOS,,,"Rodovia Hélio Smidt, 13, GUARULHOS","[-23.4628149802915, -46.49214518029149]"
1649,224784,PRACA GAUCHA,100,SAO PAULO,,,"PRACA GAUCHA, 100, SAO PAULO","[-23.6216185802915, -46.6023094802915]"
