,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1217,153559,ESTRADA DE ITAPECERICA,12550,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 12550, SAO PAULO","[-23.68566048029151, -46.7997055802915]"
1218,153902,AVENIDA ATLANTICA,211,SANTO ANDRE,,,"AVENIDA ATLANTICA, 211, SANTO ANDRE","[-23.6674129802915, -46.54491498029149]"
1219,154039,VELHA MOGISUZANO,0,SUZANO,,,"VELHA MOGISUZANO, 0, SUZANO","[-23.5268269802915, -46.3104299802915]"
1220,154327,PARQUE RAPOSO TAVARES,12,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 12, SAO PAULO","[-23.5897447802915, -46.7575654802915]"
1221,154419,AVENIDA DO ORATORIO,2635,SAO PAULO,,,"AVENIDA DO ORATORIO, 2635, SAO PAULO","[-23.5949184802915, -46.54535198029149]"
1222,154579,RUA BELA VISTA DO PARAISO,100,GUARULHOS,,,"RUA BELA VISTA DO PARAISO, 100, GUARULHOS","[-23.4307424802915, -46.43813728029149]"
1223,155091,AVENIDA JACU PESSEGO,201,SAO PAULO,,,"AVENIDA JACU PESSEGO, 201, SAO PAULO","[-23.5624223802915, -46.44686238029149]"
1224,155308,AVENIDA TRANSGUARULHENSE,983,GUARULHOS,,,"AVENIDA TRANSGUARULHENSE, 983, GUARULHOS","[-23.4419130802915, -46.54529498029149]"
1225,155369,AVENIDA IMIRIM,0,SAO PAULO,,,"AVENIDA IMIRIM, 0, SAO PAULO","[-23.4820399802915, -46.65782598029151]"
1226,155469,AVENIDA JORNALISTA ROBERTO MARINHO,100,SAO PAULO,,,"AVENIDA JORNALISTA ROBERTO MARINHO, 100, SAO PAULO","[-23.6197877802915, -46.68447208029149]"
1227,155498,RUA DOUTOR LUIZ MIGLIANO,1870,SAO PAULO,,,"RUA DOUTOR LUIZ MIGLIANO, 1870, SAO PAULO","[-23.6217448802915, -46.7452010802915]"
1228,155680,AVENIDA MARGINAL CSU,425,CARAPICUIBA,,,"AVENIDA MARGINAL CSU, 425, CARAPICUIBA","[-23.5387148802915, -46.84714758029149]"
1229,156022,RUA ARICANGA,571,SAO PAULO,,,"RUA ARICANGA, 571, SAO PAULO","[-23.5023832302915, -46.4124452802915]"
1230,156052,VIADUTO JULIO MESQUITA FILHO,100,SAO PAULO,,,"VIADUTO JULIO MESQUITA FILHO, 100, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
1231,156067,AVENIDA ATLANTICA,3999,SAO PAULO,,,"AVENIDA ATLANTICA, 3999, SAO PAULO","[-23.7046199302915, -46.7158926302915]"
1232,156108,AVENIDA SANTA CATARINA,2526,SAO PAULO,,,"AVENIDA SANTA CATARINA, 2526, SAO PAULO","[-23.6569834802915, -46.6570373802915]"
1233,156112,AVENIDA ALDINO PINOTTI,601,SAO BERNARDO DO CAMPO,,,"AVENIDA ALDINO PINOTTI, 601, SAO BERNARDO DO CAMPO","[-23.6895118802915, -46.5526705802915]"
1234,156162,AVENIDA LAURO GOMES,0,SAO BERNARDO DO CAMPO,,,"AVENIDA LAURO GOMES, 0, SAO BERNARDO DO CAMPO","[-23.6738705802915, -46.55581788029151]"
1235,156358,ACESSO PARA O  MARIO COVAS,1000,SAO BERNARDO DO CAMPO,,,"ACESSO PARA O  MARIO COVAS, 1000, SAO BERNARDO DO CAMPO","[-23.9683684, -46.6515862]"
1236,156529,RUA MIGUEL YUNES,0,SAO PAULO,,,"RUA MIGUEL YUNES, 0, SAO PAULO","[-23.6879716802915, -46.6910149802915]"
1237,156616,AVENIDA IBIRAMA,100,TABOAO DA SERRA,,,"AVENIDA IBIRAMA, 100, TABOAO DA SERRA","[-23.6408313302915, -46.8128108302915]"
1238,156677,AVENIDA ARICANDUVA,12000,SAO PAULO,,,"AVENIDA ARICANDUVA, 12000, SAO PAULO","[-23.5968396802915, -46.46750418029151]"
1239,156740,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,3005,SAO BERNARDO DO CAMPO,,,"AVENIDA HUMBERTO ALENCAR CASTELO BRANCO, 3005, SAO BERNARDO DO CAMPO","[-23.71781753029151, -46.58575013029149]"
1240,156942,AVENIDA SANTO ANDRE,100,RIBEIRAO PIRES,,,"AVENIDA SANTO ANDRE, 100, RIBEIRAO PIRES","[-23.7140862802915, -46.41808608029149]"
1241,157022,RUA DOUTOR JOSE DE PORCIUNCULA,0,SAO PAULO,,,"RUA DOUTOR JOSE DE PORCIUNCULA, 0, SAO PAULO","[-23.4851483, -46.4332982]"
1242,157117,VIADUTO DONA MORA GUIMARAES,100,SAO PAULO,,,"VIADUTO DONA MORA GUIMARAES, 100, SAO PAULO","[-23.4073374802915, -46.7552235802915]"
1243,157119,RUA DOUTOR JOSE SILVIO DE CAMARGO,2545,SAO PAULO,,,"RUA DOUTOR JOSE SILVIO DE CAMARGO, 2545, SAO PAULO","[-23.71328838029151, -46.63336728029151]"
1244,157427,RUA BENJAMIN PEREIRA,0,SAO PAULO,,,"RUA BENJAMIN PEREIRA, 0, SAO PAULO","[-23.46913318029151, -46.5916831802915]"
1245,157524,PRACA QUATORZE BIS,1,SAO PAULO,,,"PRACA QUATORZE BIS, 1, SAO PAULO","[-23.5573759802915, -46.6510395802915]"
1246,157586,AVENIDA VEREADOR JOAO DE LUCA,303,SAO PAULO,,,"AVENIDA VEREADOR JOAO DE LUCA, 303, SAO PAULO","[-23.6476066802915, -46.6722790802915]"
1247,157614,RUA CARIJOS,600,SANTO ANDRE,,,"RUA CARIJOS, 600, SANTO ANDRE","[-23.6771299802915, -46.5216898802915]"
1248,158074,Rodovia Professor Alfredo Rolim de Moura,0,ARUJA,,,"Rodovia Professor Alfredo Rolim de Moura, 0, ARUJA","[-23.5438650802915, -46.1548396802915]"
1249,158119,AVENIDA DOS AUTONOMISTAS,671,OSASCO,,,"AVENIDA DOS AUTONOMISTAS, 671, OSASCO","[-23.5477679802915, -46.7635126802915]"
1250,158194,Avenida Barão de Mauá,10,MAUA,,,"Avenida Barão de Mauá, 10, MAUA","[-23.6680004802915, -46.4634250802915]"
1251,158394,RUA ORLANDO VILLAS BOAS,9,SAO PAULO,,,"RUA ORLANDO VILLAS BOAS, 9, SAO PAULO","[-23.4801482802915, -46.7600444302915]"
1252,158463,PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO,10,SAO PAULO,,,"PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO, 10, SAO PAULO","[-23.5880267802915, -46.6933441802915]"
1253,158616,RUA DAS TRES MARIAS,0,SAO PAULO,,,"RUA DAS TRES MARIAS, 0, SAO PAULO","[-23.7025048802915, -46.7909952802915]"
1254,158925,ACESSO AVENIDA ITAQUERA,1,SAO PAULO,,,"ACESSO AVENIDA ITAQUERA, 1, SAO PAULO","[-23.5547783802915, -46.4946391802915]"
1255,159000,AVENIDA TIRADENTES,100,GUARULHOS,,,"AVENIDA TIRADENTES, 100, GUARULHOS","[-23.4736153802915, -46.5337299802915]"
1256,159206,RUA ENGENHEIRO VITOR FREIRE,250,SAO PAULO,,,"RUA ENGENHEIRO VITOR FREIRE, 250, SAO PAULO","[-23.5484632802915, -46.7462213802915]"
1257,159235,AVENIDA ALDA,1,DIADEMA,,,"AVENIDA ALDA, 1, DIADEMA","[-23.6887039802915, -46.6259944802915]"
1258,159316,ACESSO PARA MARGINAL TIETE CENTRAL,18,SAO PAULO,,,"ACESSO PARA MARGINAL TIETE CENTRAL, 18, SAO PAULO","[-23.5159852802915, -46.6678598802915]"
1259,159559,ESTRADA KIZAEMON TAKEUTI,3247,TABOAO DA SERRA,,,"ESTRADA KIZAEMON TAKEUTI, 3247, TABOAO DA SERRA","[-23.6439136302915, -46.8067948302915]"
1260,159584,Avenida Engenheiro Billings,500,SAO PAULO,,,"Avenida Engenheiro Billings, 500, SAO PAULO","[-23.5357474802915, -46.7497367802915]"
1261,159901,RUA ALEGRE,20,SANTO ANDRE,,,"RUA ALEGRE, 20, SANTO ANDRE","[-23.6181610802915, -46.5571097802915]"
1262,160126,ALAMEDA SAO CAETANO,684,SANTO ANDRE,,,"ALAMEDA SAO CAETANO, 684, SANTO ANDRE","[-23.6488902802915, -46.54600178029149]"
1263,160595,RUA CURUCA,142,SAO PAULO,,,"RUA CURUCA, 142, SAO PAULO","[-23.5123049302915, -46.59531743029149]"
1264,160655,Avenida Presidente Castelo Branco,101,SAO PAULO,,,"Avenida Presidente Castelo Branco, 101, SAO PAULO","[-23.5168568802915, -46.67396718029149]"
1265,160779,ESTRADA DOS ALVARENGAS,999,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 999, SAO BERNARDO DO CAMPO","[-23.7458503302915, -46.6095551802915]"
1266,160829,VIADUTO PEDROSO,100,SAO PAULO,,,"VIADUTO PEDROSO, 100, SAO PAULO","[-23.5640122802915, -46.6408384802915]"
1267,160880,AVENIDA ARICANDUVA,12771,SAO PAULO,,,"AVENIDA ARICANDUVA, 12771, SAO PAULO","[-23.5965810802915, -46.4664927802915]"
1268,160974,PRACA MARIO GARNERO,100,SAO PAULO,,,"PRACA MARIO GARNERO, 100, SAO PAULO","[-23.6114099802915, -46.72061868029149]"
1269,161014,RUA ARCELINA TEIXEIRA DA SILVA,100,SAO PAULO,,,"RUA ARCELINA TEIXEIRA DA SILVA, 100, SAO PAULO","[-23.7709664802915, -46.71871528029149]"
1270,161151,AVENIDA JOSE ANTONIO DE ALMEIDA AMAZONAS,100,SANTO ANDRE,,,"AVENIDA JOSE ANTONIO DE ALMEIDA AMAZONAS, 100, SANTO ANDRE","[-23.6616166802915, -46.5444450802915]"
1271,161240,RUA BENEDICTO DE SOUZA BRANCO,0,MOGI DAS CRUZES,,,"RUA BENEDICTO DE SOUZA BRANCO, 0, MOGI DAS CRUZES","[-23.5496856802915, -46.2615606802915]"
1272,161400,AVENIDA ASSEMBLEIA,10,DIADEMA,,,"AVENIDA ASSEMBLEIA, 10, DIADEMA","[-23.6783360802915, -46.6293830802915]"
1273,161427,MARGINAL MARGINAL TIETE CENTRAL,0,SAO PAULO,,,"MARGINAL MARGINAL TIETE CENTRAL, 0, SAO PAULO","[-23.5141964802915, -46.5552308802915]"
1274,161433,ALAMEDA SANTO AMARO,1,SAO PAULO,,,"ALAMEDA SANTO AMARO, 1, SAO PAULO","[-23.6552145802915, -46.70812298029149]"
1275,161440,RUA MANOEL AUGUSTO FERREIRINHA,853,SAO CAETANO DO SUL,,,"RUA MANOEL AUGUSTO FERREIRINHA, 853, SAO CAETANO DO SUL","[-23.6399097802915, -46.5663054802915]"
1276,161666,AVENIDA ENGENHEIRO EUSEBIO STEVAUX,1350,SAO PAULO,,,"AVENIDA ENGENHEIRO EUSEBIO STEVAUX, 1350, SAO PAULO","[-23.6736759802915, -46.7009491802915]"
1277,161745,AVENIDA MARCO ANTONIO CALEGARI,100,BARUERI,,,"AVENIDA MARCO ANTONIO CALEGARI, 100, BARUERI","[-23.5274237, -46.8640458]"
1278,162036,ALAMEDA AGENOR COUTO MAGALHAES,1779,SAO PAULO,,,"ALAMEDA AGENOR COUTO MAGALHAES, 1779, SAO PAULO","[-23.4725896802915, -46.7447091802915]"
1279,162342,RUA SANTA CRUZ,1610,SAO PAULO,,,"RUA SANTA CRUZ, 1610, SAO PAULO","[-23.6019054802915, -46.6239025302915]"
1280,162605,AVENIDA MONTEMAGNO,2471,SAO PAULO,,,"AVENIDA MONTEMAGNO, 2471, SAO PAULO","[-23.5739824302915, -46.54338733029149]"
1281,162626,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,575,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 575, SAO PAULO","[-23.5863604802915, -46.5891220802915]"
1282,162975,ESTRADA DO ALVARENGA,2820,SAO PAULO,,,"ESTRADA DO ALVARENGA, 2820, SAO PAULO","[-23.6999562802915, -46.6494431802915]"
1283,163181,AVENIDA LUIS PEQUINI,36,SAO BERNARDO DO CAMPO,,,"AVENIDA LUIS PEQUINI, 36, SAO BERNARDO DO CAMPO","[-23.7110819802915, -46.5304308802915]"
1284,163220,VIADUTO ANTONIO ADIBE CHAMAS,1,SANTO ANDRE,,,"VIADUTO ANTONIO ADIBE CHAMAS, 1, SANTO ANDRE","[-23.6551211802915, -46.5309536802915]"
1285,163305,AVENIDA VINTE E TRES DE MAIO,2,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 2, SAO PAULO","[-23.5524098802915, -46.6388287802915]"
1286,163327,AVENIDA CARLOS CALDEIRA FILHO,100,SAO PAULO,,,"AVENIDA CARLOS CALDEIRA FILHO, 100, SAO PAULO","[-23.6397637802915, -46.74273818029151]"
1287,163518,AVENIDA JOAO PAULO PRIMEIRO,0,SAO PAULO,,,"AVENIDA JOAO PAULO PRIMEIRO, 0, SAO PAULO","[-23.4869759802915, -46.6889399802915]"
1288,163552,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,100,SAO PAULO,,,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 100, SAO PAULO","[-23.6333669802915, -46.64819018029149]"
1289,163602,RUA HENRIQUE SCHAUMANN,679,SAO PAULO,,,"RUA HENRIQUE SCHAUMANN, 679, SAO PAULO","[-23.5609478802915, -46.6832848802915]"
1290,164030,Rodovia Índio-Tibiriçá,100,RIBEIRAO PIRES,,,"Rodovia Índio-Tibiriçá, 100, RIBEIRAO PIRES","[-23.72435698029151, -46.40864128029149]"
1291,164184,AVENIDA NOSSA SENHORA DO SABARA,609,SAO PAULO,,,"AVENIDA NOSSA SENHORA DO SABARA, 609, SAO PAULO","[-23.6626027802915, -46.6948612802915]"
1292,164273,AVENIDA DAS NACOES,2767,SANTO ANDRE,,,"AVENIDA DAS NACOES, 2767, SANTO ANDRE","[-23.6482214802915, -46.4919121802915]"
1293,164375,ESTRADA DO PONEI CLUB,53086,SAO BERNARDO DO CAMPO,,,"ESTRADA DO PONEI CLUB, 53086, SAO BERNARDO DO CAMPO","[-23.7630131, -46.6150375]"
1294,164504,RUA JOSE CAMPANELA,1,GUARULHOS,,,"RUA JOSE CAMPANELA, 1, GUARULHOS","[-23.4694559802915, -46.51691878029149]"
1295,164506,AVENIDA MARGINAL,100,CARAPICUIBA,,,"AVENIDA MARGINAL, 100, CARAPICUIBA","[-23.5235416802915, -46.8559523802915]"
1296,164549,Rodovia Edgard Máximo Zambotto,3,CAJAMAR,,,"Rodovia Edgard Máximo Zambotto, 3, CAJAMAR","[-23.3455560802915, -46.8401881802915]"
1297,164985,AVENIDA BRIGADEIRO FARIA LIMA,2859,SAO PAULO,,,"AVENIDA BRIGADEIRO FARIA LIMA, 2859, SAO PAULO","[-23.5827666802915, -46.6854365802915]"
1298,165136,Rodovia dos Imigrantes,10,SAO PAULO,,,"Rodovia dos Imigrantes, 10, SAO PAULO","[-23.6057421802915, -46.62761818029149]"
1299,165269,AVENIDA ALBERTO SOARES SAMPAIO,100,MAUA,,,"AVENIDA ALBERTO SOARES SAMPAIO, 100, MAUA","[-23.6648848802915, -46.46927958029151]"
