,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
1858,39525,AVENIDA PAPA JOAO PAULO I,0,GUARULHOS,"AVENIDA PAPA JOAO PAULO I, 0, GUARULHOS","[-23.4273744802915, -46.41208798029151]"
1859,39527,Rodovia Índio-Tibiriçá,100,SUZANO,"Rodovia Índio-Tibiriçá, 100, SUZANO","[-23.6050816802915, -46.3117895802915]"
1860,39532,Rodovia Professor Simão Faiguenboim,385,SAO PAULO,"Rodovia Professor Simão Faiguenboim, 385, SAO PAULO","[-23.5737126802915, -46.7015845802915]"
1861,39537,AVENIDA ROTARY,84,DIADEMA,"AVENIDA ROTARY, 84, DIADEMA","[-23.7015577802915, -46.6140409802915]"
1862,39549,Rodovia Presidente Dutra,224,SAO PAULO,"Rodovia Presidente Dutra, 224, SAO PAULO","[-23.4177411802915, -46.3740829802915]"
1863,39614,AVENIDA PRESIDENTE WILSON,6741,SAO CAETANO DO SUL,"AVENIDA PRESIDENTE WILSON, 6741, SAO CAETANO DO SUL","[-23.60556443029151, -46.5828606802915]"
1864,39617,Rodovia dos Bandeirantes,13,SAO PAULO,"Rodovia dos Bandeirantes, 13, SAO PAULO","[-23.4820610802915, -46.73916568029149]"
1865,39628,ACESSO RUA SAO TEODORO,577,SAO PAULO,"ACESSO RUA SAO TEODORO, 577, SAO PAULO","[-23.5554882802915, -46.4564526802915]"
1866,39677,ESTRADA SANTA INES,3,SAO PAULO,"ESTRADA SANTA INES, 3, SAO PAULO","[-23.4261805802915, -46.6627094802915]"
1867,39703,ACESSO AVENIDA REBOUCAS,100,SAO PAULO,"ACESSO AVENIDA REBOUCAS, 100, SAO PAULO","[-23.5750257, -46.6983054]"
1868,39707,AVENIDA ROQUE PETRONI JUNIOR,1424,SAO PAULO,"AVENIDA ROQUE PETRONI JUNIOR, 1424, SAO PAULO","[-23.6219496802915, -46.70038848029149]"
1869,39708,RUA OSVALDO COLINO,1078,OSASCO,"RUA OSVALDO COLINO, 1078, OSASCO","[-23.5325417802915, -46.76506988029149]"
1870,39788,AVENIDA IBIRAPUERA,3144,SAO PAULO,"AVENIDA IBIRAPUERA, 3144, SAO PAULO","[-23.6109994802915, -46.6697402802915]"
1871,39796,RUA JOSE FRANCISCO BRANDAO,745,SAO PAULO,"RUA JOSE FRANCISCO BRANDAO, 745, SAO PAULO","[-23.5917050302915, -46.39653583029149]"
1872,39797,PONTE DO LIMAO,10,SAO PAULO,"PONTE DO LIMAO, 10, SAO PAULO","[-23.5171690802915, -46.6681427802915]"
1873,39826,ESTRADA ITAQUERA GUAIANAZES,100,SAO PAULO,"ESTRADA ITAQUERA GUAIANAZES, 100, SAO PAULO","[-23.5323552802915, -46.4445874802915]"
1874,39837,RUA JOSE MARQUES RIBEIRO,10,CAJAMAR,"RUA JOSE MARQUES RIBEIRO, 10, CAJAMAR","[-23.3845886802915, -46.86351018029149]"
1875,39878,ACESSO MIGUEL INACIO CURI,500,SAO PAULO,"ACESSO MIGUEL INACIO CURI, 500, SAO PAULO","[-23.5475111802915, -46.4724283802915]"
1876,39879,ESTRADA SANTA ISABEL,735,ITAQUAQUECETUBA,"ESTRADA SANTA ISABEL, 735, ITAQUAQUECETUBA","[-23.4854114802915, -46.36327508029149]"
1877,39881,VIADUTO DO GLICERIO,1,SAO PAULO,"VIADUTO DO GLICERIO, 1, SAO PAULO","[-23.5574147802915, -46.62986118029149]"
1878,39884,Avenida Marginal Tietê Central,10,SAO PAULO,"Avenida Marginal Tietê Central, 10, SAO PAULO","[-23.5237591802915, -46.6088275802915]"
1879,39886,RUA ENGENHEIRO RANULFO PINHEIRO LIMA,0,SAO PAULO,"RUA ENGENHEIRO RANULFO PINHEIRO LIMA, 0, SAO PAULO","[-23.5851213802915, -46.6139318802915]"
1880,39887,ESTRADA DE ITAPECERICA,11600,SAO PAULO,"ESTRADA DE ITAPECERICA, 11600, SAO PAULO","[-23.6868087802915, -46.8021073802915]"
1881,39946,Rodovia Castelo Branco,1,SAO PAULO,"Rodovia Castelo Branco, 1, SAO PAULO","[-23.2950205302915, -47.7364058302915]"
1882,39948,VIADUTO PACAEMBU,100,SAO PAULO,"VIADUTO PACAEMBU, 100, SAO PAULO","[-23.5265147802915, -46.66154958029149]"
1883,39949,AVENIDA DOUTOR FRANCISCO RANIERI,833,SAO PAULO,"AVENIDA DOUTOR FRANCISCO RANIERI, 833, SAO PAULO","[-23.4788189302915, -46.6475305802915]"
1884,39982,RUA TOMAS RIBEIRO COLACO,61,SAO PAULO,"RUA TOMAS RIBEIRO COLACO, 61, SAO PAULO","[-23.4544096802915, -46.7379395802915]"
1885,40053,ESTRADA DE ITAPECERICA,100,SAO PAULO,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
1886,40055,ACESSO AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,1,SANTO ANDRE,"ACESSO AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 1, SANTO ANDRE","[-23.6683309802915, -46.5129028802915]"
1887,40062,ESTRADA DO ALVARENGA,906,SAO PAULO,"ESTRADA DO ALVARENGA, 906, SAO PAULO","[-23.6950441802915, -46.66683398029149]"
1888,40073,RUA MIGUEL RACHID,520,SAO PAULO,"RUA MIGUEL RACHID, 520, SAO PAULO","[-23.4948369802915, -46.47546278029149]"
1889,40121,AVENIDA ARMANDO BEI,100,GUARULHOS,"AVENIDA ARMANDO BEI, 100, GUARULHOS","[-23.4076289802915, -46.40446788029149]"
1890,40123,AVENIDA VINTE E TRES DE MAIO,100,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 100, SAO PAULO","[-23.5684031802915, -46.6422459802915]"
1891,40134,RUA PROFESSOR ARIOVALDO SILVA,500,SAO PAULO,"RUA PROFESSOR ARIOVALDO SILVA, 500, SAO PAULO","[-23.5425699802915, -46.7387009802915]"
1892,40137,AVENIDA ALDA,2450,DIADEMA,"AVENIDA ALDA, 2450, DIADEMA","[-23.7054666802915, -46.6277802802915]"
1893,40150,RETORNO   BANDEIRANTES,100,CAIEIRAS,"RETORNO   BANDEIRANTES, 100, CAIEIRAS","[-23.3519814802915, -46.79841288029149]"
1894,40151,AVENIDA MUNICIPAL,0,BARUERI,"AVENIDA MUNICIPAL, 0, BARUERI","[-23.5255468802915, -46.8936989802915]"
1895,40200,AVENIDA NOVO HORIZONTE,0,SANTO ANDRE,"AVENIDA NOVO HORIZONTE, 0, SANTO ANDRE","[-23.6561279802915, -46.56047728029149]"
1896,40215,AVENIDA SAO MIGUEL,4546,SAO PAULO,"AVENIDA SAO MIGUEL, 4546, SAO PAULO","[-23.5089878802915, -46.4909093802915]"
1897,40219,AVENIDA SAPOPEMBA,24717,SAO PAULO,"AVENIDA SAPOPEMBA, 24717, SAO PAULO","[-23.6218772802915, -46.4596381802915]"
1898,40235,RUA POMPEIA,661,BARUERI,"RUA POMPEIA, 661, BARUERI","[-23.4800121802915, -46.88654228029149]"
1899,40291,AVENIDA LEONIL CRE BORTOLOSSO,1,OSASCO,"AVENIDA LEONIL CRE BORTOLOSSO, 1, OSASCO","[-23.5261439802915, -46.8176609802915]"
1900,40295,RUA CHIMARRAO,59,SAO PAULO,"RUA CHIMARRAO, 59, SAO PAULO","[-23.6334026802915, -46.7555375802915]"
1901,40305,ESTRADA DO PEDROSO,100,SANTO ANDRE,"ESTRADA DO PEDROSO, 100, SANTO ANDRE","[-23.7004763802915, -46.50599538029149]"
1902,40327,Rodovia Fernão Dias,0,GUARULHOS,"Rodovia Fernão Dias, 0, GUARULHOS","[-23.4809851802915, -46.56149798029149]"
1903,40328,AVENIDA RAIMUNDO PREIRA DE MAGALHAES,16850,SAO PAULO,"AVENIDA RAIMUNDO PREIRA DE MAGALHAES, 16850, SAO PAULO","[-23.4046473302915, -46.7327810302915]"
1904,40363,Rodovia Hélio Smidt,100,GUARULHOS,"Rodovia Hélio Smidt, 100, GUARULHOS","[-23.4232592802915, -46.4807721802915]"
1905,40373,RUA ENGENHEIRO OSCAR AMERICANO,480,SAO PAULO,"RUA ENGENHEIRO OSCAR AMERICANO, 480, SAO PAULO","[-23.5907368802915, -46.70267228029149]"
1906,40374,RUA NOBREGA DE SIQUEIRA,0,SAO PAULO,"RUA NOBREGA DE SIQUEIRA, 0, SAO PAULO","[-23.6862836802915, -46.7596433802915]"
1907,40423,AVENIDA VINTE E TRES DE MAIO,12,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 12, SAO PAULO","[-23.5522026802915, -46.6389416802915]"
1908,40430,RUA GUILHERME CARIJO,371,SUZANO,"RUA GUILHERME CARIJO, 371, SUZANO","[-23.4938478802915, -46.29238608029149]"
1909,40431,ACESSO RUA BRASILEIRA,200,GUARULHOS,"ACESSO RUA BRASILEIRA, 200, GUARULHOS","[-23.4876043802915, -46.5548438802915]"
1910,40447,AVENIDA SENADOR TEOTONIO VILELA,2465,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 2465, SAO PAULO","[-23.7244838802915, -46.69947448029149]"
1911,40451,PONTE DO PIQUERI,100,SAO PAULO,"PONTE DO PIQUERI, 100, SAO PAULO","[-23.5110068802915, -46.70700608029149]"
1912,40453,Rodovia Régis Bittencourt,276,EMBU DAS ARTES,"Rodovia Régis Bittencourt, 276, EMBU DAS ARTES","[-23.6242975302915, -46.8179270802915]"
1913,40519,Rodovia Castelo Branco,13,SAO PAULO,"Rodovia Castelo Branco, 13, SAO PAULO","[-23.52181708029151, -46.7760930802915]"
1914,40520,ACESSO AVENIDA FRANCISCO RODRIGUES FILHO,50,MOGI DAS CRUZES,"ACESSO AVENIDA FRANCISCO RODRIGUES FILHO, 50, MOGI DAS CRUZES","[-23.5137420802915, -46.18108618029151]"
1915,40529,AVENIDA DO ESTADO,10,SAO PAULO,"AVENIDA DO ESTADO, 10, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1916,40545,Avenida Engenheiro Billings,245,SAO PAULO,"Avenida Engenheiro Billings, 245, SAO PAULO","[-23.5375523802915, -46.74809458029149]"
1917,40565,RUA CERRO CORA,0,SAO PAULO,"RUA CERRO CORA, 0, SAO PAULO","[-23.5370424802915, -46.7170412802915]"
1918,40566,AVENIDA JOAO PAULO I,770,EMBU DAS ARTES,"AVENIDA JOAO PAULO I, 770, EMBU DAS ARTES","[-23.6382847802915, -46.8323125802915]"
1919,40627,PRACA PEDRO LESSA,1,SAO PAULO,"PRACA PEDRO LESSA, 1, SAO PAULO","[-23.5442837802915, -46.63767798029149]"
1920,40631,PRACA MINISTRO PEDRO CHAVES,1,SAO PAULO,"PRACA MINISTRO PEDRO CHAVES, 1, SAO PAULO","[-23.6548803802915, -46.6813135802915]"
1921,40640,AVENIDA BRASIL,0,POA,"AVENIDA BRASIL, 0, POA","[-23.5281017, -46.3442483]"
1922,40648,RUA ARTUR PEREIRA,17,SAO PAULO,"RUA ARTUR PEREIRA, 17, SAO PAULO","[-23.6195258802915, -46.4323562802915]"
1923,40706,ESTRADA CAUCAIA DO ALTO,4419,VARGEM GRANDE PAULISTA,"ESTRADA CAUCAIA DO ALTO, 4419, VARGEM GRANDE PAULISTA","[-23.6475513802915, -46.9945041802915]"
1924,40725,AVENIDA GUARAPIRANGA,4497,SAO PAULO,"AVENIDA GUARAPIRANGA, 4497, SAO PAULO","[-23.7406321802915, -46.7027094802915]"
1925,40730,ESTRADA DOS ALVARENGAS,53207,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 53207, SAO BERNARDO DO CAMPO","[-23.7569838, -46.6319212]"
1926,40731,RUA JOAO TEODORO,560,SAO PAULO,"RUA JOAO TEODORO, 560, SAO PAULO","[-23.5352400802915, -46.62848778029149]"
1927,40797,RUA JOSE MELONI,100,MOGI DAS CRUZES,"RUA JOSE MELONI, 100, MOGI DAS CRUZES","[-23.5138085802915, -46.1967188802915]"
1928,40814,AVENIDA LUIZ DUMONT VILLARES,392,SAO PAULO,"AVENIDA LUIZ DUMONT VILLARES, 392, SAO PAULO","[-23.5000958802915, -46.6137359302915]"
1929,40888,AVENIDA ALCANTARA MACHADO,88,SAO PAULO,"AVENIDA ALCANTARA MACHADO, 88, SAO PAULO","[-23.5534474802915, -46.62551748029149]"
1930,40901,AVENIDA JOSE GALANTE,100,SAO PAULO,"AVENIDA JOSE GALANTE, 100, SAO PAULO","[-23.6194557802915, -46.7343517802915]"
1931,40910,RUA RAFAEL CORREA SAMPAIO,1350,SAO CAETANO DO SUL,"RUA RAFAEL CORREA SAMPAIO, 1350, SAO CAETANO DO SUL","[-23.6213905802915, -46.5613073802915]"
1932,40911,PONTE JOAO DIAS,100,SAO PAULO,"PONTE JOAO DIAS, 100, SAO PAULO","[-23.6457538802915, -46.7286557802915]"
1933,40950,RUA VITORIA DO ESPIRITO SANTO,101,SAO PAULO,"RUA VITORIA DO ESPIRITO SANTO, 101, SAO PAULO","[-23.5207641802915, -46.3897784802915]"
1934,40968,AVENIDA OTAVIO BRAGA DE MESQUITA,1972,GUARULHOS,"AVENIDA OTAVIO BRAGA DE MESQUITA, 1972, GUARULHOS","[-23.4491053802915, -46.5096522802915]"
1935,40978,AVENIDA SAPOPEMBA,25500,SAO PAULO,"AVENIDA SAPOPEMBA, 25500, SAO PAULO","[-23.6215517802915, -46.4561764802915]"
1936,41011,ESTRADA DOS ALVARENGAS,100,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 100, SAO BERNARDO DO CAMPO","[-23.7388451802915, -46.63280328029149]"
1937,41046,RUA ALEXANDRE NEVSKI,119,SAO PAULO,"RUA ALEXANDRE NEVSKI, 119, SAO PAULO","[-23.6659851802915, -46.7531923802915]"
1938,41111,AVENIDA VALENTIM MAGALHAES,1195,SANTO ANDRE,"AVENIDA VALENTIM MAGALHAES, 1195, SANTO ANDRE","[-23.6813188802915, -46.4982291802915]"
1939,41115,AVENIDA BRIGADEIRO LUIS ANTONIO,100,SAO PAULO,"AVENIDA BRIGADEIRO LUIS ANTONIO, 100, SAO PAULO","[-23.5529071802915, -46.6387480802915]"
1940,41118,Avenida Assis Chateaubriand,420,SAO PAULO,"Avenida Assis Chateaubriand, 420, SAO PAULO","[-23.5192802802915, -46.63750968029149]"
1941,41131,AVENIDA ESTRADA DE POA,528,FERRAZ DE VASCONCELOS,"AVENIDA ESTRADA DE POA, 528, FERRAZ DE VASCONCELOS","[-23.5538961802915, -46.39619208029149]"
1942,41148,AVENIDA SANTA MARINA,100,SAO PAULO,"AVENIDA SANTA MARINA, 100, SAO PAULO","[-23.5244924802915, -46.68666958029149]"
1943,41208,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
1944,41220,ACESSO AVENIDA JACU PESSEGO,100,SAO PAULO,"ACESSO AVENIDA JACU PESSEGO, 100, SAO PAULO","[-23.5611616302915, -46.44850453029149]"
1945,41223,AVENIDA SANTA CATARINA,2000,SAO PAULO,"AVENIDA SANTA CATARINA, 2000, SAO PAULO","[-23.6532459802915, -46.66061648029149]"
1946,41233,RUA PRUDENTE DE MORAES,10,SUZANO,"RUA PRUDENTE DE MORAES, 10, SUZANO","[-23.5347358802915, -46.31344148029149]"
1947,41234,ESTRADA DO ADERNO,1442,CARAPICUIBA,"ESTRADA DO ADERNO, 1442, CARAPICUIBA","[-23.5460681802915, -46.8510394802915]"
1948,41237,AVENIDA SANTO ANDRE,349,RIBEIRAO PIRES,"AVENIDA SANTO ANDRE, 349, RIBEIRAO PIRES","[-23.7158507802915, -46.4159398802915]"
1949,41297,RUA VOLUNTARIOS DA PATRIA,3307,SAO PAULO,"RUA VOLUNTARIOS DA PATRIA, 3307, SAO PAULO","[-23.4923561302915, -46.6276446802915]"
1950,41333,RUA DOUTOR JOSE AUGUSTO DE QUEIROZ,3113,SAO PAULO,"RUA DOUTOR JOSE AUGUSTO DE QUEIROZ, 3113, SAO PAULO","[-23.5870665, -46.6989093]"
1951,41334,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
1952,41393,RUA PASSOS,250,EMBU DAS ARTES,"RUA PASSOS, 250, EMBU DAS ARTES","[-23.6478184802915, -46.8023747802915]"
1953,41400,VIADUTO SAO CARLOS,10,SAO PAULO,"VIADUTO SAO CARLOS, 10, SAO PAULO","[-23.5684744802915, -46.60522038029149]"
1954,41408,VIADUTO RAPOSO TAVARES,12,SAO PAULO,"VIADUTO RAPOSO TAVARES, 12, SAO PAULO","[-23.5923721302915, -46.7998499302915]"
1955,41415,AVENIDA PAULO GUILGUER REIMBERG,2421,SAO PAULO,"AVENIDA PAULO GUILGUER REIMBERG, 2421, SAO PAULO","[-23.7773492802915, -46.6981773302915]"
1956,41418,AVENIDA GUARAPIRANGA,4671,SAO PAULO,"AVENIDA GUARAPIRANGA, 4671, SAO PAULO","[-23.7416618802915, -46.70472088029151]"
1957,41419,AVENIDA FERNANDO DE NORONHA,80,VARGEM GRANDE PAULISTA,"AVENIDA FERNANDO DE NORONHA, 80, VARGEM GRANDE PAULISTA","[-23.6156045802915, -47.0476274802915]"
1958,41420,AVENIDA ESCOLA POLITECNICA,2800,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 2800, SAO PAULO","[-23.5645655802915, -46.75269738029149]"
1959,41465,AVENIDA DOUTOR ALBERTO BENEDETE,149,SANTO ANDRE,"AVENIDA DOUTOR ALBERTO BENEDETE, 149, SANTO ANDRE","[-23.6678639802915, -46.5309181802915]"
1960,41467,CAMINHO PINHEIRINHO VELHO,2036,ITAQUAQUECETUBA,"CAMINHO PINHEIRINHO VELHO, 2036, ITAQUAQUECETUBA","[-23.4531593802915, -46.30628538029149]"
1961,41473,ACESSO ENGENHEIRO ORLANDO MURGEL,10,SAO PAULO,"ACESSO ENGENHEIRO ORLANDO MURGEL, 10, SAO PAULO","[-23.5261037802915, -46.6508557802915]"
1962,41491,RUA OSORIO DUQUE ESTRADA,10,OSASCO,"RUA OSORIO DUQUE ESTRADA, 10, OSASCO","[-23.54198438029151, -46.79661978029149]"
1963,41553,VALDIRIO PRISCO,86,RIBEIRAO PIRES,"VALDIRIO PRISCO, 86, RIBEIRAO PIRES","[-23.7100132302915, -46.4195686302915]"
1964,41555,RUA JOAO AMADO COUTINHO,649,SAO PAULO,"RUA JOAO AMADO COUTINHO, 649, SAO PAULO","[-23.4453310802915, -46.7153630802915]"
1965,41591,RUA DOMINGOS DE MORAIS,100,SAO PAULO,"RUA DOMINGOS DE MORAIS, 100, SAO PAULO","[-23.5795104802915, -46.6425306802915]"
1966,41605,AVENIDA JACUPESSEGO,100,SAO PAULO,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
1967,41611,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
1968,41614,AVENIDA SANTO AMARO,2626,SAO PAULO,"AVENIDA SANTO AMARO, 2626, SAO PAULO","[-23.60852958029151, -46.6778975802915]"
1969,41619,RUA SILVA BUENO,1873,SAO PAULO,"RUA SILVA BUENO, 1873, SAO PAULO","[-23.5963794802915, -46.60204778029149]"
1970,41638,AVENIDA DOS BANDEIRANTES,100,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 100, SAO PAULO","[-23.5980828802915, -46.6917949802915]"
1971,41639,RUA RIBEIRAO,16,CARAPICUIBA,"RUA RIBEIRAO, 16, CARAPICUIBA","[-23.5647474302915, -46.8474258802915]"
1972,41641,AVENIDA ALCIDES SANGIRARDI,0,SAO PAULO,"AVENIDA ALCIDES SANGIRARDI, 0, SAO PAULO","[-23.5955192802915, -46.6953044802915]"
1973,41709,AVENIDA MARGINAL CSU,1598,CARAPICUIBA,"AVENIDA MARGINAL CSU, 1598, CARAPICUIBA","[-23.5344715802915, -46.84944418029149]"
1974,41728,ACESSO CUPECE,2730,SAO PAULO,"ACESSO CUPECE, 2730, SAO PAULO","[-23.6666216802915, -46.6600961802915]"
1975,41741,AVENIDA PEDRO ALVARES CABRAL,100,SAO PAULO,"AVENIDA PEDRO ALVARES CABRAL, 100, SAO PAULO","[-23.5823526802915, -46.66051188029149]"
1976,41743,AVENIDA MARGINAL CSU,1598,CARAPICUIBA,"AVENIDA MARGINAL CSU, 1598, CARAPICUIBA","[-23.5344715802915, -46.84944418029149]"
1977,41805,ESTRADA CAUCAIA DO ALTO,7,VARGEM GRANDE PAULISTA,"ESTRADA CAUCAIA DO ALTO, 7, VARGEM GRANDE PAULISTA","[-23.6615559802915, -47.0066429802915]"
1978,41826,RUA OTAVIO MARQUES,117,SANTO ANDRE,"RUA OTAVIO MARQUES, 117, SANTO ANDRE","[-23.6805271802915, -46.5270986802915]"
1979,41892,AVENIDA PRESIDENTE COSTA E SILVA,1178,SANTO ANDRE,"AVENIDA PRESIDENTE COSTA E SILVA, 1178, SANTO ANDRE","[-23.6499296, -46.4888748]"
1980,41901,ESTRADA MORRO GRANDE,100,COTIA,"ESTRADA MORRO GRANDE, 100, COTIA","[-23.6197291802915, -46.9502884802915]"
1981,41903,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1982,41914,ESTRADA CAUCAIA DO ALTO,3201,COTIA,"ESTRADA CAUCAIA DO ALTO, 3201, COTIA","[-23.6392190802915, -46.9903817302915]"
1983,41928,ACESSO MIGUEL INACIO CURI,100,SAO PAULO,"ACESSO MIGUEL INACIO CURI, 100, SAO PAULO","[-23.5498906802915, -46.4652061802915]"
1984,41929,ESTRADA BENEDITO CESARIO DE OLIVEIRA,1671,TABOAO DA SERRA,"ESTRADA BENEDITO CESARIO DE OLIVEIRA, 1671, TABOAO DA SERRA","[-23.6314431802915, -46.7852955802915]"
1985,41930,Rodovia Índio-Tibiriçá,433,SUZANO,"Rodovia Índio-Tibiriçá, 433, SUZANO","[-23.7853740802915, -46.4938165802915]"
1986,41931,Rodovia Castelo Branco,1,SAO PAULO,"Rodovia Castelo Branco, 1, SAO PAULO","[-23.2950205302915, -47.7364058302915]"
1987,41932,RUA FRANCISCO BORGES,126,SAO PAULO,"RUA FRANCISCO BORGES, 126, SAO PAULO","[-23.5264033802915, -46.6335752802915]"
1988,41987,RUA NICOLAS LANCRET,2456,SAO PAULO,"RUA NICOLAS LANCRET, 2456, SAO PAULO","[-23.6376670802915, -46.77024653029149]"
1989,41988,Avenida Magalhães de Castro,326,SAO PAULO,"Avenida Magalhães de Castro, 326, SAO PAULO","[-23.5625445802915, -46.70947788029149]"
1990,41990,Avenida Marginal Direita do Tietê,0,SAO PAULO,"Avenida Marginal Direita do Tietê, 0, SAO PAULO","[-23.5181099802915, -46.7342349802915]"
1991,41997,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1992,41998,RUA DOUTOR LUIZ AYRES,0,SAO PAULO,"RUA DOUTOR LUIZ AYRES, 0, SAO PAULO","[-23.5476213, -46.5018235]"
1993,42019,ESTRADA AGUA CHATA,2200,GUARULHOS,"ESTRADA AGUA CHATA, 2200, GUARULHOS","[-23.44348548029151, -46.3947311802915]"
1994,42020,AVENIDA JACUPESSEGO,100,SAO PAULO,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
1995,42021,AVENIDA AFFONSO DESCRAGNOLLE TAUNAY,3800,SAO PAULO,"AVENIDA AFFONSO DESCRAGNOLLE TAUNAY, 3800, SAO PAULO","[-23.6311740802915, -46.63530808029149]"
1996,42022,AVENIDA GUIDO CALOI,100,SAO PAULO,"AVENIDA GUIDO CALOI, 100, SAO PAULO","[-23.6469657802915, -46.7291045802915]"
1997,42075,AVENIDA NOSSA SENHORA DA ASSUNCAO,0,SAO PAULO,"AVENIDA NOSSA SENHORA DA ASSUNCAO, 0, SAO PAULO","[-23.5749669802915, -46.7439249802915]"
1998,42084,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
1999,42100,ACESSO ANHANGUERA,11700,SAO PAULO,"ACESSO ANHANGUERA, 11700, SAO PAULO","[-23.7142519, -46.9302994]"
