,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
1441,28929,AVENIDA FRANCISCO MATARAZZO,774,SAO PAULO,"AVENIDA FRANCISCO MATARAZZO, 774, SAO PAULO","[-23.5291152802915, -46.6712396802915]"
1442,28938,AVENIDA DO ESTADO,1,SAO PAULO,"AVENIDA DO ESTADO, 1, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1443,28941,RUA DOUTOR WASHIGNTON PEDRO LANZELOTI,1500,OSASCO,"RUA DOUTOR WASHIGNTON PEDRO LANZELOTI, 1500, OSASCO","[-23.5734936802915, -46.8030384802915]"
1444,29008,AVENIDA ARICANDUVA,10800,SAO PAULO,"AVENIDA ARICANDUVA, 10800, SAO PAULO","[-23.5918318802915, -46.4794827802915]"
1445,29014,RUA ESTADOS UNIDOS,170,SAO PAULO,"RUA ESTADOS UNIDOS, 170, SAO PAULO","[-23.5764517802915, -46.66060428029149]"
1446,29106,ESTRADA DE ITAPECERICA,10000,SAO PAULO,"ESTRADA DE ITAPECERICA, 10000, SAO PAULO","[-23.6867558802915, -46.8020293802915]"
1447,29155,AVENIDA ARICANDUVA,12200,SAO PAULO,"AVENIDA ARICANDUVA, 12200, SAO PAULO","[-23.5945250802915, -46.47165278029149]"
1448,29168,RUA TALES DOS SANTOS FREIRE,904,SAO BERNARDO DO CAMPO,"RUA TALES DOS SANTOS FREIRE, 904, SAO BERNARDO DO CAMPO","[-23.6856877802915, -46.5463285802915]"
1449,29185,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,385,SAO PAULO,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 385, SAO PAULO","[-23.5737126802915, -46.7015845802915]"
1450,29235,RUA SANTO EURILO,360,SAO PAULO,"RUA SANTO EURILO, 360, SAO PAULO","[-23.5554386302915, -46.7437402302915]"
1451,29242,Rodovia Hélio Smidt,2,GUARULHOS,"Rodovia Hélio Smidt, 2, GUARULHOS","[-23.4627889802915, -46.4920701802915]"
1452,29273,RUA VICENTE PIRES DOS SANTOS,804,TABOAO DA SERRA,"RUA VICENTE PIRES DOS SANTOS, 804, TABOAO DA SERRA","[-23.6329240802915, -46.8061252802915]"
1453,29276,AVENIDA JORNALISTA ROBERTO MARINHO,100,SAO PAULO,"AVENIDA JORNALISTA ROBERTO MARINHO, 100, SAO PAULO","[-23.6197877802915, -46.68447208029149]"
1454,29281,RUA NOVA DO TUPAROQUERA,855,SAO PAULO,"RUA NOVA DO TUPAROQUERA, 855, SAO PAULO","[-23.6635989802915, -46.7392951802915]"
1455,29324,AVENIDA TIRADENTES,100,GUARULHOS,"AVENIDA TIRADENTES, 100, GUARULHOS","[-23.4736153802915, -46.5337299802915]"
1456,29327,AVENIDA JOAO DIAS,100,SAO PAULO,"AVENIDA JOAO DIAS, 100, SAO PAULO","[-23.6453355802915, -46.7036504802915]"
1457,29328,ACESSO DOUTOR ASSIS RIBEIRO,7750,SAO PAULO,"ACESSO DOUTOR ASSIS RIBEIRO, 7750, SAO PAULO","[-23.4997139802915, -46.5210269802915]"
1458,29433,RUA VEREADOR JOAO BATISTA FITIPALDI,1137,SUZANO,"RUA VEREADOR JOAO BATISTA FITIPALDI, 1137, SUZANO","[-23.5266574802915, -46.30571998029149]"
1459,29506,ACESSO AVENIDA PRESIDENTE JOAO CAFE FILHO,1,SAO BERNARDO DO CAMPO,"ACESSO AVENIDA PRESIDENTE JOAO CAFE FILHO, 1, SAO BERNARDO DO CAMPO","[-23.7255091802915, -46.5572602802915]"
1460,29550,ACESSO SEBASTIANA FELIX RIBEIRO,7,CAJAMAR,"ACESSO SEBASTIANA FELIX RIBEIRO, 7, CAJAMAR","[-23.3632739802915, -46.8718055802915]"
1461,29564,AVENIDA FERNANDO NOBRE,1332,COTIA,"AVENIDA FERNANDO NOBRE, 1332, COTIA","[-23.5851234802915, -46.88354078029151]"
1462,29581,ACESSO  M BOI MIRIM,4415,SAO PAULO,"ACESSO  M BOI MIRIM, 4415, SAO PAULO","[-23.6866538302915, -46.77124278029149]"
1463,29618,RUA DOUTOR DEODATO WERTHEIMER,0,MOGI DAS CRUZES,"RUA DOUTOR DEODATO WERTHEIMER, 0, MOGI DAS CRUZES","[-23.5261104802915, -46.19563918029149]"
1464,29619,AVENIDA VILA EMA,6143,SAO PAULO,"AVENIDA VILA EMA, 6143, SAO PAULO","[-23.5968803802915, -46.52594798029151]"
1465,29622,RUA ALVINOPOLIS,10,SAO PAULO,"RUA ALVINOPOLIS, 10, SAO PAULO","[-23.5348218802915, -46.5469898802915]"
1466,29677,AVENIDA ARICANDUVA,12000,SAO PAULO,"AVENIDA ARICANDUVA, 12000, SAO PAULO","[-23.5968396802915, -46.46750418029151]"
1467,29695,ACESSO AVENIDA JACUPESSEGO,100,SAO PAULO,"ACESSO AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
1468,29719,AVENIDA CONDE DE FRONTIN,10,SAO PAULO,"AVENIDA CONDE DE FRONTIN, 10, SAO PAULO","[-23.5383987802915, -46.55935968029149]"
1469,29764,AVENIDA SAPOPEMBA,22000,SAO PAULO,"AVENIDA SAPOPEMBA, 22000, SAO PAULO","[-23.6208641802915, -46.44109548029151]"
1470,29765,ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA,100,OSASCO,"ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA, 100, OSASCO","[-23.5286264802915, -46.79318368029149]"
1471,29773,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,100,SAO PAULO,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 100, SAO PAULO","[-23.6333669802915, -46.64819018029149]"
1472,29783,ACESSO TUNEL DOUTOR ARNALDO,10,SAO PAULO,"ACESSO TUNEL DOUTOR ARNALDO, 10, SAO PAULO","[-23.5572241802915, -46.66785128029149]"
1473,29815,AVENIDA MARIA SERVIDEI DEMARCHE,100,SAO BERNARDO DO CAMPO,"AVENIDA MARIA SERVIDEI DEMARCHE, 100, SAO BERNARDO DO CAMPO","[-23.7269727302915, -46.55450003029149]"
1474,29872,AVENIDA DONA BELMIRA MARIN,100,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 100, SAO PAULO","[-23.7346261802915, -46.6989712802915]"
1475,29884,RUA JOAO TEODORO,0,SAO PAULO,"RUA JOAO TEODORO, 0, SAO PAULO","[-23.5368445802915, -46.6228275802915]"
1476,29945,ACESSO RADIAL LESTE  CENTRO,1.2,SAO PAULO,"ACESSO RADIAL LESTE  CENTRO, 1.2, SAO PAULO","[-23.5663706, -46.6367462]"
1477,29988,PRACA CAMPO DE BAGATELLE,100,SAO PAULO,"PRACA CAMPO DE BAGATELLE, 100, SAO PAULO","[-23.51640208029151, -46.62963248029149]"
1478,30007,AVENIDA SAPOPEMBA,25550,SAO PAULO,"AVENIDA SAPOPEMBA, 25550, SAO PAULO","[-23.6211162302915, -46.4567462302915]"
1479,30011,ACESSO CUPECE,1689,SAO PAULO,"ACESSO CUPECE, 1689, SAO PAULO","[-23.6599296802915, -46.6676211802915]"
1480,30050,RUA DAS JUNTAS PROVISORIAS,10,SAO PAULO,"RUA DAS JUNTAS PROVISORIAS, 10, SAO PAULO","[-23.58792848029151, -46.5999115802915]"
1481,30052, Rodovia Caminho do Mar,29,SAO BERNARDO DO CAMPO," Rodovia Caminho do Mar, 29, SAO BERNARDO DO CAMPO","[-23.7926516802915, -46.5061971802915]"
1482,30062,PRACA LEONOR KAUPA,10,SAO PAULO,"PRACA LEONOR KAUPA, 10, SAO PAULO","[-23.6212063802915, -46.6282150802915]"
1483,30107,RUA CHICO MENDES,3073,OSASCO,"RUA CHICO MENDES, 3073, OSASCO","[-23.5098832302915, -46.7907931302915]"
1484,30113,ALAMEDA SANTO AMARO,1000,SAO PAULO,"ALAMEDA SANTO AMARO, 1000, SAO PAULO","[-23.6618975802915, -46.7062042802915]"
1485,30168,AVENIDA PROFESSOR FRANCISCO MORATO,0,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 0, SAO PAULO","[-23.5920346802915, -46.7313499802915]"
1486,30169,Avenida Presidente Castelo Branco,420,SAO PAULO,"Avenida Presidente Castelo Branco, 420, SAO PAULO","[-23.52707958029151, -46.60198508029149]"
1487,30171,RUA COSTA BARROS,100,SAO PAULO,"RUA COSTA BARROS, 100, SAO PAULO","[-23.5989131802915, -46.5656732802915]"
1488,30191,AVENIDA DO ESTADO,100,SAO PAULO,"AVENIDA DO ESTADO, 100, SAO PAULO","[-23.5231309802915, -46.6399750802915]"
1489,30197,ESTRADA DE ITAPECERICA,100,SAO PAULO,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
1490,30232,AVENIDA RAGUEB CHOHFI,1056,SAO PAULO,"AVENIDA RAGUEB CHOHFI, 1056, SAO PAULO","[-23.6045296802915, -46.47170828029149]"
1491,30233,Avenida Marginal Tietê Central,100,SAO PAULO,"Avenida Marginal Tietê Central, 100, SAO PAULO","[-23.5227137802915, -46.6139964802915]"
1492,30256,RUA DOM PEDRO I,902,RIO GRANDE DA SERRA,"RUA DOM PEDRO I, 902, RIO GRANDE DA SERRA","[-23.75132833029151, -46.4003761802915]"
1493,30299,RUA IPE,100,BARUERI,"RUA IPE, 100, BARUERI","[-23.4872751802915, -46.87847198029149]"
1494,30358,AVENIDA ISALTINO VICTOR DE MORAES,100,EMBU DAS ARTES,"AVENIDA ISALTINO VICTOR DE MORAES, 100, EMBU DAS ARTES","[-23.6416696802915, -46.8403575802915]"
1495,30362,PRACA LUIZ CARLOS MESQUITA,10,SAO PAULO,"PRACA LUIZ CARLOS MESQUITA, 10, SAO PAULO","[-23.5226528802915, -46.6686606802915]"
1496,30367,Avenida Presidente Castelo Branco,504,SAO PAULO,"Avenida Presidente Castelo Branco, 504, SAO PAULO","[-23.5198248802915, -46.6502933802915]"
1497,30485,PRACA CAMPO DE BAGATELLE,300,SAO PAULO,"PRACA CAMPO DE BAGATELLE, 300, SAO PAULO","[-23.5165859802915, -46.63158868029149]"
1498,30514,AVENIDA SOUZA BANDEIRA,1,SAO PAULO,"AVENIDA SOUZA BANDEIRA, 1, SAO PAULO","[-23.5447658802915, -46.5002490802915]"
1499,30520,ESTRADA MORRO GRANDE,999,COTIA,"ESTRADA MORRO GRANDE, 999, COTIA","[-23.6175767302915, -46.9507012302915]"
1500,30579,AVENIDA ARICANDUVA,100,SAO PAULO,"AVENIDA ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
1501,30582,AVENIDA SAPOPEMBA,24711,SAO PAULO,"AVENIDA SAPOPEMBA, 24711, SAO PAULO","[-23.6224542802915, -46.4607900802915]"
1502,30585,RUA IPE,100,BARUERI,"RUA IPE, 100, BARUERI","[-23.4872751802915, -46.87847198029149]"
1503,30701,Avenida das Nações Unidas,506,SAO PAULO,"Avenida das Nações Unidas, 506, SAO PAULO","[-23.5836350802915, -46.6932882802915]"
1504,30703,ESTRADA DO SAPIANTA,1000,ITAPEVI,"ESTRADA DO SAPIANTA, 1000, ITAPEVI","[-23.5561193802915, -46.9527521802915]"
1505,30707,AVENIDA SANTOS DUMONT,100,SAO PAULO,"AVENIDA SANTOS DUMONT, 100, SAO PAULO","[-23.5272551802915, -46.63207098029149]"
1506,30780,AVENIDA PEDRO BUENO,1,SAO PAULO,"AVENIDA PEDRO BUENO, 1, SAO PAULO","[-23.6336796802915, -46.64823158029149]"
1507,30796,ACESSO AVENIDA JACUPESSEGO  AEROPORTO GRU,11,MAUA,"ACESSO AVENIDA JACUPESSEGO  AEROPORTO GRU, 11, MAUA","[-23.5114099802915, -46.45820648029149]"
1508,30802,RUA SENADOR VITORINO FREIRE,300,DIADEMA,"RUA SENADOR VITORINO FREIRE, 300, DIADEMA","[-23.6886388802915, -46.63501798029149]"
1509,30804,RUA MARIA JOSE ALVES,383,GUARULHOS,"RUA MARIA JOSE ALVES, 383, GUARULHOS","[-23.4235344802915, -46.4981326802915]"
1510,30899,RUA SAO FRANCISCO DE ASSIS,858,SAO PAULO,"RUA SAO FRANCISCO DE ASSIS, 858, SAO PAULO","[-23.4887585802915, -46.7405280802915]"
1511,30906,RUA CONSOLACAO,100,CARAPICUIBA,"RUA CONSOLACAO, 100, CARAPICUIBA","[-23.51440893029151, -46.8357149302915]"
1512,30907,ACESSO AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,513,SAO BERNARDO DO CAMPO,"ACESSO AVENIDA HUMBERTO ALENCAR CASTELO BRANCO, 513, SAO BERNARDO DO CAMPO","[-23.6994509802915, -46.5872506802915]"
1513,30993,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,16000,SAO PAULO,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 16000, SAO PAULO","[-23.4078082802915, -46.7362857802915]"
1514,31059,Avenida Doutora Ruth Cardoso,510,SAO PAULO,"Avenida Doutora Ruth Cardoso, 510, SAO PAULO","[-23.5552020802915, -46.7196846802915]"
1515,31066,Avenida Otaviano Alves de Lima,231,SAO PAULO,"Avenida Otaviano Alves de Lima, 231, SAO PAULO","[-23.5084092802915, -46.69632178029149]"
1516,31116,ACESSO AVENIDA DOM PEDRO I,625,OSASCO,"ACESSO AVENIDA DOM PEDRO I, 625, OSASCO","[-23.5447691802915, -46.7819354802915]"
1517,31126,AVENIDA MORUMBI,100,SAO PAULO,"AVENIDA MORUMBI, 100, SAO PAULO","[-23.6200196802915, -46.70000168029151]"
1518,31188,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,100,SAO PAULO,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
1519,31198,VIADUTO DO CHA,10,SAO PAULO,"VIADUTO DO CHA, 10, SAO PAULO","[-23.54852638029151, -46.6384333802915]"
1520,31208,ESTRADA DE ITAPECERICA,0,SAO PAULO,"ESTRADA DE ITAPECERICA, 0, SAO PAULO","[-23.6676159802915, -46.7848145802915]"
1521,31287,AVENIDA MOREIRA GUIMARAES,0,SAO PAULO,"AVENIDA MOREIRA GUIMARAES, 0, SAO PAULO","[-23.6142318802915, -46.6581309802915]"
1522,31291,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,100,SANTO ANDRE,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 100, SANTO ANDRE","[-23.6800646802915, -46.5068682802915]"
1523,31303,RUA CONSOLACAO,100,CARAPICUIBA,"RUA CONSOLACAO, 100, CARAPICUIBA","[-23.51440893029151, -46.8357149302915]"
1524,31306,Rodovia dos Bandeirantes,17,SAO PAULO,"Rodovia dos Bandeirantes, 17, SAO PAULO","[-23.4739928802915, -46.74961198029149]"
1525,31311,AVENIDA PAPA JOAO PAULO I,1,GUARULHOS,"AVENIDA PAPA JOAO PAULO I, 1, GUARULHOS","[-23.4369084802915, -46.4641934802915]"
1526,31377,RUA VOLUNTARIOS DA PATRIA,100,SAO PAULO,"RUA VOLUNTARIOS DA PATRIA, 100, SAO PAULO","[-23.5196212802915, -46.6296847802915]"
1527,31392,Rodovia dos Imigrantes,20,DIADEMA,"Rodovia dos Imigrantes, 20, DIADEMA","[-23.6528605302915, -46.6354465302915]"
1528,31398,RUA JAMIL JOAO ZARIFE,100,GUARULHOS,"RUA JAMIL JOAO ZARIFE, 100, GUARULHOS","[-23.4312851802915, -46.50284458029149]"
1529,31406,RUA FANFULA,547,SAO PAULO,"RUA FANFULA, 547, SAO PAULO","[-23.6803306802915, -46.66500018029149]"
1530,31409,RUA JOAO AMOS COMENIUS,500,SAO PAULO,"RUA JOAO AMOS COMENIUS, 500, SAO PAULO","[-23.7575317802915, -46.70317018029149]"
1531,31468,AVENIDA NOVE DE JULHO,1,SAO PAULO,"AVENIDA NOVE DE JULHO, 1, SAO PAULO","[-23.5495324802915, -46.6401151802915]"
1532,31479,ACESSO PARA O VIADUTO ANTONIO ADIBE CHAMAS,885,SANTO ANDRE,"ACESSO PARA O VIADUTO ANTONIO ADIBE CHAMAS, 885, SANTO ANDRE","[-23.6507360802915, -46.5248168802915]"
1533,31486,AVENIDA ITAMARATI,1726,SANTO ANDRE,"AVENIDA ITAMARATI, 1726, SANTO ANDRE","[-23.6437322802915, -46.51176358029149]"
1534,31540,VIADUTO CONDESSA DE SAO JOAQUIM,1,SAO PAULO,"VIADUTO CONDESSA DE SAO JOAQUIM, 1, SAO PAULO","[-23.5596508802915, -46.6406668]"
1535,31550,AVENIDA BRASIL,1864,FERRAZ DE VASCONCELOS,"AVENIDA BRASIL, 1864, FERRAZ DE VASCONCELOS","[-23.5446681802915, -46.3723916802915]"
1536,31610,AVENIDA ANTONIA ROSA FIORAVANTE,2544,MAUA,"AVENIDA ANTONIA ROSA FIORAVANTE, 2544, MAUA","[-23.6653020802915, -46.4688348802915]"
1537,31624,Rodovia João Afonso de Souza Castellano,0,GUARAREMA,"Rodovia João Afonso de Souza Castellano, 0, GUARAREMA","[-23.5415486, -46.3768663]"
1538,31669,RUA HENRI DUNANT,835,SAO PAULO,"RUA HENRI DUNANT, 835, SAO PAULO","[-23.6289417802915, -46.7005717802915]"
1539,31672,AVENIDA JACUPESSEGO,100,SAO PAULO,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
1540,31762,AVENIDA PIRAPORINHA,600,SAO BERNARDO DO CAMPO,"AVENIDA PIRAPORINHA, 600, SAO BERNARDO DO CAMPO","[-23.6905468802915, -46.5745738802915]"
1541,31769,ESTRADA DE ITAPECERICA,100,SAO PAULO,"ESTRADA DE ITAPECERICA, 100, SAO PAULO","[-23.6439207802915, -46.7388384802915]"
1542,31777,AVENIDA RAGUEB CHOHFI,4635,SAO PAULO,"AVENIDA RAGUEB CHOHFI, 4635, SAO PAULO","[-23.5960470802915, -46.44222158029149]"
1543,31792,RUA MARQUES DE PARANAGUA,0,SAO PAULO,"RUA MARQUES DE PARANAGUA, 0, SAO PAULO","[-23.5505004802915, -46.6510796802915]"
1544,31873,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
1545,31882,AVENIDA SAPOPEMBA,15602,SAO PAULO,"AVENIDA SAPOPEMBA, 15602, SAO PAULO","[-23.6260278802915, -46.4657984802915]"
1546,31883,ESTRADA VELHA DA OLARIA,1930,COTIA,"ESTRADA VELHA DA OLARIA, 1930, COTIA","[-23.6256981802915, -46.93744798029149]"
1547,31885,AVENIDA DONA BELMIRA MARIN,3358,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 3358, SAO PAULO","[-23.7544609802915, -46.6834800802915]"
1548,31892,RUA DO PARAISO,100,SAO PAULO,"RUA DO PARAISO, 100, SAO PAULO","[-23.5743042802915, -46.64359108029149]"
1549,31961,RUA TOCANTINS,100,BARUERI,"RUA TOCANTINS, 100, BARUERI","[-23.5240636802915, -46.89944158029149]"
1550,31962,Rodovia Presidente Dutra,0,GUARULHOS,"Rodovia Presidente Dutra, 0, GUARULHOS","[-23.49109978029151, -46.5494592802915]"
1551,31974,ACESSO VIADUTO NOVE DE JULHO,100,SAO PAULO,"ACESSO VIADUTO NOVE DE JULHO, 100, SAO PAULO","[-23.5502990802915, -46.6436663802915]"
1552,31984,Rodovia Ayrton Senna da Silva,21,GUARULHOS,"Rodovia Ayrton Senna da Silva, 21, GUARULHOS","[-23.38016878029151, -46.14684718029149]"
1553,32061,ESTRADA DE ITAPECERICA,4660,SAO PAULO,"ESTRADA DE ITAPECERICA, 4660, SAO PAULO","[-23.6612495802915, -46.7741900802915]"
1554,32062,AVENIDA PACAEMBU,100,SAO PAULO,"AVENIDA PACAEMBU, 100, SAO PAULO","[-23.5289262802915, -46.6623618802915]"
1555,32081,Rodovia dos Imigrantes,18,DIADEMA,"Rodovia dos Imigrantes, 18, DIADEMA","[-23.7144213802915, -46.6061212802915]"
1556,32084,AVENIDA DONA RUICE FERRAZ ALVIN,100,DIADEMA,"AVENIDA DONA RUICE FERRAZ ALVIN, 100, DIADEMA","[-23.6875197802915, -46.6016208802915]"
