,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
2454,50180,ESTRADA DE ITAPECERICA,23480,SAO PAULO,"ESTRADA DE ITAPECERICA, 23480, SAO PAULO","[-23.6714815802915, -46.78794088029149]"
2455,50187,Avenida Marginal Direita do Tietê,284,SAO PAULO,"Avenida Marginal Direita do Tietê, 284, SAO PAULO","[-23.5169146802915, -46.7309454802915]"
2456,50244,AVENIDA DOUTOR HUGO BEOLCHI,1,SAO PAULO,"AVENIDA DOUTOR HUGO BEOLCHI, 1, SAO PAULO","[-23.6346455, -46.6429205802915]"
2457,50302,ACESSO  M BOI MIRIM,5.6,SAO PAULO,"ACESSO  M BOI MIRIM, 5.6, SAO PAULO","[-23.7082288802915, -46.78119418029149]"
2458,50303,RUA CHAPADA DE MINAS,210,SAO PAULO,"RUA CHAPADA DE MINAS, 210, SAO PAULO","[-23.6287239302915, -46.7467694802915]"
2459,50305,PONTE DO PIQUERI  PRACA COMENDADOR HIADA TORLAY,10,SAO PAULO,"PONTE DO PIQUERI  PRACA COMENDADOR HIADA TORLAY, 10, SAO PAULO","[-23.5101385802915, -46.7069705802915]"
2460,50306,RUA TAUBATE,91,ITAQUAQUECETUBA,"RUA TAUBATE, 91, ITAQUAQUECETUBA","[-23.4907191802915, -46.3619722802915]"
2461,50317,AVENIDA SANTOS DUMONT,1,SAO PAULO,"AVENIDA SANTOS DUMONT, 1, SAO PAULO","[-23.5075575802915, -46.6292556802915]"
2462,50318,"PTE ENG ARI TORRES  PTE ENG ARI TORRES, SAO P",1,SAO PAULO,"PTE ENG ARI TORRES  PTE ENG ARI TORRES, SAO P, 1, SAO PAULO","[-23.59518528029151, -46.69540568029149]"
2463,50324,RUA NICOLAU GENTILE,0,TABOAO DA SERRA,"RUA NICOLAU GENTILE, 0, TABOAO DA SERRA","[-23.6383769802915, -46.7840619802915]"
2464,50368,AVENIDA MARGINAL TIETE,100,SAO PAULO,"AVENIDA MARGINAL TIETE, 100, SAO PAULO","[-23.5319476802915, -46.75172628029149]"
2465,50370,AVENIDA DIAMANTINA,186,FRANCISCO MORATO,"AVENIDA DIAMANTINA, 186, FRANCISCO MORATO","[-23.2888243802915, -46.7099693802915]"
2466,50392,RUA JOAO CACHOEIRA,1562,SAO PAULO,"RUA JOAO CACHOEIRA, 1562, SAO PAULO","[-23.5953214802915, -46.6763910802915]"
2467,50430,RUA IOLANDA MAHALI,1010,SANTANA DE PARNAIBA,"RUA IOLANDA MAHALI, 1010, SANTANA DE PARNAIBA","[-23.4328625802915, -46.8252041802915]"
2468,50434,AVENIDA SENADOR TEOTONIO VILELA,100,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 100, SAO PAULO","[-23.7037140802915, -46.7027279802915]"
2469,50445,ESTR DO VARADOURO  ESTR DO VARADOURO  SANTA ISA,0,SANTA ISABEL,"ESTR DO VARADOURO  ESTR DO VARADOURO  SANTA ISA, 0, SANTA ISABEL","[-23.3025939802915, -46.2111409802915]"
2470,50450,PRACA MIGUEL ABRAHAO  VILA ARICANDUVA  PRACA MIG,1,SAO PAULO,"PRACA MIGUEL ABRAHAO  VILA ARICANDUVA  PRACA MIG, 1, SAO PAULO","[-23.53812, -46.54830668029149]"
2471,50517,AVENIDA INTERLAGOS,0,SAO PAULO,"AVENIDA INTERLAGOS, 0, SAO PAULO","[-23.6777851802915, -46.67961478029149]"
2472,50522,Rodovia dos Imigrantes,7,SAO PAULO,"Rodovia dos Imigrantes, 7, SAO PAULO","[-23.6060102802915, -46.62713168029151]"
2473,50526,AVENIDA FRANCISCO FERREIRA LOPES,100,MOGI DAS CRUZES,"AVENIDA FRANCISCO FERREIRA LOPES, 100, MOGI DAS CRUZES","[-23.5342135802915, -46.2113279802915]"
2474,50622,RUA MARIA TERESA,99,SAO PAULO,"RUA MARIA TERESA, 99, SAO PAULO","[-23.5186136802915, -46.5465445802915]"
2475,50625,VIADUTO DOS BANDEIRANTES,100,SAO PAULO,"VIADUTO DOS BANDEIRANTES, 100, SAO PAULO","[-23.6153315, -46.6732501]"
2476,50627,ESTRADA DOS ALVARENGAS,601,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 601, SAO BERNARDO DO CAMPO","[-23.7379678802915, -46.63318908029149]"
2477,50628,RUA BRASILIO RODRIGUES,187,SANTO ANDRE,"RUA BRASILIO RODRIGUES, 187, SANTO ANDRE","[-23.6938283802915, -46.5117833802915]"
2478,50631,PONTE ARICANDUVA,100,SAO PAULO,"PONTE ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
2479,50641,AVENIDA ESCOLA POLITECNICA,100,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 100, SAO PAULO","[-23.5595688802915, -46.7466419802915]"
2480,50702,MARGINAL PINHEIROS,100,SAO PAULO,"MARGINAL PINHEIROS, 100, SAO PAULO","[-23.5721698802915, -46.70240818029151]"
2481,50705,AVENIDA PRINCIPE DE GALES,3190,SANTO ANDRE,"AVENIDA PRINCIPE DE GALES, 3190, SANTO ANDRE","[-23.6625296, -46.55358080000001]"
2482,50724,"PARQUE SHOPPING MAIA  AVENIDA BARTOLOMEU DE CARLOS, 2",0,GUARULHOS,"PARQUE SHOPPING MAIA  AVENIDA BARTOLOMEU DE CARLOS, 2, 0, GUARULHOS","[-23.4448957802915, -46.54161138029149]"
2483,50785,AVENIDA PEDRO ALVARES CABRAL,100,SAO PAULO,"AVENIDA PEDRO ALVARES CABRAL, 100, SAO PAULO","[-23.5823526802915, -46.66051188029149]"
2484,50793,AVENIDA OTAVIO BRAGA DE MESQUITA,0,GUARULHOS,"AVENIDA OTAVIO BRAGA DE MESQUITA, 0, GUARULHOS","[-23.4659561, -46.5138553]"
2485,50805,RUA MIGUEL YUNES,115,SAO PAULO,"RUA MIGUEL YUNES, 115, SAO PAULO","[-23.6864243802915, -46.6924167802915]"
2486,50868,RUA POVOADO DO RIO NOVO,1778,SAO PAULO,"RUA POVOADO DO RIO NOVO, 1778, SAO PAULO","[-23.4717783802915, -46.7229802802915]"
2487,50871,AVENIDA GOIAS,100,SAO CAETANO DO SUL,"AVENIDA GOIAS, 100, SAO CAETANO DO SUL","[-23.6167692802915, -46.58055728029151]"
2488,50874,AVENIDA DOS AUTONOMISTAS,100,OSASCO,"AVENIDA DOS AUTONOMISTAS, 100, OSASCO","[-23.5326954802915, -46.7870888802915]"
2489,50877,RUA CARLOS VICARI,271,SAO PAULO,"RUA CARLOS VICARI, 271, SAO PAULO","[-23.5255852802915, -46.6856319802915]"
2490,50881,AVENIDA YERVANT KISSAJIKIAN,2248,SAO PAULO,"AVENIDA YERVANT KISSAJIKIAN, 2248, SAO PAULO","[-23.6780737302915, -46.6610485302915]"
2491,50918,ESTRADA DE BONSUCESSO,2600,GUARULHOS,"ESTRADA DE BONSUCESSO, 2600, GUARULHOS","[-23.4506087802915, -46.39224988029149]"
2492,50931,CENTRAL PLAZA SHOPPING  AVENIDA DR FRANCISCO MESQUIT,1836,SAO PAULO,"CENTRAL PLAZA SHOPPING  AVENIDA DR FRANCISCO MESQUIT, 1836, SAO PAULO","[-23.59505608029151, -46.5865038802915]"
2493,50998,ACESSO 15 DE NOVEMBRO,0,FERRAZ DE VASCONCELOS,"ACESSO 15 DE NOVEMBRO, 0, FERRAZ DE VASCONCELOS","[-23.5391881, -46.3795897]"
2494,51000,RUA VISCONDE DE SOUSA FRANCO,100,SAO PAULO,"RUA VISCONDE DE SOUSA FRANCO, 100, SAO PAULO","[-23.6002615802915, -46.51431488029151]"
2495,51007,ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,"ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
2496,51013,Rodovia Castelo Branco,0,OSASCO,"Rodovia Castelo Branco, 0, OSASCO","[-23.5135832802915, -46.80291898029151]"
2497,51023,MARGINAL TIETE PISTA EXPRESSA KM 18,0,SAO PAULO,"MARGINAL TIETE PISTA EXPRESSA KM 18, 0, SAO PAULO","[-23.5406327, -46.7575221]"
2498,51024,AVENIDA PRESIDENTE KENEDY,1259,SAO PAULO,"AVENIDA PRESIDENTE KENEDY, 1259, SAO PAULO","[-24.0060071802915, -46.42349008029149]"
2499,51097,RUA TITA RUFFO,759,SAO PAULO,"RUA TITA RUFFO, 759, SAO PAULO","[-23.6051394802915, -46.4786709802915]"
2500,51099,AVENIDA DOS METALURGICOS,100,SAO PAULO,"AVENIDA DOS METALURGICOS, 100, SAO PAULO","[-23.5816994802915, -46.4121530802915]"
2501,51101,RUA PADRE MANUEL LUIS DE VERGUEIRO,867,SAO PAULO,"RUA PADRE MANUEL LUIS DE VERGUEIRO, 867, SAO PAULO","[-23.5720061802915, -46.5138889802915]"
2502,51106,ACESSO DOUTOR EDUARDO COTCHING,1790,SAO PAULO,"ACESSO DOUTOR EDUARDO COTCHING, 1790, SAO PAULO","[-23.5688069802915, -46.5447230802915]"
2503,51108,ACESSO AVENIDA VINTE E TRES DE MAIO,100,SAO PAULO,"ACESSO AVENIDA VINTE E TRES DE MAIO, 100, SAO PAULO","[-23.5684031802915, -46.6422459802915]"
2504,51111,AVENIDA NELSON BRAIDO,10,SAO CAETANO DO SUL,"AVENIDA NELSON BRAIDO, 10, SAO CAETANO DO SUL","[-23.6295222, -46.5818897]"
2505,51122,AVENIDA ARICANDUVA,14000,SAO PAULO,"AVENIDA ARICANDUVA, 14000, SAO PAULO","[-23.5992318802915, -46.46952118029149]"
2506,51132,VIADUTO ENG ALBERTO BADRA  VIADUTO ENG ALBERTO,100,SAO PAULO,"VIADUTO ENG ALBERTO BADRA  VIADUTO ENG ALBERTO, 100, SAO PAULO","[-23.5376797802915, -46.5492448802915]"
2507,51175,Rodovia Fernão Dias,100,SAO PAULO,"Rodovia Fernão Dias, 100, SAO PAULO","[-23.4731035802915, -46.56589768029149]"
2508,51177,Rodovia dos Bandeirantes,14.9,SAO PAULO,"Rodovia dos Bandeirantes, 14.9, SAO PAULO","[-23.1099207802915, -47.00979248029149]"
2509,51181,AVENIDA SARGENTO GERALDO SANTANA,1628,SAO PAULO,"AVENIDA SARGENTO GERALDO SANTANA, 1628, SAO PAULO","[-23.6665272802915, -46.68001288029149]"
2510,51184,RUA CAFE FILHO,35026,SAO BERNARDO DO CAMPO,"RUA CAFE FILHO, 35026, SAO BERNARDO DO CAMPO","[-23.7055638802915, -46.56554373029151]"
2511,51192,AVENIDA VITOR GABRIEL,3284,SAO PAULO,"AVENIDA VITOR GABRIEL, 3284, SAO PAULO","[-23.6337108302915, -46.77463108029149]"
2512,51259,Rodovia Castelo Branco,10,SAO PAULO,"Rodovia Castelo Branco, 10, SAO PAULO","[-23.5112329802915, -46.8185051802915]"
2513,51273,RUA JOSE MASCARENHAS,0,SAO PAULO,"RUA JOSE MASCARENHAS, 0, SAO PAULO","[-23.5394413802915, -46.52829248029149]"
2514,51277,RUA ALAGOAS,9999999,SAO PAULO,"RUA ALAGOAS, 9999999, SAO PAULO","[-23.5486834, -46.6657058]"
2515,51329,AVENIDA SENADOR TEOTONIO VILELA,8500,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 8500, SAO PAULO","[-23.7720925802915, -46.7201228802915]"
2516,51330,COLEGIO REGINA MUNDI  R MARQUES DE LAGES  2002,0,SAO PAULO,"COLEGIO REGINA MUNDI  R MARQUES DE LAGES  2002, 0, SAO PAULO","[-23.6255856802915, -46.6018458802915]"
2517,51332,COMPLEXO VIARIO AYRTON SENNA  COMPLEXO VIARIO AYR,100,SAO PAULO,"COMPLEXO VIARIO AYRTON SENNA  COMPLEXO VIARIO AYR, 100, SAO PAULO","[-23.5891434, -46.6681199]"
2518,51336,AVENIDA PRESTES MAIA,900,SAO PAULO,"AVENIDA PRESTES MAIA, 900, SAO PAULO","[-23.5385756802915, -46.63493658029149]"
2519,51340,ESTRADA DO M'BOI MIRIM,1663,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 1663, SAO PAULO","[-23.6764439802915, -46.7494567802915]"
2520,51347,RUA SANTA CRUZ,1801,SAO PAULO,"RUA SANTA CRUZ, 1801, SAO PAULO","[-23.6028744802915, -46.6223816802915]"
2521,51348,ROMEIROS KM 37,0,SANTANA DE PARNAIBA,"ROMEIROS KM 37, 0, SANTANA DE PARNAIBA","[-23.5051835, -46.9822352]"
2522,51408,AVENIDA EDU CHAVES,553,SAO PAULO,"AVENIDA EDU CHAVES, 553, SAO PAULO","[-23.4737889802915, -46.5728662802915]"
2523,51425,AVENIDA GETULIO VARGAS,0,OSASCO,"AVENIDA GETULIO VARGAS, 0, OSASCO","[-23.5058012802915, -46.78931608029149]"
2524,51478,AVENIDA ARICANDUVA,10300,SAO PAULO,"AVENIDA ARICANDUVA, 10300, SAO PAULO","[-23.5900416802915, -46.48280088029149]"
2525,51486,AVENIDA RIO DAS PEDRAS,0,SAO PAULO,"AVENIDA RIO DAS PEDRAS, 0, SAO PAULO","[-23.5612320802915, -46.52151198029149]"
2526,51488,Rodovia dos Imigrantes,10,DIADEMA,"Rodovia dos Imigrantes, 10, DIADEMA","[-23.6826221802915, -46.6124403802915]"
2527,51583,AVENIDA LUIZ DUMONT VILLARES,707,SAO PAULO,"AVENIDA LUIZ DUMONT VILLARES, 707, SAO PAULO","[-23.4969594802915, -46.61354678029151]"
2528,51585,AVENIDA PREFEITO CARLOS FERREIRA LOPES,100,MOGI DAS CRUZES,"AVENIDA PREFEITO CARLOS FERREIRA LOPES, 100, MOGI DAS CRUZES","[-23.5164947, -46.1936106]"
2529,51657,ESTRADA SAPOPEMBA,100,MAUA,"ESTRADA SAPOPEMBA, 100, MAUA","[-23.6398811802915, -46.39402358029151]"
2530,51658,RUA ALDEIA DOS MACHACALIS,196,SAO PAULO,"RUA ALDEIA DOS MACHACALIS, 196, SAO PAULO","[-23.5289729802915, -46.42097468029149]"
2531,51659,AVENIDA MARECHAL TITO,1817,SAO PAULO,"AVENIDA MARECHAL TITO, 1817, SAO PAULO","[-23.4961308302915, -46.4294993302915]"
2532,51669,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
2533,51670,RUA JERUSALEM,1234,EMBU DAS ARTES,"RUA JERUSALEM, 1234, EMBU DAS ARTES","[-23.6668642802915, -46.8122406802915]"
2534,51672,AVENIDA CUPECE,0,SAO PAULO,"AVENIDA CUPECE, 0, SAO PAULO","[-23.6755061802915, -46.6440138802915]"
2535,51675,Rodovia Índio-Tibiriçá,12588,SUZANO,"Rodovia Índio-Tibiriçá, 12588, SUZANO","[-23.6453172802915, -46.3234637802915]"
2536,51682,Rodovia Anhieta,99,SAO PAULO,"Rodovia Anhieta, 99, SAO PAULO","[-23.6454158802915, -46.5863609802915]"
2537,51750,RUA SAO PASCAL,269,SAO PAULO,"RUA SAO PASCAL, 269, SAO PAULO","[-23.5336608802915, -46.4308498802915]"
2538,51778,ACESSO AVENIDA AVENIDA RAGUEB CHOHFI,100,SAO PAULO,"ACESSO AVENIDA AVENIDA RAGUEB CHOHFI, 100, SAO PAULO","[-23.6126079802915, -46.47541818029149]"
2539,51836,ESTRADA BELA VISTA,100,SANTANA DE PARNAIBA,"ESTRADA BELA VISTA, 100, SANTANA DE PARNAIBA","[-23.4624127802915, -46.8812073802915]"
2540,51846,AVENIDA JACUPESSEGO,100,SAO PAULO,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]"
2541,51855,PARQUE RAPOSO TAVARES,10,SAO PAULO,"PARQUE RAPOSO TAVARES, 10, SAO PAULO","[-23.5896773802915, -46.7575805802915]"
2542,51927,RUA VINTE E UM DE MARCO,100,FRANCISCO MORATO,"RUA VINTE E UM DE MARCO, 100, FRANCISCO MORATO","[-23.2856859802915, -46.74730708029149]"
2543,51929,RUA BELISARIO JOSE DE OLIVEIRA,112,EMBU DAS ARTES,"RUA BELISARIO JOSE DE OLIVEIRA, 112, EMBU DAS ARTES","[-23.6449904802915, -46.9041038802915]"
2544,51935,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
2545,51943,VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE,61,OSASCO,"VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE, 61, OSASCO","[-23.5226864802915, -46.79024468029151]"
2546,51950,AVENIDA SENADOR TEOTONIO VILELA,100,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 100, SAO PAULO","[-23.7037140802915, -46.7027279802915]"
2547,52028,RUA AUGUSTA,100,SAO PAULO,"RUA AUGUSTA, 100, SAO PAULO","[-23.5514053302915, -46.6485374302915]"
2548,52031,ESTRADA DO M'BOI MIRIM,1662,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 1662, SAO PAULO","[-23.6759071802915, -46.74944548029151]"
2549,52080,Rodovia dos Imigrantes,15,DIADEMA,"Rodovia dos Imigrantes, 15, DIADEMA","[-23.7144362802915, -46.6060352802915]"
2550,52084,AVENIDA NORDESTINA,3389,SAO PAULO,"AVENIDA NORDESTINA, 3389, SAO PAULO","[-23.5126021302915, -46.42973713029149]"
2551,52085,"SHOPPING D  AVENIDA CRUZEIRO DO SUL, 1100",1,SAO PAULO,"SHOPPING D  AVENIDA CRUZEIRO DO SUL, 1100, 1, SAO PAULO","[-23.5228066802915, -46.6249195802915]"
2552,52091,ESTRADA DE ITAPECERICA,2508,EMBU DAS ARTES,"ESTRADA DE ITAPECERICA, 2508, EMBU DAS ARTES","[-23.6706431802915, -46.80434968029149]"
2553,52101,"SAO PAULO AIRPORT MARRIOTT HOTEL  AVE, AVENIDA MIN E",0,GUARULHOS,"SAO PAULO AIRPORT MARRIOTT HOTEL  AVE, AVENIDA MIN E, 0, GUARULHOS","[-23.4577158802915, -46.49366198029149]"
2554,52154,RUA ERNEST RENAM,10,SAO PAULO,"RUA ERNEST RENAM, 10, SAO PAULO","[-23.6074899802915, -46.72470398029149]"
2555,52155,Rodovia dos Imigrantes,10,DIADEMA,"Rodovia dos Imigrantes, 10, DIADEMA","[-23.6826221802915, -46.6124403802915]"
2556,52177,RETORNO AVENIDA PRESIDENTE HUMBERTO DE ALENCAR CAS,2979,GUARULHOS,"RETORNO AVENIDA PRESIDENTE HUMBERTO DE ALENCAR CAS, 2979, GUARULHOS","[-23.4780597802915, -46.5491532802915]"
2557,52258,RUA CAPITAO JOSE GALO,1363,RIBEIRAO PIRES,"RUA CAPITAO JOSE GALO, 1363, RIBEIRAO PIRES","[-23.7036417802915, -46.42719958029149]"
2558,52261,ACESSO AVENIDA ALCANTARA MACHADO,0,SAO PAULO,"ACESSO AVENIDA ALCANTARA MACHADO, 0, SAO PAULO","[-23.5440635802915, -46.59097358029151]"
2559,52264,Avenida Embaixador Macedo Soares,0,SAO PAULO,"Avenida Embaixador Macedo Soares, 0, SAO PAULO","[-23.5115501802915, -46.7196380802915]"
2560,52279,ESTRADA DE ITAPECERICA,3516,SAO PAULO,"ESTRADA DE ITAPECERICA, 3516, SAO PAULO","[-23.6578548802915, -46.7651473802915]"
2561,52282,ACESSO AVENIDA PROFESSOR FRANCISCO MORATO,100,SAO PAULO,"ACESSO AVENIDA PROFESSOR FRANCISCO MORATO, 100, SAO PAULO","[-23.5741980802915, -46.7070122302915]"
2562,52328,RUA GERALDO ALVES DE CARVALHO,332,SAO PAULO,"RUA GERALDO ALVES DE CARVALHO, 332, SAO PAULO","[-23.4814717802915, -46.7067696802915]"
2563,52329,AVENIDA JOAO FIRMINO,1520,SAO BERNARDO DO CAMPO,"AVENIDA JOAO FIRMINO, 1520, SAO BERNARDO DO CAMPO","[-23.7251110802915, -46.5734903302915]"
2564,52332,AVENIDA MARECHAL TITO,100,SAO PAULO,"AVENIDA MARECHAL TITO, 100, SAO PAULO","[-23.4942018802915, -46.4457865802915]"
2565,52408,Avenida Embaixador Macedo Soares,0,SAO PAULO,"Avenida Embaixador Macedo Soares, 0, SAO PAULO","[-23.5115501802915, -46.7196380802915]"
2566,52409,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,1300,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 1300, DIADEMA","[-23.6866092802915, -46.61391168029149]"
2567,52411,Rodovia Anhanguera,10,SAO PAULO,"Rodovia Anhanguera, 10, SAO PAULO","[-23.2208611802915, -46.8822732802915]"
2568,52413,VIADUTO  MARIO COVAS,0,SAO PAULO,"VIADUTO  MARIO COVAS, 0, SAO PAULO","[-23.9706385302915, -46.4022209802915]"
2569,52416,ACESSO AVENIDA PADRE ANCHIETA,10,SAO BERNARDO DO CAMPO,"ACESSO AVENIDA PADRE ANCHIETA, 10, SAO BERNARDO DO CAMPO","[-23.6842724802915, -46.56913818029151]"
2570,52424,AVENIDA JOSE PINHEIRO BORGES,4993,SAO PAULO,"AVENIDA JOSE PINHEIRO BORGES, 4993, SAO PAULO","[-23.5269532802915, -46.4340466802915]"
2571,52425,ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA,1,OSASCO,"ACESSO AVENIDA SPORT CLUB CORINTIANS PAULISTA, 1, OSASCO","[-23.5554682, -46.7938116]"
2572,52427,AVENIDA JOSE PINHEIRO BORGES,4993,SAO PAULO,"AVENIDA JOSE PINHEIRO BORGES, 4993, SAO PAULO","[-23.5269532802915, -46.4340466802915]"
2573,52484,RUA IBIS DOURADO,39,FRANCO DA ROCHA,"RUA IBIS DOURADO, 39, FRANCO DA ROCHA","[-23.3303448302915, -46.7007838302915]"
2574,52488,COMPLEXO VIARIO MARIA MALUF  COMPLEXO VIARIO MARI,0,SAO PAULO,"COMPLEXO VIARIO MARIA MALUF  COMPLEXO VIARIO MARI, 0, SAO PAULO","[-23.6302202, -46.6295089]"
2575,52492,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
2576,52503,AVENIDA IPIRANGA,210,SAO PAULO,"AVENIDA IPIRANGA, 210, SAO PAULO","[-23.5474815802915, -46.6458715802915]"
2577,52509,Rodovia dos Imigrantes,110,SAO PAULO,"Rodovia dos Imigrantes, 110, SAO PAULO","[-23.6585992802915, -46.63531088029149]"
2578,52556,"ROLDAO ATACADISTA  ESTR MUN DOS ABREUS, 45",1,FRANCO DA ROCHA,"ROLDAO ATACADISTA  ESTR MUN DOS ABREUS, 45, 1, FRANCO DA ROCHA","[-23.3200040802915, -46.7556969802915]"
2579,52560,AVENIDA IMIRIM,0,SAO PAULO,"AVENIDA IMIRIM, 0, SAO PAULO","[-23.4820399802915, -46.65782598029151]"
2580,52618,PARQUE RAPOSO TAVARES,1,SAO PAULO,"PARQUE RAPOSO TAVARES, 1, SAO PAULO","[-23.5894974802915, -46.7576205802915]"
2581,52619,RUA DAS TRES MARIAS,6880,ITAPECERICA DA SERRA,"RUA DAS TRES MARIAS, 6880, ITAPECERICA DA SERRA","[-23.7036935, -46.7919965]"
2582,52639,Rodovia Ayrton Senna da Silva,1,GUARULHOS,"Rodovia Ayrton Senna da Silva, 1, GUARULHOS","[-23.3802884802915, -46.1469814802915]"
2583,52698,PONTE VILA MARIA,1,SAO PAULO,"PONTE VILA MARIA, 1, SAO PAULO","[-23.5277852802915, -46.5974653802915]"
2584,52702,AVENIDA DO TABOAO,100,SAO BERNARDO DO CAMPO,"AVENIDA DO TABOAO, 100, SAO BERNARDO DO CAMPO","[-23.6493639802915, -46.58183948029149]"
2585,52818,ESTRADA KEISHI MATSUMOTO,1725,EMBU DAS ARTES,"ESTRADA KEISHI MATSUMOTO, 1725, EMBU DAS ARTES","[-23.6253847802915, -46.8517598802915]"
2586,52819,RUA PROFESSOR ARNALDO JOAO SEMERARO,436,SAO PAULO,"RUA PROFESSOR ARNALDO JOAO SEMERARO, 436, SAO PAULO","[-23.6494443802915, -46.60025828029149]"
2587,52864,ACESSO AVENIDA ALCANTARA MACHADO,100,SAO PAULO,"ACESSO AVENIDA ALCANTARA MACHADO, 100, SAO PAULO","[-23.5535400302915, -46.6251702302915]"
2588,52866,AVENIDA PROFESSOR FRANCISCO MORATO,120,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 120, SAO PAULO","[-23.5743561802915, -46.70712758029149]"
2589,52882,AVENIDA DOUTOR ANTONIO MARIA LAET,1,SAO PAULO,"AVENIDA DOUTOR ANTONIO MARIA LAET, 1, SAO PAULO","[-23.4823946802915, -46.60618178029151]"
2590,52886,AVENIDA DOUTOR RICARDO JAFET,810,SAO PAULO,"AVENIDA DOUTOR RICARDO JAFET, 810, SAO PAULO","[-23.5846056802915, -46.61821698029149]"
2591,52954,RUA JOAO CORDEIRO,593,SAO PAULO,"RUA JOAO CORDEIRO, 593, SAO PAULO","[-23.4944604802915, -46.7037953802915]"
2592,52961,RUA JOSE CHURRIGUERA,70,SAO PAULO,"RUA JOSE CHURRIGUERA, 70, SAO PAULO","[-23.5877697, -46.58490219999999]"
2593,52973,AVENIDA DAS JUNTAS PROVISORIAS,100,SAO PAULO,"AVENIDA DAS JUNTAS PROVISORIAS, 100, SAO PAULO","[-23.5889064802915, -46.5993180802915]"
2594,53035,RUA ANDRE BEAUNEVEU,100,SAO PAULO,"RUA ANDRE BEAUNEVEU, 100, SAO PAULO","[-23.5360968, -46.7520809]"
2595,53036,Rodovia Coronel PM Nelson Tranchesi,32,JANDIRA,"Rodovia Coronel PM Nelson Tranchesi, 32, JANDIRA","[-23.5456849802915, -46.9339228802915]"
2596,53047,VIADUTO MINISTRO ALIOMAR BALEEIRO,1,SAO PAULO,"VIADUTO MINISTRO ALIOMAR BALEEIRO, 1, SAO PAULO","[-23.6306304802915, -46.6324127802915]"
2597,53055,AVENIDA ROBERT KENNEDY,3686,SAO PAULO,"AVENIDA ROBERT KENNEDY, 3686, SAO PAULO","[-23.7245845802915, -46.5758904802915]"
2598,53056,ACESSO AVENIDA DOUTOR ABRAAO RIBEIRO,247,SAO PAULO,"ACESSO AVENIDA DOUTOR ABRAAO RIBEIRO, 247, SAO PAULO","[-23.5231194802915, -46.6606207802915]"
2599,53105,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
