,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
22,707,AVENIDA DOS ESTADOS,11041,SANTO ANDRE,"AVENIDA DOS ESTADOS, 11041, SANTO ANDRE","[-23.6517983802915, -46.4933203302915]"
23,709,Rodovia dos Imigrantes,100,SAO PAULO,"Rodovia dos Imigrantes, 100, SAO PAULO","[-23.6063009802915, -46.62784808029149]"
24,810,ACESSO AVENIDA RADIAL LESTE OESTE,100,SAO PAULO,"ACESSO AVENIDA RADIAL LESTE OESTE, 100, SAO PAULO","[-23.5328009802915, -46.52162188029149]"
25,814,AVENIDA DAS NACOES,2275,SANTO ANDRE,"AVENIDA DAS NACOES, 2275, SANTO ANDRE","[-23.6458977802915, -46.49596498029151]"
26,857,ESTRADA GALVAO BUENO,9041,SAO BERNARDO DO CAMPO,"ESTRADA GALVAO BUENO, 9041, SAO BERNARDO DO CAMPO","[-23.7734551802915, -46.59862508029151]"
27,871,ESTRADA GALVAO BUENO,9172,SAO BERNARDO DO CAMPO,"ESTRADA GALVAO BUENO, 9172, SAO BERNARDO DO CAMPO","[-23.7729669802915, -46.60132818029151]"
28,986,ACESSO AVENIDA GOVERNADOR CARVALHO PINTO,100,SAO PAULO,"ACESSO AVENIDA GOVERNADOR CARVALHO PINTO, 100, SAO PAULO","[-23.5151215802915, -46.54628488029151]"
29,994,AVENIDA GETULIO VARGAS,100,OSASCO,"AVENIDA GETULIO VARGAS, 100, OSASCO","[-23.5200804802915, -46.78964558029149]"
30,1044,AVENIDA ALZIRO ZARUR,100,SAO PAULO,"AVENIDA ALZIRO ZARUR, 100, SAO PAULO","[-23.5631358802915, -46.4845297802915]"
31,1056,ACESSO ALBERTO BYINGTON,1000,SAO PAULO,"ACESSO ALBERTO BYINGTON, 1000, SAO PAULO","[-23.5074069802915, -46.59197038029149]"
32,1060,VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE,10,OSASCO,"VIADUTO PRESIDENTE DOUTOR TANCREDO DE ALMEIDA NEVE, 10, OSASCO","[-23.5269728802915, -46.7926149802915]"
33,1130,Avenida Major Sylvio de Magalhães Padilha,150,SAO PAULO,"Avenida Major Sylvio de Magalhães Padilha, 150, SAO PAULO","[-23.6358418, -46.72246699999999]"
34,1143,RUA ACASSIO ANTONIO BATISTA,100,GUARULHOS,"RUA ACASSIO ANTONIO BATISTA, 100, GUARULHOS","[-23.3677628802915, -46.39770498029149]"
35,1202,AVENIDA NOVE DE JULHO,399,SAO PAULO,"AVENIDA NOVE DE JULHO, 399, SAO PAULO","[-23.5511986802915, -46.6436846802915]"
36,1205,Rodovia Índio-Tibiriçá,200,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 200, RIBEIRAO PIRES","[-23.6593889802915, -46.3339937802915]"
37,1283,RUA ATLANTICA,4300,SAO PAULO,"RUA ATLANTICA, 4300, SAO PAULO","[-23.7052215802915, -46.7162365802915]"
38,1292,AVENIDA DOS BANDEIRANTES,4119,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 4119, SAO PAULO","[-23.6194296802915, -46.66106698029149]"
39,1295,AVENIDA BRIGADEIRO LUIS ANTONIO,4521,SAO PAULO,"AVENIDA BRIGADEIRO LUIS ANTONIO, 4521, SAO PAULO","[-23.5827686302915, -46.66634983029149]"
40,1307,PONTE ARICANDUVA,1,SAO PAULO,"PONTE ARICANDUVA, 1, SAO PAULO","[-23.5393943802915, -46.54734778029151]"
41,1381,AVENIDA CANGAIBA,1063,SAO PAULO,"AVENIDA CANGAIBA, 1063, SAO PAULO","[-23.5059354802915, -46.5159487802915]"
42,1385,AVENIDA ARICANDUVA,0,SAO PAULO,"AVENIDA ARICANDUVA, 0, SAO PAULO","[-23.5672306802915, -46.5082644802915]"
43,1401,RUA SADAMU INOUE,1400,SAO PAULO,"RUA SADAMU INOUE, 1400, SAO PAULO","[-23.7874340802915, -46.72747998029149]"
44,1456,RUA JEQUIRITUBA,2556,SAO PAULO,"RUA JEQUIRITUBA, 2556, SAO PAULO","[-23.7430132802915, -46.6849381802915]"
45,1461,Rodovia dos Imigrantes,16,DIADEMA,"Rodovia dos Imigrantes, 16, DIADEMA","[-23.6525137802915, -46.6352914802915]"
46,1471,ACESSO AVENIDA JACUPESSEGO,5550,SAO PAULO,"ACESSO AVENIDA JACUPESSEGO, 5550, SAO PAULO","[-23.5403652302915, -46.45230078029149]"
47,1510,RUA GALATEA,1200,SAO PAULO,"RUA GALATEA, 1200, SAO PAULO","[-23.5095978802915, -46.61392358029149]"
48,1611,RETORNO  HENRIQUE EROLES,1,ITAQUAQUECETUBA,"RETORNO  HENRIQUE EROLES, 1, ITAQUAQUECETUBA","[-23.5121716, -46.397296]"
49,1629,RUA ACASSIO ANTONIO BATISTA,763,GUARULHOS,"RUA ACASSIO ANTONIO BATISTA, 763, GUARULHOS","[-23.4012337802915, -46.4014405802915]"
50,1630,AVENIDA JAGUARE,100,SAO PAULO,"AVENIDA JAGUARE, 100, SAO PAULO","[-23.5588922802915, -46.74665033029149]"
51,1696,AVENIDA EMANCIPACAO,97,ITAQUAQUECETUBA,"AVENIDA EMANCIPACAO, 97, ITAQUAQUECETUBA","[-23.4791853302915, -46.3544918302915]"
52,1710,RUA PREFEITO CIDO FRANCO,1083,RIO GRANDE DA SERRA,"RUA PREFEITO CIDO FRANCO, 1083, RIO GRANDE DA SERRA","[-23.7443027802915, -46.4026358802915]"
53,1718,AVENIDA SILVESTRE PIRES DE FREITAS,100,GUARULHOS,"AVENIDA SILVESTRE PIRES DE FREITAS, 100, GUARULHOS","[-23.4310155802915, -46.5037693802915]"
54,1724,Rodovia dos Imigrantes,1,SAO PAULO,"Rodovia dos Imigrantes, 1, SAO PAULO","[-23.6448889802915, -46.63075428029149]"
55,1794,AVENIDA ARICANDUVA,10000,SAO PAULO,"AVENIDA ARICANDUVA, 10000, SAO PAULO","[-23.5896685802915, -46.48290778029149]"
56,1795,ACESSO AVENIDA JACUPESSEGO,809,SAO PAULO,"ACESSO AVENIDA JACUPESSEGO, 809, SAO PAULO","[-23.5673063802915, -46.44764558029149]"
57,1802,AVENIDA GETULIO VARGAS,100,OSASCO,"AVENIDA GETULIO VARGAS, 100, OSASCO","[-23.5200804802915, -46.78964558029149]"
58,1805,AVENIDA ENGENHEIRO CAETANO ALVARES,3924,SAO PAULO,"AVENIDA ENGENHEIRO CAETANO ALVARES, 3924, SAO PAULO","[-23.4900556802915, -46.65110758029149]"
59,1811,AVENIDA TIRADENTES,100,SAO PAULO,"AVENIDA TIRADENTES, 100, SAO PAULO","[-23.5362305802915, -46.6343189802915]"
60,1813,Avenida Marginal Direita do Tietê,500,SAO PAULO,"Avenida Marginal Direita do Tietê, 500, SAO PAULO","[-23.5156034802915, -46.7324886802915]"
61,1868,AVENIDA LUIZ GUSHIKEN,165,SAO PAULO,"AVENIDA LUIZ GUSHIKEN, 165, SAO PAULO","[-23.6670925802915, -46.73342668029149]"
62,1880,Rodovia Régis Bittencourt,278,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 278, TABOAO DA SERRA","[-23.6086512802915, -46.7624090802915]"
63,1887,VIADUTO JULIO MESQUITA FILHO,100,SAO PAULO,"VIADUTO JULIO MESQUITA FILHO, 100, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
64,1889,AVENIDA ENGENHEIRO CAETANO ALVARES,100,SAO PAULO,"AVENIDA ENGENHEIRO CAETANO ALVARES, 100, SAO PAULO","[-23.5140031302915, -46.67183768029151]"
65,1939,ALAMEDA RIO NEGRO,162,BARUERI,"ALAMEDA RIO NEGRO, 162, BARUERI","[-23.5062899802915, -46.84763348029149]"
66,1946,AVENIDA MORUMBI,5500,SAO PAULO,"AVENIDA MORUMBI, 5500, SAO PAULO","[-23.6140469802915, -46.7145549802915]"
67,1948,AVENIDA JOSE PINHEIRO BORGES,10,SAO PAULO,"AVENIDA JOSE PINHEIRO BORGES, 10, SAO PAULO","[-23.5281067802915, -46.43331918029149]"
68,2015,AVENIDA PEREIRA BARRETO,2200,SANTO ANDRE,"AVENIDA PEREIRA BARRETO, 2200, SANTO ANDRE","[-23.6841501802915, -46.5463598802915]"
69,2017,AVENIDA DOS ESTADOS,10981,SANTO ANDRE,"AVENIDA DOS ESTADOS, 10981, SANTO ANDRE","[-23.6520773802915, -46.4935280802915]"
70,2070,AVENIDA DOS BANDEIRANTES,4167,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 4167, SAO PAULO","[-23.6195015802915, -46.6609008802915]"
71,2129,AVENIDA EDSON DANILO DOTTO,25,SANTO ANDRE,"AVENIDA EDSON DANILO DOTTO, 25, SANTO ANDRE","[-23.6656217, -46.5295009]"
72,2143,Rodovia Armando Salles,4000,SAO PAULO,"Rodovia Armando Salles, 4000, SAO PAULO","[-23.6956831802915, -46.8240022802915]"
73,2149,RUA ACASSIO ANTONIO BATISTA,529,GUARULHOS,"RUA ACASSIO ANTONIO BATISTA, 529, GUARULHOS","[-23.4028003802915, -46.4026343802915]"
74,2220,VIADUTO DO GLICERIO,100,SAO PAULO,"VIADUTO DO GLICERIO, 100, SAO PAULO","[-23.5574862802915, -46.6303012802915]"
75,2221,AVENIDA BRIGADEIRO LUIS ANTONIO,1401,SAO PAULO,"AVENIDA BRIGADEIRO LUIS ANTONIO, 1401, SAO PAULO","[-23.5627831802915, -46.6452926802915]"
76,2222,ESTRADA GUARULHOSNAZARE,2916,GUARULHOS,"ESTRADA GUARULHOSNAZARE, 2916, GUARULHOS","[-23.4137543802915, -46.4542441802915]"
77,2223,AVENIDA TIRADENTES,1537,SAO PAULO,"AVENIDA TIRADENTES, 1537, SAO PAULO","[-23.5345817802915, -46.6343768802915]"
78,2288,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
79,2373,AVENIDA DOS BANDEIRANTES,4825,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 4825, SAO PAULO","[-23.6224990802915, -46.6555536802915]"
80,2396,AVENIDA ARICANDUVA,100,SAO PAULO,"AVENIDA ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
81,2449,AVENIDA WASHINGTON LUIS,100,SAO PAULO,"AVENIDA WASHINGTON LUIS, 100, SAO PAULO","[-23.6533646802915, -46.6839042802915]"
82,2464,VIADUTO ENGENHEIRO ALBERTO BADRA,1,SAO PAULO,"VIADUTO ENGENHEIRO ALBERTO BADRA, 1, SAO PAULO","[-23.5369684802915, -46.54943988029149]"
83,2468,AVENIDA MORUMBI,5600,SAO PAULO,"AVENIDA MORUMBI, 5600, SAO PAULO","[-23.61455208029151, -46.71509518029149]"
84,2470,VIADUTO ANTONIO ADIBE CHAMAS,100,SANTO ANDRE,"VIADUTO ANTONIO ADIBE CHAMAS, 100, SANTO ANDRE","[-23.6548118802915, -46.5304636802915]"
85,2473,PREISIDENTE DUTRA,0,GUARULHOS,"PREISIDENTE DUTRA, 0, GUARULHOS","[-23.4401198, -46.4491338]"
86,2516,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,2279,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 2279, DIADEMA","[-23.6849679802915, -46.6056426802915]"
87,2552,Rodovia dos Imigrantes,15,DIADEMA,"Rodovia dos Imigrantes, 15, DIADEMA","[-23.7144362802915, -46.6060352802915]"
88,2553,AVENIDA CARLOS CALDEIRA FILHO,4126,SAO PAULO,"AVENIDA CARLOS CALDEIRA FILHO, 4126, SAO PAULO","[-23.6595043302915, -46.7692197302915]"
89,2559,Rodovia Régis Bittencourt,272,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 272, TABOAO DA SERRA","[-23.6086662802915, -46.7623799802915]"
90,2566,AVENIDA SILVESTRE PIRES DE FREITAS,100,GUARULHOS,"AVENIDA SILVESTRE PIRES DE FREITAS, 100, GUARULHOS","[-23.4310155802915, -46.5037693802915]"
91,2570,VIADUTO DO GLICERIO,10,SAO PAULO,"VIADUTO DO GLICERIO, 10, SAO PAULO","[-23.5573621802915, -46.6298419802915]"
92,2571,RENE BENEDITO SILVA KM 46 OESTE,0,ITAPEVI,"RENE BENEDITO SILVA KM 46 OESTE, 0, ITAPEVI","[-23.5494674802915, -46.9479698802915]"
93,2572,Rodovia Deputado Antonio Adib Chammas,0,SAO BERNARDO DO CAMPO,"Rodovia Deputado Antonio Adib Chammas, 0, SAO BERNARDO DO CAMPO","[-23.7796199802915, -46.3062119802915]"
94,2624,AVENIDA SALIM FARAH MALUF,3984,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 3984, SAO PAULO","[-23.5655873802915, -46.5773379802915]"
95,2639,AVENIDA SILVESTRE PIRES DE FREITAS,156,GUARULHOS,"AVENIDA SILVESTRE PIRES DE FREITAS, 156, GUARULHOS","[-23.4305948802915, -46.50385248029149]"
96,2680,PRESID TANCREDO DE ALMEIDA NEVES,44,CAIEIRAS,"PRESID TANCREDO DE ALMEIDA NEVES, 44, CAIEIRAS","[-23.3512087802915, -46.7448935802915]"
97,2696,AVENIDA BRIGADEIRO LUIS ANTONIO,4277,SAO PAULO,"AVENIDA BRIGADEIRO LUIS ANTONIO, 4277, SAO PAULO","[-23.5816289302915, -46.66442943029151]"
98,2701,RUA JEQUIRITUBA,1264,SAO PAULO,"RUA JEQUIRITUBA, 1264, SAO PAULO","[-23.7338461802915, -46.6900713302915]"
99,2702,AVENIDA COMENDADOR SANTANNA,896,SAO PAULO,"AVENIDA COMENDADOR SANTANNA, 896, SAO PAULO","[-23.67604978029151, -46.7752519802915]"
100,2707,AVENIDA WASHINGTON LUIS,3693,SAO PAULO,"AVENIDA WASHINGTON LUIS, 3693, SAO PAULO","[-23.6479999802915, -46.6761729802915]"
101,2766,Rodovia dos Imigrantes,16,DIADEMA,"Rodovia dos Imigrantes, 16, DIADEMA","[-23.6525137802915, -46.6352914802915]"
102,2774,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
103,2819,Avenida Marginal Tietê Central,100,SAO PAULO,"Avenida Marginal Tietê Central, 100, SAO PAULO","[-23.5227137802915, -46.6139964802915]"
104,2829,Rodovia Régis Bittencourt,274,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 274, TABOAO DA SERRA","[-23.6087817802915, -46.7624659802915]"
105,2882,ALAMEDA DOM PEDRO DE ALCANTARA,470,SAO BERNARDO DO CAMPO,"ALAMEDA DOM PEDRO DE ALCANTARA, 470, SAO BERNARDO DO CAMPO","[-23.7066198802915, -46.5399145802915]"
106,2883,VIADUTO JULIO MESQUITA FILHO,2,SAO PAULO,"VIADUTO JULIO MESQUITA FILHO, 2, SAO PAULO","[-23.5568054802915, -46.6428700802915]"
107,2886,ESTACAO METRO VILA MATILDE,100,SAO PAULO,"ESTACAO METRO VILA MATILDE, 100, SAO PAULO","[-23.5332167802915, -46.5322528802915]"
108,2892,Rodovia dos Imigrantes,10,SAO PAULO,"Rodovia dos Imigrantes, 10, SAO PAULO","[-23.6057421802915, -46.62761818029149]"
109,2894,AVENIDA SENADOR TEOTONIO VILELA,5165,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 5165, SAO PAULO","[-23.7441219802915, -46.70751058029149]"
110,2907,Avenida Major Sylvio de Magalhães Padilha,385,SAO PAULO,"Avenida Major Sylvio de Magalhães Padilha, 385, SAO PAULO","[-23.6358418, -46.72246699999999]"
111,2946,PRESID TANCREDO DE ALMEIDA NEVES,2647,CAIEIRAS,"PRESID TANCREDO DE ALMEIDA NEVES, 2647, CAIEIRAS","[-23.3862716802915, -46.73500938029149]"
112,2994,ESTRADA VELHA DA OLARIA,1935,COTIA,"ESTRADA VELHA DA OLARIA, 1935, COTIA","[-23.6251393802915, -46.9377655802915]"
113,3011,Rodovia Índio-Tibiriçá,0,SUZANO,"Rodovia Índio-Tibiriçá, 0, SUZANO","[-23.5687549802915, -46.30016378029149]"
114,3042,ESTRADA VELHA DA OLARIA,1930,COTIA,"ESTRADA VELHA DA OLARIA, 1930, COTIA","[-23.6256981802915, -46.93744798029149]"
115,3053,AVENIDA LUIZ GUSHIKEN,170,SAO PAULO,"AVENIDA LUIZ GUSHIKEN, 170, SAO PAULO","[-23.6644875802915, -46.7296377802915]"
116,3057,AVENIDA KEMEL ADDAS,1134,SAO PAULO,"AVENIDA KEMEL ADDAS, 1134, SAO PAULO","[-23.5044349802915, -46.36815938029151]"
117,3058,RUA DOS VIANAS,3088,SAO BERNARDO DO CAMPO,"RUA DOS VIANAS, 3088, SAO BERNARDO DO CAMPO","[-23.7093277802915, -46.5258468802915]"
118,3060,Rodovia Régis Bittencourt,1,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 1, TABOAO DA SERRA","[-23.6572079802915, -46.85138138029149]"
119,3123,VIADUTO  MARIO COVAS,0,SAO PAULO,"VIADUTO  MARIO COVAS, 0, SAO PAULO","[-23.9706385302915, -46.4022209802915]"
120,3125,PONTE DA VILA GUILHERME,50,SAO PAULO,"PONTE DA VILA GUILHERME, 50, SAO PAULO","[-23.5234981802915, -46.61227008029151]"
121,3127,Rodovia Régis Bittencourt,272,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 272, TABOAO DA SERRA","[-23.6086662802915, -46.7623799802915]"
122,3133,PRACA DOUTOR SAMPAIO VIDAL,23,SAO PAULO,"PRACA DOUTOR SAMPAIO VIDAL, 23, SAO PAULO","[-23.5686346802915, -46.5428312802915]"
123,3137,AVENIDA PACAEMBU,10017,SAO PAULO,"AVENIDA PACAEMBU, 10017, SAO PAULO","[-23.5301836802915, -46.6623652802915]"
124,3143,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
125,3149,AVENIDA SAPOPEMBA,2600,SAO PAULO,"AVENIDA SAPOPEMBA, 2600, SAO PAULO","[-23.5750490802915, -46.56536438029149]"
126,3209,PRACA CAMPO DE BAGATELLE,10,SAO PAULO,"PRACA CAMPO DE BAGATELLE, 10, SAO PAULO","[-23.5157630802915, -46.63085788029149]"
127,3213,AVENIDA NATALIA ZARIF,100,GUARULHOS,"AVENIDA NATALIA ZARIF, 100, GUARULHOS","[-23.4376525802915, -46.4971180802915]"
128,3224,RUA XIRIRICA,1480,SAO PAULO,"RUA XIRIRICA, 1480, SAO PAULO","[-23.5571211802915, -46.53610508029149]"
129,3269,ESTRADA DO JACARANDA,1592,CARAPICUIBA,"ESTRADA DO JACARANDA, 1592, CARAPICUIBA","[-23.5478647802915, -46.8490134802915]"
130,3288,Rodovia dos Imigrantes,12,SAO PAULO,"Rodovia dos Imigrantes, 12, SAO PAULO","[-23.6057501802915, -46.6276209802915]"
131,3293,RUA SADAMU INOUE,6744,SAO PAULO,"RUA SADAMU INOUE, 6744, SAO PAULO","[-23.8277104802915, -46.7341541802915]"
132,3339,ACESSO AVENIDA DOM PEDRO DE ALCANTARA,377,SAO BERNARDO DO CAMPO,"ACESSO AVENIDA DOM PEDRO DE ALCANTARA, 377, SAO BERNARDO DO CAMPO","[-23.7217545802915, -46.52638328029149]"
133,3342,AVENIDA DOS BANDEIRANTES,781,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 781, SAO PAULO","[-23.6004429802915, -46.6869609802915]"
134,3343,AVENIDA TIRADENTES,100,SAO PAULO,"AVENIDA TIRADENTES, 100, SAO PAULO","[-23.5362305802915, -46.6343189802915]"
135,3464,AVENIDA PREFEITO HIRANT SANAZAR,461,OSASCO,"AVENIDA PREFEITO HIRANT SANAZAR, 461, OSASCO","[-23.5533180802915, -46.77873338029149]"
136,3493,PRACA CAMPO DE BAGATELLE,300,SAO PAULO,"PRACA CAMPO DE BAGATELLE, 300, SAO PAULO","[-23.5165859802915, -46.63158868029149]"
137,3496,PRESID TANCREDO DE ALMEIDA NEVES,39,CAIEIRAS,"PRESID TANCREDO DE ALMEIDA NEVES, 39, CAIEIRAS","[-23.3633364802915, -46.7479623802915]"
138,3507,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
139,3513,RUA MIRANDINHA,930,SAO PAULO,"RUA MIRANDINHA, 930, SAO PAULO","[-23.5316757802915, -46.5366595802915]"
140,3588,AVENIDA ARICANDUVA,100,SAO PAULO,"AVENIDA ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
141,3628,ACESSO AVENIDA PAPA JOAO XXIII,100,MAUA,"ACESSO AVENIDA PAPA JOAO XXIII, 100, MAUA","[-23.7222691802915, -46.4960904802915]"
142,3630,AVENIDA CANGAIBA,2214,SAO PAULO,"AVENIDA CANGAIBA, 2214, SAO PAULO","[-23.5092792802915, -46.53518588029149]"
143,3633,PONTE ORESTES QUERCIA,1,SAO PAULO,"PONTE ORESTES QUERCIA, 1, SAO PAULO","[-23.522351, -46.6400636]"
144,3635,AVENIDA LUIZ GUSHIKEN,126,SAO PAULO,"AVENIDA LUIZ GUSHIKEN, 126, SAO PAULO","[-23.6698045802915, -46.7397601802915]"
145,3646,AVENIDA DOUTOR ARNALDO,2194,SAO PAULO,"AVENIDA DOUTOR ARNALDO, 2194, SAO PAULO","[-23.5468771802915, -46.68301668029149]"
146,3687,ESTRADA GUARULHOSNAZARE,2224,GUARULHOS,"ESTRADA GUARULHOSNAZARE, 2224, GUARULHOS","[-23.4195692802915, -46.4570714802915]"
147,3694,RUA MARECHAL DEODORO,2134,SAO BERNARDO DO CAMPO,"RUA MARECHAL DEODORO, 2134, SAO BERNARDO DO CAMPO","[-23.7179940802915, -46.5503843802915]"
148,3701,RUA CATIGUA,100,SAO PAULO,"RUA CATIGUA, 100, SAO PAULO","[-23.5415291802915, -46.5786816802915]"
149,3750,ACESSO AVENIDA DO ESTADO,1517,SAO CAETANO DO SUL,"ACESSO AVENIDA DO ESTADO, 1517, SAO CAETANO DO SUL","[-23.6124523802915, -46.5570964802915]"
150,3787,RUA PAULO DO VALE,213,EMBU DAS ARTES,"RUA PAULO DO VALE, 213, EMBU DAS ARTES","[-23.6484300802915, -46.8513257802915]"
151,3790,RUA PAULO DO VALE,100,EMBU DAS ARTES,"RUA PAULO DO VALE, 100, EMBU DAS ARTES","[-23.6489557802915, -46.8501270802915]"
152,3793,RUA ACASSIO ANTONIO BATISTA,1650,GUARULHOS,"RUA ACASSIO ANTONIO BATISTA, 1650, GUARULHOS","[-23.3939344802915, -46.3985575802915]"
153,3894,Rodovia Fernão Dias,100,SAO PAULO,"Rodovia Fernão Dias, 100, SAO PAULO","[-23.4731035802915, -46.56589768029149]"
154,3905,Rodovia Régis Bittencourt,100,TABOAO DA SERRA,"Rodovia Régis Bittencourt, 100, TABOAO DA SERRA","[-23.6091934802915, -46.7542439802915]"
155,3909,Rodovia dos Imigrantes,160,DIADEMA,"Rodovia dos Imigrantes, 160, DIADEMA","[-23.6386845802915, -46.6318403802915]"
156,3910,ESTRADA DO PEDROSO,1120,SANTO ANDRE,"ESTRADA DO PEDROSO, 1120, SANTO ANDRE","[-23.7094634802915, -46.50354808029149]"
157,3945,AVENIDA ATLANTICA,1620,SAO PAULO,"AVENIDA ATLANTICA, 1620, SAO PAULO","[-23.6819521802915, -46.7148887802915]"
158,3946,RUA RIO ACIMA,5910,SAO BERNARDO DO CAMPO,"RUA RIO ACIMA, 5910, SAO BERNARDO DO CAMPO","[-23.7857732, -46.5331122]"
